timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.63372254 -0.53723174],"[[-0.00793127  0.02587826 -0.08639678 -0.0599022 ]
 [ 0.00431991 -0.00435875  0.          0.        ]]",[-1.85109106 -3.70631628],"[ 1.00218336  1.15619199 -0.36028334  1.04287202 -0.73251174 -0.52139207
  0.2615697   0.32706141  2.53038653  0.56300649  0.        ]",-3.15774,-0.302605088734,[-1.60069633 -3.39265442]
1,[-0.63372254 -0.53723174],"[[-0.04752078 -0.01392045 -0.08639678 -0.0599022 ]
 [-3.95011008 -3.96232624  0.          0.        ]]",[-1.55088645 -2.96206827],"[ 1.00053634  1.15647277 -0.42305685  0.93911134 -0.73251127 -0.52139179
  0.09004233 -0.39309925  2.52696234  0.38692802  0.        ]",-3.16952,-0.300007027156,[-1.02544522 -2.58092785]
2,[-0.63372254 -0.53723174],"[[-0.16541468 -0.13209255 -0.08639678 -0.0599022 ]
 [-7.82639821 -7.84195425  0.          0.        ]]",[-0.03437801 -1.22176645],"[ 0.98175396  1.14626504 -0.6089083   0.63199598 -0.7325108  -0.52139151
 -0.07809555 -1.0990053   2.45988228 -0.12973024  0.        ]",-3.32915,-0.2904167209,[-0.53029728 -1.93578172]
3,[-0.63372254 -0.53723174],"[[ -0.3217412   -0.32710132  -0.08639678  -0.0599022 ]
 [ -7.80638708 -11.64623614   0.           0.        ]]",[-0.90436618 -2.94327538],"[ 0.92525688  1.09376472 -0.84932777  0.13766903 -0.73251033 -0.52139124
 -0.07722752 -1.79119976  2.2168709  -0.81546929  0.        ]",-3.04224,-0.271610569281,[-0.64708328 -2.19738793]
4,[-0.63372254 -0.53723174],"[[ -0.51220897  -0.59742631  -0.08639678  -0.0599022 ]
 [-11.22920695 -15.37382184   0.           0.        ]]",[-0.14703056 -2.36488546],"[ 0.80972191  0.9513613  -1.12516558 -0.49126535 -0.73250987 -0.52139096
 -0.22569582 -2.46943439  1.6872421  -1.50181481  0.        ]",-3.01056,-0.23914315828,[ 0.1019544  -1.81365526]
5,[-0.63372254 -0.53723174],"[[ -0.74040689  -0.9415719   -0.08639678  -0.0599022 ]
 [-11.58966243 -19.02853225   0.           0.        ]]",[ 0.22748179 -1.47188588],"[ 0.6095149   0.66906133 -1.41781675 -1.13258575 -0.7325094  -0.52139069
 -0.24133085 -3.13440097  0.83679449 -1.90815914  0.        ]",-2.9871,-0.188595516158,[ 1.09887218 -1.01328695]
6,[-0.63372254 -0.53723174],"[[ -0.96089172  -1.3580889   -0.08639678  -0.0599022 ]
 [-10.46282491 -22.61121245   0.           0.        ]]",[ 1.73035806  1.07410113],"[ 0.36140508  0.22190574 -1.64801316 -1.57316845 -0.73250893 -0.52139041
 -0.19245297 -3.78624909 -0.06694692 -1.71115964  0.        ]",-2.57094,-0.123631116256,[ 1.60759044  0.42539433]
7,[-0.63372254 -0.53723174],"[[ -1.12840863  -1.76609805  -0.08639678  -0.0599022 ]
 [ -6.30222997 -18.20437573   0.           0.        ]]",[ 1.35129775  1.19365178],"[ 0.14436677 -0.25813839 -1.78130819 -1.58236018 -0.73250846 -0.52139013
 -0.01198259 -2.98441282 -0.59543078 -1.08185557  0.        ]",-1.82947,-0.0616424229172,[ 1.34025192  0.90429246]
8,[-0.63372254 -0.53723174],"[[ -1.21351204  -2.08684491  -0.08639678  -0.0599022 ]
 [ -2.2213297  -13.8846857    0.           0.        ]]",[ 1.0912995   0.92912743],"[ 0.02681472 -0.61284854 -1.83384076 -1.29238807 -0.73250799 -0.52138986
  0.16503095 -2.19844245 -0.70721303 -0.51276596  0.        ]",-1.55064,-0.0207657607422,[ 0.93835104  0.64214551]
9,[-0.63372254 -0.53723174],"[[-1.21778855 -2.32487026 -0.08639678 -0.0599022 ]
 [ 1.78055649 -9.93099896  0.          0.        ]]",[ 1.19992345 -0.25011897],"[ 0.02080021 -0.83934217 -1.83619637 -0.92509218 -0.73250752 -0.52138958
  0.33861714 -1.47907068 -0.62792995 -0.16000393  0.        ]",-1.42818,-0.0216628750407,[ 0.69301856  0.12622735]
10,[-0.63372254 -0.53723174],"[[ -1.1428118   -2.53145445  -0.08639678  -0.0599022 ]
 [  5.70411615 -10.72474252   0.           0.        ]]",[ 0.22277839 -0.71406695],"[ 0.12477573 -0.99923578 -1.79093067 -0.51854278 -0.73250705 -0.52138931
  0.50880579 -1.62348909 -0.47448605  0.05896882  0.        ]",-1.3268,-0.0413828191481,[ 0.01682127 -0.64567536]
11,[-0.63372254 -0.53723174],"[[ -1.02101336  -2.77218638  -0.08639678  -0.0599022 ]
 [  6.47315578 -13.33973514   0.           0.        ]]",[-0.1601625  -1.49373409],"[ 0.28597379 -1.13308507 -1.70024405  0.03400112 -0.73250658 -0.52138903
  0.54216348 -2.0992794  -0.26851214  0.28897916  0.        ]",-1.27487,-0.0657991459563,[-0.5684613  -1.65641892]
12,[-0.63372254 -0.53723174],"[[ -0.89919999  -3.07605895  -0.08639678  -0.0599022 ]
 [  5.71086276 -13.58951735   0.           0.        ]]",[-1.06994841 -2.5143878 ],"[  4.35576728e-01  -1.21046489e+00  -1.58950299e+00   8.04664409e-01
  -7.32506116e-01  -5.21388754e-01   5.09097861e-01  -2.14472193e+00
  -2.94264047e-04   5.90492703e-01   0.00000000e+00]",-1.25935,-0.0977449585194,[-0.96182239 -2.78474164]
13,[-0.63372254 -0.53723174],"[[-0.82583338 -3.15655185 -0.08639678 -0.0599022 ]
 [ 1.63917449  1.29962565  0.          0.        ]]",[-0.68308679 -2.79529708],"[ 0.51913968 -1.21287433 -1.51380758  1.01441201 -0.73250565 -0.52138848
  0.33248338  0.56433306  0.07631621  0.67093111  0.        ]",-1.30703,-0.106610061664,[-0.14856741 -2.43766618]
14,[-0.63372254 -0.53723174],"[[-0.82051    -3.10657287 -0.08639678 -0.0599022 ]
 [-1.09775729  2.7972356   0.          0.        ]]",[-0.63937783 -1.9675083 ],"[ 0.52499496 -1.21227921 -1.50806408  0.8841194  -0.73250518 -0.5213882
  0.21376558  0.83682023  0.02530435  0.61265082  0.        ]",-1.33778,-0.100488139528,[ 0.10744512 -2.25074768]
15,[-0.63372254 -0.53723174],"[[-0.86764674 -3.05887083 -0.08639678 -0.0599022 ]
 [-3.60755535  1.88374497  0.          0.        ]]",[ 0.18157428 -1.80368119],"[ 0.47215683 -1.20895299 -1.5577385   0.75997079 -0.73250471 -0.52138793
  0.10489997  0.67061163 -0.01657269  0.56713839  0.        ]",-1.38426,-0.0955710748013,[ 0.38250867 -2.0395596 ]
16,[-0.63372254 -0.53723174],"[[-0.93186866 -3.03051355 -0.08639678 -0.0599022 ]
 [-2.8172677   1.00829851  0.          0.        ]]",[-0.24093183 -2.04334557],"[ 0.39672299 -1.20570133 -1.6210718   0.68638265 -0.73250424 -0.52138765
  0.13917962  0.5113252  -0.04180918  0.54948255  0.        ]",-1.31885,-0.093060974818,[ 0.41676611 -2.02807164]
17,[-0.63372254 -0.53723174],"[[-0.99722565 -3.01609244 -0.08639678 -0.0599022 ]
 [-3.71543637  0.48736445  0.          0.        ]]",[-0.44787272 -2.0176772 ],"[ 0.31617142 -1.20368372 -1.68013252  0.64904461 -0.73250377 -0.52138737
  0.10022038  0.41654181 -0.0552313   0.54933675  0.        ]",-1.30775,-0.0921596298268,[ 0.43456328 -2.03687835]
18,[-0.63372254 -0.53723174],"[[-1.0885882  -3.00931358 -0.08639678 -0.0599022 ]
 [-5.41515247  0.2223277   0.          0.        ]]",[ 0.80482462 -3.15766471],"[ 0.19782253 -1.20265017 -1.75310685  0.6315161  -0.7325033  -0.5213871
  0.02649301  0.36831857 -0.06118168  0.56434784  0.        ]",-1.29952,-0.0924766681835,[ 0.44838676 -2.05745006]
19,[-0.63372254 -0.53723174],"[[-1.16384419 -3.0062748  -0.08639678 -0.0599022 ]
 [-2.12142199  0.09771658  0.          0.        ]]",[ 0.75508604 -1.57137816],"[ 0.0959344  -1.20216867 -1.80443414  0.62366343 -0.73250284 -0.52138682
  0.16936276  0.34564558 -0.06278139  0.57973049  0.        ]",-1.42022,-0.0931090398304,[ 0.47913581 -2.06697559]
20,[-0.63372254 -0.53723174],"[[-1.17585561 -3.00495516 -0.08639678 -0.0599022 ]
 [ 0.9101768   0.04184593  0.          0.        ]]",[ 0.3399856  -1.71864965],"[ 0.07934599 -1.2019555  -1.8118674   0.62025408 -0.73250237 -0.52138654
  0.3008622   0.33547983 -0.06385574  0.58158355  0.        ]",-1.37371,-0.093128511737,[ 0.45493227 -2.07463694]
21,[-0.63372254 -0.53723174],"[[-1.144327   -3.00439497 -0.08639678 -0.0599022 ]
 [ 2.23825892  0.01757926  0.          0.        ]]",[-0.17080804 -2.37202998],"[ 0.12270482 -1.20186368 -1.79189665  0.61880679 -0.7325019  -0.52138627
  0.35846936  0.33106438 -0.06525229  0.57354629  0.        ]",-1.27896,-0.0926504348607,[ 0.42047277 -2.08231354]
22,[-0.63372254 -0.53723174],"[[-1.10679172 -3.00416122 -0.08639678 -0.0599022 ]
 [ 1.51767036  0.00727613  0.          0.        ]]",[ 0.37116279 -1.49921921],"[ 0.17351642 -1.20182455 -1.76625184  0.61820268 -0.73250143 -0.52138599
  0.32721271  0.32918959 -0.06618248  0.56425498  0.        ]",-1.39048,-0.0921442240125,[ 0.42661127 -2.07156706]
23,[-0.63372254 -0.53723174],"[[ -1.06199538e+00  -3.00406494e+00  -8.63967849e-02  -5.99022027e-02]
 [  2.95716666e+00   2.97898275e-03   0.00000000e+00   0.00000000e+00]]",[ 0.46824388 -2.34390991],"[ 0.23291359 -1.20180769 -1.73303447  0.61795366 -0.73250096 -0.52138572
  0.38965264  0.32840758 -0.06672695  0.55327713  0.        ]",-1.32033,-0.0915854345983,[ 0.29247653 -2.13922596]
24,[-0.63372254 -0.53723174],"[[ -9.84838499e-01  -3.00402568e+00  -8.63967849e-02  -5.99022027e-02]
 [  4.75253828e+00   1.20866748e-03   0.00000000e+00   0.00000000e+00]]",[-0.29618421 -3.29878085],"[ 0.33171592 -1.20180009 -1.66934733  0.61785191 -0.73250049 -0.52138544
  0.46752911  0.32808532 -0.06659032  0.53444909  0.        ]",-1.18365,-0.0907063228777,[ 0.09646195 -2.23075628]
