timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
31,[-0.66351861 -0.54414868],"[-1.15806457  0.41602644  1.11932856 -1.45884965 -0.35129987  1.11484957
  0.32603479  0.40876442  0.01523118  0.33803169  0.        ]",[-0.28288876 -0.93164971],-1.65338,-0.0802518740091,"[[ 2.05323338 -1.23388928 -0.04095005  0.12910362]
 [ 1.13532888  0.4491988   0.          0.        ]]",[-0.47318578 -0.30378664]
32,[-0.66351861 -0.54414868],"[-1.17278576  0.38431251  1.11113616 -1.48176951 -0.35129974  1.11484876
  0.27201206 -0.24887208  0.0188428   0.315591    0.        ]",[ 0.75838173  0.94303317],-1.77047,-0.0796767114273,"[[ 2.06449229 -1.26200415 -0.04095005  0.12910362]
 [-0.00565319 -3.24836588  0.          0.        ]]",[ 0.27483723  0.5831207 ]
33,[-0.66351861 -0.54414868],"[-1.21155917  0.35374183  1.08847436 -1.5018622  -0.35129961  1.11484794
  0.41406476  0.42656482 -0.01089476  0.30034888  0.        ]",[-1.0894986  -0.49706627],-1.61377,-0.0765784343078,"[[ 2.09448117 -1.28886855 -0.04095005  0.12910362]
 [ 2.99456538  0.54928089  0.          0.        ]]",[-0.93747658 -0.34993687]
34,[-0.66351861 -0.54414868],"[-1.23654062  0.34360439  1.07300989 -1.50809878 -0.35129949  1.11484712
  0.22392121  0.07474384 -0.03740281  0.29810192  0.        ]",[ 0.43440228 -0.5307413 ],-1.70589,-0.0742631352397,"[[ 2.11407965 -1.29772989 -0.04095005  0.12910362]
 [-1.021347   -1.42883286  0.          0.        ]]",[ 0.12347695  0.28204301]
35,[-0.66351861 -0.54414868],"[-1.23276919  0.28667269  1.07538749 -1.53928944 -0.35129936  1.11484631
  0.30628915 -0.29406341  0.00780572  0.24957868  0.        ]",[ 0.02958699  0.65057902],-1.71616,-0.0763229947531,"[[ 2.11110714 -1.34711189 -0.04095005  0.12910362]
 [ 0.71830131 -3.50245203  0.          0.        ]]",[ 0.16215944  0.71676338]
36,[-0.66351861 -0.54414868],"[-1.25221866  0.23597601  1.06294441 -1.56170922 -0.35129923  1.11484549
  0.31113257  0.17642963  0.0160623   0.21142432  0.        ]",[ 0.83135467 -0.14247274],-1.75753,-0.0757886534864,"[[ 2.12649943 -1.39061931 -0.04095005  0.12910362]
 [ 0.82059859 -0.8571056   0.          0.        ]]",[-0.08289433  0.25439915]
37,[-0.66351861 -0.54414868],"[-1.31319789  0.20943075  1.02104136 -1.57148401 -0.3512991   1.11484468
  0.46613965  0.07899694 -0.04746261  0.20450937  0.        ]",[-0.68431641 -0.16642217],-1.64771,-0.0699725453693,"[[ 2.17575852 -1.41325799 -0.04095005  0.12910362]
 [ 4.09441631 -1.40492039  0.          0.        ]]",[-0.9940818  0.1601564]
38,[-0.66351861 -0.54414868],"[-1.37758387  0.16888684  0.97164124 -1.58385449 -0.35129897  1.11484386
  0.33408992 -0.03315118 -0.10824622  0.18400012  0.        ]",[ 0.17047293 -0.60111003],-1.69446,-0.0639757427707,"[[ 2.22966467 -1.44768277 -0.04095005  0.12910362]
 [ 1.30547456 -2.03547258  0.          0.        ]]",[-0.4842065   0.45480576]
39,[-0.66351861 -0.54414868],"[-1.41528193  0.0928652   0.94000358 -1.59884254 -0.35129884  1.11484305
  0.36483025 -0.44932983 -0.10967413  0.12750342  0.        ]",[-0.07805316  1.42016028],-1.78206,-0.0620331416942,"[[ 2.26228836 -1.51186987 -0.04095005  0.12910362]
 [ 1.95472563 -4.37543492  0.          0.        ]]",[-0.32098496  1.00438523]
40,[-0.66351861 -0.54414868],"[-1.45527146  0.03710468  0.90402966 -1.60311537 -0.35129871  1.11484223
  0.34833951  0.27033107 -0.12897007  0.08724423  0.        ]",[-0.46085669  0.68264768],-1.73589,-0.059157178765,"[[ 2.29788829 -1.55878082 -0.04095005  0.12910362]
 [ 1.60643737 -0.32914746  0.          0.        ]]",[-0.70745462  0.26869044]
41,[-0.66351861 -0.54414868],"[-1.47011773  0.06160886  0.88999505 -1.60193183 -0.35129859  1.11484142
  0.26045563  0.75229652 -0.16616424  0.10996064  0.        ]",[-0.15073254 -1.06144312],-1.66985,-0.0564661774628,"[[ 2.31139382 -1.53817497 -0.04095005  0.12910362]
 [-0.24970262  2.38070024  0.          0.        ]]",[-0.75539118 -0.24803673]
42,[-0.66351861 -0.54414868],"[-1.45812228  0.07042239  0.90136066 -1.60123796 -0.35129846  1.1148406
  0.2324793   0.03969171 -0.15496202  0.11566058  0.        ]",[-0.58617316  0.82194453],-1.72786,-0.0576372424741,"[[ 2.30047141 -1.53076062 -0.04095005  0.12910362]
 [-0.84057172 -1.62591197  0.          0.        ]]",[-0.13083863  0.60136199]
43,[-0.66351861 -0.54414868],"[-1.41328728  0.07097276  0.94172392 -1.6011882  -0.35129833  1.11483978
  0.12340209  0.62434056 -0.09272444  0.10848202  0.        ]",[ 0.36337751 -0.97735036],-1.70443,-0.0630155265378,"[[ 2.26054562 -1.53029754 -0.04095005  0.12910362]
 [-3.1443227   1.6612699   0.          0.        ]]",[ 0.27669364  0.12315825]
44,[-0.66351861 -0.54414868],"[-1.35761039  0.06391797  0.98755775 -1.6017586  -0.3512982   1.11483897
  0.19447028 -0.06984344 -0.01388654  0.08915155  0.        ]",[ 1.11635437  0.93954219],-1.84795,-0.0697388502532,"[[ 2.21271921 -1.53623257 -0.04095005  0.12910362]
 [-1.64333483 -2.24176967  0.          0.        ]]",[ 0.6712057   0.90553176]
45,[-0.66351861 -0.54414868],"[-1.36607637  0.05551082  0.98087375 -1.60232046 -0.35129807  1.11483815
  0.38335831  0.59959065 -0.01985544  0.08384893  0.        ]",[-0.758224    0.62816279],-1.69681,-0.0690674113409,"[[ 2.2198792  -1.54330374 -0.04095005  0.12910362]
 [ 2.34605215  1.52211404  0.          0.        ]]",[-0.68367738 -0.08458203]
46,[-0.66351861 -0.54414868],"[-1.38522999  0.1209463   0.96538072 -1.59452971 -0.35129794  1.11483734
  0.23906173  1.03670865 -0.08672478  0.145438    0.        ]",[-0.04812012 -0.60431641],-1.69497,-0.0646198048491,"[[ 2.23622271 -1.48820264 -0.04095005  0.12910362]
 [-0.70154151  3.97980632  0.          0.        ]]",[-0.57792997 -0.56723386]
47,[-0.66351861 -0.54414868],"[-1.36671746  0.18572648  0.98036037 -1.57907242 -0.35129781  1.11483652
  0.23072461  0.59711639 -0.10468386  0.19588268  0.        ]",[-0.94377234 -0.9377562 ],-1.60619,-0.0646993917039,"[[ 2.22042508 -1.43340487 -0.04095005  0.12910362]
 [-0.87762277  1.50820794  0.          0.        ]]",[-0.37162298 -0.15667018]
48,[-0.66351861 -0.54414868],"[-1.30074751  0.17702307  1.02994906 -1.58159955 -0.35129768  1.11483571
  0.05474521 -0.06846177 -0.00960775  0.17369674  0.        ]",[ 0.89929198  0.48015434],-1.78606,-0.0723514748578,"[[ 2.16558162 -1.44078755 -0.04095005  0.12910362]
 [-4.59436795 -2.23399306  0.          0.        ]]",[ 1.2643106   0.90926707]
49,[-0.66351861 -0.54414868],"[-1.23173812  0.14729328  1.07601547 -1.58917432 -0.35129756  1.11483489
  0.22753306  0.27742896  0.09704238  0.12533107  0.        ]",[ 0.8417613   0.46445655],-1.79478,-0.0807984290058,"[[ 2.11030893 -1.46595487 -0.04095005  0.12910362]
 [-0.94502866 -0.28922892  0.          0.        ]]",[ 0.64726943  0.4439213 ]
