timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.53108877 -0.46168646],"[ 1.01659065  1.25766662 -0.26648445  1.03787358 -0.94831069 -0.22518219
  0.27809647  0.33134217  2.50781931  0.17561128  0.        ]",[ 0.1582994  -3.12630666],-3.17777,-0.320797535375,"[[-0.01816852  0.03924997 -0.10980485 -0.02522932]
 [ 0.00328345 -0.00260894  0.          0.        ]]",[-0.36810365 -2.3164978 ]
1,[-0.53108877 -0.46168646],"[ 1.01672998  1.25856841 -0.25664716  0.93266732 -0.94830996 -0.22518209
  0.30807094 -0.3468245   2.50806523  0.14021142  0.        ]",[-0.51737367 -1.78449638],-3.19464,-0.32059369795,"[[ -1.18050723e-02  -5.31978317e-04  -1.09804853e-01  -2.52293249e-02]
 [  6.30965946e-01  -3.96238802e+00   0.00000000e+00   0.00000000e+00]]",[-0.16355512 -1.88317263]
2,[-0.53108877 -0.46168646],"[ 1.01654257  1.2503131  -0.26905365  0.62079002 -0.94830924 -0.225182
  0.20980849 -1.01138619  2.49760029 -0.03029492  0.        ]",[ 0.64522156 -1.82105528],-3.22219,-0.318833456349,"[[-0.01983073 -0.11871246 -0.10980485 -0.02522932]
 [-1.42669409 -7.84273088  0.          0.        ]]",[ 0.14584331 -1.35752487]
3,[-0.53108877 -0.46168646],"[ 1.01646008  1.20131485 -0.27311479  0.11769159 -0.94830851 -0.2251819
  0.33311168 -1.66309495  2.44707834 -0.27922999  0.        ]",[-0.36314523 -2.54076265],-3.07318,-0.313903437868,"[[ -0.02245815  -0.31374702  -0.10980485  -0.02522932]
 [  1.15533478 -11.64803614   0.           0.        ]]",[-0.32314453 -1.68040943]
4,[-0.53108877 -0.46168646],"[ 1.0166862   1.06411586 -0.2600143  -0.52466867 -0.94830779 -0.22518181
  0.2634645  -2.30163661  2.31935886 -0.56815537  0.        ]",[-0.94649818 -1.48126895],-3.0351,-0.303105858129,"[[ -1.39833601e-02  -5.84116376e-01  -1.09804853e-01  -2.52293249e-02]
 [ -3.03106428e-01  -1.53764815e+01   0.00000000e+00   0.00000000e+00]]",[-0.72140265 -2.02068233]
5,[-0.53108877 -0.46168646],"[ 1.01439545  0.78849841 -0.32732735 -1.18371013 -0.94830706 -0.22518171
  0.0849295  -2.92740759  2.01961655 -0.9657788   0.        ]",[-0.74364766 -2.55610966],-2.80787,-0.279860365544,"[[ -0.05755299  -0.92830668  -0.10980485  -0.02522932]
 [ -4.04170818 -19.03039762   0.           0.        ]]",[-1.01893723 -2.28524995]
6,[-0.53108877 -0.46168646],"[ 0.99635034  0.34850754 -0.49557415 -1.64391593 -0.94830633 -0.22518162
 -0.05184978 -3.54084353  1.47103615 -1.30345298  0.        ]",[-0.78284952 -0.96169189],-2.58609,-0.237525191325,"[[ -0.16712056  -1.34485334  -0.10980485  -0.02522932]
 [ -6.90592662 -22.61234781   0.           0.        ]]",[-0.77189267 -2.00009656]
7,[-0.53108877 -0.46168646],"[ 0.93512662 -0.21574134 -0.74667495 -1.62223365 -0.94830561 -0.22518152
 -0.19345546 -4.11615506  0.75647877 -1.2746713   0.        ]",[ 0.07344478 -1.64224451],-2.13593,-0.173444915461,"[[ -3.34986515e-01  -1.83080626e+00  -1.09804853e-01  -2.52293249e-02]
 [ -9.87121198e+00  -2.59717670e+01   0.00000000e+00   0.00000000e+00]]",[-0.49295464 -1.72452831]
8,[-0.53108877 -0.46168646],"[ 0.81697095 -0.76690282 -1.01675311 -0.88210071 -0.94830488 -0.22518143
 -0.17045953 -4.70612038  0.22755189 -0.70801974  0.        ]",[-1.8055933 -2.5125492],-1.23144,-0.102210511966,"[[ -5.27580089e-01  -2.38480713e+00  -1.09804853e-01  -2.52293249e-02]
 [ -9.38966907e+00  -2.94168545e+01   0.00000000e+00   0.00000000e+00]]",[-1.59173334 -2.49900627]
9,[-0.53108877 -0.46168646],"[ 0.61917613 -1.07641717 -1.29594281  0.57919394 -0.94830416 -0.22518133
 -0.35078311 -4.29805668  0.26764078  0.11609368  0.        ]",[-1.07691482 -3.9184199 ],-0.982835,-0.0953960466259,"[[ -7.53266495e-01  -3.00702664e+00  -1.09804853e-01  -2.52293249e-02]
 [ -1.31657226e+01  -2.70343307e+01   0.00000000e+00   0.00000000e+00]]",[-2.05364823 -3.72862315]
