timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.02667728 -0.02306575],"[ 1.07465105  1.13884389 -0.06782054  0.17882492 -0.07788911  1.32508435
  0.18611718  0.0216327   1.09067046 -1.04316829  0.        ]",[-0.81514736  0.32167797],-0.609683,-0.2741377762,"[[ -9.49537831e-02   8.29009152e-02  -1.26562002e-02   1.49753636e-01]
 [ -1.35478618e-04  -3.49288304e-03   0.00000000e+00   0.00000000e+00]]",[-0.05887206 -0.06728928]
1,[-0.02667728 -0.02306575],"[ 1.06967275  1.13736316 -0.1173044   0.19988681 -0.07788761  1.3250143
 -0.10954907  0.19152127  1.08815346 -1.07849642  0.        ]",[ 0.30238217  0.59582241],-0.662922,-0.276994033137,"[[-0.12731509  0.09562388 -0.0126562   0.14975364]
 [-3.22525543  1.2715351   0.          0.        ]]",[-0.05899526 -0.06613947]
2,[-0.02667728 -0.02306575],"[ 1.05874404  1.12993591 -0.19617564  0.28048659 -0.07788611  1.32494425
  0.00588138  0.50245079  1.08321848 -1.11441222  0.        ]",[ 0.37041617 -0.61855062],-0.710649,-0.279665846377,"[[-0.17918751  0.14446781 -0.0126562   0.14975364]
 [-1.96617471  3.6050824   0.          0.        ]]",[-0.05895751 -0.06438194]
3,[-0.02667728 -0.02306575],"[ 1.05236994  1.12002342 -0.23276195  0.35718957 -0.0778846   1.32487422
  0.14387461  0.1665022   1.08072429 -1.11365549  0.        ]",[-0.32979187 -2.39664875],-0.715027,-0.279282007205,"[[-0.20340896  0.19127382 -0.0126562   0.14975364]
 [-0.46098552  1.08392392  0.          0.        ]]",[-0.05861485 -0.06531428]
4,[-0.02667728 -0.02306575],"[ 1.04583012  1.12414671 -0.2661385   0.32732933 -0.0778831   1.3248042
  0.0252398  -0.3639097   1.07692777 -1.15714513  0.        ]",[ 0.57766037 -1.08509755],-0.725241,-0.282907506002,"[[-0.22561151  0.17301414 -0.0126562   0.14975364]
 [-1.75496281 -2.89662708  0.          0.        ]]",[-0.05903406 -0.06732285]
5,[-0.02667728 -0.02306575],"[ 1.04206343  1.13929531 -0.28381836  0.1672206  -0.0778816   1.3247342
  0.23806907 -0.88399225  1.06744391 -1.2430371   0.        ]",[ 1.51991258  0.38709289],-0.714139,-0.290126277651,"[[-0.23741946  0.07592013 -0.0126562   0.14975364]
 [ 0.56643276 -6.79976356  0.          0.        ]]",[-0.05971092 -0.0698105 ]
6,[-0.02667728 -0.02306575],"[ 1.05674192  1.14169273 -0.20724636 -0.03094223 -0.07788009  1.3246642
  0.59966345 -0.66199399  1.06501173 -1.25880791  0.        ]",[-0.9379686  -1.65019586],-0.680625,-0.291421409077,"[[-0.18651916 -0.04336147 -0.0126562   0.14975364]
 [ 4.51046583 -5.13394287  0.          0.        ]]",[-0.06003223 -0.07035697]
7,[-0.02667728 -0.02306575],"[ 1.06814206  1.12136753 -0.12810496 -0.26425292 -0.07787859  1.32459421
  0.25141129 -1.17584288  1.05384913 -1.28703069  0.        ]",[ 0.24239566  0.07471432],-0.674787,-0.292939825144,"[[-0.13441848 -0.18473353 -0.0126562   0.14975364]
 [ 0.71222778 -8.99041831  0.          0.        ]]",[-0.06105761 -0.07275125]
8,[-0.02667728 -0.02306575],"[ 1.07208486  1.06202015 -0.09187173 -0.54420768 -0.07787709  1.32452424
  0.33801014 -1.11270196  1.01661938 -1.37254864  0.        ]",[ 0.82178347  0.2372397 ],-0.702435,-0.297521844468,"[[-0.11069678 -0.35979142 -0.0126562   0.14975364]
 [ 1.65680029 -8.51694535  0.          0.        ]]",[-0.06185228 -0.07344653]
9,[-0.02667728 -0.02306575],"[ 1.07904612  0.97662924  0.00848454 -0.78352267 -0.07787559  1.32445427
  0.63303353 -0.96517487  0.98861639 -1.38857413  0.        ]",[-0.73997821  0.47588345],-0.639692,-0.296052337293,"[[-0.04527586 -0.51902533 -0.0126562   0.14975364]
 [ 4.87461517 -7.41011412  0.          0.        ]]",[-0.06258384 -0.07417522]
10,[-0.02667728 -0.02306575],"[ 1.08008138  0.88791073  0.11179256 -0.96077573 -0.07787408  1.32438432
  0.35569733 -0.69436653  0.96631032 -1.3806618   0.        ]",[-0.36798413 -1.15662117],-0.695926,-0.292661895132,"[[ 0.02186984 -0.64683872 -0.0126562   0.14975364]
 [ 1.85000713 -5.37801584  0.          0.        ]]",[-0.06347603 -0.07427215]
11,[-0.02667728 -0.02306575],"[ 1.07904028  0.76639036  0.14568819 -1.14333376 -0.07787258  1.32431438
  0.21895442 -1.20769685  0.91313434 -1.43553979  0.        ]",[-0.47605717  0.56085159],-0.646642,-0.292937333079,"[[ 0.0439082  -0.79305345 -0.0126562   0.14975364]
 [ 0.35873071 -9.23062638  0.          0.        ]]",[-0.06438206 -0.07620443]
12,[-0.02667728 -0.02306575],"[ 1.07961209  0.61137707  0.1275314  -1.31446869 -0.07787108  1.32424444
  0.045505   -0.88730934  0.82791796 -1.52681468  0.        ]",[-0.98081598  0.59307139],-0.642825,-0.294808628733,"[[ 0.03210382 -0.95354501 -0.0126562   0.14975364]
 [-1.53287256 -6.8265504   0.          0.        ]]",[-0.06471849 -0.07554226]
13,[-0.02667728 -0.02306575],"[ 1.07932476  0.49226219  0.02089496 -1.41312419 -0.07786958  1.32417452
 -0.30764684 -0.55620405  0.72521994 -1.64164875  0.        ]",[-1.74849938  0.78531345],-0.642209,-0.29939731174,"[[-0.03719588 -1.06514702 -0.0126562   0.14975364]
 [-5.38428905 -4.34193098  0.          0.        ]]",[-0.06491392 -0.0748733 ]
14,[-0.02667728 -0.02306575],"[ 1.05714496  0.43092906 -0.20274523 -1.45493671 -0.07786807  1.32410462
 -0.66078493 -0.13021129  0.58995335 -1.78941744  0.        ]",[-1.55426727 -2.21673766],-0.755675,-0.307795067296,"[[-0.18352343 -1.11991207 -0.0126562   0.14975364]
 [-9.23561682 -1.14520107  0.          0.        ]]",[-0.06483006 -0.07368667]
15,[-0.02667728 -0.02306575],"[ 0.96838263  0.35906099 -0.5298448  -1.49710197 -0.07786657  1.32403472
 -1.00676629 -0.65463207  0.36196068 -1.95472211  0.        ]",[-0.58394066 -2.22090206],-0.818917,-0.316335593562,"[[ -4.06094896e-01  -1.18230208e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.30090819e+01  -5.08063724e+00   0.00000000e+00   0.00000000e+00]]",[-0.06512561 -0.07447914]
16,[-0.02667728 -0.02306575],"[  7.68403649e-01   1.91080058e-01  -8.97827375e-01  -1.56994974e+00
  -7.78650693e-02   1.32396483e+00  -1.19500292e+00  -1.16866374e+00
   7.17884119e-04  -2.04344521e+00   0.00000000e+00]",[-0.72317808 -0.32400484],-0.774442,-0.31572758723,"[[ -6.86877004e-01  -1.32262070e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.50624719e+01  -8.93833352e+00   0.00000000e+00   0.00000000e+00]]",[-0.06599363 -0.07593329]
17,[-0.02667728 -0.02306575],"[ 0.43204572 -0.04524825 -1.22831136 -1.61794343 -0.07786357  1.32389496
 -1.43015155 -1.31575427 -0.41067202 -1.94706571  0.        ]",[-0.21091286 -0.28817356],-0.789609,-0.299121063056,"[[ -1.01386367e+00  -1.51246758e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.76277778e+01  -1.00426270e+01   0.00000000e+00   0.00000000e+00]]",[-0.06875641 -0.07805827]
18,[-0.02667728 -0.02306575],"[-0.02223876 -0.30975044 -1.4303007  -1.60150361 -0.07786207  1.32382509
 -1.47479534 -1.44103508 -0.73390042 -1.6499462   0.        ]",[-0.0659534   0.14688951],-0.751436,-0.264572160521,"[[ -1.37131338e+00  -1.72275920e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.81156261e+01  -1.09833931e+01   0.00000000e+00   0.00000000e+00]]",[-0.07237262 -0.08154983]
19,[-0.02667728 -0.02306575],"[-0.51626532 -0.56742166 -1.44061685 -1.51188699 -0.07786056  1.32375524
 -1.46596787 -1.33430222 -0.86305278 -1.25686292  0.        ]",[ 0.41361466 -1.30506329],-0.729836,-0.216975131142,"[[ -1.73267027e+00  -1.93439600e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.80203199e+01  -1.01829691e+01   0.00000000e+00   0.00000000e+00]]",[-0.07437037 -0.08382871]
20,[-0.02667728 -0.02306575],"[-0.95656975 -0.83621171 -1.27056721 -1.32548439 -0.07785906  1.32368539
 -1.28324944 -1.83478773 -0.77810912 -0.8998163   0.        ]",[-0.90097686  1.46382564],-0.589395,-0.162767371717,"[[ -2.07308926e+00  -2.17575021e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.60282795e+01  -1.39399824e+01   0.00000000e+00   0.00000000e+00]]",[-0.07649141 -0.08617452]
21,[-0.02667728 -0.02306575],"[-1.33246874 -1.05915049 -0.930975   -1.06613886 -0.07785756  1.32361556
 -1.58126386 -1.27019561 -0.56098716 -0.68398134  0.        ]",[-1.23526101 -1.74784475],-0.527774,-0.116975786837,"[[ -2.42627842e+00  -2.41204212e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.92796604e+01  -9.70332321e+00   0.00000000e+00   0.00000000e+00]]",[-0.076276   -0.08313476]
22,[-0.02667728 -0.02306575],"[-1.61044172 -1.22714619 -0.36728177 -0.75172853 -0.07785606  1.32354574
 -1.90923653 -1.77191498 -0.29758044 -0.64610394  0.        ]",[-1.40673853 -0.16060982],-0.476286,-0.100622320014,"[[ -2.84777897e+00  -2.64389786e+00  -1.26562002e-02   1.49753636e-01]
 [ -2.28585737e+01  -1.34697137e+01   0.00000000e+00   0.00000000e+00]]",[-0.07670977 -0.08203299]
23,[-0.02667728 -0.02306575],"[-1.6422302  -1.34843072  0.38203199 -0.32837406 -0.07785456  1.32347593
 -2.23060497 -1.82086016 -0.11284927 -0.82180317  0.        ]",[ 1.30690943  0.59986491],-0.543833,-0.129517355999,"[[ -3.34014831e+00  -2.91698833e+00  -1.26562002e-02   1.49753636e-01]
 [ -2.63665681e+01  -1.38381863e+01   0.00000000e+00   0.00000000e+00]]",[-0.07532217 -0.07857579]
24,[-0.02667728 -0.02306575],"[-1.36257233 -1.37928771  1.04729015 -0.01557361 -0.07785306  1.32340613
 -1.8196138  -0.29745361 -0.12803479 -0.99799335  0.        ]",[ 1.57505566  0.09054027],-0.523904,-0.155521138933,"[[ -3.82251890e+00  -3.10703863e+00  -1.26562002e-02   1.49753636e-01]
 [ -2.18851327e+01  -2.40429867e+00   0.00000000e+00   0.00000000e+00]]",[-0.07051571 -0.0691705 ]
25,[-0.02667728 -0.02306575],"[-0.94891367 -1.3786635   1.43177871 -0.03360908 -0.07785155  1.32333635
 -1.41683911  0.28459851 -0.13148763 -1.01286256  0.        ]",[ 1.11954707  0.69895483],-0.475282,-0.157685709607,"[[ -4.21614697e+00  -3.09617999e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.74923785e+01   1.96426389e+00   0.00000000e+00   0.00000000e+00]]",[-0.06842647 -0.06694756]
26,[-0.02667728 -0.02306575],"[-0.55342616 -1.37197343  1.58973958 -0.1440648  -0.07785005  1.32326657
 -1.02209041  0.6481868  -0.10122033 -1.01524798  0.        ]",[-0.62221794  0.03231408],-0.400563,-0.15880394179,"[[ -4.52279369e+00  -3.02951429e+00  -1.26562002e-02   1.49753636e-01]
 [ -1.31866382e+01   4.69321402e+00   0.00000000e+00   0.00000000e+00]]",[-0.06736986 -0.06654073]
