timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.49279383 -0.43446249],"[[-0.03899229  0.06472746 -0.03468821 -0.14083224]
 [-0.00177907 -0.00394553  0.          0.        ]]",[-2.87611658 -5.09336915],"[ 1.01608484  1.27921591 -0.2865892   1.10121994 -0.29261602 -1.21390709
  0.28325746  0.33311311  1.73477323  1.48648533  0.        ]",-2.4324,-0.281693875935,[-2.70587325 -4.17644119]
1,[-0.49279383 -0.43446249],"[[-0.0787026   0.02493691 -0.03468821 -0.14083224]
 [-3.95608894 -3.9619232   0.          0.        ]]",[-2.82132838 -3.16214731],"[ 1.01264057  1.28130347 -0.34759585  0.99533626 -0.29261588 -1.21390579
  0.09577255 -0.33694068  1.73130791  1.34149002  0.        ]",-2.49424,-0.275297454567,[-2.035007   -3.27522969]
2,[-0.49279383 -0.43446249],"[[-0.19671472 -0.09322724 -0.03468821 -0.14083224]
 [-7.83223599 -7.84156376  0.          0.        ]]",[-0.43267094 -1.90811948],"[ 0.98876733  1.27657895 -0.52739976  0.68092989 -0.29261574 -1.2139045
 -0.08800645 -0.9937322   1.67241711  0.91657068  0.        ]",-2.41588,-0.254551878282,[-1.07230389 -2.03098559]
3,[-0.49279383 -0.43446249],"[[ -0.36896501  -0.28822221  -0.03468821  -0.14083224]
 [ -9.38768889 -11.64524629   0.           0.        ]]",[ 0.94520163 -0.09335024],"[ 0.91797346  1.23334095 -0.78165522  0.17171755 -0.29261561 -1.21390321
 -0.1617548  -1.63766287  1.44738168  0.31981393  0.        ]",-2.24661,-0.218305992123,[ 0.31332606 -0.54371154]
4,[-0.49279383 -0.43446249],"[[ -0.51734359  -0.52253629  -0.03468821  -0.14083224]
 [ -5.46323384 -11.78568297   0.           0.        ]]",[ 1.51172694  0.29359007],"[ 0.82424854  1.12533297 -0.98777005 -0.40056263 -0.29261547 -1.21390192
  0.0243148  -1.66143498  1.07993251 -0.14890369  0.        ]",-2.03785,-0.1773293764,[ 0.49219239 -0.28580195]
5,[-0.49279383 -0.43446249],"[[ -0.58584075  -0.74425904  -0.03468821  -0.14083224]
 [ -1.399935   -10.39122604   0.           0.        ]]",[ 1.35343321 -0.1393622 ],"[ 0.77133176  0.97190401 -1.07753803 -0.87565436 -0.29261533 -1.21390062
  0.21696737 -1.42536298  0.75812713 -0.35215509  0.        ]",-1.78422,-0.145793962637,[ 0.25491908 -0.12264812]
6,[-0.49279383 -0.43446249],"[[ -0.57386805  -0.95556881  -0.03468821  -0.14083224]
 [  2.58401321 -10.73856335   0.           0.        ]]",[ 0.80330861 -0.22486211],"[ 0.78100344  0.78628269 -1.06212241 -1.2465028  -0.2926152  -1.21389933
  0.40585767 -1.48416227  0.55357483 -0.37584255  0.        ]",-1.60138,-0.125410141522,[-0.28769723  0.07053074]
7,[-0.49279383 -0.43446249],"[[ -0.49080983  -1.17714866  -0.03468821  -0.14083224]
 [  5.71146809 -11.41711649   0.           0.        ]]",[-0.94849552  0.44193802],"[ 0.84314272  0.55949588 -0.95201052 -1.53119775 -0.29261506 -1.21389804
  0.55413909 -1.5990332   0.44647412 -0.28931109  0.        ]",-1.41598,-0.113315291512,[-0.81990111  0.20939168]
8,[-0.49279383 -0.43446249],"[[-0.41537732 -1.3856557  -0.03468821 -0.14083224]
 [ 1.844583   -9.44022759  0.          0.        ]]",[ 0.49553328  1.09986134],"[ 0.89181801  0.32580874 -0.84765359 -1.68941283 -0.29261492 -1.21389675
  0.37079859 -1.26436122  0.3381728  -0.18466139  0.        ]",-1.42657,-0.101299591472,[-0.53116393  0.46851239]
9,[-0.49279383 -0.43446249],"[[-0.3591859  -1.5328608  -0.03468821 -0.14083224]
 [ 3.76824433 -5.29408059  0.          0.        ]]",[-1.58933977  0.25439966],"[ 0.92310418  0.15458255 -0.76758639 -1.73301759 -0.29261479 -1.21389545
  0.46200479 -0.56245348  0.2650551  -0.09417558  0.        ]",-1.14178,-0.093579920409,[-0.95901799  0.15329996]
10,[-0.49279383 -0.43446249],"[[-0.32427874 -1.62757677 -0.03468821 -0.14083224]
 [-0.26414298 -4.18125158  0.          0.        ]]",[-0.93994058 -0.18340065],"[ 0.94035092  0.04366806 -0.71697074 -1.73063816 -0.29261465 -1.21389416
  0.27081725 -0.37406075  0.21636992 -0.03078763  0.        ]",-1.10094,-0.0888339795833,[-0.56555772  0.24447724]
11,[-0.49279383 -0.43446249],"[[-0.3668339  -1.71765151 -0.03468821 -0.14083224]
 [-3.97905431 -4.82408272  0.          0.        ]]",[ 0.39671049  0.02678101],"[ 0.91909845 -0.06127359 -0.77858905 -1.70625497 -0.29261451 -1.21389287
  0.09468221 -0.48288642  0.07441942 -0.00450255  0.        ]",-1.04696,-0.0745492846308,[ 0.1478729   0.80705929]
