timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.67434865 -0.56607258],"[[-0.06006546 -0.06771602 -0.01902602 -0.04298084]
 [ 0.00366888  0.00089633  0.          0.        ]]",[-0.7556907  -2.62822412],"[ 0.99077915  1.12546076 -0.44686665  0.80718113 -0.15344353 -0.37263963
  0.25758044  0.32416425  1.79440304  0.02113302  0.        ]",-3.18506,-0.22910227091,[-0.39119914 -3.12399745]
1,[-0.67434865 -0.56607258],"[[-0.08997119 -0.10741445 -0.01902602 -0.04298084]
 [-2.98430244 -3.95755085  0.          0.        ]]",[-0.36378243 -2.33600144],"[ 0.9873997   1.12129378 -0.49431711  0.70646316 -0.15344347 -0.37263949
  0.12651751 -0.41486514  1.77720583 -0.13179659  0.        ]",-3.20662,-0.226827133508,[ 0.09592035 -2.35923576]
2,[-0.67434865 -0.56607258],"[[-0.16348913 -0.22550175 -0.01902602 -0.04298084]
 [-4.36292857 -7.83824625  0.          0.        ]]",[ 0.46293332 -0.99239527],"[ 0.97339438  1.09782599 -0.61033502  0.41002506 -0.15344342 -0.37263934
  0.06604609 -1.13937797  1.69477791 -0.53023907  0.        ]",-3.36489,-0.219988425786,[ 0.55165315 -1.6164186 ]
3,[-0.67434865 -0.56607258],"[[ -0.23149495  -0.42014257  -0.01902602  -0.04298084]
 [ -2.44408225 -11.61324874   0.           0.        ]]",[-0.02833425 -2.37082032],"[ 0.9532822   1.0238392  -0.71642231 -0.05937356 -0.15344336 -0.37263919
  0.15021342 -1.84415627  1.51069619 -0.99005692  0.        ]",-3.21192,-0.209095249248,[ 0.28792673 -1.70912421]
4,[-0.67434865 -0.56607258],"[[ -0.28100754  -0.68982818  -0.01902602  -0.04298084]
 [ -2.50707937 -15.34288147   0.           0.        ]]",[ 1.30459931 -0.6563863 ],"[ 0.93436538  0.85381767 -0.79262646 -0.64139719 -0.15344331 -0.37263904
  0.14745009 -2.54045981  1.19787588 -1.40918269  0.        ]",-3.34744,-0.192640708233,[ 0.37642816 -1.21800387]
5,[-0.67434865 -0.56607258],"[[ -0.29095752  -1.01972785  -0.01902602  -0.04298084]
 [  1.49877491 -17.63939352   0.           0.        ]]",[-0.28324818  0.17052483],"[ 0.93013337  0.55648998 -0.80781541 -1.19042871 -0.15344325 -0.37263889
  0.323161   -2.96920005  0.79695861 -1.64830868  0.        ]",-3.32619,-0.170136932143,[-0.19107518 -0.72589433]
6,[-0.67434865 -0.56607258],"[[ -0.27253756  -1.36223417  -0.01902602  -0.04298084]
 [  0.34701468 -16.61466941   0.           0.        ]]",[ 0.39156808 -0.48278909],"[ 0.93785319  0.17661304 -0.779661   -1.5122756  -0.1534432  -0.37263874
  0.27264058 -2.77787984  0.38769606 -1.67304456  0.        ]",-3.12386,-0.143217675809,[-0.09389022 -0.14719075]
7,[-0.67434865 -0.56607258],"[[ -0.25012685  -1.71041034  -0.01902602  -0.04298084]
 [  1.88893703 -18.19764883   0.           0.        ]]",[-0.14752524  0.61039231],"[ 0.94658117 -0.23887    -0.74521193 -1.54268525 -0.15344314 -0.3726386
  0.3402747  -3.0734036  -0.01420126 -1.52510343  0.        ]",-2.84539,-0.11166853739,[-0.46306249  0.23884711]
8,[-0.67434865 -0.56607258],"[[ -0.21859506  -2.04649813  -0.01902602  -0.04298084]
 [  1.26639629 -15.42039554   0.           0.        ]]",[-0.28560168 -0.37070776],"[ 0.95761861 -0.62145557 -0.69641143 -1.28467822 -0.15344309 -0.37263845
  0.3129677  -2.55489797 -0.34172037 -1.23056226  0.        ]",-2.35035,-0.078354768639,[-0.29154131  0.29082552]
9,[-0.67434865 -0.56607258],"[[ -0.20486933  -2.36656972  -0.01902602  -0.04298084]
 [  0.10998745 -16.58290091   0.           0.        ]]",[-1.1276659  0.7756271],"[ 0.96196636 -0.9292054  -0.67505845 -0.80268741 -0.15344303 -0.3726383
  0.26224332 -2.7719229  -0.59952202 -0.84572362  0.        ]",-2.03467,-0.0440663196009,[ 0.05426782  0.36624262]
