timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.67309642 -0.56800205],"[[-0.04028262  0.0708908   0.08851828  0.023369  ]
 [-0.00265578  0.00204974  0.          0.        ]]",[ 2.37790443 -1.76138943],"[ 0.99224131  1.12622379 -0.41515045  1.15972909  0.77554692  0.20032987
  0.25721689  0.32451604  0.54077287 -0.65932682  0.        ]",-2.47472,-0.123705416172,[ 2.07151318 -1.32964385]
1,[-0.67309642 -0.56800205],"[[ -6.29251792e-04   3.11881152e-02   8.85182758e-02   2.33690045e-02]
 [  3.95480999e+00  -3.95911265e+00   0.00000000e+00   0.00000000e+00]]",[ 0.85239576 -1.06967984],"[ 0.99346295  1.12865241 -0.3520676   1.05868072  0.77554649  0.20032979
  0.43083505 -0.41437742  0.54172712 -0.60193765  0.        ]",-2.30977,-0.123078184022,[ 1.48706055 -1.11136651]
2,[-0.67309642 -0.56800205],"[[ 0.11152927 -0.08694839  0.08851828  0.023369  ]
 [ 7.25006931 -7.84159058  0.          0.        ]]",[ 1.21760354  0.43509493],"[ 0.98409884  1.12470346 -0.17395835  0.75789045  0.77554605  0.20032972
  0.57540144 -1.13859296  0.53464464 -0.4491395   0.        ]",-2.25588,-0.121203116089,[ 0.67105699 -0.61705106]
3,[-0.67309642 -0.56800205],"[[  0.29477567  -0.22495152   0.08851828   0.023369  ]
 [ 11.06190101  -5.96495224   0.           0.        ]]",[-0.91492906 -1.07691516],"[ 0.92845532  1.09901165  0.11124409  0.41072035  0.77554561  0.20032965
  0.74263033 -0.78853457  0.48853019 -0.11717043  0.        ]",-1.91678,-0.117661305663,[-0.9090656 -1.0915432]
4,[-0.67309642 -0.56800205],"[[ 0.47751948 -0.38277776  0.08851828  0.023369  ]
 [ 7.22522803 -9.8048915   0.          0.        ]]",[-0.40266928 -0.59252016],"[ 0.82487006  1.04242381  0.38025567  0.02731106  0.77554517  0.20032957
  0.57431092 -1.50481439  0.40514093  0.16774411  0.        ]",-1.89486,-0.114652792947,[-0.22626969  0.00074723]
5,[-0.67309642 -0.56800205],"[[  0.6046157   -0.60046028   0.08851828   0.023369  ]
 [  5.49013042 -11.95620094   0.           0.        ]]",[ 0.50284401  0.47401456],"[ 0.72627751  0.91940487  0.55349692 -0.46080492  0.77554474  0.2003295
  0.49819001 -1.90610476  0.33409882  0.18130926  0.        ]",-1.92138,-0.109161131546,[ 0.18374625  0.83696723]
6,[-0.67309642 -0.56800205],"[[ 0.73328181 -0.81838316  0.08851828  0.023369  ]
 [ 7.37028288 -9.84310066  0.          0.        ]]",[-0.04779043  0.21863601],"[ 0.6061003   0.74946263  0.71400332 -0.88137238  0.7755443   0.20032943
  0.58067417 -1.51193722  0.23579023  0.1852951   0.        ]",-1.90016,-0.101331535237,[-0.46548799  0.66212201]
7,[-0.67309642 -0.56800205],"[[ 0.87732576 -1.0046012   0.08851828  0.023369  ]
 [ 7.03523406 -8.78224005  0.          0.        ]]",[-0.0039468   1.34388823],"[ 0.44970208  0.57315762  0.87268764 -1.17167245  0.77554386  0.20032935
  0.56597493 -1.31404911  0.10812922  0.26305093  0.        ]",-1.94571,-0.0933183671105,[-0.73265171  0.73345983]
8,[-0.67309642 -0.56800205],"[[ 1.01646754 -1.13877139  0.08851828  0.023369  ]
 [ 6.87948242 -4.64855523  0.          0.        ]]",[-1.3213693   0.79751789],"[ 0.27964108  0.43195507  1.00193454 -1.33521868  0.77554343  0.20032928
  0.55914167 -0.5429752  -0.0236006   0.38868986  0.        ]",-1.94141,-0.0877441852716,[-1.32059443  0.02569163]
9,[-0.67309642 -0.56800205],"[[ 1.11298335 -1.19912362  0.08851828  0.023369  ]
 [ 2.78570154 -1.39754039  0.          0.        ]]",[-0.60539392 -0.15426079],"[ 0.15246095  0.36533741  1.0763543  -1.39536768  0.77554299  0.20032921
  0.37954255  0.06345043 -0.11786543  0.51393116  0.        ]",-1.99071,-0.0865712144585,[-1.04055774 -0.42658812]
