timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.68063045 -0.58092016],"[ 1.00553416  1.19080445 -0.22106921  1.22830846 -1.03535003 -1.38390285
  0.26837501  0.32836606  2.76097605  2.07994351  0.        ]",[-4.43417126 -6.19165562],-4.3618,-0.373034101069,"[[ 0.02536183  0.09668328 -0.11991481 -0.15977399]
 [ 0.00358051  0.0030239   0.          0.        ]]",[-3.63794994 -5.60453129]
1,[-0.68063045 -0.58092016],"[ 1.00586029  1.19445317 -0.28261079  1.12779708 -1.03534939 -1.38390164
  0.08065701 -0.38698916  2.76881421  1.91795546  0.        ]",[-3.0681184  -5.93310151],-4.34834,-0.367912030054,"[[-0.01424241  0.05703072 -0.11991481 -0.15977399]
 [-3.95083869 -3.95509429  0.          0.        ]]",[-3.22661591 -4.77469015]
2,[-0.68063045 -0.58092016],"[ 0.9930711   1.19417178 -0.46524826  0.82788823 -1.03534875 -1.38390044
 -0.10334954 -1.08818591  2.73903997  1.43649861  0.        ]",[-2.38001078 -3.99862585],-4.2597,-0.350250087978,"[[-0.13215045 -0.06099826 -0.11991481 -0.15977399]
 [-7.82707347 -7.83487473  0.          0.        ]]",[-2.66392851 -3.62974548]
3,[-0.68063045 -0.58092016],"[ 0.92746144  1.15737737 -0.75937063  0.33945894 -1.03534811 -1.38389924
 -0.28372896 -1.77549399  2.52126753  0.68892016  0.        ]",[-1.71346322 -2.21283645],-3.94462,-0.313743608147,"[[ -0.32681587  -0.25585204  -0.11991481  -0.15977399]
 [-11.62690025 -11.63781651   0.           0.        ]]",[-1.78985095 -2.14171338]
4,[-0.68063045 -0.58092016],"[ 0.74954253  1.03434478 -1.13375844 -0.29365062 -1.03534747 -1.38389804
 -0.46058312 -2.44916262  1.92514736 -0.11461206  0.        ]",[-0.33198704 -1.8732942 ],-3.43088,-0.250329483369,"[[ -0.59673128  -0.52600794  -0.11991481  -0.15977399]
 [-15.35246524 -15.36530858   0.           0.        ]]",[-0.41115054 -0.80074525]
5,[-0.68063045 -0.58092016],"[ 0.42821493  0.77063785 -1.49112709 -0.96036075 -1.03534683 -1.38389684
 -0.5085687  -3.1096063   0.94294063 -0.51657524  0.        ]",[ 1.61269315  1.3247403 ],-3.07908,-0.159999838745,"[[ -0.9139194   -0.86997994  -0.11991481  -0.15977399]
 [-16.36332028 -19.01965784   0.           0.        ]]",[ 1.04217219  0.75550985]
6,[-0.68063045 -0.58092016],"[ 0.06213305  0.42430916 -1.7079328  -1.39306264 -1.03534619 -1.38389564
 -0.30556492 -2.32601014  0.06329449 -0.26438007  0.        ]",[ 2.43631858  1.93348785],-2.36082,-0.0751614096638,"[[ -1.19828224  -1.20687163  -0.11991481  -0.15977399]
 [-12.08690198 -14.68396286   0.           0.        ]]",[ 1.56618464  1.91750932]
7,[-0.68063045 -0.58092016],"[-0.22274477  0.13264343 -1.7913568  -1.54339179 -1.03534555 -1.38389444
 -0.10648847 -1.55794224 -0.39548917  0.21627418  0.        ]",[ 1.49523573  2.55317541],-2.11289,-0.0437327843716,"[[ -1.39794681  -1.45791114  -0.11991481  -0.15977399]
 [ -7.89321541 -10.43416597   0.           0.        ]]",[ 1.52323616  2.12683845]
8,[-0.68063045 -0.58092016],"[-0.39455602 -0.06710304 -1.81205449 -1.55586588 -1.03534492 -1.38389323
  0.08872308 -0.80509439 -0.56563633  0.59335181  0.        ]",[ 1.83350212  1.82440887],-2.37417,-0.0616778561459,"[[-1.51455357 -1.62479965 -0.11991481 -0.15977399]
 [-3.78094565 -6.26857497  0.          0.        ]]",[ 1.37032592  2.10768795]
9,[-0.68063045 -0.58092016],"[-0.44670209 -0.16778879 -1.81416431 -1.53525717 -1.03534428 -1.38389203
  0.28011572 -0.06715349 -0.59489283  0.75977268  0.        ]",[ 0.97123152  2.12741411],-2.50158,-0.0737914474065,"[[-1.54972095 -1.709204   -0.11991481 -0.15977399]
 [ 0.25087628 -2.18546415  0.          0.        ]]",[ 0.71204865  1.1863848 ]
