timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[ -8.97664577e-05  -2.04505831e-01],"[ 1.0922929   1.7677496  -0.07663412  0.46185507  0.04737837 -1.38197732
  0.30068811  0.3209755   1.18610587  1.15181646  0.        ]",[-3.51026313 -2.55411273],-0.594406,-0.246792408923,"[[-0.07695587 -0.05161708  0.00582254 -0.1621781 ]
 [ 0.00217977 -0.00172098  0.          0.        ]]",[-1.12466133 -1.48472357]
1,[ -8.97664577e-05  -2.04505831e-01],"[ 1.08699424  1.76415058 -0.13656923  0.36112549  0.04737825 -1.38196738
  0.01394193 -0.23579625  1.17317024  1.05380548  0.        ]",[-2.2986412  -2.22377433],-0.654419,-0.238319983608,"[[-0.11658783 -0.09136356  0.00582254 -0.1621781 ]
 [-3.95221837 -3.95974068  0.          0.        ]]",[-0.99412781 -1.40620399]
2,[ -8.97664577e-05  -2.04505831e-01],"[ 1.05853271  1.74181716 -0.31291714  0.06454919  0.04737813 -1.38195743
 -0.26714127 -0.78154592  1.10056601  0.77141037  0.        ]",[ 1.07084936 -0.9721658 ],-0.801737,-0.211667365594,"[[ -2.34523924e-01  -2.09484421e-01   5.82253788e-03  -1.62178098e-01]
 [ -7.82852131e+00  -7.83941468e+00   0.00000000e+00   0.00000000e+00]]",[-0.7682873 -1.2803725]
3,[ -8.97664577e-05  -2.04505831e-01],"[ 1.0126404   1.66814915 -0.48061782 -0.40437771  0.04737801 -1.38194749
  0.03102971 -1.30140866  0.94342571  0.46651656  0.        ]",[-0.0508143  -0.55150254],-0.48021,-0.176410390129,"[[ -3.49837789e-01  -4.03352803e-01   5.82253788e-03  -1.62178098e-01]
 [ -3.71658653e+00  -1.15350983e+01   0.00000000e+00   0.00000000e+00]]",[-0.58566809 -1.17749131]
4,[ -8.97664577e-05  -2.04505831e-01],"[ 0.97313866  1.5093308  -0.58695518 -0.95220675  0.0473779  -1.38193754
  0.02179417 -1.57644286  0.72486272  0.2420801   0.        ]",[-0.98915039 -1.03349578],-0.183125,-0.139267698405,"[[ -4.25446615e-01  -6.53672698e-01   5.82253788e-03  -1.62178098e-01]
 [ -3.84394848e+00  -1.34903729e+01   0.00000000e+00   0.00000000e+00]]",[-0.39374048 -1.06256545]
5,[ -8.97664577e-05  -2.04505831e-01],"[ 0.89908481  1.2308554  -0.7421208  -1.48930261  0.04737778 -1.3819276
 -0.25648185 -2.09564744  0.37671703  0.06258923  0.        ]",[ 1.35001408 -0.21724472],-0.150072,-0.0875493019988,"[[ -5.40825972e-01  -9.60514729e-01   5.82253788e-03  -1.62178098e-01]
 [ -7.68151060e+00  -1.71815347e+01   0.00000000e+00   0.00000000e+00]]",[-0.10770185 -0.87748194]
6,[ -8.97664577e-05  -2.04505831e-01],"[ 0.81176125  0.83395645 -0.88332071 -1.86162278  0.04737766 -1.38191765
  0.04133595 -2.1689037  -0.0156945   0.05303012  0.        ]",[-0.5895372  -2.05474609],-0.0258415,-0.0315807663876,"[[ -6.53250177e-01  -1.30937295e+00   5.82253788e-03  -1.62178098e-01]
 [ -3.57447575e+00  -1.77025266e+01   0.00000000e+00   0.00000000e+00]]",[-0.00526267 -0.7806204 ]
7,[ -8.97664577e-05  -2.04505831e-01],"[ 0.72786773  0.34587119 -0.99272516 -1.92687525  0.04737754 -1.38190771
 -0.12284402 -2.67645848 -0.35631437  0.24100404  0.        ]",[ 2.22869554 -0.5521747 ],-0.183231,-0.0292456723326,"[[ -7.47453032e-01  -1.69962950e+00   5.82253788e-03  -1.62178098e-01]
 [ -5.83858563e+00  -2.13111201e+01   0.00000000e+00   0.00000000e+00]]",[ 0.07492839 -0.69207907]
8,[ -8.97664577e-05  -2.04505831e-01],"[ 0.65367002 -0.17569943 -1.07427843 -1.54240826  0.04737743 -1.38189776
  0.17237809 -2.9246343  -0.56090025  0.59974393  0.        ]",[ 0.55956762 -1.79913584],-0.177761,-0.0836236732185,"[[ -8.23379158e-01  -2.14355914e+00   5.82253788e-03  -1.62178098e-01]
 [ -1.76736180e+00  -2.30759215e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02886954 -0.67590451]
9,[ -8.97664577e-05  -2.04505831e-01],"[ 0.64062425 -0.59823506 -1.08739182 -0.6282426   0.04737731 -1.38188782
  0.33541699 -3.41723242 -0.53641995  1.02467716  0.        ]",[-0.30029407 -0.754378  ],-0.423414,-0.131247525606,"[[ -8.36169254e-01  -2.64022220e+00   5.82253788e-03  -1.62178098e-01]
 [  4.81009915e-01  -2.65786844e+01   0.00000000e+00   0.00000000e+00]]",[-0.01353088 -0.67094135]
