timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.29033208 -0.27641049],"[[-0.00568498 -0.00695856  0.18973806  0.11900288]
 [-0.00096046 -0.00166147  0.          0.        ]]",[ 1.26187075  0.6150134 ],"[ 1.03800405  1.47061433 -0.17794909  0.7952369   1.64492442  1.01838939
  0.27665927  0.34203997 -0.32024618 -1.22357496  0.        ]",-1.07625,-0.122645668749,[ 1.71627009  0.55278575]
1,[-0.29033208 -0.27641049],"[[ 0.033977    0.01742625  0.18973806  0.11900288]
 [ 3.95399379  2.43203661  0.          0.        ]]",[ 2.39572595 -0.93263132],"[ 1.03719024  1.47046107 -0.11751259  0.86331641  1.6449202   1.01838795
  0.47582422  0.72044562 -0.32190173 -1.11507671  0.        ]",-1.05858,-0.111773216063,[ 0.67344034 -0.11743441]
2,[-0.29033208 -0.27641049],"[[ 0.1519773   0.02851729  0.18973806  0.11900288]
 [ 7.83311522 -1.31045674  0.          0.        ]]",[-0.98852531 -0.28434004],"[ 1.02133479  1.47015836  0.061444    0.8942735   1.64491597  1.01838651
  0.67117017  0.13853935 -0.34545252 -0.86028952  0.        ]",-0.599162,-0.0858835851046,[-0.3849031  -0.03565562]
3,[-0.29033208 -0.27641049],"[[ 0.26785432 -0.00871192  0.18973806  0.11900288]
 [ 3.76811988 -2.40880752  0.          0.        ]]",[ 0.43794991  1.33224015],"[ 0.98639024  1.47058851  0.23407194  0.79033851  1.64491175  1.01838507
  0.46646274 -0.03223916 -0.38246342 -0.66531982  0.        ]",-0.479739,-0.0656494472735,[ 0.15406473  0.31539702]
4,[-0.29033208 -0.27641049],"[[ 0.35983575 -0.0166882   0.18973806  0.11900288]
 [ 5.424513    1.59782871  0.          0.        ]]",[-0.34780683 -3.20156472],"[ 0.94528665  1.47046621  0.36736081  0.76806947  1.64490753  1.01838364
  0.54987575  0.59073789 -0.43045586 -0.49216732  0.        ]",-0.480349,-0.0473728868486,[-0.71389508 -0.47995213]
5,[-0.29033208 -0.27641049],"[[ 0.45346044 -0.02477106  0.18973806  0.11900288]
 [ 3.94288439 -2.39281641  0.          0.        ]]",[ 0.16058416 -1.5567298 ],"[ 0.89168464  1.47026603  0.49836467  0.74550596  1.6449033   1.0183822
  0.47526269 -0.02975357 -0.49280785 -0.32142241  0.        ]",-0.414282,-0.0294681213132,[-0.59531009  0.09657711]
6,[-0.29033208 -0.27641049],"[[ 0.5379246  -0.11188206  0.18973806  0.11900288]
 [ 4.50166719 -6.30524243  0.          0.        ]]",[-0.94236143  1.02272805],"[ 0.83352958  1.4632734   0.61156391  0.50293272  1.64489908  1.01838076
  0.50340176 -0.63808284 -0.52632684 -0.25081397  0.        ]",-0.325114,-0.0226102968404,[-0.70752943  0.6883406 ]
7,[-0.29033208 -0.27641049],"[[ 0.58964581 -0.19699172  0.18973806  0.11900288]
 [ 0.68316969 -2.21934943  0.          0.        ]]",[ 0.2823104   0.14774618],"[ 0.79351249  1.4478843   0.6781821   0.26820224  1.64489486  1.01837933
  0.31110734 -0.00278089 -0.53753356 -0.24093333  0.        ]",-0.412886,-0.0218824610491,[-0.10810757  0.46346343]
8,[-0.29033208 -0.27641049],"[[ 0.61437636 -0.23507247  0.18973806  0.11900288]
 [ 1.78621432 -1.59081762  0.          0.        ]]",[-0.96930848  1.04090606],"[ 0.7732335   1.43828572  0.709245    0.16435688  1.64489064  1.01837789
  0.36665487  0.09494743 -0.54481576 -0.23427328  0.        ]",-0.357377,-0.021440409037,[-0.37799272  0.33736891]
9,[-0.29033208 -0.27641049],"[[ 0.61125803 -0.2268301   0.18973806  0.11900288]
 [-2.08515061  2.40174383  0.          0.        ]]",[ 0.39942197 -0.19551522],"[ 0.77582968  1.44050063  0.7053566   0.18675869  1.64488641  1.01837645
  0.171698    0.71573767 -0.54509201 -0.23160745  0.        ]",-0.459451,-0.0211893138221,[ 0.25931466 -0.03722996]
10,[-0.29033208 -0.27641049],"[[ 0.58582543 -0.18704593  0.18973806  0.11900288]
 [-0.46351215  1.57941481  0.          0.        ]]",[ 0.83690809 -0.04000328],"[ 0.79657713  1.45010637  0.6733345   0.29546049  1.64488219  1.01837501
  0.25336141  0.58787569 -0.5379326  -0.23795825  0.        ]",-0.479727,-0.0215996818629,[-0.02858302 -0.05794996]
11,[-0.29033208 -0.27641049],"[[ 0.6098654  -0.15737345  0.18973806  0.11900288]
 [ 2.85645257  1.38847384  0.          0.        ]]",[-1.55714826 -0.77757399],"[ 0.77698402  1.45608045  0.70361623  0.37707865  1.64487797  1.01837358
  0.42055026  0.55818634 -0.57056225 -0.16532813  0.        ]",-0.333839,-0.0162483234926,[-0.86705661 -0.34146291]
12,[-0.29033208 -0.27641049],"[[ 0.62674889 -0.16075553  0.18973806  0.11900288]
 [-1.15475142 -1.71634039  0.          0.        ]]",[-0.15142387  0.2640452 ],"[ 0.76281265  1.45544755  0.72458261  0.36775464  1.64487375  1.01837214
  0.21855086  0.07542775 -0.58468327 -0.13857013  0.        ]",-0.410905,-0.0151342000653,[ 0.02887195  0.37914151]
13,[-0.29033208 -0.27641049],"[[ 0.59786868 -0.18424922  0.18973806  0.11900288]
 [-1.73134763 -0.63662704  0.          0.        ]]",[ 1.36741216 -0.34381733],"[ 0.78684592  1.45070383  0.6885648   0.30313396  1.64486952  1.0183707
  0.18951404  0.24330918 -0.54926915 -0.21330832  0.        ]",-0.513642,-0.0195655019238,[ 0.26914096  0.34061807]
14,[-0.29033208 -0.27641049],"[[ 0.60328133 -0.21052983  0.18973806  0.11900288]
 [ 2.25932566 -1.98692803  0.          0.        ]]",[-0.58119033  0.22900223],"[ 0.78241605  1.44464209  0.69536971  0.23118392  1.6448653   1.01836927
  0.39047933  0.0333545  -0.54413769 -0.22974815  0.        ]",-0.363796,-0.0209776061193,[-0.46840647  0.33546644]
15,[-0.29033208 -0.27641049],"[[ 0.62494787 -0.2407669   0.18973806  0.11900288]
 [-0.08486701 -1.03993899  0.          0.        ]]",[ 1.30539342  0.87723943],"[ 0.76433766  1.43668633  0.72235585  0.1489037   1.64486108  1.01836783
  0.27242828  0.18059924 -0.55182789 -0.220853    0.        ]",-0.501459,-0.020385854251,[-0.04261771  0.36846316]
16,[-0.29033208 -0.27641049],"[[ 0.66294494 -0.22652345  0.18973806  0.11900288]
 [ 3.87140009  2.4526508   0.          0.        ]]",[ 0.07141139 -1.28221094],"[ 0.73130817  1.44055995  0.76866429  0.18759115  1.64485686  1.01836639
  0.47166107  0.72365258 -0.59115519 -0.13899678  0.        ]",-0.482653,-0.0156945347863,[-1.18219793 -0.50820684]
17,[-0.29033208 -0.27641049],"[[ 0.74245436 -0.21768612  0.18973806  0.11900288]
 [ 4.07885144 -1.55555874  0.          0.        ]]",[-2.08688576 -0.53227893],"[ 0.65692277  1.44284538  0.8611086   0.21165914  1.64485263  1.01836495
  0.48210768  0.10042577 -0.67404811  0.00581114  0.        ]",-0.341061,-0.0211884064503,[-1.40746748 -0.03562585]
18,[-0.29033208 -0.27641049],"[[ 0.783539   -0.26961898  0.18973806  0.11900288]
 [ 0.04303891 -3.63082129  0.          0.        ]]",[-0.30890155  1.18446484],"[ 0.61581261  1.42811552  0.90636046  0.07095819  1.64484841  1.01836352
  0.27886825 -0.22225181 -0.69339969  0.02489548  0.        ]",-0.48978,-0.0237899121782,[-0.55310488  0.58670849]
19,[-0.29033208 -0.27641049],"[[ 0.7721151  -0.30178168  0.18973806  0.11900288]
 [-1.18134294  0.401113    0.          0.        ]]",[ 0.02118961 -0.13672076],"[ 0.62741962  1.41745714  0.89395541 -0.01519813  1.64484419  1.01836208
  0.21720949  0.40466435 -0.66698045 -0.02483479  0.        ]",-0.520679,-0.0200476094129,[-0.33809009  0.12549585]
20,[-0.29033208 -0.27641049],"[[ 0.74956583 -0.29927111  0.18973806  0.11900288]
 [-1.07394324 -0.14822501  0.          0.        ]]",[-1.06209205 -0.31161435],"[ 0.64993213  1.41832785  0.86906489 -0.00850262  1.64483997  1.01836064
  0.22261786  0.31924871 -0.64517407 -0.06040025  0.        ]",-0.399399,-0.017758980779,[-0.25038812  0.22911626]
