timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.63511813 -0.54043418],"[ 1.01108732  1.22356603 -0.22305274  1.13793154  1.11950718 -0.79959594
  0.27550281  0.33000057  0.12964801  1.10935435  0.        ]",[-0.37734133 -2.37216785],-2.07546,-0.130823861587,"[[ 0.01683992  0.07010086  0.12935912 -0.09211376]
 [-0.0029647   0.00249899  0.          0.        ]]",[-1.96362996 -2.38973045]
1,[-0.63511813 -0.54043418],"[ 1.01129363  1.22592233 -0.24632596  1.03503354  1.1195063  -0.79959547
  0.2049952  -0.36448007  0.1334494   1.0181883   0.        ]",[-0.56316878 -1.92459551],-1.98236,-0.125220046922,"[[  1.81977605e-03   3.04283209e-02   1.29359119e-01  -9.21137639e-02]
 [ -1.49408890e+00  -3.95656018e+00   0.00000000e+00   0.00000000e+00]]",[-1.22695243 -1.29903543]
2,[-0.63511813 -0.54043418],"[ 1.00944136  1.22192989 -0.32675036  0.72870944  1.11950541 -0.79959501
  0.10112064 -1.04516274  0.12211842  0.72854505  0.        ]",[-0.15939394 -0.2574403 ],-1.78132,-0.107242516371,"[[-0.05010284 -0.08763621  0.12935912 -0.09211376]
 [-3.69087212 -7.83696298  0.          0.        ]]",[-0.01445577 -0.01063275]
3,[-0.63511813 -0.54043418],"[ 0.9989213   1.18880332 -0.44927063  0.30582593  1.11950452 -0.79959455
  0.07476824 -1.19671657  0.04427441  0.31705733  0.        ]",[ 1.3707345   0.64452953],-1.60527,-0.0813461391446,"[[-0.12951172 -0.25304403  0.12935912 -0.09211376]
 [-4.24818322 -8.70093856  0.          0.        ]]",[ 0.87636459  0.75200653]
4,[-0.63511813 -0.54043418],"[ 0.98899712  1.13322075 -0.51733743 -0.05473234  1.11950363 -0.79959409
  0.26574505 -0.71909076 -0.06126317  0.03716655  0.        ]",[ 0.10508982  0.25888875],-1.49939,-0.0633449413419,"[[-0.17395271 -0.39974393  0.12935912 -0.09211376]
 [-0.20932413 -5.97811729  0.          0.        ]]",[ 0.30949128  0.48222026]
5,[-0.63511813 -0.54043418],"[ 0.98900192  1.07720387 -0.51730441 -0.30692357  1.11950275 -0.79959363
  0.28557662 -0.51853891 -0.13251599 -0.07960448  0.        ]",[-0.11705597  0.25873495],-1.50317,-0.0548178180984,"[[-0.17393122 -0.50783525  0.12935912 -0.09211376]
 [ 0.21008429 -4.83482362  0.          0.        ]]",[ 0.33190763  0.534307  ]
6,[-0.63511813 -0.54043418],"[ 0.98887558  1.02434211 -0.51805314 -0.49600788  1.11950186 -0.79959317
  0.26346211 -0.32200838 -0.19659159 -0.1661516   0.        ]",[ 0.74402325  0.66778125],-1.54579,-0.0482961837678,"[[-0.17442198 -0.59329068  0.12935912 -0.09211376]
 [-0.25760016 -3.7144541   0.          0.        ]]",[ 0.51805562  0.5736686 ]
7,[-0.63511813 -0.54043418],"[ 0.99470207  0.99216818 -0.48070661 -0.59563801  1.11950097 -0.79959271
  0.40284142  0.15453631 -0.2104281  -0.15840809  0.        ]",[ 0.15937966  1.07032676],-1.54728,-0.0469243539,"[[-0.14999951 -0.64032273  0.12935912 -0.09211376]
 [ 2.69005201 -0.99779552  0.          0.        ]]",[-0.32607231 -0.0729498 ]
8,[-0.63511813 -0.54043418],"[ 1.00525576  1.00608769 -0.38906408 -0.55374436  1.11950009 -0.79959225
  0.43007417  0.85254441 -0.14218813 -0.00881187  0.        ]",[-0.83838024  0.17469205],-1.52612,-0.0547768392826,"[[-0.09041985 -0.62035438  0.12935912 -0.09211376]
 [ 3.26598466  2.98137013  0.          0.        ]]",[-0.91424203 -1.18100441]
9,[-0.63511813 -0.54043418],"[ 1.00871719  1.04932929 -0.34056034 -0.41111472  1.1194992  -0.79959179
  0.27017302  0.96373637 -0.0725436   0.13187379  0.        ]",[-0.30056059 -1.37650963],-1.5482,-0.0646071392926,"[[-0.05902941 -0.55436702  0.12935912 -0.09211376]
 [-0.11566386  3.61525021  0.          0.        ]]",[-0.40412113 -1.40015435]
10,[-0.63511813 -0.54043418],"[ 1.00732948  1.06865273 -0.36252502 -0.34007328  1.11949831 -0.79959132
  0.21412475  0.25668127 -0.06222107  0.13406731  0.        ]",[ 0.41294147 -0.9438236 ],-1.54704,-0.0656164952826,"[[-0.07323547 -0.52250371  0.12935912 -0.09211376]
 [-1.30099204 -0.415486    0.          0.        ]]",[-0.00148416 -0.47069833]
11,[-0.63511813 -0.54043418],"[ 1.0062527   1.04059843 -0.37698083 -0.44160019  1.11949742 -0.79959086
  0.29265054 -0.39753538 -0.09909336  0.06293305  0.        ]",[ 0.21895709  0.02348769],-1.51728,-0.0603250270092,"[[-0.08259296 -0.56823293  0.12935912 -0.09211376]
 [ 0.35970256 -4.14500425  0.          0.        ]]",[-0.13417414  0.32902053]
12,[-0.63511813 -0.54043418],"[ 1.00799521  0.98572581 -0.35254616 -0.61443538  1.11949654 -0.7995904
  0.33326983 -0.36687846 -0.14424119  0.01439175  0.        ]",[ 0.55358828  0.7285064 ],-1.54187,-0.0550078678509,"[[-0.06678003 -0.64937956  0.12935912 -0.09211376]
 [ 1.21873671 -3.97023809  0.          0.        ]]",[-0.27947608  0.42660412]
13,[-0.63511813 -0.54043418],"[ 1.01097161  0.94904575 -0.28119056 -0.71522117  1.11949565 -0.79958994
  0.43564328  0.15278568 -0.14484486  0.06670761  0.        ]",[-1.17369266 -0.34206301],-1.4872,-0.0561426560545,"[[-0.02068303 -0.69906102  0.12935912 -0.09211376]
 [ 3.38377068 -1.00777073  0.          0.        ]]",[-1.00550747 -0.29921097]
14,[-0.63511813 -0.54043418],"[ 1.01125442  0.92302102 -0.23886846 -0.78092691  1.11949476 -0.79958948
  0.2454258  -0.08106497 -0.14923675  0.09373522  0.        ]",[-0.06741235 -0.12633908],-1.52686,-0.0564735512668,"[[ 0.00663074 -0.73259193  0.12935912 -0.09211376]
 [-0.63901312 -2.34089078  0.          0.        ]]",[-0.10197994  0.24047062]
15,[-0.63511813 -0.54043418],"[ 1.01123029  0.88124317 -0.26262005 -0.87777947  1.11949387 -0.79958902
  0.23341775 -0.16067236 -0.20084388  0.01043058  0.        ]",[-0.03529298  1.09193904],-1.54712,-0.0495604035245,"[[-0.00869742 -0.78396307  0.12935912 -0.09211376]
 [-0.89296146 -2.79471138  0.          0.        ]]",[ 0.12091315  0.51887834]
16,[-0.63511813 -0.54043418],"[ 1.01071485  0.86810421 -0.29220529 -0.90626379  1.11949299 -0.79958856
  0.22758875  0.54361628 -0.22945588 -0.04476454  0.        ]",[ 0.48356257 -0.12568675],-1.56843,-0.0458192448037,"[[-0.0277936  -0.7995739   0.12935912 -0.09211376]
 [-1.01623349  1.22024805  0.          0.        ]]",[ 0.14443529 -0.22700866]
17,[-0.63511813 -0.54043418],"[ 1.01067548  0.8842033  -0.29363944 -0.87123401  1.1194921  -0.7995881
  0.31901094  0.45196967 -0.21451859 -0.02923145  0.        ]",[-1.26601284 -0.34261756],-1.50221,-0.0475007395608,"[[-0.02871956 -0.78041087  0.12935912 -0.09211376]
 [ 0.91719576  0.69779686  0.          0.        ]]",[-0.31596497 -0.28056443]
18,[-0.63511813 -0.54043418],"[ 1.00941921  0.88438491 -0.32697339 -0.87082938  1.11949121 -0.79958764
  0.13109658  0.21180051 -0.23286274 -0.07474601  0.        ]",[ 0.46874831  1.28781627],-1.58115,-0.0451032513763,"[[-0.05024867 -0.78019194  0.12935912 -0.09211376]
 [-3.05687659 -0.67134102  0.          0.        ]]",[ 0.73678637  0.29373136]
19,[-0.63511813 -0.54043418],"[ 1.00501007  0.90607535 -0.39178721 -0.82141054  1.11949032 -0.79958717
  0.22158689  0.90860074 -0.24890385 -0.13949822  0.        ]",[-0.46495769 -0.69726373],-1.53868,-0.0431501343537,"[[-0.09218528 -0.75376366  0.12935912 -0.09211376]
 [-1.14315735  3.3009275   0.          0.        ]]",[ 0.32434526 -0.61971432]
20,[-0.63511813 -0.54043418],"[ 0.99818207  0.93594635 -0.45503967 -0.74883717  1.11948944 -0.79958671
  0.13571903  0.41294215 -0.25646096 -0.19205503  0.        ]",[ 1.51161856 -0.38618152],-1.58664,-0.0425734792004,"[[-0.13326855 -0.71609542  0.12935912 -0.09211376]
 [-2.95911614  0.47531626  0.          0.        ]]",[ 0.9376328   0.08354399]
21,[-0.63511813 -0.54043418],"[ 0.99421086  0.93131533 -0.48402054 -0.76045145  1.11948855 -0.79958625
  0.32558524  0.14282419 -0.28041447 -0.23644643  0.        ]",[ 1.01695629  0.82102656],-1.57309,-0.0407425784078,"[[-0.15216364 -0.7220391   0.12935912 -0.09211376]
 [ 1.05623394 -1.0645506   0.          0.        ]]",[ 0.16707453  0.24865189]
22,[-0.63511813 -0.54043418],"[ 1.00509206  0.94026456 -0.39082922 -0.73787483  1.11948766 -0.79958579
  0.51161896  0.71656176 -0.21268239 -0.09894018  0.        ]",[-1.05925262 -0.0814961 ],-1.51022,-0.0468553699273,"[[-0.09156482 -0.71051407  0.12935912 -0.09211376]
 [ 4.99053439  2.20616829  0.          0.        ]]",[-1.13865554 -0.8637476 ]
