timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.41283393 -0.36379763],"[[ -3.94499140e-02  -5.09100671e-02   1.64138763e-01   1.14927822e-01]
 [ -6.04501666e-05   1.86452106e-03   0.00000000e+00   0.00000000e+00]]",[ 2.24580464 -0.655839  ],"[ 1.02256263  1.36030135 -0.26230872  0.73865563  1.42913364  0.9870768
  0.2794159   0.33797908 -0.16043807 -1.43671904  0.        ]",-1.61426,-0.136543483036,[ 2.09017849  0.26143932]
1,[-0.41283393 -0.36379763],"[[  2.49542787e-04  -7.69436407e-02   1.64138763e-01   1.14927822e-01]
 [  3.95682894e+00  -2.59655580e+00   0.00000000e+00   0.00000000e+00]]",[ 1.30420124  1.02489426],"[ 1.02370136  1.35835892 -0.20149905  0.66771216  1.42913127  0.98707573
  0.47413142 -0.08332713 -0.15857677 -1.37871304  0.        ]",-1.53681,-0.13147159206,[ 1.131953    0.39650917]
2,[-0.41283393 -0.36379763],"[[ 0.11827586 -0.08864613  0.16413876  0.11492782]
 [ 7.83290069  1.4129522   0.          0.        ]]",[-0.51596884 -1.38878185],"[ 1.01346444  1.35722768 -0.021088    0.63586519  1.4291289   0.98707467
  0.66486984  0.56677195 -0.16245381 -1.12970889  0.        ]",-1.12537,-0.109591016547,[-0.34747142 -0.64197934]
3,[-0.41283393 -0.36379763],"[[ 0.25291583 -0.10038685  0.16413876  0.11492782]
 [ 5.63840073 -2.57374213  0.          0.        ]]",[ 0.21720777  1.39775673],"[ 0.97708983  1.35593282  0.18150396  0.6039475   1.42912653  0.98707361
  0.55687951 -0.07962873 -0.19646301 -0.84645133  0.        ]",-0.879551,-0.0840870878756,[-0.00223744  0.1298461 ]
4,[-0.41283393 -0.36379763],"[[ 0.37317046 -0.11162535  0.16413876  0.11492782]
 [ 6.38457974  1.4365293   0.          0.        ]]",[-1.15446047 -1.22912978],"[ 0.9228644   1.35454337  0.3566914   0.5734304   1.42912415  0.98707254
  0.59359808  0.57059471 -0.25292657 -0.60064396  0.        ]",-0.552565,-0.0611946117501,[-0.88075429 -0.7323271 ]
5,[-0.41283393 -0.36379763],"[[ 0.45991991 -0.12289195  0.16413876  0.11492782]
 [ 2.30394762 -2.54991159  0.          0.        ]]",[-0.52373121 -0.71296061],"[ 0.87145589  1.35300346  0.47820069  0.54287558  1.42912178  0.98707148
  0.3927924  -0.07576547 -0.30751598 -0.43219068  0.        ]",-0.501943,-0.0449911016187,[ 0.05120498  0.27440441]
6,[-0.41283393 -0.36379763],"[[ 0.48476512 -0.20169982  0.16413876  0.11492782]
 [ 0.18760906 -5.32164222  0.          0.        ]]",[-0.72605795  0.32639319],"[ 0.85489413  1.33814821  0.51209787  0.33055647  1.42911941  0.98707042
  0.28864844 -0.52517285 -0.30127335 -0.46872351  0.        ]",-0.509487,-0.0480786882898,[ 0.80538863  1.04645395]
7,[-0.41283393 -0.36379763],"[[ 0.45965643 -0.29409761  0.16413876  0.11492782]
 [-2.68890518 -3.92280364  0.          0.        ]]",[ 0.70788929  1.81266556],"[ 0.87162555  1.31170465  0.47783825  0.08604438  1.42911704  0.98706935
  0.1470967  -0.29836523 -0.26448356 -0.62615435  0.        ]",-0.731487,-0.062479799078,[ 1.78784442  1.23679137]
8,[-0.41283393 -0.36379763],"[[ 0.43449349 -0.33205741  0.16413876  0.11492782]
 [ 0.16313116  0.11337529  0.          0.        ]]",[ 0.56743888  0.89038981],"[ 0.88756266  1.29806335  0.44307471 -0.01256844  1.42911466  0.98706829
  0.28744372  0.35606023 -0.2460078  -0.72332877  0.        ]",-0.763723,-0.0713352501445,[ 1.04845285  0.43971539]
9,[-0.41283393 -0.36379763],"[[ 0.46023276 -0.29444764  0.16413876  0.11492782]
 [ 2.40333191  3.63586535  0.          0.        ]]",[-0.52624177 -0.91747027],"[ 0.87124902  1.31158235  0.47862891  0.08512965  1.42911229  0.98706723
  0.39768261  0.92719577 -0.26474151 -0.62539971  0.        ]",-0.58693,-0.0624048940671,[ 0.06957999 -0.50757378]
10,[-0.41283393 -0.36379763],"[[ 0.48694926 -0.2588935   0.16413876  0.11492782]
 [ 0.27540741 -0.06810985  0.          0.        ]]",[-0.39653242 -0.71740837],"[ 0.85339648  1.3229106   0.51505581  0.17852082  1.42910992  0.98706616
  0.2929683   0.32663304 -0.28819592 -0.5288009   0.        ]",-0.522814,-0.0534493989559,[ 0.63889408  0.25912601]
11,[-0.41283393 -0.36379763],"[[ 0.47667478 -0.28873723  0.16413876  0.11492782]
 [-1.29762673 -2.90680413  0.          0.        ]]",[ 0.53114483  2.24833898],"[ 0.86037106  1.31349371  0.50110561  0.10006474  1.42910755  0.9870651
  0.2155599  -0.13363298 -0.2754834  -0.58430216  0.        ]",-0.729399,-0.0585290029741,[ 1.29254246  0.93450105]
12,[-0.41283393 -0.36379763],"[[ 0.47204623 -0.30657615  0.16413876  0.11492782]
 [ 0.82770464  1.10952933  0.          0.        ]]",[ 0.25272921  0.09003403],"[ 0.86346773  1.30738785  0.49479667  0.05349425  1.42910517  0.98706404
  0.32014634  0.51757562 -0.26955246 -0.61456117  0.        ]",-0.625531,-0.061262578825,[ 0.6003862   0.10806912]
13,[-0.41283393 -0.36379763],"[[ 0.49846587 -0.28103283  0.16413876  0.11492782]
 [ 1.81098466  1.44369064  0.          0.        ]]",[-0.71697819 -0.4318174 ],"[ 0.84541293  1.31601608  0.53060107  0.12025524  1.4291028   0.98706297
  0.36853291  0.57175619 -0.29080877 -0.53017214  0.        ]",-0.516004,-0.0533874184147,[ 0.14857593 -0.11606008]
14,[-0.41283393 -0.36379763],"[[ 0.50587508 -0.26958997  0.16413876  0.11492782]
 [-1.0605024  -0.29361842  0.          0.        ]]",[ 0.24837474  0.2724379 ],"[ 0.8401872   1.31964337  0.54055118  0.15032556  1.42910043  0.98706191
  0.22722802  0.29006823 -0.29836128 -0.50178803  0.        ]",-0.584954,-0.0507414804151,[ 0.94048029  0.41438156]
