timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.43808562 -0.39270344],"[[ 0.00879496  0.05572888 -0.19699315 -0.00940687]
 [-0.00077715  0.00306888  0.          0.        ]]",[-1.76647084 -1.27939769],"[ 1.0146417   1.24701563 -0.29803743  1.10188434 -1.6889224  -0.08512595
  0.25374436  0.33951461  3.52562155  0.00781294  0.        ]",-3.83071,-0.407131475752,[-0.227299   -1.77170062]
1,[-0.43808562 -0.39270344],"[[-0.0308955   0.01607723 -0.19699315 -0.00940687]
 [-3.95510633 -3.9550471   0.          0.        ]]",[-0.41257313 -2.25764422],"[ 1.01398741  1.24865643 -0.36018163  0.99117662 -1.68891822 -0.08512589
  0.08039612 -0.33568812  3.52740902 -0.14950746  0.        ]",-3.80002,-0.406960518818,[ 0.26580277 -1.17781568]
2,[-0.43808562 -0.39270344],"[[-0.12557291 -0.10195984 -0.19699315 -0.00940687]
 [-5.50748298 -7.83572677  0.          0.        ]]",[ 0.03245137 -1.40845749],"[ 1.0029731   1.24280869 -0.50793046  0.66188043 -1.68891404 -0.08512584
  0.01234365 -0.99768057  3.48996346 -0.55404374  0.        ]",-3.85496,-0.404336885659,[-0.05212486 -1.55582774]
3,[-0.43808562 -0.39270344],"[[ -2.33328158e-01  -2.96846452e-01  -1.96993151e-01  -9.40687493e-03]
 [ -5.26888972e+00  -1.16402504e+01   0.00000000e+00   0.00000000e+00]]",[-1.31169409 -2.55322375],"[ 0.97434934  1.1983157  -0.67387687  0.1290084  -1.68890986 -0.08512578
  0.02280299 -1.64667914  3.34091309 -1.06759148  0.        ]",-3.61936,-0.395311850175,[-0.57091391 -2.13455558]
4,[-0.43808562 -0.39270344],"[[ -3.77343695e-01  -5.67051928e-01  -1.96993151e-01  -9.40687493e-03]
 [ -9.12003832e+00  -1.53678681e+01   0.00000000e+00   0.00000000e+00]]",[-1.54233814 -2.73059739],"[ 0.90994452  1.06813453 -0.88877693 -0.55451084 -1.68890568 -0.08512573
 -0.14602224 -2.28255266  2.97604099 -1.65307195  0.        ]",-3.43716,-0.373117355979,[-0.88644481 -2.65319777]
5,[-0.43808562 -0.39270344],"[[ -5.97633288e-01  -9.11068552e-01  -1.96993151e-01  -9.40687493e-03]
 [ -1.28967319e+01  -1.90215900e+01   0.00000000e+00   0.00000000e+00]]",[-1.12987482 -3.51008748],"[ 0.75662022  0.80196177 -1.19293355 -1.2614134  -1.6889015  -0.08512567
 -0.31158352 -2.90581033  2.26225732 -2.15032599  0.        ]",-3.16566,-0.326520202622,[-0.91588414 -2.97774076]
6,[-0.43808562 -0.39270344],"[[ -8.92733944e-01  -1.32743177e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.66015516e+01  -2.26027500e+01   0.00000000e+00   0.00000000e+00]]",[-0.47889518 -2.73390401],"[ 0.45975417  0.37263016 -1.53133055 -1.76536587 -1.68889732 -0.08512562
 -0.47399396 -3.51667444  1.28249732 -2.14332297  0.        ]",-2.58036,-0.248379723172,[-0.16532394 -2.52994752]
7,[-0.43808562 -0.39270344],"[[ -1.24053692e+00  -1.81470917e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.81738936e+01  -2.61132798e+01   0.00000000e+00   0.00000000e+00]]",[ 0.21676315 -2.45762306],"[ 0.00861869 -0.18429888 -1.79309954 -1.76499165 -1.68889313 -0.08512556
 -0.54292141 -4.11546842  0.51178396 -1.38180325  0.        ]",-1.45161,-0.152720823169,[-0.05707693 -2.22126484]
8,[-0.43808562 -0.39270344],"[[ -1.59186149e+00  -2.37150406e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.69624200e+01  -2.95548060e+01   0.00000000e+00   0.00000000e+00]]",[-1.41477809 -3.93107293],"[-0.50557996 -0.73415927 -1.87737196 -0.99888337 -1.68888895 -0.08512551
 -0.48981275 -4.70246308  0.51337307 -0.33186409  0.        ]",-0.585982,-0.120400971272,[-1.45088029 -2.82545662]
9,[-0.43808562 -0.39270344],"[[ -1.96751032e+00  -2.99645014e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.05897877e+01  -3.29286939e+01   0.00000000e+00   0.00000000e+00]]",[-1.43196954 -4.2060633 ],"[-1.04951739 -1.04771527 -1.75609845  0.54216516 -1.68888477 -0.08512545
 -0.64882787 -5.27788398  1.20397397  0.08634809  0.        ]",-1.01033,-0.187241726845,[-2.03547382 -3.45546532]
10,[-0.43808562 -0.39270344],"[[ -2.41492594e+00  -3.28430207e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.41400215e+01  -2.91812971e-02   0.00000000e+00   0.00000000e+00]]",[-0.18997534 -1.97945745],"[-1.58701673 -1.04811669 -1.35216132  1.34363418 -1.68888059 -0.0851254
 -0.80446142  0.33402721  1.5113768  -0.1815091   0.        ]",-2.08933,-0.215012046808,[ 0.30482638 -1.64754057]
11,[-0.43808562 -0.39270344],"[[ -2.90047573e+00  -3.21018574e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.44141542e+01   5.13600188e+00   0.00000000e+00   0.00000000e+00]]",[ 0.33593418 -0.48618473],"[-1.9200489  -1.05713533 -0.68571385  1.13775656 -1.68887641 -0.08512534
 -0.81647792  1.215089    1.44123187 -0.1580691   0.        ]",-2.287,-0.208362061918,[ 0.46182215 -1.23779619]
12,[-0.43808562 -0.39270344],"[[ -3.37056536e+00  -3.11732133e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.26008518e+01   3.82349175e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84446122 -0.71542548],"[-1.92425402 -1.05950839  0.04363598  0.87845355 -1.68887223 -0.08512529
 -0.73698599  0.99120319  1.43040363 -0.08766399  0.        ]",-2.32377,-0.207518812775,[ 0.2310597  -1.12384534]
13,[-0.43808562 -0.39270344],"[[ -3.78454768e+00  -3.05894540e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.88100077e+01   2.10311838e+00   0.00000000e+00   0.00000000e+00]]",[ 0.21328882 -0.22216114],"[-1.66581664 -1.05590683  0.62707533  0.71560926 -1.68886805 -0.08512523
 -0.57080316  0.69774572  1.46036735 -0.07236604  0.        ]",-2.36308,-0.210429168353,[ 0.460563   -0.98217678]
14,[-0.43808562 -0.39270344],"[[ -4.14853897e+00  -3.02612483e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.75931783e+01   1.18201221e+00   0.00000000e+00   0.00000000e+00]]",[ 0.5874605  -0.62053585],"[-1.26993946 -1.05215885  1.01172805  0.62436312 -1.68886387 -0.08512518
 -0.51745956  0.54062534  1.48674773 -0.10417921  0.        ]",-2.35277,-0.2128216865,[ 0.53107154 -0.96599996]
15,[-0.43808562 -0.39270344],"[[ -4.47357154e+00  -3.01119180e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.49189875e+01   4.35026531e-01   0.00000000e+00   0.00000000e+00]]",[ 0.56267263 -2.20932205],"[-0.82640821 -1.05004369  1.20968148  0.58295563 -1.68885969 -0.08512512
 -0.40022846  0.41320606  1.4909092  -0.15822827  0.        ]",-2.18911,-0.213091761418,[ 0.3970387  -1.09516549]
16,[-0.43808562 -0.39270344],"[[ -4.74663604e+00  -3.00609601e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.23958692e+01   1.32457372e-01   0.00000000e+00   0.00000000e+00]]",[-0.41748738 -0.63237977],"[-0.42322117 -1.04926254  1.25320455  0.56884338 -1.68885551 -0.08512507
 -0.28962009  0.36159427  1.47505514 -0.20878125  0.        ]",-2.27722,-0.211545298108,[ 0.02285966 -1.36694944]
17,[-0.43808562 -0.39270344],"[[ -5.00867594e+00  -3.00417931e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.38034300e+01   6.55606286e-02   0.00000000e+00   0.00000000e+00]]",[-0.13685479 -0.13461999],"[-0.03948461 -1.04896016  1.18588937  0.56353749 -1.68885133 -0.08512501
 -0.35132436  0.35018293  1.44609783 -0.25190737  0.        ]",-2.30166,-0.208819026683,[-0.33167413 -1.63781679]
18,[-0.43808562 -0.39270344],"[[ -5.28743937e+00  -3.00273327e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.40720176e+01   6.68154480e-02   0.00000000e+00   0.00000000e+00]]",[-0.43963495 -2.37089284],"[ 0.33557978 -1.0487289   1.00226475  0.55953534 -1.68884715 -0.08512496
 -0.36309842  0.35039672  1.40530312 -0.28676597  0.        ]",-2.0383,-0.205004045287,[-0.81250095 -1.96438539]
19,[-0.43808562 -0.39270344],"[[ -5.58354915e+00  -3.00257927e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.55340874e+01  -2.30945101e-02   0.00000000e+00   0.00000000e+00]]",[-1.16124384 -1.67620055],"[ 0.66492466 -1.04870286  0.69655656  0.55910874 -1.68884297 -0.0851249
 -0.42719225  0.33505983  1.35350156 -0.30707849  0.        ]",-1.99511,-0.200133698013,[-1.16901469 -2.21944213]
20,[-0.43808562 -0.39270344],"[[ -5.93087030e+00  -3.00312510e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.91858576e+01  -2.60541436e-02   0.00000000e+00   0.00000000e+00]]",[-2.69123117 -2.35844657],"[ 0.92324887 -1.04878858  0.22855322  0.56061863 -1.68883879 -0.08512485
 -0.58727798  0.33455474  1.28903297 -0.30605717  0.        ]",-1.70387,-0.193997674816,[-1.26923275 -2.37320948]
21,[-0.43808562 -0.39270344],"[[ -6.35050151e+00  -3.00354785e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.27653353e+01  -1.60557336e-02   0.00000000e+00   0.00000000e+00]]",[-0.20664942 -2.42682694],"[ 1.01132947 -1.04885442 -0.41713361  0.56178804 -1.68883461 -0.08512479
 -0.74419439  0.33626001  1.21767624 -0.27086029  0.        ]",-1.74418,-0.187111251048,[-1.21466446 -2.47209454]
22,[-0.43808562 -0.39270344],"[[ -6.80949559e+00  -3.00378517e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.31328474e+01  -8.29108825e-03   0.00000000e+00   0.00000000e+00]]",[-0.46797587 -2.8095042 ],"[ 0.81320162 -1.04889067 -1.09843502  0.56244432 -1.68883043 -0.08512474
 -0.76030462  0.33758424  1.16111878 -0.19726881  0.        ]",-1.57813,-0.181659292702,[-0.74616122 -2.37512398]
23,[-0.43808562 -0.39270344],"[[ -7.28614806e+00  -3.00390265e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.45277512e+01  -3.93112517e-03   0.00000000e+00   0.00000000e+00]]",[ 0.49178954 -2.36150445],"[ 0.32653741 -1.04890787 -1.6319747   0.56276897 -1.68882624 -0.08512468
 -0.82145356  0.33832772  1.13789401 -0.09806732  0.        ]",-1.64742,-0.179663927913,[-0.32058355 -2.2164228 ]
24,[-0.43808562 -0.39270344],"[[ -7.75229502e+00  -3.00395698e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.20950516e+01  -1.76950153e-03   0.00000000e+00   0.00000000e+00]]",[ 0.1004121  -1.91455459],"[ -3.23066607e-01  -1.04891507e+00  -1.86962322e+00   5.62918849e-01
  -1.68882206e+00  -8.51246263e-02  -7.14808098e-01   3.38696201e-01
   1.15494146e+00   5.04562329e-04   0.00000000e+00]",-1.68082,-0.181846177399,[ 0.14117508 -1.90820825]
25,[-0.43808562 -0.39270344],"[[ -8.18581858e+00  -3.00398109e+00  -1.96993151e-01  -9.40687493e-03]
 [ -2.12600875e+01  -7.72640232e-04   0.00000000e+00   0.00000000e+00]]",[ 0.33191202 -2.76182916],"[-0.95926445 -1.04891747 -1.79227946  0.5629851  -1.68881788 -0.08512457
 -0.67820426  0.338866    1.2030065   0.0749816   0.        ]",-1.66786,-0.187040030073,[ 0.31667784 -1.66183579]
26,[-0.43808562 -0.39270344],"[[ -8.59361241e+00  -3.00399149e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.95250775e+01  -3.29305323e-04   0.00000000e+00   0.00000000e+00]]",[ 0.29737818 -1.56355508],"[-1.47775189 -1.0489177  -1.46855787  0.56301343 -1.6888137  -0.08512452
 -0.60214426  0.33894138  1.2685519   0.11716755  0.        ]",-1.95058,-0.193666404405,[ 0.31698564 -1.44564033]
27,[-0.43808562 -0.39270344],"[[ -8.96842251e+00  -3.00399590e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.79611439e+01  -1.38743134e-04   0.00000000e+00   0.00000000e+00]]",[ 0.23558157 -0.4117633 ],"[-1.81074041 -1.04891698 -1.0018546   0.56302516 -1.68880952 -0.08512446
 -0.53358397  0.33897365  1.33683284  0.12589259  0.        ]",-2.19123,-0.200203042012,[ 0.21023701 -1.27764654]
28,[-0.43808562 -0.39270344],"[[ -9.31471940e+00  -3.00337392e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.66728389e+01   4.30477573e-02   0.00000000e+00   0.00000000e+00]]",[-0.36067899 -0.90113287],"[-1.95409395 -1.04881687 -0.48378251  0.56130337 -1.68880534 -0.08512441
 -0.47710675  0.3463401   1.39815379  0.10792556  0.        ]",-2.1812,-0.205805929859,[ 0.1244792  -1.16860557]
29,[-0.43808562 -0.39270344],"[[ -9.65919248e+00  -3.00311936e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.77708103e+01  -4.14600730e-03   0.00000000e+00   0.00000000e+00]]",[ 0.44959919 -1.31711297],"[-1.92237573 -1.04877493  0.05193277  0.56059847 -1.68880116 -0.08512435
 -0.52523932  0.33828959  1.45062719  0.06636488  0.        ]",-2.24279,-0.210386288347,[ 0.06899685 -1.16973317]
30,[-0.43808562 -0.39270344],"[[ -9.99321873e+00  -3.00338302e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.56389188e+01  -1.61251743e-02   0.00000000e+00   0.00000000e+00]]",[-0.49175007  0.02877602],"[-1.72894939 -1.04881548  0.5311733   0.56132762 -1.68879698 -0.0851243
 -0.43178083  0.33624596  1.48709969  0.0076003   0.        ]",-2.36826,-0.21340251434,[ 0.32147336 -1.0335294 ]
31,[-0.43808562 -0.39270344],"[[ -1.03224255e+01  -3.00234217e+00  -1.96993151e-01  -9.40687493e-03]
 [ -1.72762981e+01   1.09999192e-01   0.00000000e+00   0.00000000e+00]]",[ 0.0785587  -0.94319256],"[-1.4024454  -1.04864792  0.91254144  0.55844697 -1.6887928  -0.08512424
 -0.50356013  0.35775988  1.50606703 -0.0596268   0.        ]",-2.31271,-0.214833373805,[ 0.46845639 -0.98381066]
