timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.06238159 -0.17877787],"[ 1.12324541  1.9285871  -0.04459671  0.9160791  -1.42831452  0.36699372
  0.27913268  0.3531272   2.48537067 -0.22703518  0.        ]",[-0.08588474 -1.81853343],-1.7744,-0.374096752037,"[[-0.00304518  0.0873634  -0.16307787  0.04141054]
 [ 0.00070682 -0.00421649  0.          0.        ]]",[-0.60647368 -1.8248378 ]
1,[-0.06238159 -0.17877787],"[ 1.12321952  1.93206996 -0.04966396  0.80247732 -1.42830828  0.36699312
  0.25895702 -0.20770443  2.48751826 -0.26897365  0.        ]",[-1.56801281 -2.12106309],-1.66235,-0.374865901875,"[[-0.00642457  0.04755339 -0.16307787  0.04141054]
 [-0.33752364 -3.96358938  0.          0.        ]]",[-0.42545733 -1.68672025]
2,[-0.06238159 -0.17877787],"[ 1.12130899  1.93028006 -0.11914215  0.46462361 -1.42830204  0.36699252
  0.02347812 -0.7572337   2.48103082 -0.45645501  0.        ]",[-1.75805152 -1.98694252],-1.673,-0.376944326606,"[[-0.05278343 -0.0706435  -0.16307787  0.04141054]
 [-4.28523009 -7.84317428  0.          0.        ]]",[-0.14280659 -1.49631333]
3,[-0.06238159 -0.17877787],"[ 1.10145062  1.88781165 -0.304522   -0.08443824 -1.42829581  0.36699192
 -0.20735663 -1.29588209  2.39874496 -0.83619721  0.        ]",[ 0.26651473 -1.42875891],-1.81184,-0.376194096982,"[[ -0.17731465  -0.26566163  -0.16307787   0.04141054]
 [ -8.15507936 -11.64596294   0.           0.        ]]",[ 0.12662537 -1.33396029]
4,[-0.06238159 -0.17877787],"[ 1.04905244  1.7507929  -0.5233929  -0.79421544 -1.42828957  0.36699132
 -0.13480028 -1.82412535  2.16578319 -1.25844211  0.        ]",[ 0.21858752 -1.95200518],-1.70063,-0.364815944622,"[[ -0.32821088  -0.53599908  -0.16307787   0.04141054]
 [ -6.93870881 -15.37534186   0.           0.        ]]",[ 0.16183951 -1.3011539 ]
5,[-0.06238159 -0.17877787],"[ 0.98065864  1.46057878 -0.70160252 -1.53831625 -1.42828333  0.36699073
 -0.07504161 -2.34187884  1.79243504 -1.54946797  0.        ]",[ 0.08474302 -0.99553293],-1.59877,-0.338405255862,"[[ -0.45693165  -0.88018195  -0.16307787   0.04141054]
 [ -5.93688531 -19.03075121   0.           0.        ]]",[ 0.08919553 -1.26685667]
6,[-0.06238159 -0.17877787],"[ 0.90265464  0.98346474 -0.85064378 -2.08683716 -1.4282771   0.36699013
 -0.0481293  -2.84682582  1.32807401 -1.61650873  0.        ]",[-0.12263758 -2.34617331],-1.25308,-0.294107351476,"[[ -0.57114021  -1.29656716  -0.16307787   0.04141054]
 [ -5.48571515 -22.59588038   0.           0.        ]]",[ 0.03554681 -1.21248746]
7,[-0.06238159 -0.17877787],"[ 0.81001948  0.35532713 -0.98832689 -2.12910196 -1.42827086  0.36698953
 -0.07079021 -3.34422507  0.88414083 -1.38999976  0.        ]",[ 1.77579316 -1.24811668],-0.994192,-0.232151501168,"[[ -0.68466365  -1.78372208  -0.16307787   0.04141054]
 [ -5.86561492 -26.10790966   0.           0.        ]]",[ 0.08298884 -1.12319589]
8,[-0.06238159 -0.17877787],"[ 0.73972719 -0.27596651 -1.07429004 -1.38759072 -1.42826462  0.36698893
  0.17204424 -3.83180219  0.6715018  -0.90716925  0.        ]",[ 1.56501893 -1.90150546],-0.596159,-0.170130188486,"[[ -0.76113316  -2.34042484  -0.16307787   0.04141054]
 [ -1.79462566 -29.55084177   0.           0.        ]]",[ 0.12326558 -1.05082417]
9,[-0.06238159 -0.17877787],"[ 0.74370649 -0.65201032 -1.06975896  0.16489948 -1.42825839  0.36698833
  0.41020244 -4.30963851  0.80529088 -0.36981818  0.        ]",[ 0.30988554 -1.21588485],-0.462059,-0.152157965946,"[[ -0.75697111  -2.96529929  -0.16307787   0.04141054]
 [  2.19797085 -32.92531546   0.           0.        ]]",[ 0.08211997 -1.0373162 ]
10,[-0.06238159 -0.17877787],"[ 0.79540298 -0.66302202 -1.00730655  1.00547459 -1.42825215  0.36698773
  0.48087542  0.26826861  0.96618119 -0.15985593  0.        ]",[-0.73095646 -1.58845612],-0.582244,-0.167495050466,"[[-0.70112288 -3.26037586 -0.16307787  0.04141054]
 [ 3.3827754  -0.60357234  0.          0.        ]]",[-0.17261282 -1.20799136]
11,[-0.06238159 -0.17877787],"[ 0.82865075 -0.67021515 -0.96313494  0.82438995 -1.42824592  0.36698714
  0.30426247  1.01897674  0.91932326 -0.20896581  0.        ]",[ 1.12460684 -0.97410002],-0.743767,-0.162185122315,"[[-0.66317303 -3.19681408 -0.16307787  0.04141054]
 [ 0.42197601  4.69672245  0.          0.        ]]",[-0.27849165 -1.28144705]
12,[-0.06238159 -0.17877787],"[ 0.86850351 -0.67159931 -0.90527234  0.57970027 -1.42823968  0.36698654
  0.53993402  0.8554327   0.87326539 -0.27567642  0.        ]",[ 0.18243606 -1.30136508],-0.636064,-0.1577904602,"[[-0.61509268 -3.11123256 -0.16307787  0.04141054]
 [ 4.37287611  3.54205672  0.          0.        ]]",[-0.26819524 -1.28071547]
13,[-0.06238159 -0.17877787],"[ 0.93864851 -0.66752144 -0.7867145   0.42438944 -1.42823345  0.36698594
  0.57785106  0.63280944  0.85158801 -0.32827522  0.        ]",[-0.15877148 -0.0632834 ],-0.69343,-0.156624881176,"[[-0.52125727 -3.05683582 -0.16307787  0.04141054]
 [ 5.00854899  1.97026466  0.          0.        ]]",[-0.24682137 -1.25977254]
14,[-0.06238159 -0.17877787],"[ 0.99763153 -0.66263065 -0.66290583  0.32055092 -1.42822721  0.36698534
  0.53443665  0.59178969  0.84484158 -0.36945776  0.        ]",[-0.28145416 -1.5755524 ],-0.612009,-0.157248164193,"[[-0.42838852 -3.02033624 -0.16307787  0.04141054]
 [ 4.28075216  1.6806587   0.          0.        ]]",[-0.25146052 -1.25628948]
15,[-0.06238159 -0.17877787],"[ 1.03665045 -0.65982618 -0.56094165  0.27332679 -1.42822097  0.36698474
  0.46290493  0.39650839  0.84649761 -0.39289558  0.        ]",[-0.54655883 -2.86889652],-0.518547,-0.158380868804,"[[-0.35480526 -3.00368601 -0.16307787  0.04141054]
 [ 3.08158552  0.30190899  0.          0.        ]]",[-0.26462069 -1.25538242]
