timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.09295039 -0.19647972],"[ 1.11157998  1.89297164  0.07396261  0.75809054  0.86987593 -1.58135363
  0.27801725  0.35355117  0.53663041  1.78456495  0.        ]",[-1.51643426 -1.98414058],-0.982087,-0.234684361738,"[[ 0.09710123  0.03076656  0.1004854  -0.18455975]
 [-0.00232214  0.00342219  0.          0.        ]]",[-1.69950414 -2.1852026 ]
1,[-0.09295039 -0.19647972],"[ 1.11586917  1.89351971  0.01474978  0.64494919  0.86987397 -1.58134656
  0.05068834 -0.21027     0.54467529  1.67803703  0.        ]",[-2.45301825 -2.22813478],-0.806101,-0.224056651637,"[[ 0.05738019 -0.00887808  0.1004854  -0.18455975]
 [-3.95662054 -3.95469958  0.          0.        ]]",[-1.29853535 -1.81741047]
2,[-0.09295039 -0.19647972],"[ 1.1155965   1.88319579 -0.16162386  0.30906178  0.86987202 -1.58133948
 -0.17214823 -0.76293099  0.53106896  1.36107242  0.        ]",[-0.35581989 -0.60922432],-0.803977,-0.191044270243,"[[-0.0606426  -0.12689916  0.1004854  -0.18455975]
 [-7.83277657 -7.83447913  0.          0.        ]]",[-0.58835375 -1.22298717]
3,[-0.09295039 -0.19647972],"[ 1.08133172  1.83358653 -0.41168623 -0.19016306  0.86987006 -1.5813324
 -0.24412565 -1.08437726  0.41168619  0.91976222  0.        ]",[-0.01877453 -1.24395104],-0.477911,-0.139690556342,"[[ -0.22985949  -0.30623028   0.1004854   -0.18455975]
 [ -9.08479889 -10.0911034    0.           0.        ]]",[ 0.13643126 -0.6320371 ]
4,[-0.09295039 -0.19647972],"[ 1.00181715  1.70629983 -0.66770224 -0.81128079  0.86986811 -1.58132532
 -0.23802215 -1.61992746  0.13606533  0.49185727  0.        ]",[ 0.89791865 -0.40770611],-0.273169,-0.0773660850774,"[[ -0.4104891   -0.54577478   0.1004854   -0.18455975]
 [ -8.97863679 -13.85080318   0.           0.        ]]",[ 0.65196788 -0.16384812]
5,[-0.09295039 -0.19647972],"[ 0.9096791   1.46853129 -0.85592885 -1.44791954  0.86986616 -1.58131824
 -0.02362516 -1.81097457 -0.23899121  0.23162866  0.        ]",[ 0.51939008 -0.54976571],-0.153547,-0.024304257918,"[[ -0.55264426  -0.83624821   0.1004854   -0.18455975]
 [ -5.24930203 -15.19205646   0.           0.        ]]",[ 0.69346166  0.01200688]
6,[-0.09295039 -0.19647972],"[ 0.84434486  1.12063524 -0.95913799 -1.94521862  0.8698642  -1.58131116
  0.10043766 -2.07827988 -0.60582866  0.18138705  0.        ]",[ 0.17973307 -0.58515687],-0.197469,-0.0479535439207,"[[ -0.63597797  -1.15891837   0.1004854   -0.18455975]
 [ -3.09128774 -17.06869059   0.           0.        ]]",[ 0.65299749  0.10960153]
7,[-0.09295039 -0.19647972],"[ 0.79772271  0.66990823 -1.02287022 -2.18023876  0.86986225 -1.58130408
  0.14476544 -2.36018768 -0.93909381  0.30533687  0.        ]",[-0.38202753 -1.48627742],-0.388779,-0.094798472058,"[[ -0.69006671  -1.52015017   0.1004854   -0.18455975]
 [ -2.32022544 -19.04788538   0.           0.        ]]",[ 0.6109581   0.11473706]
8,[-0.09295039 -0.19647972],"[ 0.74123551  0.1430901  -1.09153927 -1.99458318  0.86986029 -1.58129701
  0.06037141 -2.87042441 -1.21814246  0.60427507  0.        ]",[ 1.00509632 -0.96280631],-0.88117,-0.143490752698,"[[ -0.75119762  -1.93704945   0.1004854   -0.18455975]
 [ -3.78821318 -22.63011998   0.           0.        ]]",[ 0.55360198  0.00888526]
9,[-0.09295039 -0.19647972],"[ 0.7068419  -0.36586239 -1.1294901  -1.20780025  0.86985834 -1.58128993
  0.29212967 -3.34961858 -1.31778886  1.05187421  0.        ]",[ 0.01696484 -0.66925584],-1.19427,-0.184922956388,"[[ -0.78651658  -2.42340915   0.1004854   -0.18455975]
 [  0.24309988 -25.99458806   0.           0.        ]]",[ 0.39183024 -0.18538927]
