timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.3014369  -0.28714955],"[ 1.03493467  1.45179752 -0.05876323  0.83273379  0.94596226 -0.27931557
  0.27484934  0.34178523  0.36864721  0.44048017  0.        ]",[-1.04087389 -2.10812256],-0.444656,-0.11118691487,"[[ 0.07814205  0.00370967  0.10937907 -0.03191383]
 [ 0.003122   -0.00072985  0.          0.        ]]",[-0.4239316 -1.6136992]
1,[-0.3014369  -0.28714955],"[ 1.03826835  1.45104243 -0.11918221  0.72188388  0.94596108 -0.27931537
  0.07528609 -0.27822303  0.37386755  0.31394272  0.        ]",[ 0.94648964 -0.34787345],-0.491664,-0.106812772809,"[[ 0.03852881 -0.03601717  0.10937907 -0.03191383]
 [-3.95128569 -3.95876867  0.          0.        ]]",[ 0.57005763 -0.71690845]
2,[-0.3014369  -0.28714955],"[ 1.03933538  1.44217445 -0.18130809  0.4654598   0.9459599  -0.27931517
  0.2682099  -0.48194606  0.36637457  0.1276108   0.        ]",[ 1.30756289 -0.91567716],-0.465927,-0.101193285014,"[[ -2.14112746e-03  -1.28241330e-01   1.09379065e-01  -3.19138268e-02]
 [ -1.28438403e-01  -5.25930695e+00   0.00000000e+00   0.00000000e+00]]",[ 0.18786682 -0.49112332]
3,[-0.3014369  -0.28714955],"[ 1.03845182  1.40971306 -0.12453986  0.08126959  0.94595872 -0.27931497
  0.46804433 -1.03382175  0.34790056  0.05306633  0.        ]",[ 0.05363944 -0.62743789],-0.394807,-0.0980723633388,"[[ 0.03501979 -0.26877595  0.10937907 -0.03191383]
 [ 3.83134626 -8.78240173  0.          0.        ]]",[-0.34420544  0.01256093]
4,[-0.3014369  -0.28714955],"[ 1.03012165  1.32596461 -0.00571194 -0.43559144  0.94595754 -0.27931478
  0.47496991 -1.39575628  0.30929755  0.00379113  0.        ]",[ 0.29098551  1.59697904],-0.43165,-0.093274481978,"[[  0.11302386  -0.46760651   0.10937907  -0.03191383]
 [  3.9685862  -11.09295109   0.           0.        ]]",[-0.25922453  0.6450389 ]
5,[-0.3014369  -0.28714955],"[ 1.00963913  1.21451752  0.13022011 -0.8611186   0.94595636 -0.27931458
  0.5290288  -0.74115405  0.26343115  0.00173957  0.        ]",[-1.28006049  1.63823776],-0.378795,-0.0880102950452,"[[ 0.20314277 -0.64753764  0.10937907 -0.03191383]
 [ 5.03978634 -6.91407759  0.          0.        ]]",[-0.66656035  0.2753666 ]
6,[-0.3014369  -0.28714955],"[ 0.98958902  1.14151147  0.21953091 -1.06911728  0.94595518 -0.27931438
  0.32427034 -0.09924192  0.23545223  0.02372065  0.        ]",[-0.35757797  0.82382813],-0.41124,-0.0849589627454,"[[ 0.26323017 -0.74470372  0.10937907 -0.03191383]
 [ 0.98244898 -2.81621246  0.          0.        ]]",[-0.16047722 -0.0149518 ]
7,[-0.3014369  -0.28714955],"[ 0.98759619  1.12298634  0.22726885 -1.11587143  0.945954   -0.27931418
  0.25183966  0.42054636  0.22621728  0.01152396  0.        ]",[ 0.00347162  0.55020885],-0.440532,-0.0838104216428,"[[ 0.26847902 -0.76773489  0.10937907 -0.03191383]
 [-0.45277955  0.5020336   0.          0.        ]]",[ 0.01739004 -0.42288631]
8,[-0.3014369  -0.28714955],"[ 0.99092506  1.14844058  0.21423726 -1.0510485   0.94595282 -0.27931398
  0.25294845  0.76025585  0.23855003  0.02528854  0.        ]",[ 0.37175487 -0.43150649],-0.462536,-0.0853261223756,"[[ 0.25964393 -0.7359354   0.10937907 -0.03191383]
 [-0.43080506  2.67068773  0.          0.        ]]",[-0.05079576 -0.80357677]
9,[-0.3014369  -0.28714955],"[ 0.98858612  1.17599602  0.22343221 -0.97594534  0.94595164 -0.27931378
  0.32763182  0.48425255  0.25484196  0.07272166  0.        ]",[-1.38652512 -0.15276945],-0.394278,-0.0877056411472,"[[ 0.26587585 -0.70019994  0.10937907 -0.03191383]
 [ 1.0490674   0.90873139  0.          0.        ]]",[-0.32294887 -0.68603718]
