timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.68038714 -0.58206886],"[[-0.09512768  0.08021024 -0.13918808  0.12367886]
 [ 0.0039277   0.00355342  0.          0.        ]]",[ 3.01073715  0.98597695],"[ 0.98646302  1.12391425 -0.50198908  1.18390527 -1.19065422  1.06821827
  0.25761527  0.32460736  3.21662062 -2.27399127  0.        ]",-5.6555,-0.373877200944,[ 3.24753785  0.92460114]
1,[-0.68038714 -0.58206886],"[[-0.0553745   0.11943592 -0.13918808  0.12367886]
 [ 3.95823409  3.90601266  0.          0.        ]]",[ 2.94811023  0.77766645],"[ 0.99096853  1.11922049 -0.4389261   1.28324962 -1.19065322  1.06821747
  0.43107025  1.05368793  3.21761506 -2.09014485  0.        ]",-5.57248,-0.369587744485,[ 2.99788046  0.63070256]
2,[-0.68038714 -0.58206886],"[[ 0.06268425  0.22766005 -0.13918808  0.12367886]
 [ 7.83476611  6.9064006   0.          0.        ]]",[ 2.9568329  -0.25876238],"[ 0.9903176   1.09679441 -0.25120887  1.55446166 -1.19065222  1.06821668
  0.60111361  1.61423675  3.16558402 -1.56298096  0.        ]",-5.24455,-0.354946761128,[ 2.70868611  0.13954943]
3,[-0.68038714 -0.58206886],"[[  0.25752217   0.35412058  -0.13918808   0.12367886]
 [ 11.63639161   5.74351341   0.           0.        ]]",[ 2.65738891 -0.62031538],"[ 0.94355496  1.0532785   0.05432351  1.86263483 -1.19065122  1.06821588
  0.7678711   1.39697773  2.94859214 -0.8230545   0.        ]",-4.81406,-0.327828240142,[ 2.5610826  -0.00618082]
4,[-0.68038714 -0.58206886],"[[  0.52764448   0.44318946  -0.13918808   0.12367886]
 [ 15.36342443   3.17191499   0.           0.        ]]",[ 1.53298424 -0.06517981],"[ 0.78820086  1.01178216  0.45017878  2.07150763 -1.19065022  1.06821508
  0.93135643  0.91653582  2.49845248 -0.0594323   0.        ]",-4.3404,-0.288225355742,[ 2.54358602 -0.29560655]
5,[-0.68038714 -0.58206886],"[[  0.87155958   0.50338944  -0.13918808   0.12367886]
 [ 19.0159372    2.84911344   0.           0.        ]]",[ 1.07005199 -1.23951444],"[ 0.45592378  0.97884263  0.86674775  2.20787622 -1.19064922  1.06821429
  1.09157272  0.85622759  1.7602193   0.57015556  0.        ]",-3.4766,-0.233018349081,[ 0.89624786 -1.40790582]
6,[-0.68038714 -0.58206886],"[[  1.28781295   0.52005617  -0.13918808   0.12367886]
 [ 22.59741012  -1.16910123   0.           0.        ]]",[-1.36456021 -3.59353642],"[-0.0935625   0.96904379  1.17681526  2.24486153 -1.19064822  1.06821349
  1.24867257  0.10552066  0.77550641  0.83943558  0.        ]",-2.32223,-0.161995090971,[-1.59406054 -1.84890842]
7,[-0.68038714 -0.58206886],"[[  1.69559601   0.45718509  -0.13918808   0.12367886]
 [ 18.19552967  -5.10481215   0.           0.        ]]",[-3.13964986 -0.81436402],"[-0.70228606  1.00446875  1.22771868  2.10357074 -1.19064722  1.0682127
  1.05558378 -0.62977235 -0.10711384  0.66732706  0.        ]",-1.87718,-0.0945454620622,[-2.95882177 -1.49094462]
8,[-0.68038714 -0.58206886],"[[  2.0162122    0.32376097  -0.13918808   0.12367886]
 [ 13.88048965  -8.22712914   0.           0.        ]]",[-2.77720319 -0.30104004],"[-1.16423241  1.06539333  1.08486325  1.78973631 -1.19064621  1.0682119
  0.86630448 -1.21310157 -0.65640102  0.34974072  0.        ]",-1.88852,-0.0496249971267,[-3.38546991 -0.8337189 ]
9,[-0.68038714 -0.58206886],"[[ 2.25137852  0.1489073  -0.13918808  0.12367886]
 [ 9.65026711 -9.25477793  0.          0.        ]]",[-4.41904604 -0.75233996],"[-1.46341114  1.11448156  0.88563376  1.35757135 -1.19064521  1.06821111
  0.68074587 -1.40509168 -0.94428355  0.09847248  0.        ]",-1.77048,-0.0287330580878,[-3.2914598  -0.33260441]
10,[-0.68038714 -0.58206886],"[[  2.40278876  -0.06422287  -0.13918808   0.12367886]
 [  5.50457108 -12.04891964   0.           0.        ]]",[-3.28879347  0.2109222 ],"[-1.62931847  1.12529138  0.72048722  0.8165637  -1.19064421  1.06821031
  0.49889509 -1.92710682 -1.01803205  0.01822703  0.        ]",-2.0009,-0.0253755190135,[-2.79658771  0.28902024]
11,[-0.68038714 -0.58206886],"[[  2.47209263  -0.29441253  -0.13918808   0.12367886]
 [  1.43932422 -10.97364252   0.           0.        ]]",[-2.27646954  0.55413399],"[-1.69695544  1.07610844  0.63646772  0.24128749 -1.19064321  1.06820952
  0.32057325 -1.7262149  -0.9100092   0.10456595  0.        ]",-2.05928,-0.0288025075381,[-2.20996332  0.62122864]
