timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.73465401 -0.64471918],"[[-0.03570692 -0.02812081  0.19216875 -0.08964762]
 [-0.00482885 -0.00211441  0.          0.        ]]",[-0.99238378  0.16785854],"[ 0.9889374   1.11411422 -0.41464089  0.91382754  1.67020463 -0.7734326
  0.25435594  0.32165281 -0.69369243  0.84750263  0.        ]",-3.07487,-0.0809844498965,[-1.34921014 -0.73559391]
1,[-0.73465401 -0.64471918],"[[-0.07519334 -0.02147869  0.19216875 -0.08964762]
 [-3.93074094  0.66410093  0.          0.        ]]",[-0.43084854 -1.23745371],"[ 0.98563471  1.11431314 -0.47758171  0.9304722   1.67020264 -0.77343221
  0.08117428  0.44807887 -0.69977202  0.73512792  0.        ]",-2.97445,-0.0735219414648,[-0.16982231 -0.50657284]
2,[-0.73465401 -0.64471918],"[[-0.17011321 -0.04805006  0.19216875 -0.08964762]
 [-5.55584166 -3.30800116  0.          0.        ]]",[ 0.46003883  0.7501585 ],"[ 0.96811662  1.11319255 -0.62793071  0.86390523  1.67020065 -0.77343182
  0.00948707 -0.30569835 -0.73870668  0.39819915  0.        ]",-2.79543,-0.0508176810387,[ 1.13305676  0.75604141]
3,[-0.73465401 -0.64471918],"[[-0.26188018 -0.08375826  0.19216875 -0.08964762]
 [-3.62727115 -0.27293206  0.          0.        ]]",[ 0.98798944  0.38282291],"[ 0.93844814  1.1103405  -0.77098618  0.77459113  1.67019866 -0.77343143
  0.09456108  0.2702603  -0.80888744  0.06397786  0.        ]",-2.60851,-0.0276446603471,[ 1.08735335  0.3609426 ]
4,[-0.73465401 -0.64471918],"[[-0.29449783 -0.07396945  0.19216875 -0.08964762]
 [ 0.35225769  1.24675303  0.          0.        ]]",[-0.17192004 -0.39365308],"[ 0.92493168  1.1112748  -0.82105713  0.7990528   1.67019667 -0.77343104
  0.27010795  0.55864763 -0.83010916 -0.0178408   0.        ]",-2.48489,-0.0218770148284,[ 0.04011497 -0.2363065 ]
5,[-0.73465401 -0.64471918],"[[-0.29434002 -0.06491835  0.19216875 -0.08964762]
 [-0.33419261 -0.33636794  0.          0.        ]]",[ 0.23905514 -0.10921365],"[ 0.92500024  1.11203554 -0.82081558  0.82168677  1.67019468 -0.77343066
  0.23982682  0.25822182 -0.82571862 -0.00342991  0.        ]",-2.51979,-0.0229082440629,[ 0.3898555   0.13769245]
6,[-0.73465401 -0.64471918],"[[-0.29146766 -0.07592143  0.19216875 -0.08964762]
 [ 0.61825633 -0.76251839  0.          0.        ]]",[-0.36316361  0.58796442],"[ 0.92625118  1.11109602 -0.81642461  0.7941725   1.67019269 -0.77343027
  0.28184165  0.17735201 -0.82853657 -0.01181821  0.        ]",-2.51399,-0.0223017589158,[ 0.19618219  0.17976153]
7,[-0.73465401 -0.64471918],"[[-0.29364852 -0.06765613  0.19216875 -0.08964762]
 [-0.83151182  1.5812358   0.          0.        ]]",[ 0.27458175 -0.43438197],"[ 0.92530154  1.11181409 -0.81975808  0.814838    1.6701907  -0.77342988
  0.21788863  0.62212158 -0.82643245 -0.00559852  0.        ]",-2.51079,-0.0227517612162,[ 0.29788011 -0.24685393]
8,[-0.73465401 -0.64471918],"[[-0.29920862 -0.05360686  0.19216875 -0.08964762]
 [ 0.27182576 -0.17047025  0.          0.        ]]",[ 0.33399552  0.54112621],"[  9.22850178e-01   1.11284554e+00  -8.28247449e-01   8.49991027e-01
   1.67018871e+00  -7.73429489e-01   2.66559576e-01   2.89703447e-01
  -8.24470947e-01  -4.89793942e-04   0.00000000e+00]",-2.55277,-0.0231270320255,[ 0.20666297  0.0275276 ]
9,[-0.73465401 -0.64471918],"[[-0.28057796 -0.03548976  0.19216875 -0.08964762]
 [ 1.58686397  1.97503168  0.          0.        ]]",[-1.30056545 -0.67306357],"[ 0.93088579  1.11382304 -0.79974379  0.89536054  1.67018672 -0.7734291
  0.32456917  0.6968512  -0.8022323   0.08299068  0.        ]",-2.47855,-0.0290266778585,[-0.54238296 -0.68596399]
10,[-0.73465401 -0.64471918],"[[-0.28883557 -0.02310525  0.19216875 -0.08964762]
 [-2.39935496 -0.72757794  0.          0.        ]]",[ 0.69095428 -0.2717032 ],"[ 0.92738535  1.11426214 -0.81239628  0.92639182  1.67018473 -0.77342871
  0.14872674  0.18398164 -0.80330454  0.07771216  0.        ]",-2.58279,-0.0286617535123,[ 0.81842095  0.23181033]
11,[-0.73465401 -0.64471918],"[[-0.30891805 -0.04831731  0.19216875 -0.08964762]
 [ 0.38184538 -1.79008405  0.          0.        ]]",[ 0.62868388  0.67120669],"[ 0.91846192  1.1131699  -0.8430366   0.86323205  1.67018274 -0.77342832
  0.27141259 -0.01764834 -0.82997691 -0.02111531  0.        ]",-2.56228,-0.0216692921826,[ 0.3974627   0.36905146]
12,[-0.73465401 -0.64471918],"[[-0.27641462 -0.05710749  0.19216875 -0.08964762]
 [ 2.86024882  0.90209787  0.          0.        ]]",[-0.5824943  -0.05739094],"[ 0.93261128  1.11260755 -0.79335162  0.84122718  1.67018075 -0.77342793
  0.38074128  0.49324244 -0.80819703  0.06182081  0.        ]",-2.50514,-0.0275225763036,[-0.73471498 -0.46852213]
