timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
10,[-0.65969926 -0.53654569],"[ 1.00872069  0.31250594 -0.21276573 -1.54035325  0.21395669 -0.79965658
  0.50850031 -0.6282407   0.37740464 -0.29359127  0.        ]",[-0.56669456 -0.70326434],-1.84585,-0.105101889446,"[[ 0.02564918 -1.32922552  0.02451529 -0.09227803]
 [ 4.96892271 -5.40386425  0.          0.        ]]",[-1.03798616 -0.36161712]
11,[-0.65969926 -0.53654569],"[ 1.00158166  0.15484347 -0.09533032 -1.60058014  0.21395662 -0.79965614
  0.39779772 -1.10243994  0.30718543 -0.2188883   0.        ]",[ 0.46988739  1.5488733 ],-1.93159,-0.0978452593634,"[[ 0.10154727 -1.46416275  0.02451529 -0.09227803]
 [ 2.62860987 -8.08096177  0.          0.        ]]",[-0.58536851  0.46139938]
12,[-0.65969926 -0.53654569],"[ 0.98730233  0.01227071  0.0132621  -1.61498449  0.21395654 -0.79965571
  0.48326602 -0.37277861  0.24171219 -0.14468487  0.        ]",[-0.50517349 -0.20749377],-1.71068,-0.0913779170565,"[[ 0.1722475  -1.58445184  0.02451529 -0.09227803]
 [ 4.43546243 -3.96165754  0.          0.        ]]",[-1.05372345 -0.25457716]
13,[-0.65969926 -0.53654569],"[ 0.96677371 -0.09044719  0.1161153  -1.60225253  0.21395647 -0.79965527
  0.38454916 -0.50434755  0.20613571 -0.06652481  0.        ]",[-1.84053004 -0.54382952],-1.58955,-0.0882217157692,"[[ 0.24001827 -1.6711373   0.02451529 -0.09227803]
 [ 2.34853571 -4.70443135  0.          0.        ]]",[-0.71388304  0.12798864]
14,[-0.65969926 -0.53654569],"[ 0.96434841 -0.22492334  0.12634437 -1.55579929  0.21395639 -0.79965483
  0.19514167 -0.86917639  0.08217646 -0.07091968  0.        ]",[-0.08910718  0.98325173],-1.68117,-0.0762461363326,"[[ 0.24681473 -1.78589081  0.02451529 -0.09227803]
 [-1.65564209 -6.76407531  0.          0.        ]]",[-0.02074414  0.92417556]
15,[-0.65969926 -0.53654569],"[ 0.97653588 -0.33366315  0.07147436 -1.49232843  0.21395632 -0.79965439
  0.17997867 -0.15582294 -0.05838944 -0.10862008  0.        ]",[-0.09568998  0.65538791],-1.61203,-0.0624613480836,"[[ 0.21048519 -1.88076573  0.02451529 -0.09227803]
 [-1.97619493 -2.73683924  0.          0.        ]]",[ 0.0627816   0.52806431]
16,[-0.65969926 -0.53654569],"[ 0.98847538 -0.36534979  0.00608249 -1.46921039  0.21395625 -0.79965396
  0.16389826  0.31345407 -0.13014622 -0.14771847  0.        ]",[-0.27806509 -0.38747043],-1.54934,-0.0554136654497,"[[ 0.16755034 -1.9089212   0.02451529 -0.09227803]
 [-2.31614227 -0.08753642  0.          0.        ]]",[ 0.12173262  0.14364785]
17,[-0.65969926 -0.53654569],"[ 1.00015162 -0.38447181 -0.08130013 -1.45420407  0.21395617 -0.79965352
  0.11400994  0.04202474 -0.20434086 -0.19661265  0.        ]",[ 1.10496784  0.90591404],-1.64119,-0.048355400944,"[[ 0.11064583 -1.92604656  0.02451529 -0.09227803]
 [-3.37080711 -1.61988948  0.          0.        ]]",[ 0.44572631  0.68869549]
18,[-0.65969926 -0.53654569],"[ 1.00403172 -0.38011584 -0.12302924 -1.45769132  0.2139561  -0.79965308
  0.30438113  0.68302176 -0.22711958 -0.22190883  0.        ]",[ 0.28641738 -1.15426854],-1.5314,-0.0463541486027,"[[ 0.08360922 -1.92213621  0.02451529 -0.09227803]
 [ 0.65374235  1.99885715  0.          0.        ]]",[-0.13932016 -0.27552852]
19,[-0.65969926 -0.53654569],"[ 1.0005883  -0.38028157 -0.08548233 -1.45755772  0.21395602 -0.79965264
  0.35741376 -0.02537767 -0.20287515 -0.20030087  0.        ]",[-0.16434707  0.42066604],-1.57051,-0.0485186620457,"[[ 0.10793276 -1.92228501  0.02451529 -0.09227803]
 [ 1.77488254 -2.0004068   0.          0.        ]]",[-0.26815066  0.42451054]
20,[-0.65969926 -0.53654569],"[ 0.99542274 -0.40569547 -0.04143632 -1.43659423  0.21395595 -0.79965221
  0.32497365  0.27669349 -0.20018482 -0.16704364  0.        ]",[-0.33325908  0.00359117],-1.54456,-0.0486477947189,"[[ 0.1365496  -1.94518289  0.02451529 -0.09227803]
 [ 1.08908453 -0.29506625  0.          0.        ]]",[-0.23127297  0.12609339]
21,[-0.65969926 -0.53654569],"[ 0.99369271 -0.41198546 -0.02864543 -1.43117978  0.21395587 -0.79965177
  0.26155649  0.28026882 -0.19847262 -0.1576898   0.        ]",[-0.19635839  0.76367558],-1.57633,-0.0488035105735,"[[ 0.14487994 -1.95088168  0.02451529 -0.09227803]
 [-0.25158448 -0.27488117  0.          0.        ]]",[-0.05116817  0.19916022]
22,[-0.65969926 -0.53654569],"[ 0.996304   -0.38440229 -0.04827879 -1.45425197  0.2139558  -0.79965133
  0.22501373  0.81686603 -0.18324591 -0.17707198  0.        ]",[ 0.67709357 -0.57629159],-1.5703,-0.050308531569,"[[ 0.13209722 -1.9259848   0.02451529 -0.09227803]
 [-1.02411505  2.75447423  0.          0.        ]]",[-0.01345828 -0.4032611 ]
23,[-0.65969926 -0.53654569],"[ 0.99498198 -0.34897601 -0.03811727 -1.48141332  0.21395572 -0.7996509
  0.35275568  0.40296418 -0.14154854 -0.17952778  0.        ]",[-0.49917109 -0.98127268],-1.51834,-0.0543457718328,"[[ 0.13871024 -1.89433994  0.02451529 -0.09227803]
 [ 1.67641579  0.41779766  0.          0.        ]]",[-0.41010943 -0.19258082]
24,[-0.65969926 -0.53654569],"[ 0.99211279 -0.38335986 -0.01759344 -1.45508728  0.21395565 -0.79965046
  0.25774395 -0.28670208 -0.16287236 -0.15862717  0.        ]",[ 0.06093575  1.3267443 ],-1.62242,-0.0522468751205,"[[ 0.1520859  -1.92504872  0.02451529 -0.09227803]
 [-0.33217661 -3.47570367  0.          0.        ]]",[ 0.01155272  0.77344376]
25,[-0.65969926 -0.53654569],"[ 0.9930327  -0.41558019 -0.02397472 -1.4280393   0.21395557 -0.79965002
  0.2694458   0.42685516 -0.19919846 -0.15389936  0.        ]",[ 0.18565195  0.04427108],-1.5658,-0.0487326521495,"[[ 0.1479243  -1.95414477  0.02451529 -0.09227803]
 [-0.08479193  0.55267292  0.          0.        ]]",[-0.09652236  0.01340884]
26,[-0.65969926 -0.53654569],"[ 0.99176615 -0.4015589  -0.01524496 -1.44009527  0.2139555  -0.79964958
  0.30428462  0.45595552 -0.17967715 -0.1525589   0.        ]",[-0.31824749  0.39610112],-1.55951,-0.0506208269335,"[[ 0.15361813 -1.94144297  0.02451529 -0.09227803]
 [ 0.65171976  0.71695954  0.          0.        ]]",[-0.22831902 -0.10836256]
27,[-0.65969926 -0.53654569],"[ 0.99170552 -0.3682449  -0.01483947 -1.46697228  0.21395542 -0.79964915
  0.24408059  0.73127705 -0.14606878 -0.16045837  0.        ]",[ 0.12480978 -0.92532523],-1.5422,-0.0538730573113,"[[ 0.15388272 -1.91150875  0.02451529 -0.09227803]
 [-0.62101983  2.27128397  0.          0.        ]]",[-0.12107414 -0.41177535]
28,[-0.65969926 -0.53654569],"[ 0.99333003 -0.35904126 -0.02608907 -1.47396548  0.21395535 -0.79964871
  0.26804768  0.0743048  -0.14393679 -0.16965538  0.        ]",[ 0.07465201  0.00173833],-1.57574,-0.0540909558059,"[[ 0.14654598 -1.90329591  0.02451529 -0.09227803]
 [-0.11434265 -1.43763932  0.          0.        ]]",[-0.10771027  0.32080793]
29,[-0.65969926 -0.53654569],"[ 0.99317762 -0.3907501  -0.02501454 -1.44908184  0.21395527 -0.79964827
  0.28213134  0.08056046 -0.17493518 -0.16132234  0.        ]",[-0.65052691  0.71586664],-1.5653,-0.0510821262462,"[[ 0.14724641 -1.93169436  0.02451529 -0.09227803]
 [ 0.18339464 -1.40232298  0.          0.        ]]",[-0.11128849  0.36210096]
30,[-0.65969926 -0.53654569],"[ 0.99763803 -0.39000075 -0.05913242 -1.44969387  0.2139552  -0.79964783
  0.16014649  0.587612   -0.1956957  -0.18197964  0.        ]",[-0.23442911 -0.09445628],-1.54897,-0.0491216111934,"[[ 0.1250402  -1.93101996  0.02451529 -0.09227803]
 [-2.3954187   1.46022576  0.          0.        ]]",[ 0.215065   -0.02346158]
31,[-0.65969926 -0.53654569],"[ 1.00574284 -0.36191354 -0.14670518 -1.47179737  0.21395513 -0.7996474
  0.11849916  0.51626289 -0.2248163  -0.24110864  0.        ]",[ 0.81366909  0.47152808],-1.61433,-0.0467826754724,"[[ 0.06829805 -1.90585689  0.02451529 -0.09227803]
 [-3.27586086  1.05742739  0.          0.        ]]",[ 0.44443652  0.18553084]
32,[-0.65969926 -0.53654569],"[ 1.00824768 -0.31714076 -0.19712078 -1.50350673  0.21395505 -0.79964696
  0.27390038  0.84321401 -0.21528304 -0.28380704  0.        ]",[-0.97100303 -0.98666411],-1.49574,-0.0483231157005,"[[ 0.035743   -1.86618876  0.02451529 -0.09227803]
 [ 0.00939063  2.90322389  0.          0.        ]]",[-0.02578938 -0.43852788]
33,[-0.65969926 -0.53654569],"[ 1.00918731 -0.29630487 -0.25661395 -1.51682455  0.21395498 -0.79964652
  0.09211399  0.14109174 -0.23657633 -0.32392328  0.        ]",[ 1.07887161  0.13289347],-1.63148,-0.04715430759,"[[ -2.62768278e-03  -1.84789461e+00   2.45152912e-02  -9.22780343e-02]
 [ -3.83365101e+00  -1.06058795e+00   0.00000000e+00   0.00000000e+00]]",[ 0.66834348  0.67529207]
34,[-0.65969926 -0.53654569],"[ 1.00807611 -0.31422209 -0.31273762 -1.50542336  0.2139549  -0.79964608
  0.28292691  0.23794376 -0.29372475 -0.34742378  0.        ]",[-0.10853284 -1.80335258],-1.50683,-0.0425571236822,"[[-0.03882775 -1.86362033  0.02451529 -0.09227803]
 [ 0.2002167  -0.5138122   0.          0.        ]]",[ 0.15088889  0.40789109]
35,[-0.65969926 -0.53654569],"[ 1.00805573 -0.3704958  -0.31326672 -1.46522015  0.21395483 -0.79964565
  0.26243684 -0.46162048 -0.34723965 -0.32399144  0.        ]",[ 0.13662428  0.9021364 ],-1.58794,-0.0370469714243,"[[-0.03916927 -1.91352188  0.02451529 -0.09227803]
 [-0.23294982 -4.46318161  0.          0.        ]]",[ 0.29545009  1.17424059]
36,[-0.65969926 -0.53654569],"[ 1.00810147 -0.42866616 -0.31201262 -1.41636142  0.21395475 -0.79964521
  0.28821818  0.18675793 -0.40125048 -0.29509891  0.        ]",[ 0.31970187  0.65107282],-1.57187,-0.0313298745804,"[[-0.03836005 -1.96605953  0.02451529 -0.09227803]
 [ 0.31208048 -0.8027819   0.          0.        ]]",[ 0.26101449  0.68069476]
37,[-0.65969926 -0.53654569],"[ 1.0089087  -0.41772088 -0.28275531 -1.4261393   0.21395468 -0.79964477
  0.34777445  0.64620005 -0.37072089 -0.28774859  0.        ]",[-0.51602998 -0.76226626],-1.49257,-0.0339039768568,"[[-0.01948596 -1.95609108  0.02451529 -0.09227803]
 [ 1.57112679  1.79098464  0.          0.        ]]",[-0.02261683  0.02165002]
38,[-0.65969926 -0.53654569],"[ 1.00913085 -0.41201267 -0.26628817 -1.43112844  0.2139546  -0.79964433
  0.24969739  0.10531882 -0.35394928 -0.28293252  0.        ]",[-0.75235584  0.51703839],-1.53126,-0.0353289531677,"[[-0.00886641 -1.95090839  0.02451529 -0.09227803]
 [-0.50225932 -1.26254108  0.          0.        ]]",[ 0.30406222  0.72644407]
39,[-0.65969926 -0.53654569],"[ 1.00743392 -0.41692139 -0.32802143 -1.42683962  0.21395453 -0.7996439
  0.10929083  0.47243458 -0.40131883 -0.30805514  0.        ]",[ 1.48500075  1.37744172],-1.68545,-0.0317195292841,"[[-0.04869302 -1.95536481  0.02451529 -0.09227803]
 [-3.47050793  0.80999841  0.          0.        ]]",[ 0.82831794  0.61733729]
40,[-0.65969926 -0.53654569],"[ 1.00472132 -0.35489082 -0.37291947 -1.47704     0.21395445 -0.79964346
  0.2997555   1.17090366 -0.37546937 -0.35866892  0.        ]",[ 0.63774238 -0.39640195],-1.56546,-0.0357331859364,"[[-0.07770361 -1.89960143  0.02451529 -0.09227803]
 [ 0.55599041  4.75318385  0.          0.        ]]",[ 0.16713846 -0.52194828]
41,[-0.65969926 -0.53654569],"[ 1.0079207  -0.26574469 -0.31667159 -1.53473637  0.21395438 -0.79964302
  0.41864118  0.87616171 -0.25067588 -0.36716843  0.        ]",[-1.16674847 -0.59883855],-1.50773,-0.0470163353312,"[[-0.04136705 -1.82123273  0.02451529 -0.09227803]
 [ 3.06928179  3.08923227  0.          0.        ]]",[-0.36659512 -0.60199821]
42,[-0.65969926 -0.53654569],"[ 1.00888134 -0.22254742 -0.28401722 -1.55687472  0.2139543  -0.79964259
  0.22855637  0.44540629 -0.18577415 -0.36174566  0.        ]",[-0.53046654 -0.07966647],-1.57719,-0.0527663766465,"[[-0.02030024 -1.78384723  0.02451529 -0.09227803]
 [-0.94917969  0.65742006  0.          0.        ]]",[ 0.19665501  0.0198952 ]
43,[-0.65969926 -0.53654569],"[ 1.00650783 -0.21109874 -0.34577815 -1.56212402  0.21395423 -0.79964215
  0.13013206  0.38727445 -0.22052906 -0.40093701  0.        ]",[ 0.40658409 -0.39408339],-1.60788,-0.0507512943346,"[[-0.06016042 -1.77399162  0.02451529 -0.09227803]
 [-3.02990446  0.32923993  0.          0.        ]]",[ 0.58220989  0.30339944]
44,[-0.65969926 -0.53654569],"[ 1.0011859  -0.22171514 -0.41354395 -1.55726146  0.21395415 -0.79964171
  0.20909882  0.10968551 -0.28200568 -0.43436591  0.        ]",[-0.15094453  1.57168851],-1.64584,-0.0465972852801,"[[-0.10400897 -1.78313018  0.02451529 -0.09227803]
 [-1.3605174  -1.23787672  0.          0.        ]]",[ 0.4789241   0.61104089]
45,[-0.65969926 -0.53654569],"[ 0.99532553 -0.20402597 -0.46425372 -1.56523679  0.21395408 -0.79964127
  0.18208865  0.81541683 -0.30521334 -0.46705702  0.        ]",[ 0.63082693  0.24072259],-1.64197,-0.0460474278669,"[[-0.13694843 -1.76791316  0.02451529 -0.09227803]
 [-1.93152068  2.74630144  0.          0.        ]]",[ 0.59774441 -0.10960302]
46,[-0.65969926 -0.53654569],"[ 0.99253031 -0.12915744 -0.48450972 -1.59233582  0.21395401 -0.79964084
  0.3019924   0.97456228 -0.25218687 -0.50416599  0.        ]",[ 0.75055327 -1.34926635],-1.62181,-0.051983314139,"[[-0.15014603 -1.7039726   0.02451529 -0.09227803]
 [ 0.60328804  3.64475368  0.          0.        ]]",[ 0.16821149 -0.57599676]
47,[-0.65969926 -0.53654569],"[ 1.00049646 -0.09090862 -0.42029977 -1.60209439  0.21395393 -0.7996404
  0.44196834  0.26033113 -0.16477563 -0.4775883   0.        ]",[-1.203025   -0.00873965],-1.58933,-0.058257467437,"[[-0.10839038 -1.67153358  0.02451529 -0.09227803]
 [ 3.56243046 -0.38740633  0.          0.        ]]",[-0.41340819 -0.12183014]
48,[-0.65969926 -0.53654569],"[ 1.00473261 -0.10036887 -0.37269388 -1.59993244  0.21395386 -0.79963996
  0.25141976  0.25566868 -0.13635032 -0.44571588  0.        ]",[-0.51937888 -1.02324645],-1.58443,-0.0596616453567,"[[-0.07755849 -1.67954567  0.02451529 -0.09227803]
 [-0.46582775 -0.41372747  0.          0.        ]]",[ 0.15875962  0.09738195]
49,[-0.65969926 -0.53654569],"[ 1.00065274 -0.15675338 -0.41877494 -1.58358285  0.21395378 -0.79963952
  0.15464346 -0.44420255 -0.22538125 -0.45885333  0.        ]",[ 0.10535287  0.02110842],-1.62395,-0.0523546798062,"[[-0.10740157 -1.72746281  0.02451529 -0.09227803]
 [-2.51170911 -4.36481824  0.          0.        ]]",[ 0.64398944  1.12629557]
