timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.66673529 -0.54343921],"[[-0.06803767  0.01520555  0.08256443  0.17986158]
 [ 0.0011626  -0.00153865  0.          0.        ]]",[ 3.59460004  1.02600461],"[ 0.99289785  1.13952432 -0.4572444   1.01797759  0.72605584  1.5548647
  0.25877127  0.3255905   0.60334773 -3.04922267  0.        ]",-4.58241,-0.230621279052,[ 3.48796463  0.37321344]
1,[-0.66673529 -0.54343921],"[[-0.02833958  0.05488747  0.08256443  0.17986158]
 [ 3.95548774  3.95654499  0.          0.        ]]",[ 3.03106601 -0.12598582],"[ 0.99577442  1.13786381 -0.39423208  1.11996161  0.72605543  1.55486272
  0.43149841  1.05726649  0.60690491 -2.86808727  0.        ]",-4.39854,-0.220319692842,[ 2.49469423 -0.21405797]
2,[-0.66673529 -0.54343921],"[[ 0.0896782   0.12821209  0.08256443  0.17986158]
 [ 7.8333828   3.37784578  0.          0.        ]]",[ 2.15564521 -1.12541427],"[ 0.99033116  1.12986327 -0.20687117  1.30770536  0.72605501  1.55486073
  0.60088697  0.9502896   0.57291619 -2.40200206  0.        ]",-3.95783,-0.192693880846,[ 1.59156358 -0.44947177]
3,[-0.66673529 -0.54343921],"[[  0.28449783   0.1553549    0.08256443   0.17986158]
 [ 11.63590705  -0.65014403   0.           0.        ]]",[ 0.97967508 -0.25943679],"[ 0.93588977  1.12528432  0.0968592   1.37680738  0.7260546   1.55485874
  0.76698318  0.20569011  0.43935729 -1.79998212  0.        ]",-3.38946,-0.154183934127,[ 0.66420424 -0.24104449]
4,[-0.66673529 -0.54343921],"[[  0.55379454   0.13215909   0.08256443   0.17986158]
 [ 15.28162013  -1.66605457   0.           0.        ]]",[-1.52948816  0.51153398],"[ 0.77146705  1.12924975  0.48660751  1.31776756  0.72605418  1.55485675
  0.92622961  0.01789254  0.14479563 -1.12392573  0.        ]",-2.421,-0.104847291364,[-1.38677037 -0.58042312]
5,[-0.66673529 -0.54343921],"[[  0.81669548   0.11950659   0.08256443   0.17986158]
 [ 11.02266301   0.39394564   0.           0.        ]]",[-2.35209989 -1.05706734],"[ 0.52182394  1.13114412  0.80917255  1.285484    0.72605377  1.55485476
  0.74019521  0.39869672 -0.27956866 -0.56420924  0.        ]",-1.65438,-0.0543170535697,[-2.15844393 -0.86281705]
6,[-0.66673529 -0.54343921],"[[ 0.99528599  0.08759517  0.08256443  0.17986158]
 [ 6.85027396 -3.5718677   0.          0.        ]]",[-1.49578839 -1.28752324],"[ 0.31059892  1.13508018  0.984031    1.20385602  0.72605335  1.55485277
  0.55794227 -0.33440961 -0.60146884 -0.28465717  0.        ]",-1.71441,-0.0234540447483,[-2.00279665 -0.07550308]
7,[-0.66673529 -0.54343921],"[[ 1.09125656 -0.02284464  0.08256443  0.17986158]
 [ 2.76039957 -7.45915992  0.          0.        ]]",[-0.97378421 -0.33935765],"[ 0.18586559  1.13934408  1.06077862  0.9201188   0.72605294  1.55485079
  0.37929369 -1.05300034 -0.68155988 -0.2265179   0.        ]",-1.8013,-0.0173542148702,[-1.1091826   0.91792858]
8,[-0.66673529 -0.54343921],"[[ 1.1072712  -0.18401288  0.08256443  0.17986158]
 [-1.14594813 -8.65368991  0.          0.        ]]",[ 0.47077537  2.57123364],"[ 0.16439722  1.11950321  1.07233882  0.50828637  0.72605252  1.5548488
  0.20866171 -1.27381582 -0.54247709 -0.33997639  0.        ]",-1.87236,-0.0286229433278,[ 0.32874003  1.64278722]
9,[-0.66673529 -0.54343921],"[[ 1.10324873 -0.31564711  0.08256443  0.17986158]
 [ 0.73745515 -4.52349386  0.          0.        ]]",[ 0.74289774  1.38732819],"[ 0.16980589  1.08068403  1.06946829  0.18049545  0.72605211  1.55484681
  0.29092995 -0.51032185 -0.40736718 -0.48222363  0.        ]",-1.84165,-0.042063362658,[  7.97599554e-04   1.01819813e+00]
