timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.26314184 -0.25333053],"[ 1.05008145  1.52246075 -0.21226301  0.6013027   0.81949713  0.66059492
  0.27546662  0.34538253  0.50801464 -0.90328786  0.        ]",[ 2.31263105 -0.72618191],-1.03982,-0.146516453882,"[[-0.03312256 -0.06643212  0.09445357  0.07660847]
 [-0.00210716  0.00205713  0.          0.        ]]",[ 2.00074744 -0.26365775]
1,[-0.26314184 -0.25333053],"[ 1.05083567  1.51969926 -0.15186001  0.52053657  0.81949611  0.66059421
  0.47579907 -0.09594529  0.50940538 -0.85370985  0.        ]",[ 0.37611251 -1.22337878],-0.838729,-0.143512094399,"[[ 0.00653747 -0.09525644  0.09445357  0.07660847]
 [ 3.95493218 -2.8748946   0.          0.        ]]",[ 1.42041397 -0.11023989]
2,[-0.26314184 -0.25333053],"[ 1.04373051  1.50331487 -0.01005793  0.25169935  0.81949509  0.66059351
  0.54724094 -0.69470078  0.50493695 -0.76765417  0.        ]",[ 2.33420631  0.37799013],-0.862407,-0.137919919122,"[[ 0.09979465 -0.19191649  0.09445357  0.07660847]
 [ 5.36608442 -6.77809582  0.          0.        ]]",[ 1.17125487  0.36116561]
3,[-0.26314184 -0.25333053],"[ 1.00778643  1.46818038  0.20874467 -0.07270432  0.81949408  0.6605928
  0.74211518 -0.44473689  0.48571968 -0.60120118  0.        ]",[-0.25587154  0.37870834],-0.575876,-0.127082859576,"[[ 0.24573658 -0.3111296   0.09445357  0.07660847]
 [ 9.21531561 -5.14862238  0.          0.        ]]",[ 0.18829173  0.019099  ]
4,[-0.26314184 -0.25333053],"[ 0.92737578  1.43244273  0.45659449 -0.30173193  0.81949306  0.6605921
  0.68161426 -0.19898452  0.44015211 -0.35411842  0.        ]",[ 0.13069103  0.640345  ],-0.466535,-0.112130203544,"[[ 0.41805294 -0.39802842  0.09445357  0.07660847]
 [ 8.02029832 -3.54660245  0.          0.        ]]",[-0.15379733 -0.17149869]
5,[-0.26314184 -0.25333053],"[ 0.8147542   1.41078362  0.67556468 -0.41666936  0.81949205  0.6605914
  0.69971115  0.20073473  0.36501548 -0.08999089  0.        ]",[-1.41646779 -1.21084302],-0.259826,-0.0982230766919,"[[ 0.58204554 -0.44281662  0.09445357  0.07660847]
 [ 8.37776852 -0.94089667  0.          0.        ]]",[-0.8189705 -0.6782195]
6,[-0.26314184 -0.25333053],"[ 0.70599812  1.37935788  0.82907759 -0.56273344  0.81949103  0.66059069
  0.49111236 -0.40357211  0.29007459  0.0778752   0.        ]",[-0.23128387 -0.34557132],-0.297604,-0.0898276758528,"[[ 0.70826094 -0.50115937  0.09445357  0.07660847]
 [ 4.25747637 -4.88027414  0.          0.        ]]",[-0.30182981  0.04801062]
7,[-0.26314184 -0.25333053],"[ 0.63291279  1.31034237  0.91311659 -0.82606627  0.81949001  0.66058999
  0.44054911 -0.59859327  0.25320262  0.09431384  0.        ]",[ 0.37684458  1.1247964 ],-0.33747,-0.0857348104774,"[[ 0.78339004 -0.61152031  0.09445357  0.07660847]
 [ 3.25874542 -6.15158765  0.          0.        ]]",[-0.12754163  0.39492217]
8,[-0.26314184 -0.25333053],"[ 0.54937284  1.2513017   0.99540427 -1.00936594  0.819489    0.66058928
  0.51269557  0.0274291   0.20441922  0.14355154  0.        ]",[-0.83276196 -0.62458799],-0.284021,-0.0810019673613,"[[ 0.86286281 -0.69360684  0.09445357  0.07660847]
 [ 4.68381005 -2.07065683  0.          0.        ]]",[-0.688039   -0.22876844]
9,[-0.26314184 -0.25333053],"[ 0.48271707  1.19952152  1.05243893 -1.14762066  0.81948798  0.66058858
  0.34124721 -0.34548439  0.16607515  0.17328368  0.        ]",[ 0.60141101 -0.29129973],-0.331918,-0.0773605224434,"[[ 0.92256169 -0.75941039  0.09445357  0.07660847]
 [ 1.29732585 -4.50161492  0.          0.        ]]",[-0.09903505  0.34338364]
