timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
14,[-0.48963523 -0.43129176],"[-1.81976745 -1.05775092 -0.77962522  0.61567547 -0.96971245 -0.41381884
 -0.7246459   0.47940973  0.49718265  0.59783668  0.        ]",[-0.70477324 -1.54784181],-1.25207,-0.131902673311,"[[ -2.77912659  -3.02578518  -0.11213577  -0.0470796 ]
 [-20.85232372   0.86607339   0.           0.        ]]",[-0.62437707 -2.13056827]
15,[-0.48963523 -0.43129176],"[-1.91056899 -1.05602578 -0.11110804  0.5836245  -0.96971165 -0.41381863
 -0.83901197  0.40049782  0.55592704  0.5761531   0.        ]",[-0.60443137 -3.48339082],-1.09119,-0.136393924909,"[[ -3.22002839  -3.01366029  -0.11213577  -0.0470796 ]
 [-23.22993171   0.40051224   0.           0.        ]]",[-1.00989449 -2.16060019]
16,[-0.48963523 -0.43129176],"[-1.68910743 -1.05518687  0.5913073   0.5691086  -0.96971085 -0.41381842
 -0.93200368  0.3627206   0.60727674  0.51073407  0.        ]",[-1.21467546 -1.72318196],-1.32792,-0.138787130757,"[[ -3.70402397  -3.00816287  -0.11213577  -0.0470796 ]
 [-25.16318341   0.17763639   0.           0.        ]]",[-1.13739526 -2.20897245]
17,[-0.48963523 -0.43129176],"[-1.11297126 -1.05480814  1.1443487   0.56275846 -0.96971004 -0.41381822
 -1.09848939  0.34558926  0.62595584  0.4096261   0.        ]",[-1.26114595 -0.95922819],-1.39456,-0.137357123047,"[[ -4.24201448  -3.00575677  -0.11213577  -0.0470796 ]
 [-28.62433257   0.07656646   0.           0.        ]]",[-1.18554354 -2.21759629]
18,[-0.48963523 -0.43129176],"[-0.24900339 -1.05463695  1.29775369  0.55993356 -0.96970924 -0.41381801
 -1.26167882  0.338597    0.58991131  0.29894328  0.        ]",[-2.01778884 -2.08999355],-1.19617,-0.130885379249,"[[ -4.84854048  -3.00468621  -0.11213577  -0.0470796 ]
 [-32.01696217   0.03531472   0.           0.        ]]",[-1.16102409 -2.12906718]
19,[-0.48963523 -0.43129176],"[ 0.6142388  -1.05456546  0.83274398  0.55876951 -0.96970844 -0.4138178
 -1.42163718  0.33475528  0.49470952  0.22837331  0.        ]",[-2.3190994  -0.60081444],-1.28899,-0.119844010145,"[[ -5.52224522e+00  -3.00424509e+00  -1.12135774e-01  -4.70795977e-02]
 [ -3.53424298e+01   1.26504039e-02   0.00000000e+00   0.00000000e+00]]",[-1.13069868 -2.02265787]
20,[-0.48963523 -0.43129176],"[ 1.01850763 -1.0544712  -0.19908195  0.55723544 -0.96970764 -0.4138176
 -1.57842819  0.33833794  0.37256352  0.24873767  0.        ]",[-0.10108424 -2.58139201],-1.06257,-0.108271634797,"[[ -6.26179877e+00  -3.00366367e+00  -1.12135774e-01  -4.70795977e-02]
 [ -3.86020626e+01   3.37882036e-02   0.00000000e+00   0.00000000e+00]]",[-0.91127336 -2.01345158]
21,[-0.48963523 -0.43129176],"[ 0.62823295 -1.05444468 -1.28126171  0.55681603 -0.96970683 -0.41381739
 -1.56091885  0.33157986  0.29232262  0.36645786  0.        ]",[-0.76563091 -1.20624352],-0.977371,-0.104144937326,"[[ -7.03018829e+00  -3.00350479e+00  -1.12135774e-01  -4.70795977e-02]
 [ -3.82381021e+01  -6.08194051e-03   0.00000000e+00   0.00000000e+00]]",[-0.36659312 -2.01539516]
22,[-0.48963523 -0.43129176],"[-0.39500806 -1.05447197 -1.77523362  0.55727864 -0.96970603 -0.41381718
 -1.67031703  0.33107582  0.30617839  0.52022744  0.        ]",[ 0.0022234  -0.99651077],-1.02057,-0.111484665194,"[[ -7.81776989e+00  -3.00368028e+00  -1.12135774e-01  -4.70795977e-02]
 [ -4.05124784e+01  -9.05474763e-03   0.00000000e+00   0.00000000e+00]]",[-0.17373347 -2.10208416]
23,[-0.48963523 -0.43129176],"[-1.46499552 -1.05449465 -1.34505232  0.55766609 -0.96970523 -0.41381698
 -1.63131354  0.33166369  0.41109857  0.61784401  0.        ]",[ 0.29268269 -2.48811575],-1.06601,-0.125076089425,"[[ -8.61988438e+00  -3.00382728e+00  -1.12135774e-01  -4.70795977e-02]
 [ -3.97016724e+01  -5.58549233e-03   0.00000000e+00   0.00000000e+00]]",[-0.76517999 -2.40598655]
24,[-0.48963523 -0.43129176],"[-1.9143963  -1.05450755 -0.27899166  0.55789341 -0.96970443 -0.41381677
 -1.53776527  0.33207754  0.5395847   0.59991392  0.        ]",[-1.66677726 -1.98031889],-1.20307,-0.135834897515,"[[ -9.39440534e+00  -3.00391357e+00  -1.12135774e-01  -4.70795977e-02]
 [ -3.77569049e+01  -3.14295961e-03   0.00000000e+00   0.00000000e+00]]",[-1.33346295 -2.44507313]
25,[-0.48963523 -0.43129176],"[-1.51445276 -1.05451392  0.82832244  0.5580133  -0.96970362 -0.41381656
 -1.69225628  0.33234558  0.62131172  0.47918741  0.        ]",[-1.53877486 -2.62211055],-1.19856,-0.139059784359,"[[ -1.01817688e+01  -3.00395914e+00  -1.12135774e-01  -4.70795977e-02]
 [ -4.09687419e+01  -1.56066528e-03   0.00000000e+00   0.00000000e+00]]",[-1.53856277 -2.45794392]
26,[-0.48963523 -0.43129176],"[-0.39361733 -1.05451647  1.31097848  0.55807062 -0.96970282 -0.41381636
 -1.84368808  0.33248785  0.60053299  0.31509546  0.        ]",[-1.5401275  -2.51496688],-1.18346,-0.132326254885,"[[ -1.10327311e+01  -3.00398098e+00  -1.12135774e-01  -4.70795977e-02]
 [ -4.41169959e+01  -7.20378050e-04   0.00000000e+00   0.00000000e+00]]",[-1.23630834 -2.11137366]
27,[-0.48963523 -0.43129176],"[ 0.74552544 -1.0545171   0.66552534  0.55809628 -0.96970202 -0.41381615
 -1.99212108  0.33255628  0.47116099  0.22382507  0.        ]",[-1.54872971 -0.79072043],-1.28247,-0.117407174166,"[[ -1.19460332e+01  -3.00399083e+00  -1.12135774e-01  -4.70795977e-02]
 [ -4.72029257e+01  -3.15733572e-04   0.00000000e+00   0.00000000e+00]]",[-1.07232821 -1.89485788]
28,[-0.48963523 -0.43129176],"[ 0.92784845 -1.05448119 -0.7674848   0.55752163 -0.96970122 -0.41381594
 -2.13761444  0.33518681  0.3236964   0.29730387  0.        ]",[-0.32836303 -1.18276401],-1.0737,-0.104871890505,"[[ -1.29204409e+01  -3.00377311e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.02277637e+01   1.52046797e-02   0.00000000e+00   0.00000000e+00]]",[-0.56131011 -1.92704284]
29,[-0.48963523 -0.43129176],"[-0.14359872 -1.05447191 -1.74260843  0.55738453 -0.96970041 -0.41381574
 -2.15231638  0.3319156   0.29436109  0.48840276  0.        ]",[-0.12942447 -2.44485773],-0.913072,-0.109065560065,"[[ -1.39280639e+01  -3.00372125e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.05335174e+01  -4.09372376e-03   0.00000000e+00   0.00000000e+00]]",[-0.10793912 -1.97357976]
30,[-0.48963523 -0.43129176],"[-1.49703653 -1.05448756 -1.31159459  0.55765679 -0.96969961 -0.41381553
 -2.1288402   0.33174945  0.41619298  0.61940242  0.        ]",[-1.18899184 -2.21598028],-1.00844,-0.12559484607,"[[ -1.49338384e+01  -3.00382458e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.00455626e+01  -5.07303337e-03   0.00000000e+00   0.00000000e+00]]",[-0.77186286 -2.36440134]
31,[-0.48963523 -0.43129176],"[-1.86704792 -1.05449996  0.15975204  0.55787578 -0.96969881 -0.41381532
 -2.27162523  0.33206987  0.57859387  0.56519917  0.        ]",[-0.87514602 -1.46195576],-1.36956,-0.138068046595,"[[ -1.59645343e+01  -3.00390771e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.30141279e+01  -3.18170572e-03   0.00000000e+00   0.00000000e+00]]",[-1.55777586 -2.50435352]
32,[-0.48963523 -0.43129176],"[-0.78212548 -1.05450659  1.27148495  0.55799991 -0.96969801 -0.41381512
 -2.38780453  0.33232898  0.6199356   0.36348508  0.        ]",[-1.79311311 -1.58837097],-1.29904,-0.13547880804,"[[ -1.70490520e+01  -3.00395489e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.54295931e+01  -1.65210953e-03   0.00000000e+00   0.00000000e+00]]",[-1.31903076 -2.15736699]
33,[-0.48963523 -0.43129176],"[ 0.70789347 -1.05450939  0.71853606  0.55806136 -0.9696972  -0.41381491
 -2.52546023  0.33247624  0.47846224  0.22472252  0.        ]",[-1.4149071 -0.8819588],-1.28002,-0.118151661454,"[[ -1.81863590e+01  -3.00397830e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.82915736e+01  -7.82387760e-04   0.00000000e+00   0.00000000e+00]]",[-0.92396247 -1.74725842]
34,[-0.48963523 -0.43129176],"[ 0.81701068 -1.05449008 -1.01375632  0.55775924 -0.9696964  -0.4138147
 -2.66038911  0.33401583  0.30682657  0.32683077  0.        ]",[-0.55518912 -2.22494587],-0.965819,-0.104176661304,"[[ -1.93803372e+01  -3.00386389e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.10968963e+01   8.30174685e-03   0.00000000e+00   0.00000000e+00]]",[-0.238258   -1.78030109]
35,[-0.48963523 -0.43129176],"[-0.72781236 -1.05448503 -1.74791274  0.55769159 -0.9696956  -0.4138145
 -2.7079343   0.3321971   0.32876585  0.55768366  0.        ]",[ 0.29300406 -1.75634143],-0.997934,-0.115134459351,"[[ -2.06121946e+01  -3.00383836e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.20855496e+01  -2.42736172e-03   0.00000000e+00   0.00000000e+00]]",[-0.19746131 -1.98488736]
36,[-0.48963523 -0.43129176],"[-1.89604335 -1.05449369 -0.47995807  0.55784915 -0.9696948  -0.41381429
 -2.593006    0.33211501  0.51932298  0.61112064  0.        ]",[-0.30007652 -2.91989726],-1.1313,-0.134452409947,"[[ -2.18299344e+01  -3.00389821e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.96963886e+01  -2.91073955e-03   0.00000000e+00   0.00000000e+00]]",[-1.30661762 -2.48520279]
37,[-0.48963523 -0.43129176],"[-1.19982905 -1.05450038  1.09389717  0.55797434 -0.96969399 -0.41381408
 -2.59330114  0.33230012  0.62789476  0.4244908   0.        ]",[-0.90344653 -1.53691604],-1.3642,-0.137982995091,"[[ -2.30239255e+01  -3.00394578e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.97027021e+01  -1.81769212e-03   0.00000000e+00   0.00000000e+00]]",[-1.41317034 -2.26491261]
38,[-0.48963523 -0.43129176],"[ 0.47437889 -1.05450375  0.96852156  0.55804514 -0.96969319 -0.41381388
 -2.70849662  0.33244807  0.51619946  0.23561193  0.        ]",[-0.3359388  -2.20853268],-1.23629,-0.122136251486,"[[ -2.42420104e+01  -3.00397274e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.20978072e+01  -9.43886872e-04   0.00000000e+00   0.00000000e+00]]",[-0.91017604 -1.72377741]
39,[-0.48963523 -0.43129176],"[ 0.9287821  -1.05450495 -0.76482425  0.55808004 -0.96969239 -0.41381367
 -2.71333365  0.33253235  0.32393624  0.29726494  0.        ]",[ 0.41868001 -1.43458039],-1.10388,-0.104894207208,"[[ -2.54849775e+01  -3.00398609e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.21985702e+01  -4.45771670e-04   0.00000000e+00   0.00000000e+00]]",[-0.30247223 -1.74317956]
40,[-0.48963523 -0.43129176],"[-0.44286462 -1.05450498 -1.77622911  0.55809594 -0.96969159 -0.41381346
 -2.57436513  0.33257371  0.30926458  0.52600004  0.        ]",[-0.34882801 -2.24568812],-0.920169,-0.112011031061,"[[ -2.66999628e+01  -3.00399224e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.93095840e+01  -2.00800321e-04   0.00000000e+00   0.00000000e+00]]",[-0.11201444 -1.94934499]
41,[-0.48963523 -0.43129176],"[-1.80707091 -1.05450448 -0.8135903   0.55810298 -0.96969078 -0.41381326
 -2.58431295  0.33259214  0.48225923  0.62269184  0.        ]",[-1.40639126 -2.10809508],-1.11074,-0.131605450695,"[[ -2.78882313e+01  -3.00399502e+00  -1.12135774e-01  -4.70795977e-02]
 [ -5.95165761e+01  -9.11678159e-05   0.00000000e+00   0.00000000e+00]]",[-1.12010682 -2.44963169]
42,[-0.48963523 -0.43129176],"[-1.4358073  -1.05450373  0.90959435  0.55810597 -0.96968998 -0.41381305
 -2.71807211  0.33260079  0.62434581  0.46448616  0.        ]",[-0.63838257 -1.24596591],-1.41617,-0.138875793421,"[[ -2.91064662e+01  -3.00399628e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.22976488e+01  -3.92098156e-05   0.00000000e+00   0.00000000e+00]]",[-1.44891155 -2.31074953]
43,[-0.48963523 -0.43129176],"[ 0.28114543 -1.05450286  1.1077282   0.55810692 -0.96968918 -0.41381284
 -2.7803156   0.33260513  0.54095108  0.24913245  0.        ]",[-2.19821509 -2.08658396],-1.15896,-0.124890471687,"[[ -3.03654050e+01  -3.00399676e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.35919182e+01  -1.26679269e-05   0.00000000e+00   0.00000000e+00]]",[-0.92532742 -1.73367703]
44,[-0.48963523 -0.43129176],"[ 0.97382033 -1.05450193 -0.61174603  0.55810697 -0.96968838 -0.41381264
 -2.91019145  0.33260683  0.33584243  0.28180149  0.        ]",[-0.18924247 -0.38687554],-1.171,-0.105590915967,"[[ -3.16643373e+01  -3.00399689e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.62923136e+01  -1.70048040e-06   0.00000000e+00   0.00000000e+00]]",[-0.25915939 -1.66094029]
45,[-0.48963523 -0.43129176],"[-0.44489518 -1.0543964  -1.77623332  0.55639128 -0.96968757 -0.41381243
 -2.8830957   0.34022326  0.30873197  0.52612948  0.        ]",[ 0.01107626 -2.85978322],-0.894396,-0.111969554673,"[[ -3.29845339e+01  -3.00334661e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.57292225e+01   4.49339477e-02   0.00000000e+00   0.00000000e+00]]",[-0.00887156 -1.86547005]
46,[-0.48963523 -0.43129176],"[-1.86116815 -1.05437014 -0.64678728  0.55597699 -0.96968677 -0.41381222
 -2.81838881  0.33059931  0.50102021  0.61894217  0.        ]",[-1.8704796  -2.72452444],-1.02322,-0.133128347369,"[[ -3.42856230e+01  -3.00318966e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.43841652e+01  -1.18435968e-02   0.00000000e+00   0.00000000e+00]]",[-1.18157625 -2.43461609]
47,[-0.48963523 -0.43129176],"[-1.18725676 -1.05441769  1.10170285  0.55677026 -0.96968597 -0.41381202
 -2.94750871  0.33009685  0.62827727  0.42285062  0.        ]",[-0.55231078 -2.52997351],-1.26324,-0.13797126031,"[[ -3.56002429e+01  -3.00349051e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.70688782e+01  -1.48070340e-02   0.00000000e+00   0.00000000e+00]]",[-1.29274356 -2.17326784]
48,[-0.48963523 -0.43129176],"[ 0.62637771 -1.05445579  0.81917601  0.55741024 -0.96968517 -0.41381181
 -2.98881459  0.33103088  0.49310847  0.22743749  0.        ]",[-0.627435   -1.40699611],-1.27563,-0.11966543614,"[[ -3.69502394e+01  -3.00373324e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.79279117e+01  -9.29557496e-03   0.00000000e+00   0.00000000e+00]]",[-0.76825488 -1.61312985]
49,[-0.48963523 -0.43129176],"[ 0.7448648  -1.05447701 -1.13070129  0.55777383 -0.96968436 -0.4138116
 -3.0436081   0.33178625  0.29996492  0.3431022   0.        ]",[-0.01943082 -1.63138724],-1.02369,-0.104062101651,"[[ -3.83202303e+01  -3.00387120e+00  -1.12135774e-01  -4.70795977e-02]
 [ -6.90673775e+01  -4.83821993e-03   0.00000000e+00   0.00000000e+00]]",[ 0.00211495 -1.65331948]
