timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.50141352 -0.44762036],"[ 1.01646387  1.26610008 -0.1582298   1.03328751 -1.6671182   0.85449597
  0.27780965  0.33137201  3.3012962  -1.09617107  0.        ]",[ 3.31614242  0.24701028],-4.20997,-0.411171377895,"[[ 0.04934902  0.04008489 -0.19288713  0.09958603]
 [ 0.00191794 -0.00441762  0.          0.        ]]",[ 2.52552319  0.29326305]
1,[-0.50141352 -0.44762036],"[ 1.01242935  1.26558802 -0.09702509  1.05905027 -1.66711557  0.85449535
  0.46791815  0.49756389  3.29251974 -0.98825228  0.        ]",[ 2.6939446   0.22874147],-4.16414,-0.408464444747,"[[ 0.0890737   0.04979516 -0.19288713  0.09958603]
 [ 3.9573819   0.97219424  0.          0.        ]]",[ 2.24857569  0.1215134 ]
2,[-0.50141352 -0.44762036],"[ 0.98686562  1.26346755  0.08320411  1.13411685 -1.66711294  0.85449474
  0.65426836  0.64815945  3.24224967 -0.67241495  0.        ]",[ 1.65889499 -0.14137866],-4.01257,-0.399211032269,"[[ 0.2071231   0.07811813 -0.19288713  0.09958603]
 [ 7.83465153  1.85715623  0.          0.        ]]",[ 1.99996221 -0.1799569 ]
3,[-0.50141352 -0.44762036],"[ 0.90121693  1.26005563  0.36982445  1.21646173 -1.66711031  0.85449412
  0.83696065  0.54638256  3.09075998 -0.19487363  0.        ]",[ 1.3108452  0.1637886],-3.848,-0.380912948963,"[[  0.40195434   0.10926055  -0.19288713   0.09958603]
 [ 11.63581669   1.2590764    0.           0.        ]]",[ 1.83558571 -0.43675897]
4,[-0.50141352 -0.44762036],"[ 0.69894608  1.25546919  0.72718599  1.2992635  -1.66710768  0.8544935
  1.01601728  0.65224123  2.75660922  0.37234559  0.        ]",[ 0.81244135 -0.78848515],-3.48067,-0.349371680933,"[[  0.67204992   0.14068359  -0.19288713   0.09958603]
 [ 15.36134234   1.88114626   0.           0.        ]]",[ 1.40882504 -1.07770562]
5,[-0.50141352 -0.44762036],"[ 0.33272457  1.25447722  1.07228506  1.31480066 -1.66710506  0.85449289
  1.15594089  0.11439049  2.20617795  0.86921422  0.        ]",[ 0.58900509 -1.84660795],-2.98565,-0.302982343583,"[[  1.00848703   0.14659502  -0.19288713   0.09958603]
 [ 18.27265989  -1.27947722   0.           0.        ]]",[ 1.2480613  -1.14703715]
6,[-0.50141352 -0.44762036],"[-0.19145039  1.26314438  1.28594423  1.14312358 -1.66710243  0.85449227
  1.25062613 -0.55527319  1.52361098  1.13092884  0.        ]",[ 0.85310664 -0.52248183],-2.6059,-0.246130665397,"[[  1.39370672   0.0815221   -0.19288713   0.09958603]
 [ 20.24273831  -5.21468613   0.           0.        ]]",[ 0.29021323 -0.95245111]
7,[-0.50141352 -0.44762036],"[-0.82423357  1.26597355  1.25912946  0.81398847 -1.6670998   0.85449165
  1.39361663 -0.88996197  0.76807027  1.08747793  0.        ]",[-2.50671506 -1.70178783],-1.63724,-0.177912894914,"[[  1.82841179  -0.04250527  -0.19288713   0.09958603]
 [ 23.21787964  -7.18145236   0.           0.        ]]",[-2.44101048 -0.82565033]
8,[-0.50141352 -0.44762036],"[-1.37079195  1.23767393  0.96879309  0.3358007  -1.66709717  0.85449104
  1.18149256 -1.5392487   0.16105301  0.77188893  0.        ]",[-2.88115174  0.12428693],-1.10593,-0.112635301719,"[[  2.24848722  -0.22441655  -0.19288713   0.09958603]
 [ 18.8043817  -10.9969278    0.           0.        ]]",[-2.75241661  0.24274215]
9,[-0.50141352 -0.44762036],"[-1.69386919  1.15690946  0.58658025 -0.19771915 -1.66709454  0.85449042
  0.97348499 -1.4181099  -0.16716715  0.41200611  0.        ]",[-3.80566526 -0.83512764],-0.727831,-0.0668612557954,"[[  2.58115225  -0.4372128   -0.19288713   0.09958603]
 [ 14.4765243  -10.28507886   0.           0.        ]]",[-2.78731394  0.46762654]
10,[-0.50141352 -0.44762036],"[-1.84694537  1.01101611  0.2418328  -0.73082798 -1.66709191  0.8544898
  0.76964946 -1.94585963 -0.27855572  0.14761884  0.        ]",[-2.00592557  1.15380178],-0.940545,-0.0437406076667,"[[  2.82813165  -0.67403021  -0.19288713   0.09958603]
 [ 10.23546586 -13.38636858   0.           0.        ]]",[-2.20521212  1.07537782]
