timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.23576491 -0.24004675],"[[-0.03924228  0.05073513  0.00297431  0.13275213]
 [ 0.00174889 -0.00423846  0.          0.        ]]",[ 2.19563954  0.65130241],"[ 1.054888    1.60430734 -0.1984845   0.89398331  0.03140881  1.13434751
  0.27380079  0.3471113   1.26472895 -1.25443411  0.        ]",-1.81901,-0.247307382334,[ 2.72223759  0.16634375]
1,[-0.23576491 -0.24004675],"[[  4.72834589e-04   7.65106074e-02   2.97431008e-03   1.32752127e-01]
 [  3.95660018e+00   2.57320035e+00   0.00000000e+00   0.00000000e+00]]",[ 2.33191582 -0.05820932],"[ 1.05598732  1.60233274 -0.13824328  0.96682573  0.03140878  1.1343453
  0.47639939  0.73402839  1.26276043 -1.15095894  0.        ]",-1.73837,-0.241169899561,[ 2.10913706 -0.38383937]
2,[-0.23576491 -0.24004675],"[[  1.18511442e-01   1.25135722e-01   2.97431008e-03   1.32752127e-01]
 [  7.83435240e+00   2.29025517e+00   0.00000000e+00   0.00000000e+00]]",[ 1.95622386 -0.35780516],"[ 1.04595102  1.59644578  0.04042617  1.10381262  0.03140876  1.13434308
  0.67504814  0.69155255  1.23323638 -0.8741901   0.        ]",-1.49819,-0.223942587228,[ 1.38906789 -0.77464962]
3,[-0.23576491 -0.24004675],"[[  3.13340284e-01   1.56255796e-01   2.97431008e-03   1.32752127e-01]
 [  1.16358719e+01   8.26625802e-01   0.00000000e+00   0.00000000e+00]]",[-1.16692873 -0.33563398],"[ 0.98632707  1.59119579  0.32870291  1.19106493  0.03140873  1.13434087
  0.86979127  0.47183584  1.12875936 -0.48258214  0.        ]",-0.982402,-0.197269040148,[ 0.51589423 -1.08879161]
4,[-0.23576491 -0.24004675],"[[  5.04063093e-01   1.59305598e-01   2.97431008e-03   1.32752127e-01]
 [  7.45034007e+00  -5.17163599e-01   0.00000000e+00   0.00000000e+00]]",[-0.29416315 -0.93018932],"[ 0.8780553   1.59061502  0.5938351   1.19959189  0.0314087   1.13433866
  0.65537379  0.2701093   0.97404822 -0.15405026  0.        ]",-0.790272,-0.172071212299,[ 0.56446952 -0.96339649]
5,[-0.23576491 -0.24004675],"[[  6.39929919e-01   1.12115406e-01   2.97431008e-03   1.32752127e-01]
 [  6.14069794e+00  -4.18961423e+00   0.00000000e+00   0.00000000e+00]]",[ 0.50369506 -0.64637918],"[ 0.77291986  1.59828346  0.76702764  1.0671929   0.03140867  1.13433645
  0.58828266 -0.28118994  0.86255108  0.02045186  0.        ]",-0.710616,-0.157583914236,[ 0.56563985 -0.5615797 ]
6,[-0.23576491 -0.24004675],"[[  7.81526677e-01   3.46864820e-03   2.97431008e-03   1.32752127e-01]
 [  8.01274377e+00  -6.66680087e+00   0.00000000e+00   0.00000000e+00]]",[ 0.82282426 -1.3848943 ],"[ 0.64087679  1.60581765  0.92970964  0.76017947  0.03140865  1.13433424
  0.68418318 -0.65305877  0.76686403  0.14398812  0.        ]",-0.580397,-0.146637550166,[ 0.12465133 -0.34170493]
7,[-0.23576491 -0.24004675],"[[  9.72864840e-01  -1.68282808e-01   2.97431008e-03   1.32752127e-01]
 [  1.11107685e+01  -1.04955639e+01   0.00000000e+00   0.00000000e+00]]",[-0.11781997 -0.03424063],"[ 0.43071405  1.58884105  1.11501757  0.27604165  0.03140862  1.13433203
  0.84288799 -1.22782162  0.6346767   0.27120539  0.        ]",-0.414653,-0.132834758089,[-0.5162462   0.12271088]
8,[-0.23576491 -0.24004675],"[[  1.18819975e+00  -3.77465723e-01   2.97431008e-03   1.32752127e-01]
 [  1.04250178e+01  -1.04229577e+01   0.00000000e+00   0.00000000e+00]]",[-0.96101559  0.53052347],"[ 0.15946692  1.52120007  1.2685522  -0.29338689  0.03140859  1.13432981
  0.80775711 -1.21691957  0.47623622  0.3693636   0.        ]",-0.309783,-0.117096190243,[-0.86066806  0.30792695]
9,[-0.23576491 -0.24004675],"[[  1.35647935e+00  -5.62761598e-01   2.97431008e-03   1.32752127e-01]
 [  6.41626072e+00  -8.11435442e+00   0.00000000e+00   0.00000000e+00]]",[-0.43806332 -0.64767706],"[-0.07035999  1.4204525   1.34353527 -0.76053233  0.03140857  1.1343276
  0.60239514 -0.87035611  0.35632147  0.40312535  0.        ]",-0.324928,-0.104824038842,[-0.72565746  0.3438493 ]
