timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.02131909 -0.20602155],"[ 1.11318829  1.89412697  0.1348949   0.61665833  0.53258455  1.55128798
  0.28822067  0.34386818  0.8204515  -1.25205525  0.        ]",[ 2.73910886  0.74583307],-0.936965,-0.21939165846,"[[ 0.08054277 -0.00987873  0.06164791  0.17798995]
 [-0.00051094  0.00299468  0.          0.        ]]",[ 1.29265261 -0.24154517]
1,[-0.02131909 -0.20602155],"[ 1.10769035  1.89392072  0.19441119  0.69866857  0.53258328  1.55127822
  0.5453228   0.75996668  0.8118897  -1.15944586  0.        ]",[ 1.92242801  0.45187995],-0.833148,-0.210176838137,"[[ 0.12021163  0.01979546  0.06164791  0.17798995]
 [ 3.95423387  2.95459258  0.          0.        ]]",[ 1.10395801 -0.32033521]
2,[-0.02131909 -0.20602155],"[ 1.07863892  1.88817614  0.36938262  0.90953604  0.53258202  1.55126846
  0.79737087  1.00374386  0.76105152 -0.89945667  0.        ]",[ 0.93299507 -1.37791218],-0.544775,-0.182853937806,"[[ 0.23819545  0.09623744  0.06164791  0.17798995]
 [ 7.83124941  4.68384375  0.          0.        ]]",[ 0.71351612 -0.48713619]
3,[-0.02131909 -0.20602155],"[ 0.9916646   1.87977212  0.6426458   1.05491139  0.53258076  1.55125871
  1.02734675  0.43226803  0.63136322 -0.55992027  0.        ]",[-0.45010095 -1.42816447],-0.207214,-0.14313790731,"[[  0.43031356   0.14924189   0.06164791   0.17798995]
 [ 11.36877326   0.63010688   0.           0.        ]]",[ 0.33361036 -0.60267538]
4,[-0.02131909 -0.20602155],"[ 0.84613797  1.88451798  0.91122264  0.9803026   0.5325795   1.55124895
  0.89706691 -0.12759381  0.46850694 -0.292209    0.        ]",[ 1.26404995 -0.33827654],-0.165854,-0.107332296164,"[[ 0.63758337  0.12199807  0.06164791  0.17798995]
 [ 9.36486876 -3.34124897  0.          0.        ]]",[ 0.10923457 -0.63195217]
5,[-0.02131909 -0.20602155],"[ 0.63446538  1.89294946  1.15907412  0.76105267  0.53257823  1.55123919
  1.14222833 -0.30730701  0.27471888 -0.07369391  0.        ]",[-0.54637559  0.23903421],-0.00856289,-0.0729967553004,"[[  0.86271752   0.04238265   0.06164791   0.17798995]
 [ 13.13598872  -4.61603836   0.           0.        ]]",[-0.32791826 -0.7689994 ]
6,[-0.02131909 -0.20602155],"[ 0.36110695  1.89308517  1.35829506  0.53475697  0.53257697  1.55122944
  0.98479157 -0.16086097  0.03122143  0.10906327  0.        ]",[-1.09027499 -0.05880566],0.0214123,-0.0379239902881,"[[  1.1011404   -0.03951553   0.06164791   0.17798995]
 [ 10.71436806  -3.57723587   0.           0.        ]]",[-0.6618551  -0.84778154]
7,[-0.02131909 -0.20602155],"[ 0.14032893  1.8858819   1.4554651   0.33319644  0.53257571  1.55121968
  0.71383924 -0.18347139 -0.15275619  0.19975659  0.        ]",[-2.63215319 -0.11552026],0.0593599,-0.0217788423025,"[[ 1.2736117  -0.1126694   0.06164791  0.17798995]
 [ 6.54663843 -3.73762348  0.          0.        ]]",[-0.76884091 -0.85051835]
8,[-0.02131909 -0.20602155],"[ 0.01999682  1.87049239  1.48929308  0.1185576   0.53257445  1.55120993
  0.4482512  -0.23729955 -0.22313505  0.22173148  0.        ]",[-0.56480349 -0.81554328],-0.00875688,-0.0213133360116,"[[ 1.36355623 -0.19125278  0.06164791  0.17798995]
 [ 2.46141021 -4.11945163  0.          0.        ]]",[-0.73689044 -0.81345701]
9,[-0.02131909 -0.20602155],"[-0.01571331  1.8343016   1.49694274 -0.18660171  0.53257319  1.55120017
  0.29990493 -0.68091992 -0.17939654  0.19267492  0.        ]",[-1.92699695 -0.40279149],0.0474055,-0.0192570743871,"[[ 1.38989037 -0.30521449  0.06164791  0.17798995]
 [ 0.17957822 -7.26623761  0.          0.        ]]",[-0.58827078 -0.73146039]
