timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.22425131 -0.23677526],"[[ 0.08803255  0.0153248  -0.03377201  0.01849732]
 [ 0.00471105  0.00195629  0.          0.        ]]",[-1.23414223  0.19134464],"[ 1.05814309  1.59333827 -0.10388209  0.88517933 -0.27265946  0.15134297
  0.22420681  0.36464023  1.65277703 -0.05628494  0.        ]",-1.35352,-0.24280330429,[ 0.17711404 -1.70632803]
1,[-0.22425131 -0.23677526],"[[ 0.04843238  0.02298068 -0.03377201  0.01849732]
 [-3.95155463  0.76109721  0.          0.        ]]",[ 0.92999512 -1.62593554],"[ 1.06204383  1.59315593 -0.16429981  0.90869178 -0.27265906  0.15134276
  0.05296064  0.48068     1.6579239  -0.13331311  0.        ]",-1.34061,-0.24344338656,[ 0.3658196  -1.61499369]
2,[-0.22425131 -0.23677526],"[[  7.11295911e-03  -1.69107242e-03  -3.37720051e-02   1.84973221e-02]
 [ -1.92907019e-01  -3.21501644e+00   0.00000000e+00   0.00000000e+00]]",[ 1.84830537 -0.24304274],"[ 1.06369974  1.5934609  -0.22746287  0.83290372 -0.27265866  0.15134254
  0.2156528  -0.12710031  1.66143618 -0.25108315  0.        ]",-1.46488,-0.244373296278,[ 0.61620218 -1.27464104]
3,[-0.22425131 -0.23677526],"[[ 0.04298711 -0.07502379 -0.03377201  0.01849732]
 [ 3.76713742 -4.11524874  0.          0.        ]]",[-0.08999975 -0.76190579],"[ 1.06239739  1.59010526 -0.17261822  0.60783845 -0.27265826  0.15134233
  0.38706231 -0.26470775  1.66013383 -0.25661943  0.        ]",-1.3478,-0.244267257218,[ 0.49581042 -1.27673745]
4,[-0.22425131 -0.23677526],"[[ 0.11402157 -0.18677845 -0.03377201  0.01849732]
 [ 3.33773155 -7.05043529  0.          0.        ]]",[-0.20132257  0.4248795 ],"[ 1.05434065  1.57273681 -0.06433796  0.26763838 -0.27265785  0.15134212
  0.36847492 -0.71337398  1.65304695 -0.22960335  0.        ]",-1.39111,-0.243301656091,[ 0.63588035 -0.9873091 ]
5,[-0.22425131 -0.23677526],"[[ 0.17211611 -0.30950371 -0.03377201  0.01849732]
 [ 2.4745982  -5.228166    0.          0.        ]]",[ 1.90646156 -0.95883025],"[ 1.04236182  1.53686027  0.02358969 -0.09760085 -0.27265745  0.15134191
  0.33111369 -0.43482405  1.6389626  -0.24327023  0.        ]",-1.39349,-0.241817024547,[ 0.53037727 -1.08589339]
6,[-0.22425131 -0.23677526],"[[ 0.26082257 -0.45113526 -0.03377201  0.01849732]
 [ 6.38304794 -8.92265292  0.          0.        ]]",[-0.34320266 -1.17263644],"[ 1.01481788  1.47429989  0.15604469 -0.50127081 -0.27265705  0.15134169
  0.50029029 -0.99955541  1.61343363 -0.21311014  0.        ]",-1.25463,-0.238787229929,[ 0.39840958 -0.77043366]
7,[-0.22425131 -0.23677526],"[[  0.37360801  -0.66753767  -0.03377201   0.01849732]
 [  4.9003742  -12.70499197   0.           0.        ]]",[ 0.4514453  -1.86756099],"[ 0.96397151  1.33782696  0.31984209 -1.0636562  -0.27265665  0.15134148
  0.43611189 -1.5777109   1.55755164 -0.21668584  0.        ]",-1.19264,-0.232570230314,[ 0.19761255 -0.61753678]
8,[-0.22425131 -0.23677526],"[[  0.4885741   -0.95884631  -0.03377201   0.01849732]
 [  6.59058431 -16.41348309   0.           0.        ]]",[ 0.82997914 -1.27245174],"[ 0.89454155  1.08670935  0.47949298 -1.67644407 -0.27265624  0.15134127
  0.509272   -2.14456801  1.45000652 -0.29465951  0.        ]",-1.17269,-0.221170200772,[-0.28806949 -0.57435215]
9,[-0.22425131 -0.23677526],"[[  6.52035859e-01  -1.32358988e+00  -3.37720051e-02   1.84973221e-02]
 [  9.74513828e+00  -2.00486768e+01   0.00000000e+00   0.00000000e+00]]",[-0.53667449  0.984628  ],"[ 0.76707038  0.69402907  0.6896865  -2.14052131 -0.27265584  0.15134105
  0.64581622 -2.70020399  1.2643402  -0.34487634  0.        ]",-1.10956,-0.201094042129,[-0.79455435 -0.53127205]
