timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.01215068 -0.21082011],"[ 1.10042505  1.82310166  0.1706508   0.67126235 -0.93962261 -1.33454058
  0.29381701  0.33168281  1.99710956  1.46314483  0.        ]",[-0.84367965 -1.95899862],-1.445,-0.362959710166,"[[ 0.09120401  0.02169352 -0.10703793 -0.15719801]
 [ 0.002628    0.00341679  0.          0.        ]]",[-1.72085059 -1.9590956 ]
1,[-0.01215068 -0.21082011],"[ 1.1038549   1.82317883  0.12016286  0.5668334  -0.93961873 -1.33453244
  0.06326065 -0.22585873  2.00317244  1.37356166  0.        ]",[-0.01376385 -0.80702686],-1.53051,-0.358274558043,"[[ 0.05778542 -0.01795363 -0.10703793 -0.15719801]
 [-3.33338425 -3.95494436  0.          0.        ]]",[-1.59732425 -1.873757  ]
2,[-0.01215068 -0.21082011],"[ 1.10610199  1.81288881  0.01940013  0.27701938 -0.93961485 -1.3345243
  0.06413601 -0.66491991  1.99763303  1.16765206  0.        ]",[-2.04368882 -2.15906666],-1.23357,-0.34615155436,"[[-0.00875503 -0.12832837 -0.10703793 -0.15719801]
 [-3.32071632 -7.07213959  0.          0.        ]]",[-1.44772553 -1.77768254]
3,[-0.01215068 -0.21082011],"[ 1.09715465  1.76335449 -0.13995917 -0.18461249 -0.93961097 -1.33451616
 -0.20463524 -1.20269508  1.93209651  0.84722532  0.        ]",[-1.64105589 -2.26973431],-1.10043,-0.32284209977,"[[ -0.11418763  -0.30807897  -0.10703793  -0.15719801]
 [ -7.20966726 -10.89019564   0.           0.        ]]",[-1.18034756 -1.60587001]
4,[-0.01215068 -0.21082011],"[ 1.04582104  1.62636684 -0.41018694 -0.7927259  -0.93960709 -1.33450802
 -0.46814307 -1.7298081   1.70402297  0.40389448  0.        ]",[-0.7028901  -2.15691212],-0.91332,-0.278037327043,"[[ -0.29663393  -0.56343201  -0.10703793  -0.15719801]
 [-11.02246333 -14.63261975   0.           0.        ]]",[-0.74807477 -1.35660434]
5,[-0.01215068 -0.21082011],"[ 0.90761166  1.34822512 -0.74990939 -1.43754269 -0.9396032  -1.33449987
 -0.64531314 -2.24650569  1.23114485  0.02429107  0.        ]",[ 1.45124958 -0.52275314],-0.752602,-0.20751262782,"[[ -0.54280073  -0.892893    -0.10703793  -0.15719801]
 [-13.58601754 -18.301218     0.           0.        ]]",[-0.27424479 -1.07151723]
6,[-0.01215068 -0.21082011],"[ 0.71444036  0.91920713 -1.02434365 -1.90636333 -0.93959932 -1.33449173
 -0.35345349 -2.48706846  0.67070951 -0.02957465  0.        ]",[ 1.24050691 -0.06468793],-0.418265,-0.128544935093,"[[ -0.77215072  -1.27605652  -0.10703793  -0.15719801]
 [ -9.36303345 -20.00942977   0.           0.        ]]",[-0.12674093 -0.94803494]
7,[-0.01215068 -0.21082011],"[ 0.56401625  0.41668743 -1.17074758 -2.00568311 -0.93959544 -1.33448359
 -0.06734812 -2.46738919  0.28797213  0.21252704  0.        ]",[-0.42792141 -0.73287267],-0.152504,-0.076700036628,"[[ -0.9178785   -1.6748462   -0.10703793  -0.15719801]
 [ -5.22330712 -19.86998286   0.           0.        ]]",[-0.0817892  -0.87353373]
8,[-0.01215068 -0.21082011],"[ 0.42610868 -0.09143144 -1.27261389 -1.66303405 -0.93959156 -1.33447545
 -0.1774428  -2.82060239  0.10337222  0.60763714  0.        ]",[-0.55464896 -2.39187769],-0.159994,-0.0850951799623,"[[ -1.03832604  -2.09741103  -0.10703793  -0.15719801]
 [ -6.81629633 -22.37815514   0.           0.        ]]",[-0.05555062 -0.80959892]
9,[-0.01215068 -0.21082011],"[ 0.23137964 -0.52970168 -1.37682697 -0.78801238 -0.93958768 -1.33446731
 -0.32006758 -3.31576938  0.15476639  1.0731138   0.        ]",[-0.18702136 -0.55258456],-0.571171,-0.140566462818,"[[ -1.19535717  -2.58025418  -0.10703793  -0.15719801]
 [ -8.87997129 -25.89446502   0.           0.        ]]",[-0.04157495 -0.7684536 ]
