timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.3985709  -0.34826103],"[ 1.0263302   1.35810912 -0.21851753  0.81712286 -0.54640484 -0.95514613
  0.27684569  0.33691482  1.93552318  1.04104518  0.        ]",[-1.86613405 -3.7191863 ],-2.10485,-0.292641498605,"[[-0.0108867  -0.01933155 -0.0629147  -0.11018198]
 [ 0.00464811 -0.00050478  0.          0.        ]]",[-2.40717459 -3.73724151]
1,[-0.3985709  -0.34826103],"[ 1.02456126  1.35629592 -0.27927463  0.7082631  -0.54640445 -0.95514513
  0.08080659 -0.30429719  1.92883433  0.90717963  0.        ]",[-2.49535599 -2.27708178],-2.07687,-0.287619865447,"[[-0.05046973 -0.05905394 -0.0629147  -0.11018198]
 [-3.94979258 -3.95854793  0.          0.        ]]",[-1.8824259  -3.01029301]
2,[-0.3985709  -0.34826103],"[ 1.00582709  1.34011018 -0.45913445  0.38679061 -0.54640406 -0.95514413
 -0.11136    -0.93281682  1.86355609  0.51627505  0.        ]",[-0.85962407 -3.75314527],-1.84527,-0.270890491699,"[[-0.16835759 -0.17715119 -0.0629147  -0.11018198]
 [-7.82611808 -7.83824709  0.          0.        ]]",[-1.1210196 -2.0755899]
3,[-0.3985709  -0.34826103],"[ 0.93438528  1.278695   -0.73911495 -0.12699362 -0.54640367 -0.95514313
 -0.2722151  -1.54891983  1.62177433 -0.05822222  0.        ]",[-0.83847587 -1.70872154],-1.74739,-0.238609792668,"[[ -0.35743415  -0.37207369  -0.0629147   -0.11018198]
 [-11.07083825 -11.64131317   0.           0.        ]]",[-0.38385418 -1.52521515]
4,[-0.3985709  -0.34826103],"[ 0.76386294  1.12641663 -1.0814933  -0.77289667 -0.54640329 -0.95514214
 -0.42579047 -2.1528021   1.07901432 -0.62375212  0.        ]",[ 0.33281232 -0.46813568],-1.53601,-0.186604878904,"[[ -0.60993043  -0.64230111  -0.0629147   -0.11018198]
 [-14.16871484 -15.36896972   0.           0.        ]]",[ 0.63289285 -0.74698198]
5,[-0.3985709  -0.34826103],"[ 0.50110415  0.85703374 -1.38281138 -1.38491431 -0.5464029  -0.95514114
 -0.34670029 -2.40378476  0.32778195 -0.84724458  0.        ]",[ 1.95046638  0.25458519],-1.19446,-0.121461733087,"[[ -0.87729663  -0.96522548  -0.0629147   -0.11018198]
 [-12.57333912 -16.91828154   0.           0.        ]]",[ 1.6580919   0.35824928]
6,[-0.3985709  -0.34826103],"[ 0.24813582  0.51696696 -1.56100817 -1.76531288 -0.54640251 -0.95514014
 -0.13834255 -2.18631975 -0.28780038 -0.65473609  0.        ]",[ 2.04702176  1.44416086],-0.792347,-0.0622514396988,"[[ -1.08659606  -1.29012319  -0.0629147   -0.11018198]
 [ -8.37042182 -15.57596043   0.           0.        ]]",[ 1.92893529  1.20147669]
7,[-0.3985709  -0.34826103],"[ 0.08072184  0.20854747 -1.64010499 -1.8724392  -0.54640212 -0.95513914
  0.06593487 -1.4950085  -0.60548593 -0.32425364  0.        ]",[ 0.99153677  1.84633673],-0.625792,-0.0237065894235,"[[ -1.21266429  -1.55882719  -0.0629147   -0.11018198]
 [ -4.24981138 -11.30865521   0.           0.        ]]",[ 1.63928854  1.44230294]
8,[-0.3985709  -0.34826103],"[ 0.01914544 -0.00482188 -1.66276399 -1.83204923 -0.54640174 -0.95513814
  0.26458726 -0.81737462 -0.70240831 -0.0825445   0.        ]",[ 1.3888359   2.67104789],-0.75344,-0.0151762122518,"[[-1.25745767 -1.74303213 -0.0629147  -0.11018198]
 [-0.24266671 -7.12576309  0.          0.        ]]",[ 1.22615838  1.39565003]
9,[-0.3985709  -0.34826103],"[ 0.06720551 -0.11982564 -1.64535355 -1.77059862 -0.54640135 -0.95513714
  0.46101312 -0.1531378  -0.67938483  0.00636066  0.        ]",[ 1.37493185  2.06981632],-0.730074,-0.0149657432345,"[[-1.22255761 -1.84440902 -0.0629147  -0.11018198]
 [ 3.71956628 -3.02556494  0.          0.        ]]",[ 0.69380569  1.05601704]
10,[-0.3985709  -0.34826103],"[ 0.21884035 -0.14237625 -1.57680353 -1.75509754 -0.54640096 -0.95513614
  0.65356338  0.49797749 -0.57266477 -0.0540306   0.        ]",[-0.35220162 -0.16015286],-0.460377,-0.00249048004458,"[[-1.10919619 -1.86459469 -0.0629147  -0.11018198]
 [ 7.60362457  0.99363713  0.          0.        ]]",[-0.25703564  0.06899455]
11,[-0.3985709  -0.34826103],"[ 0.39030181 -0.12751415 -1.47086973 -1.76543762 -0.54640057 -0.95513514
  0.57699554  0.39211805 -0.42852765 -0.15027467  0.        ]",[-0.5522549  -0.02156194],-0.425719,-0.0162341992462,"[[-0.97262013 -1.85127805 -0.0629147  -0.11018198]
 [ 6.05913719  0.34019046  0.          0.        ]]",[-0.0115681   0.04684731]
12,[-0.3985709  -0.34826103],"[ 0.50415176 -0.12092958 -1.38011255 -1.76985495 -0.54640018 -0.95513415
  0.46268731  0.37725391 -0.31910197 -0.20049097  0.        ]",[-0.54581556  0.44025685],-0.452834,-0.0290791755461,"[[-0.87457195 -1.84539465 -0.0629147  -0.11018198]
 [ 3.75336445  0.24843878  0.          0.        ]]",[ 0.21466094 -0.0073759 ]
13,[-0.3985709  -0.34826103],"[ 0.56164526 -0.09574769 -1.32665207 -1.78585547 -0.5463998  -0.95513315
  0.35189423  0.65890952 -0.24943873 -0.24194519  0.        ]",[-0.94584144  0.03359864],-0.441775,-0.0376204386408,"[[-0.82192776 -1.82298184 -0.0629147  -0.11018198]
 [ 1.5184968   1.98704144  0.          0.        ]]",[ 0.21720442 -0.3457545 ]
14,[-0.3985709  -0.34826103],"[ 0.55362563 -0.04967173 -1.33445271 -1.81148981 -0.54639941 -0.95513215
  0.16481407  0.67416323 -0.238052   -0.28098468  0.        ]",[ 0.57089959 -1.06413047],-0.514484,-0.0403724930273,"[[-0.82942075 -1.78229632 -0.0629147  -0.11018198]
 [-2.25520262  2.08120259  0.          0.        ]]",[ 0.68208492 -0.18801495]
15,[-0.3985709  -0.34826103],"[ 0.52978481 -0.04798758 -1.35697043 -1.81233476 -0.54639902 -0.95513115
  0.27907008  0.02598257 -0.26332369 -0.27579942  0.        ]",[ 0.11665127  1.62266944],-0.550034,-0.0377215785894,"[[-0.85140069 -1.78081635 -0.0629147  -0.11018198]
 [ 0.04952319 -1.91987467  0.          0.        ]]",[ 0.72766489  0.40230682]
16,[-0.3985709  -0.34826103],"[ 0.53591158 -0.0460397  -1.35127524 -1.81330501 -0.54639863 -0.95513015
  0.30188495  0.67358997 -0.25585802 -0.27926752  0.        ]",[ 1.39701761 -0.17649788],-0.58477,-0.0385922525602,"[[-0.84579274 -1.77910523 -0.0629147  -0.11018198]
 [ 0.50973807  2.07766519  0.          0.        ]]",[ 0.3699733 -0.2907441]
17,[-0.3985709  -0.34826103],"[ 0.58897309 -0.00705558 -1.29914676 -1.83109027 -0.54639824 -0.95512915
  0.49759978  0.55363147 -0.17768636 -0.32618197  0.        ]",[-0.0331675   0.55122191],-0.538851,-0.0482054884173,"[[-0.79598755 -1.74498145 -0.0629147  -0.11018198]
 [ 4.45761514  1.3371907   0.          0.        ]]",[-0.16059712 -0.45285565]
18,[-0.3985709  -0.34826103],"[ 0.67547464  0.0486048  -1.20170472 -1.85091216 -0.54639786 -0.95512815
  0.48669799  0.90294664 -0.03885241 -0.38257179  0.        ]",[-1.36794828 -1.21571003],-0.475772,-0.0641003968506,"[[-0.70904134 -1.69660328 -0.0629147  -0.11018198]
 [ 4.23771591  3.49343967  0.          0.        ]]",[-0.50173569 -1.06587303]
19,[-0.3985709  -0.34826103],"[ 0.7162934   0.08266742 -1.14921334 -1.85986227 -0.54639747 -0.95512716
  0.2863617   0.25038356  0.03865784 -0.40779947  0.        ]",[-0.77534437 -0.11820558],-0.608524,-0.0727524209108,"[[-0.6648329  -1.66714985 -0.0629147  -0.11018198]
 [ 0.19663061 -0.53468315  0.          0.        ]]",[ 0.17292581 -0.26551396]
20,[-0.3985709  -0.34826103],"[ 0.69172203  0.06498353 -1.18137137 -1.85550775 -0.54639708 -0.95512616
  0.13404445  0.17635008 -0.00694759 -0.39534723  0.        ]",[ 0.66252392  0.57822411],-0.714962,-0.067757057153,"[[-0.69172723 -1.68242869 -0.0629147  -0.11018198]
 [-2.87583792 -0.99167418  0.          0.        ]]",[ 0.61086893  0.02206188]
21,[-0.3985709  -0.34826103],"[ 0.66274068  0.06883677 -1.21714429 -1.85650597 -0.54639669 -0.95512516
  0.26684028  0.55037678 -0.04404384 -0.39680984  0.        ]",[-0.52648621 -1.17072718],-0.538892,-0.0642143490289,"[[-0.72236785 -1.67909735 -0.0629147  -0.11018198]
 [-0.19714297  1.31710772  0.          0.        ]]",[ 0.23888591 -0.43623438]
22,[-0.3985709  -0.34826103],"[ 0.63852701  0.05306414 -1.24540638 -1.85220285 -0.5463963  -0.95512416
  0.16376175 -0.09525742 -0.08479643 -0.38269202  0.        ]",[ 0.18502764  1.32444289],-0.648001,-0.0596655831218,"[[-0.74717225 -1.69274152 -0.0629147  -0.11018198]
 [-2.27638907 -2.66824021  0.          0.        ]]",[ 0.7606765   0.28080872]
23,[-0.3985709  -0.34826103],"[ 0.60043621  0.03793622 -1.28716469 -1.84759141 -0.54639592 -0.95512316
  0.20226968  0.55474602 -0.14084533 -0.36528355  0.        ]",[ 1.33239722  0.20226707],-0.664613,-0.0535325781375,"[[-0.78490671 -1.70584941 -0.0629147  -0.11018198]
 [-1.4996247   1.34407795  0.          0.        ]]",[ 0.54691893 -0.22257222]
24,[-0.3985709  -0.34826103],"[ 0.61068935  0.07797118 -1.27622883 -1.85874731 -0.54639553 -0.95512216
  0.39994141  0.68008828 -0.10635735 -0.39839842  0.        ]",[-0.1151012  -0.53831516],-0.553581,-0.0583702708118,"[[-0.77489279 -1.67120495 -0.0629147  -0.11018198]
 [ 2.48771051  2.11778883  0.          0.        ]]",[-0.04930797 -0.60756713]
25,[-0.3985709  -0.34826103],"[ 0.6551651   0.10178789 -1.22613019 -1.86381599 -0.54639514 -0.95512116
  0.37493235  0.32800306 -0.03461764 -0.42056745  0.        ]",[-0.11572863 -0.25369142],-0.607065,-0.0661933442289,"[[-0.73020015 -1.65065494 -0.0629147  -0.11018198]
 [ 1.98324593 -0.05554634  0.          0.        ]]",[ 0.08070311 -0.29538256]
