timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.67563367 -0.58534896],"[[ -5.06427661e-02   5.45857399e-02  -1.98933167e-01   1.77046187e-01]
 [  9.87022603e-04   2.38164397e-05   0.00000000e+00   0.00000000e+00]]",[ 2.26566771  1.29180714],"[ 0.99062945  1.12300165 -0.43264733  1.12022793 -1.70880844  1.52892249
  0.25646882  0.32351747  3.94017294 -2.97553535  0.        ]",-6.55908,-0.447354944614,[ 3.07951689  1.28730333]
1,[-0.67563367 -0.58534896],"[[-0.01094809  0.09429862 -0.19893317  0.17704619]
 [ 3.95532321  3.95807724  0.          0.        ]]",[ 3.00279479  1.37539757],"[ 0.99247283  1.11944592 -0.36950176  1.22064031 -1.70880617  1.52892076
  0.43030388  1.06581143  3.93709552 -2.78989441  0.        ]",-6.48365,-0.44211597809,[ 3.03541994  1.45968628]
2,[-0.67563367 -0.58534896],"[[ 0.1070495   0.21238654 -0.19893317  0.17704619]
 [ 7.83156715  7.83778407  0.          0.        ]]",[ 2.55571111  0.87453219],"[ 0.98392534  1.09774727 -0.18201782  1.51638557 -1.70880389  1.52891902
  0.6007059   1.79341042  3.86914153 -2.24607053  0.        ]",-6.15971,-0.423819685959,[ 2.95604777  1.21797109]
3,[-0.67563367 -0.58534896],"[[  0.30180805   0.40231307  -0.19893317   0.17704619]
 [ 11.63174176  11.14383457   0.           0.        ]]",[ 2.52225159  0.78689815],"[ 0.92436209  1.02868916  0.12103308  1.97471611 -1.70880162  1.52891729
  0.76776376  2.4134222   3.57908659 -1.43092351  0.        ]",-5.65804,-0.385837952018,[ 2.90569592  0.7426455 ]
4,[-0.67563367 -0.58534896],"[[  0.57182572   0.6542209   -0.19893317   0.17704619]
 [ 15.35783739  14.03726156   0.           0.        ]]",[ 2.63480878 -0.75774278],"[ 0.75252231  0.8762626   0.50926738  2.52493344 -1.70879934  1.52891556
  0.9315649   2.95604542  2.89301568 -0.60109398  0.        ]",-4.77288,-0.320791394048,[ 2.15566802 -0.49353105]
5,[-0.67563367 -0.58534896],"[[  0.91565769   0.90205399  -0.19893317   0.17704619]
 [ 19.0132306   10.75690471   0.           0.        ]]",[-0.58230667 -1.08476749],"[ 0.40300001  0.66740015  0.91003407  2.97135485 -1.70879706  1.52891382
  1.0922577   2.3408441   1.86214384 -0.18674293  0.        ]",-3.49594,-0.233146354538,[ 0.4490751 -1.5267843]
6,[-0.67563367 -0.58534896],"[[  1.26905959   1.07532371  -0.19893317   0.17704619]
 [ 16.33568604   6.583994     0.           0.        ]]",[-1.03722743 -1.66506781],"[-0.0679033   0.49340822  1.16765327  3.21259027 -1.70879479  1.52891209
  0.97455035  1.5582583   0.90268333 -0.3591717   0.        ]",-2.5091,-0.151817274946,[-0.61830473 -1.63031888]
7,[-0.67563367 -0.58534896],"[[  1.55284874   1.16597074  -0.19893317   0.17704619]
 [ 12.05731539   2.49439577   0.           0.        ]]",[-2.5012661  -1.70907539],"[-0.48922824  0.39520259  1.23930326  3.31254988 -1.70879251  1.52891036
  0.7864698   0.79129859  0.29546267 -0.78443438  0.        ]",-2.02332,-0.105365206969,[-0.94715869 -1.42102277]
8,[-0.67563367 -0.58534896],"[[ 1.75191191  1.17564149 -0.19893317  0.17704619]
 [ 7.8629046  -1.51391077  0.          0.        ]]",[-0.53724188 -1.36881616],"[-0.78809518  0.384481    1.2135247   3.32208518 -1.70879024  1.52890862
  0.6020803   0.03958458 -0.02340608 -1.12664653  0.        ]",-2.37887,-0.0919351903933,[-0.78137827 -1.28847933]
9,[-0.67563367 -0.58534896],"[[ 1.88628922  1.10594006 -0.19893317  0.17704619]
 [ 5.5824318  -5.44311251  0.          0.        ]]",[-0.58189554 -1.01791806],"[-0.98448613  0.46072458  1.16100001  3.24840986 -1.70878796  1.52890689
  0.5018289  -0.69729408 -0.19240441 -1.27728889  0.        ]",-2.46249,-0.0883266030453,[-0.71624994 -1.43204546]
10,[-0.67563367 -0.58534896],"[[ 1.97373894  0.95843702 -0.19893317  0.17704619]
 [ 3.170645   -9.29433322  0.          0.        ]]",[-0.28946735 -1.92152647],"[-1.10797409  0.61299387  1.11208421  3.05672656 -1.70878568  1.52890515
  0.39580487 -1.41954727 -0.27520054 -1.22716366  0.        ]",-2.33121,-0.0811441708076,[-0.36992532 -1.27863574]
11,[-0.67563367 -0.58534896],"[[  2.02504503   0.73467221  -0.19893317   0.17704619]
 [  1.9640591  -13.06955588   0.           0.        ]]",[ 0.06918606  0.26384838],"[-1.17837755  0.81430684  1.07814942  2.68157392 -1.70878341  1.52890342
  0.34276234 -2.12754506 -0.26510155 -0.99313376  0.        ]",-2.25612,-0.0702898705178,[ 0.06235129 -0.80555636]
12,[-0.67563367 -0.58534896],"[[  2.06668103   0.48635843  -0.19893317   0.17704619]
 [  2.19872284 -11.76616735   0.           0.        ]]",[ 0.68568496  0.32058601],"[-1.23423885  0.98521446  1.04783936  2.16700711 -1.70878113  1.52890169
  0.3530782  -1.88310616 -0.18374534 -0.72721124  0.        ]",-2.08057,-0.0660954933946,[ 0.17224517 -0.05857891]
13,[-0.67563367 -0.58534896],"[[  2.13743076   0.2660984   -0.19893317   0.17704619]
 [  4.86731815 -10.26484653   0.           0.        ]]",[-0.45771106  0.34931076],"[-1.32625685  1.08242548  0.99080117  1.64862374 -1.70877886  1.52889995
  0.47039147 -1.60154848 -0.13623533 -0.59018282  0.        ]",-1.92644,-0.0665500404286,[-0.17742378  0.47294453]
14,[-0.67563367 -0.58534896],"[[ 2.21563822  0.07672502 -0.19893317  0.17704619]
 [ 2.95978383 -8.67777625  0.          0.        ]]",[ 0.05899997  2.14925928],"[-1.42324031  1.12124733  0.91994474  1.1761899  -1.70877658  1.52889822
  0.38653465 -1.30391035 -0.10925965 -0.52995088  0.        ]",-2.08204,-0.0677427297466,[ 0.27795208  1.07332814]
15,[-0.67563367 -0.58534896],"[[ 2.27657217 -0.0553796  -0.19893317  0.17704619]
 [ 3.13303927 -4.54645412  0.          0.        ]]",[-1.15590538 -0.14002805],"[-1.49498906  1.12294226  0.85932467  0.84148653 -1.7087743   1.52889649
  0.39415094 -0.52912795 -0.09385183 -0.51310638  0.        ]",-1.89404,-0.0687832946454,[-0.04399821  0.99587417]
16,[-0.67563367 -0.58534896],"[[ 2.29892241 -0.15095293 -0.19893317  0.17704619]
 [-0.88464623 -5.0093428   0.          0.        ]]",[ 1.71284112  1.60804106],"[-1.52040806  1.11109894  0.83594971  0.60053001 -1.70877203  1.52889475
  0.21753022 -0.61593716 -0.03601939 -0.46677911  0.        ]",-2.22564,-0.0730795758549,[ 0.96781737  1.38742554]
17,[-0.67563367 -0.58534896],"[[ 2.32108004 -0.21043226 -0.19893317  0.17704619]
 [ 3.08719908 -0.95210385  0.          0.        ]]",[ 0.99482898  1.42341587],"[-1.54511286  1.09823397  0.81219038  0.45219079 -1.70876975  1.52889302
  0.39213559  0.14495185 -0.01414069 -0.45671229  0.        ]",-2.15825,-0.0748222975515,[-0.13867909  0.84370351]
18,[-0.67563367 -0.58534896],"[[ 2.4216816  -0.18957213 -0.19893317  0.17704619]
 [ 6.96005783  3.02487232  0.          0.        ]]",[-1.61838951  0.58726771],"[-1.65075868  1.1032214   0.69730926  0.5040284  -1.70876748  1.52889128
  0.56238938  0.89078824 -0.22708224 -0.6727351   0.        ]",-1.93491,-0.0612229454618,[-2.22804165 -0.15138102]
19,[-0.67563367 -0.58534896],"[[ 2.5198016  -0.10632856 -0.19893317  0.17704619]
 [ 2.86558358  5.29191926  0.          0.        ]]",[-2.52255513 -0.52437431],"[-1.74275503  1.11798644  0.57502992  0.71273503 -1.7087652   1.52888955
  0.38239275  1.31594608 -0.4711589  -0.98436592  0.        ]",-1.9118,-0.0578126658033,[-2.33164144 -0.38009712]
20,[-0.67563367 -0.58534896],"[[ 2.53686241 -0.02235797 -0.19893317  0.17704619]
 [-1.14614269  3.11239915  0.          0.        ]]",[-1.49748728 -0.32312862],"[-1.75756813  1.12448249  0.55282353  0.92514811 -1.70876293  1.52888782
  0.20603381  0.90720122 -0.56508136 -1.13144252  0.        ]",-2.12459,-0.0621145875408,[-1.6209923  -0.10611892]
21,[-0.67563367 -0.58534896],"[[ 2.47448174  0.02644992 -0.19893317  0.17704619]
 [-5.07883225  1.77284864  0.          0.        ]]",[-1.03113411 -0.18976519],"[-1.70167301  1.12436144  0.63268964  1.0488926  -1.70876065  1.52888608
  0.0331494   0.65598338 -0.51085106 -1.04040861  0.        ]",-2.09032,-0.0589813950426,[-0.57833612  0.15467569]
22,[-0.67563367 -0.58534896],"[[ 2.33422553  0.05403075 -0.19893317  0.17704619]
 [-8.93395451  0.98784286  0.          0.        ]]",[ 0.79361713  0.30129833],"[-1.55952203  1.12302509  0.79782257  1.11876714 -1.70875837  1.52888435
 -0.13632508  0.50876418 -0.30553787 -0.7495985   0.        ]",-2.08128,-0.0576985097201,[ 0.82963759  0.53358126]
23,[-0.67563367 -0.58534896],"[[ 2.18881387  0.08554822 -0.19893317  0.17704619]
 [-5.61824989  2.16000312  0.          0.        ]]",[ 1.51136634  0.15851647],"[-1.39055457  1.12037893  0.9451433   1.19848431 -1.7087561   1.52888262
  0.00943623  0.72858929 -0.06592218 -0.48779582  0.        ]",-2.06305,-0.0707973934242,[ 0.98220372  0.41389832]
24,[-0.67563367 -0.58534896],"[[ 2.11725208  0.13460083 -0.19893317  0.17704619]
 [-1.55146592  2.74332121  0.          0.        ]]",[ 0.73110345  0.73000029],"[-1.30038662  1.11389275  1.00776246  1.32209618 -1.70875382  1.52888088
  0.18821565  0.83798357  0.02723016 -0.40709959  0.        ]",-2.00684,-0.0779552010757,[ 0.5244354   0.16165653]
25,[-0.67563367 -0.58534896],"[[ 2.11553777  0.21791232 -0.19893317  0.17704619]
 [ 1.37032198  5.57838477  0.          0.        ]]",[-1.11249799 -0.86903822],"[-1.29817432  1.0963136   1.0091777   1.53000682 -1.70875155  1.52887915
  0.31666     1.36966667 -0.05063639 -0.49255499  0.        ]",-1.76974,-0.0721268037735,[-0.67203557 -0.51544213]
26,[-0.67563367 -0.58534896],"[[ 2.10299506  0.29386219 -0.19893317  0.17704619]
 [-2.61135693  2.02842417  0.          0.        ]]",[ 1.02420204 -0.19980923],"[-1.2819261   1.07318017  1.01941466  1.71626825 -1.70874927  1.52887741
  0.14162165  0.70391113 -0.09574241 -0.55602649  0.        ]",-1.99591,-0.0692584886585,[ 0.28502953 -0.04305086]
27,[-0.67563367 -0.58534896],"[[ 2.0909806   0.32607448 -0.19893317  0.17704619]
 [ 1.39656994  1.19558861  0.          0.        ]]",[-0.52425307 -0.31045545],"[-1.26624919  1.06135314  1.02901814  1.79404751 -1.70874699  1.52887568
  0.31781377  0.54772192 -0.10099134 -0.57124344  0.        ]",-1.86797,-0.0690809875496,[-0.32451278 -0.20091292]
28,[-0.67563367 -0.58534896],"[[ 2.09783125  0.33742299 -0.19893317  0.17704619]
 [-0.70451272 -0.05656794  0.          0.        ]]",[ 0.04677132 -0.0900811 ],"[-1.2751998   1.05690347  1.02356545  1.821251   -1.70874472  1.52887395
  0.22544809  0.31289383 -0.12357094 -0.59841742  0.        ]",-1.93644,-0.0677368671269,[ 0.08599368 -0.01185307]
29,[-0.67563367 -0.58534896],"[[ 2.08573858  0.33272338 -0.19893317  0.17704619]
 [-0.50541745 -0.41220733  0.          0.        ]]",[ 0.92122225  0.10030452],"[-1.25937341  1.05876286  1.03314472  1.80999476 -1.70874244  1.52887221
  0.23420043  0.24619753 -0.0968471  -0.56917293  0.        ]",-2.01248,-0.0693851943563,[ 0.19182953  0.04322749]
30,[-0.67563367 -0.58534896],"[[ 2.11229363  0.32853214 -0.19893317  0.17704619]
 [ 3.14875533 -0.00826058  0.          0.        ]]",[-0.85922473  0.90366372],"[-1.29397803  1.06039983  1.01184269  1.79994046 -1.70874017  1.52887048
  0.3948413   0.32195316 -0.14291593 -0.61597513  0.        ]",-1.90963,-0.0665273824334,[-0.6503067  -0.19694367]
31,[-0.67563367 -0.58534896],"[[ 2.14052652  0.36428221 -0.19893317  0.17704619]
 [-0.31393132  3.57133407  0.          0.        ]]",[-0.87018643 -1.15144302],"[-1.33016709  1.04578997  0.98814033  1.88519621 -1.70873789  1.52886875
  0.24261806  0.9932661  -0.22286926 -0.71859486  0.        ]",-1.81825,-0.0628537267062,[-0.76691663 -0.51114094]
32,[-0.67563367 -0.58534896],"[[ 2.09978608  0.39528447 -0.19893317  0.17704619]
 [-3.7486867  -0.45768963  0.          0.        ]]",[ 0.86558455 -0.66375693],"[-1.277743    1.03195597  1.02199509  1.95819798 -1.70873562  1.52886701
  0.09162271  0.23766692 -0.17425685 -0.67495295  0.        ]",-2.00291,-0.0654062612714,[ 0.4332242   0.04927394]
33,[-0.67563367 -0.58534896],"[[ 2.05992283  0.35983875 -0.19893317  0.17704619]
 [-0.24929458 -3.07814262  0.          0.        ]]",[-0.24398468  0.20773756],"[-1.22522396  1.04768292  1.05291397  1.87465383 -1.70873334  1.52886528
  0.24545949 -0.25377029 -0.0712018  -0.55254895  0.        ]",-1.93031,-0.0712241188568,[ 0.52699244  0.2830781 ]
34,[-0.67563367 -0.58534896],"[[ 2.04529912  0.30714393 -0.19893317  0.17704619]
 [-1.20987692 -2.19428641  0.          0.        ]]",[ 0.57279937  0.20396973],"[-1.20567001  1.06844207  1.06369878  1.74841484 -1.70873106  1.52886355
  0.20323122 -0.08801264  0.00408249 -0.46379028  0.        ]",-1.98295,-0.0764137435859,[ 0.88488501  0.37671599]
35,[-0.67563367 -0.58534896],"[[ 2.04407363  0.27178861 -0.19893317  0.17704619]
 [ 1.07970182 -1.3440762   0.          0.        ]]",[ 0.35429374 -0.11061425],"[-1.2040237   1.0805878   1.06458813  1.66250025 -1.70872879  1.52886181
  0.3038834   0.07143507  0.03975586 -0.42224367  0.        ]",-1.95536,-0.0790990109946,[ 0.54083705  0.2672976 ]
36,[-0.67563367 -0.58534896],"[[ 2.07951725  0.2407743  -0.19893317  0.17704619]
 [ 2.46006162 -1.75598218  0.          0.        ]]",[ 0.4274037   0.35527297],"[ -1.25118158e+00   1.09004938e+00   1.03798943e+00   1.58643030e+00
  -1.70872651e+00   1.52886008e+00   3.64565350e-01  -5.81346780e-03
  -1.41818900e-03  -4.51553649e-01   0.00000000e+00]",-1.98055,-0.0758465426066,[ 0.18385954  0.2662746 ]
37,[-0.67563367 -0.58534896],"[[ 2.14518874  0.22011128 -0.19893317  0.17704619]
 [ 4.10162312 -0.31512119  0.          0.        ]]",[-0.15922506  0.28342818],"[-1.33607507  1.09572927  0.9841187   1.53542158 -1.70872424  1.52885834
  0.43672999  0.26440452 -0.10982426 -0.55159773  0.        ]",-1.93668,-0.0680292008836,[-0.65539622 -0.01039851]
38,[-0.67563367 -0.58534896],"[[ 2.22008309  0.22513404 -0.19893317  0.17704619]
 [ 3.39018354  0.81363506  0.          0.        ]]",[-1.22837741 -1.26943285],"[-1.42855695  1.09439364  0.91566592  1.54784112 -1.70872196  1.52885661
  0.40545417  0.47609056 -0.25203519 -0.70983268  0.        ]",-1.80282,-0.0603744279535,[-1.17352927 -0.21947412]
39,[-0.67563367 -0.58534896],"[[ 2.24753833  0.20153272 -0.19893317  0.17704619]
 [-0.63127106 -3.16052498  0.          0.        ]]",[-0.66138721 -0.06318432],"[-1.46120389  1.10040717  0.88876977  1.48935432 -1.70871969  1.52885488
  0.2286665  -0.26922102 -0.28085539 -0.73938148  0.        ]",-1.95215,-0.0591583361541,[-0.1643818   0.38095126]
40,[-0.67563367 -0.58534896],"[[ 2.20878809  0.1364499  -0.19893317  0.17704619]
 [-3.23508    -3.34713814  0.          0.        ]]",[ 1.01574836  1.45030239],"[-1.41492143  1.11357944  0.92645327  1.32670965 -1.70871741  1.52885314
  0.1142001  -0.30421825 -0.1531654  -0.58184013  0.        ]",-2.11075,-0.0650152872267,[ 0.83114332  0.71927834]
