timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
10,[-0.04059212 -0.18936783],"[ 0.22353688  1.45346122  1.39216735 -1.5390706   0.32631336  1.04387845
  0.33773387 -1.54236299  0.49196186  0.12481571  0.        ]",[ 0.54996895 -2.21355872],-0.125002,-0.100821953497,"[[  1.21423975  -0.8856448    0.03863217   0.11983821]
 [  0.94771401 -13.40331483   0.           0.        ]]",[-0.12610132 -0.37195486]
11,[-0.04059212 -0.18936783],"[ 0.17047125  1.11225608  1.41228806 -1.97839545  0.32631278  1.04387497
  0.4717478  -2.06453483  0.50522183 -0.09642391  0.        ]",[-1.58180658  0.13888469],-0.0274273,-0.103744250882,"[[  1.25484354  -1.19078273   0.03863217   0.11983821]
 [  3.10544245 -17.09813525   0.           0.        ]]",[-0.1108464 -0.3883605]
12,[-0.04059212 -0.18936783],"[ 0.14171162  0.69011227  1.42210858 -2.17831501  0.32631221  1.0438715
  0.22207507 -1.93883387  0.46755526 -0.36811228  0.        ]",[-1.91354962 -0.8572951 ],-0.0294439,-0.109628282034,"[[  1.27662135  -1.52382208   0.03863217   0.11983821]
 [ -0.914444   -16.20882039   0.           0.        ]]",[ 0.08691318 -0.33364809]
13,[-0.04059212 -0.18936783],"[ 0.21762259  0.23387354  1.39452093 -2.04745197  0.32631163  1.04386802
 -0.02270178 -2.37311528  0.36410497 -0.71373252  0.        ]",[ 0.6175591  -0.48901685],-0.235734,-0.124789071502,"[[  1.21879376  -1.87883078   0.03863217   0.11983821]
 [ -4.8555043  -19.28184449   0.           0.        ]]",[ 0.29841459 -0.2788381 ]
14,[-0.04059212 -0.18936783],"[ 0.30942444 -0.21969494  1.35381902 -1.49493721  0.32631106  1.04386454
  0.13497574 -2.592803    0.12043897 -0.99835421  0.        ]",[-0.41750408 -1.02863435],-0.353721,-0.137381856644,"[[  1.14715392  -2.28006651   0.03863217   0.11983821]
 [ -2.31679858 -20.83652704   0.           0.        ]]",[ 0.35734728 -0.27825856]
15,[-0.04059212 -0.18936783],"[ 0.38711614 -0.56649803  1.31257927 -0.46744413  0.32631048  1.04386107
  0.03506181 -3.09404174 -0.23815264 -1.10275122  0.        ]",[ 0.34017601 -0.07691288],-0.48614,-0.141098070909,"[[  1.08467767  -2.73238556   0.03863217   0.11983821]
 [ -3.92546914 -24.38357128   0.           0.        ]]",[ 0.41424406 -0.2566514 ]
16,[-0.04059212 -0.18936783],"[ 0.46434422 -0.6740096   1.26478742  0.6942121   0.32630991  1.04385759
  0.12355062 -0.88477965 -0.51449195 -1.02404384  0.        ]",[ 0.0436807   0.42841511],-0.556949,-0.13697100135,"[[ 1.02045632 -3.15179777  0.03863217  0.11983821]
 [-2.50074772 -8.75103302  0.          0.        ]]",[ 0.65672106 -0.13276857]
17,[-0.04059212 -0.18936783],"[ 0.51987673 -0.67333885  1.22579606  0.76089122  0.32630933  1.04385412
  0.13739927  0.74758683 -0.58192112 -0.976223    0.        ]",[-0.64375597 -0.28782436],-0.544627,-0.134377871586,"[[ 0.97268021 -3.17522876  0.03863217  0.11983821]
 [-2.2777736   2.79946643  0.          0.        ]]",[ 0.84374666 -0.08193058]
18,[-0.04059212 -0.18936783],"[ 0.59872813 -0.67336302  1.16295013  0.57111472  0.32630876  1.04385064
 -0.01810626  0.80333271 -0.54022132 -1.01069758  0.        ]",[ 0.35802527  0.38930107],-0.590242,-0.136454463784,"[[ 0.90200444 -3.10854901  0.03863217  0.11983821]
 [-4.78149018  3.19393416  0.          0.        ]]",[ 0.91438347 -0.08643717]
19,[-0.04059212 -0.18936783],"[ 0.68325363 -0.66594452  1.08426322  0.34769973  0.32630818  1.04384717
  0.07581991  1.0122512  -0.4963678  -1.05309512  0.        ]",[ 2.32978055 -0.2346306 ],-0.725798,-0.139728254357,"[[ 0.82154761 -3.02983795  0.03863217  0.11983821]
 [-3.2692328   4.67224488  0.          0.        ]]",[ 0.95080727 -0.09840536]
20,[-0.04059212 -0.18936783],"[ 0.70830968 -0.6493883   1.05832483  0.11371674  0.32630761  1.04384369
  0.32574753  0.86790439 -0.44519054 -1.09702129  0.        ]",[-0.49043404  0.34767757],-0.608262,-0.143347464745,"[[ 0.79653667 -2.94664073  0.03863217  0.11983821]
 [ 0.75472227  3.65087753  0.          0.        ]]",[ 0.8911438  -0.12265068]
21,[-0.04059212 -0.18936783],"[ 0.7127894  -0.62294364  1.05354382 -0.1244047   0.32630703  1.04384022
  0.20421867  1.05223113 -0.38704281 -1.13713535  0.        ]",[ 1.51532525 -0.42642344],-0.755814,-0.146811366428,"[[ 0.79199929 -2.8605367   0.03863217  0.11983821]
 [-1.20193817  4.95518074  0.          0.        ]]",[ 0.9493925  -0.12045157]
22,[-0.04059212 -0.18936783],"[ 0.69697328 -0.58951188  1.07020836 -0.34358062  0.32630646  1.04383674
  0.45159789  0.79976315 -0.32561421 -1.16591472  0.        ]",[ 0.1967163  -0.80175454],-0.716063,-0.149361325005,"[[ 0.80792253 -2.77935684  0.03863217  0.11983821]
 [ 2.78097949  3.16875614  0.          0.        ]]",[ 0.84247869 -0.15296054]
23,[-0.04059212 -0.18936783],"[ 0.63219011 -0.5746663   1.13329605 -0.42532209  0.32630588  1.04383327
  0.49654413  0.34224985 -0.28941428 -1.16079133  0.        ]",[ 1.70473193 -0.51612768],-0.758332,-0.148402021634,"[[ 0.87080283 -2.74846277  0.03863217  0.11983821]
 [ 3.50464674 -0.06855816  0.          0.        ]]",[ 0.76183128 -0.16346732]
24,[-0.04059212 -0.18936783],"[ 0.51155815 -0.58528861  1.23186257 -0.36758363  0.3263053   1.04382979
  0.738137    0.0536458  -0.2854168  -1.12763342  0.        ]",[ 0.15341752 -0.6750312 ],-0.650001,-0.144316067046,"[[ 0.9799229  -2.77032341  0.03863217  0.11983821]
 [ 7.39440756 -2.11068825  0.          0.        ]]",[ 0.59518182 -0.19945762]
25,[-0.04059212 -0.18936783],"[ 0.32792168 -0.61483971  1.34453056 -0.18329323  0.32630473  1.04382632
  0.76676816 -0.31817433 -0.31571723 -1.07974528  0.        ]",[ 0.79372115  0.13717822],-0.610387,-0.138724400195,"[[ 1.13243641 -2.83893443  0.03863217  0.11983821]
 [ 7.85541041 -4.74164659  0.          0.        ]]",[ 0.48195231 -0.20036274]
26,[-0.04059212 -0.18936783],"[ 0.08450212 -0.64428028  1.43939525  0.06002045  0.32630415  1.04382284
  0.95229711 -0.2281138  -0.36483045 -1.03586021  0.        ]",[ 0.12879171 -1.18791981],-0.58349,-0.134095995925,"[[  1.31951536  -2.92737366   0.03863217   0.11983821]
 [ 10.84253526  -4.10439279   0.           0.        ]]",[ 0.35614264 -0.20871821]
27,[-0.04059212 -0.18936783],"[-0.21619986 -0.66529383  1.48582791  0.33548319  0.32630358  1.04381936
  0.97064225 -0.00690756 -0.40746545 -1.00611182  0.        ]",[-0.79641356 -0.53337994],-0.508824,-0.13141713391,"[[  1.53932872  -3.02551588   0.03863217   0.11983821]
 [ 11.13794646  -2.53916876   0.           0.        ]]",[ 0.28532469 -0.20154601]
28,[-0.04059212 -0.18936783],"[-0.47685142 -0.66706536  1.46798144  0.37059531  0.326303    1.04381589
  0.76110471  0.41194459 -0.42439452 -0.99084086  0.        ]",[ 0.85598081  0.6303938 ],-0.580483,-0.130024925489,"[[ 1.72823973 -3.03792562  0.03863217  0.11983821]
 [ 7.76435345  0.4245705   0.          0.        ]]",[ 0.29458725 -0.18468201]
29,[-0.04059212 -0.18936783],"[-0.7282652  -0.66182877  1.39793031  0.27605961  0.32630243  1.04381241
  0.96205822  0.76354505 -0.39095934 -0.95660329  0.        ]",[ 1.22376507 -0.41262789],-0.585025,-0.12504312057,"[[  1.91598933  -3.00447254   0.03863217   0.11983821]
 [ 10.99981684   2.912452     0.           0.        ]]",[ 0.17208131 -0.22632951]
30,[-0.04059212 -0.18936783],"[-1.04465396 -0.65337721  1.22181521  0.16001636  0.32630185  1.04380894
  1.19443508  0.52453045 -0.36502872 -0.89445331  0.        ]",[ 0.01029776 -0.630066  ],-0.481342,-0.116945571429,"[[  2.1735245   -2.96319221   0.03863217   0.11983821]
 [ 14.74123269   1.22123209   0.           0.        ]]",[-0.08670437 -0.32755336]
31,[-0.04059212 -0.18936783],"[-1.34002781 -0.65357124  0.92388536  0.16239056  0.32630128  1.04380546
  1.17883114  0.16855443 -0.38064176 -0.84778523  0.        ]",[-0.24494215  0.45600683],-0.468362,-0.111662340957,"[[  2.46582912  -2.96403973   0.03863217   0.11983821]
 [ 14.49007637  -1.29758999   0.           0.        ]]",[-0.23373318 -0.39479622]
32,[-0.04059212 -0.18936783],"[-1.53577966 -0.65527669  0.56722148  0.18363435  0.3263007   1.04380199
  1.10078164  0.42737569 -0.4069435  -0.81599805  0.        ]",[ 0.7841853   0.11900801],-0.515305,-0.108564352491,"[[  2.74302323  -2.97161667   0.03863217   0.11983821]
 [ 13.2335154    0.53378688   0.           0.        ]]",[-0.32014376 -0.46679425]
33,[-0.04059212 -0.18936783],"[-1.63661584 -0.65175253  0.14215877  0.14076488  0.32630013  1.04379851
  1.27734605  0.49251773 -0.44152938 -0.7718188   0.        ]",[-1.52240264  0.03912184],-0.399716,-0.104482543693,"[[  3.03621665  -2.9563163    0.03863217   0.11983821]
 [ 16.07634945   0.99472613   0.           0.        ]]",[-0.48709738 -0.58969975]
34,[-0.04059212 -0.18936783],"[-1.62356332 -0.6463611  -0.27483548  0.08142808  0.32629955  1.04379504
  1.01166263  0.51162408 -0.4889592  -0.73720524  0.        ]",[ 1.63162136 -0.56800496],-0.51401,-0.102452193268,"[[  3.31482561  -2.93506515   0.03863217   0.11983821]
 [ 11.79880296   1.12992599   0.           0.        ]]",[-0.45958406 -0.62344724]
35,[-0.04059212 -0.18936783],"[-1.50848913 -0.64640997 -0.6647481   0.08195303  0.32629898  1.04379157
  1.24305635  0.19065403 -0.53590581 -0.73640116  0.        ]",[-1.24368959 -0.76081771],-0.398837,-0.104750207992,"[[  3.58818176  -2.9352536    0.03863217   0.11983821]
 [ 15.5244067   -1.14118781   0.           0.        ]]",[-0.5181489  -0.69944263]
36,[-0.04059212 -0.18936783],"[-1.30585079 -0.65872473 -1.00004507  0.22987727  0.3262984   1.04378809
  0.97804828 -0.23190881 -0.54766485 -0.7790276   0.        ]",[ 0.87697612 -1.25403818],-0.490721,-0.11019252494,"[[  3.85586091  -2.98807641   0.03863217   0.11983821]
 [ 11.25772627  -4.13115104   0.           0.        ]]",[-0.36737871 -0.68172538]
37,[-0.04059212 -0.18936783],"[-1.04008853 -0.66593358 -1.25690147  0.34798698  0.32629783  1.04378462
  1.17987359  0.31353734 -0.54943313 -0.81092716  0.        ]",[ 1.31003384 -2.06825088],-0.515164,-0.113894645869,"[[  4.11361925  -3.02993742   0.03863217   0.11983821]
 [ 14.50726185  -0.27169758   0.           0.        ]]",[-0.35332191 -0.73974121]
38,[-0.04059212 -0.18936783],"[-0.63139671 -0.66520706 -1.46312361  0.33416524  0.32629725  1.04378114
  1.40794411  0.41904593 -0.58639575 -0.82856982  0.        ]",[-0.83574766 -0.37164061],-0.446679,-0.11789915001,"[[  4.44060832  -3.02505046   0.03863217   0.11983821]
 [ 18.17939264   0.47486106   0.           0.        ]]",[-0.32168466 -0.75991678]
39,[-0.04059212 -0.18936783],"[-0.18361114 -0.6636702  -1.51599127  0.30667298  0.32629668  1.04377767
  1.18006541  0.41305772 -0.61926084 -0.86111099  0.        ]",[ 0.06914721 -0.15404414],-0.513961,-0.123423971689,"[[  4.76738525  -3.01532136   0.03863217   0.11983821]
 [ 14.51052461   0.43249543   0.           0.        ]]",[-0.03982309 -0.67904627]
40,[-0.04059212 -0.18936783],"[ 0.20862563 -0.6624763  -1.42969046  0.28671731  0.3262961   1.04377419
  1.17922269  0.39010746 -0.63731724 -0.90031297  0.        ]",[ 0.19773563 -0.88245712],-0.561732,-0.128833880776,"[[  5.05746033  -3.00825192   0.03863217   0.11983821]
 [ 14.49702867   0.27011054   0.           0.        ]]",[ 0.15264942 -0.61520636]
41,[-0.04059212 -0.18936783],"[ 0.56711529 -0.66190812 -1.22092836  0.27759965  0.32629553  1.04377072
  1.21001788  0.36422106 -0.64140151 -0.94349743  0.        ]",[-0.00249022 -0.44516817],-0.571335,-0.133866558996,"[[  5.35237633  -3.0050198    0.03863217   0.11983821]
 [ 14.99292097   0.08695002   0.           0.        ]]",[ 0.30788678 -0.55927843]
42,[-0.04059212 -0.18936783],"[ 0.85574148 -0.6616397  -0.90585645  0.27337965  0.32629495  1.04376724
  1.19096607  0.36033977 -0.63273569 -0.98546427  0.        ]",[-0.61994669 -0.95035821],-0.58901,-0.13807684749,"[[  5.64915785  -3.00352346   0.03863217   0.11983821]
 [ 14.68625239   0.05949173   0.           0.        ]]",[ 0.45086056 -0.49140114]
43,[-0.04059212 -0.18936783],"[ 1.03220758 -0.66157309 -0.55611305  0.27235712  0.32629438  1.04376377
  1.02045282  0.35122589 -0.61553605 -1.0185551   0.        ]",[ 1.24851726 -0.38876893],-0.654599,-0.140908885262,"[[  5.91533853e+00  -3.00316097e+00   3.86321721e-02   1.19838211e-01]
 [  1.19409653e+01  -4.99100154e-03   0.00000000e+00   0.00000000e+00]]",[ 0.61373389 -0.40916872]
44,[-0.04059212 -0.18936783],"[ 1.11901112 -0.66150146 -0.15337421  0.27125876  0.3262938   1.04376029
  1.25167733  0.35608961 -0.59009611 -1.04618327  0.        ]",[ 0.87047321 -0.45570835],-0.65892,-0.142817706856,"[[  6.19151092  -3.00277156   0.03863217   0.11983821]
 [ 15.66386715   0.02942776   0.           0.        ]]",[ 0.54833913 -0.40232283]
45,[-0.04059212 -0.18936783],"[ 1.08072054 -0.66141552  0.36033793  0.2699405   0.32629322  1.04375682
  1.44646983  0.35439482 -0.55044142 -1.06809853  0.        ]",[-0.61187479  0.072946  ],-0.571109,-0.143595181347,"[[  6.53625644e+00  -3.00230412e+00   3.86321721e-02   1.19838211e-01]
 [  1.88002324e+01   1.74404162e-02   0.00000000e+00   0.00000000e+00]]",[ 0.45793682 -0.3866182 ]
46,[-0.04059212 -0.18936783],"[ 0.88217651 -0.66082033  0.83377466  0.26079671  0.32629265  1.04375334
  1.27288243  0.39517513 -0.50452763 -1.07534339  0.        ]",[ 0.14366707  0.02111643],-0.609147,-0.142664142491,"[[  6.88422038  -2.99906008   0.03863217   0.11983821]
 [ 16.00547472   0.30599394   0.           0.        ]]",[ 0.48856813 -0.30340397]
47,[-0.04059212 -0.18936783],"[ 0.57500246 -0.659511    1.18281918  0.24136364  0.32629207  1.04374987
  1.28852642  0.40615978 -0.45911014 -1.0668731   0.        ]",[ 0.09365741 -1.09620698],-0.640563,-0.140150660459,"[[  7.20685792  -2.99216034   0.03863217   0.11983821]
 [ 16.25743882   0.38372302   0.           0.        ]]",[ 0.41258639 -0.27317259]
48,[-0.04059212 -0.18936783],"[ 0.17774677 -0.66318907  1.40959669  0.29871348  0.3262915   1.0437464
  1.2915612   0.25019859 -0.42996192 -1.03793319  0.        ]",[-0.20292765  2.34680593],-0.525669,-0.135841675453,"[[  7.53249704  -3.01250372   0.03863217   0.11983821]
 [ 16.3063887   -0.7198023    0.           0.        ]]",[ 0.31000805 -0.24619025]
49,[-0.04059212 -0.18936783],"[-0.25052499 -0.65849536  1.48652852  0.22692078  0.32629092  1.04374292
  1.22161391  0.8118316  -0.39316633 -1.001012    0.        ]",[-0.61273559 -1.62706311],-0.524876,-0.13046659559,"[[  7.84732632  -2.98702801   0.03863217   0.11983821]
 [ 15.1802773    3.25413117   0.           0.        ]]",[ 0.24812058 -0.2371645 ]
