timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.3713569  -0.31823689],"[ 1.02770742  1.38146309 -0.26345158  0.80879078  0.00807656  1.09619856
  0.27613536  0.33854486  1.33715141 -1.51194082  0.        ]",[ 3.74914078  0.70086223],-2.372,-0.250288379864,"[[-0.04438945 -0.01810758  0.00110525  0.1270326 ]
 [-0.00340184  0.00170244  0.          0.        ]]",[ 3.03973627  0.28244376]
1,[-0.3713569  -0.31823689],"[ 1.02912106  1.38159637 -0.20271584  0.88554512  0.00807656  1.09619718
  0.47280382  0.78374468  1.3399585  -1.39344859  0.        ]",[ 1.34760974  1.23042122],-2.26911,-0.244451907246,"[[ -4.77713530e-03   9.75442601e-03   1.10525121e-03   1.27032600e-01]
 [  3.95146878e+00   2.77526014e+00   0.00000000e+00   0.00000000e+00]]",[ 2.2261889  -0.48952812]
2,[-0.3713569  -0.31823689],"[ 1.01984503  1.37530288 -0.02221742  1.14582313  0.00807655  1.09619579
  0.6655617   1.41025766  1.31076615 -1.02916737  0.        ]",[ 0.69022826 -2.2024571 ],-1.84498,-0.22530431118,"[[  1.13143468e-01   1.04421010e-01   1.10525121e-03   1.27032600e-01]
 [  7.82770302e+00   6.67839155e+00   0.00000000e+00   0.00000000e+00]]",[ 0.97080463 -1.6857698 ]
3,[-0.3713569  -0.31823689],"[ 0.96612631  1.35912796  0.25136905  1.39768447  0.00807655  1.09619441
  0.79372512  0.75328799  1.18261119 -0.54878514  0.        ]",[-0.70378829 -2.08679921],-1.43104,-0.196910198817,"[[  2.95556309e-01   1.96923931e-01   1.10525121e-03   1.27032600e-01]
 [  1.04049920e+01   2.58553481e+00   0.00000000e+00   0.00000000e+00]]",[ 0.4307313  -1.56783319]
4,[-0.3713569  -0.31823689],"[ 0.86913883  1.3564334   0.50427342  1.42866133  0.00807654  1.09619302
  0.64511723  0.10966636  1.01794501 -0.1963395   0.        ]",[ 1.27675681 -1.24515806],-1.30193,-0.173690976734,"[[  4.73672960e-01   2.08403938e-01   1.10525121e-03   1.27032600e-01]
 [  7.41660557e+00  -1.42416767e+00   0.00000000e+00   0.00000000e+00]]",[ 0.87958449 -0.90966356]
5,[-0.3713569  -0.31823689],"[ 0.72374403  1.37016774  0.74530861  1.24435437  0.00807654  1.09619164
  0.83461509 -0.52163088  0.84791941  0.0675467   0.        ]",[-0.12504893 -2.15355151],-0.881616,-0.155030878008,"[[  6.60238882e-01   1.40460294e-01   1.10525121e-03   1.27032600e-01]
 [  1.12272851e+01  -5.35709086e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03528059 -0.6047278 ]
6,[-0.3713569  -0.31823689],"[ 0.50452904  1.38162386  0.9844404   0.84394488  0.00807653  1.09619025
  0.79904414 -1.14014478  0.65871253  0.28495887  0.        ]",[ 0.55513977 -0.24764104],-0.823517,-0.137824441395,"[[  8.77607795e-01  -5.34296644e-03   1.10525121e-03   1.27032600e-01]
 [  1.05119947e+01  -9.21038048e+00   0.00000000e+00   0.00000000e+00]]",[-0.10893178  0.09482658]
7,[-0.3713569  -0.31823689],"[ 0.22499535  1.35897222  1.17694107  0.3179129   0.00807653  1.09618887
  0.89792886 -1.26838204  0.45548252  0.44304031  0.        ]",[-1.33466127 -0.50719514],-0.599802,-0.121502127438,"[[  1.10779885e+00  -1.97566635e-01   1.10525121e-03   1.27032600e-01]
 [  1.25005119e+01  -1.00092979e+01   0.00000000e+00   0.00000000e+00]]",[-1.09732401  0.2854892 ]
8,[-0.3713569  -0.31823689],"[-0.05726955  1.28231023  1.2887659  -0.25436213  0.00807652  1.09618748
  0.68894966 -1.55865608  0.28804447  0.51160914  0.        ]",[-0.72991818  0.9668388 ],-0.669519,-0.108093686153,"[[  1.31564542e+00  -4.15896670e-01   1.10525121e-03   1.27032600e-01]
 [  8.29810699e+00  -1.18176964e+01   0.00000000e+00   0.00000000e+00]]",[-0.64104855  1.03671098]
9,[-0.3713569  -0.31823689],"[-0.25033222  1.17050371  1.32742324 -0.7228955   0.00807652  1.0961861
  0.53712093 -0.90640776  0.2137453   0.49330245  0.        ]",[-0.84741673 -0.6752167 ],-0.589661,-0.100187403869,"[[  1.45097446e+00  -6.11480521e-01   1.10525121e-03   1.27032600e-01]
 [  5.24495274e+00  -7.75425452e+00   0.00000000e+00   0.00000000e+00]]",[-0.58926135  0.64995164]
