timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.37200564 -0.31117266],"[[ 0.0244067   0.08596389 -0.08143092  0.00853717]
 [-0.00236046  0.0037724   0.          0.        ]]",[ 0.83321539 -2.12293561],"[ 1.02039657  1.29818163 -0.25812789  1.17169683 -0.69004744  0.07111142
  0.24273288  0.34380956  2.24862792 -0.10420844  0.        ]",-2.19646,-0.290794133867,[ 0.16591531 -1.90116668]
1,[-0.37200564 -0.31117266],"[[ 0.05744615  0.0462979  -0.08143092  0.00853717]
 [ 3.29532003 -3.95716766  0.          0.        ]]",[-0.09425683 -2.56145535],"[ 1.01838805  1.3011971  -0.20673381  1.05883678 -0.69004667  0.07111137
  0.38904188 -0.31412033  2.24803659 -0.07355169  0.        ]",-2.08591,-0.290801620607,[ 0.10001856 -1.5589323 ]
2,[-0.37200564 -0.31117266],"[[ 0.11897261 -0.07178555 -0.08143092  0.00853717]
 [ 2.85877417 -7.83824183  0.          0.        ]]",[ 0.06453012 -0.44435745],"[ 1.0103404   1.29946271 -0.11133022  0.72232789 -0.6900459   0.07111131
  0.36967317 -0.95878345  2.24728418 -0.07440563  0.        ]",-2.24649,-0.2907264292,[ 0.25478327 -1.12830997]
3,[-0.37200564 -0.31117266],"[[  1.78148113e-01  -2.44647487e-01  -8.14309218e-02   8.53716991e-03]
 [  3.05810401e+00  -9.44260373e+00   0.00000000e+00   0.00000000e+00]]",[ 1.05320538 -1.03728512],"[ 0.99733651  1.26813773 -0.02022749  0.23615092 -0.69004513  0.07111126
  0.37851659 -1.22527313  2.23716153 -0.15355037  0.        ]",-2.23224,-0.289611271844,[ 0.19040117 -1.11823642]
4,[-0.37200564 -0.31117266],"[[  2.78408705e-01  -4.71366231e-01  -8.14309218e-02   8.53716991e-03]
 [  6.95499490e+00  -1.32166626e+01   0.00000000e+00   0.00000000e+00]]",[-1.22334033 -0.58256273],"[ 0.96366262  1.17685258  0.13175585 -0.36808149 -0.69004436  0.0711112
  0.5514111  -1.85215547  2.1958818  -0.20146164  0.        ]",-2.11769,-0.285547405391,[-0.2932117  -1.39072537]
5,[-0.37200564 -0.31117266],"[[  3.76441374e-01  -7.56202785e-01  -8.14309218e-02   8.53716991e-03]
 [  2.86176295e+00  -1.52602235e+01   0.00000000e+00   0.00000000e+00]]",[-0.66941062 -1.414747  ],"[ 0.91687045  0.98858084  0.27621727 -1.02983216 -0.69004359  0.07111115
  0.36980448 -2.1915901   2.10505601 -0.32525102  0.        ]",-2.00219,-0.276876557374,[-0.45422268 -1.54018569]
6,[-0.37200564 -0.31117266],"[[  4.06539779e-01  -1.09809520e+00  -8.14309218e-02   8.53716991e-03]
 [  1.56836079e-01  -1.89168648e+01   0.00000000e+00   0.00000000e+00]]",[-0.96772464 -0.89167549],"[ 0.89981869  0.6751986   0.31953052 -1.61206895 -0.69004281  0.07111109
  0.24979347 -2.79895346  1.91643523 -0.64182906  0.        ]",-1.92887,-0.260961947816,[-1.00953507 -2.07535124]
7,[-0.37200564 -0.31117266],"[[  3.71214235e-01  -1.50808972e+00  -8.14309218e-02   8.53716991e-03]
 [ -3.67702470e+00  -2.20721196e+01   0.00000000e+00   0.00000000e+00]]",[-1.07566749 -3.56883487],"[ 0.91970202  0.2230932   0.26864062 -1.91916309 -0.69004204  0.07111104
  0.07969451 -3.32302031  1.53944793 -1.03377175  0.        ]",-1.58701,-0.232328915567,[-1.38790131 -2.6196816 ]
8,[-0.37200564 -0.31117266],"[[  2.58666634e-01  -1.98486852e+00  -8.14309218e-02   8.53716991e-03]
 [ -7.56520387e+00  -2.55940616e+01   0.00000000e+00   0.00000000e+00]]",[-1.76499484 -2.17592381],"[ 0.97143418 -0.31235547  0.10212012 -1.68377149 -0.69004127  0.07111099
 -0.09281442 -3.90797268  0.93258244 -1.26669463  0.        ]",-1.44391,-0.185319825539,[-1.17353344 -2.63475156]
9,[-0.37200564 -0.31117266],"[[  6.91071251e-02  -2.53138884e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.13781504e+01  -2.90465067e+01   0.00000000e+00   0.00000000e+00]]",[-1.57917654 -2.60812792],"[ 1.01728205 -0.79274458 -0.18861748 -0.70721513 -0.6900405   0.07111093
 -0.26198544 -4.4813519   0.26807237 -1.01800491  0.        ]",-0.800311,-0.118938128612,[-0.64440256 -2.48151731]
10,[-0.37200564 -0.31117266],"[[ -1.95948333e-01  -3.14627537e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.51140935e+01  -2.61510777e+01   0.00000000e+00   0.00000000e+00]]",[-1.07193579 -2.73032628],"[ 0.99241235 -1.00053819 -0.59925183  0.94021842 -0.69003973  0.07111088
 -0.42773996 -4.00037684  0.02558189 -0.24832137  0.        ]",-0.302614,-0.0719812296511,[-1.01085997 -2.77107358]
11,[-0.37200564 -0.31117266],"[[ -5.34935084e-01  -3.30021573e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.87728132e+01   2.56704598e+00   0.00000000e+00   0.00000000e+00]]",[ 0.88812495 -2.86537985],"[ 0.81341254 -0.98609322 -1.08981644  1.37730174 -0.69003895  0.07111082
 -0.59006813  0.7695766   0.14817273 -0.03412387  0.        ]",-0.479343,-0.0846426020822,[ 0.32064602 -1.68742871]
12,[-0.37200564 -0.31117266],"[[ -8.71380727e-01  -3.20285084e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.48847741e+01   5.43155913e+00   0.00000000e+00   0.00000000e+00]]",[ 0.47445661 -1.69737263],"[ 0.49192688 -0.99838798 -1.48750125  1.10143681 -0.69003818  0.07111077
 -0.41756453  1.2453574   0.11501838 -0.13441694  0.        ]",-0.486554,-0.080609913541,[ 0.57336587 -1.66559935]
13,[-0.37200564 -0.31117266],"[[ -1.14727282e+00  -3.11031017e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.27116769e+01   3.65189168e+00   0.00000000e+00   0.00000000e+00]]",[ 0.53097364 -1.6589704 ],"[ 0.14629366 -0.99998294 -1.71547209  0.83766808 -0.69003741  0.07111072
 -0.32114895  0.94976111  0.05114324 -0.18617602  0.        ]",-0.442145,-0.0742468040529,[ 0.78934497 -1.46577525]
14,[-0.37200564 -0.31117266],"[[ -1.37788927e+00  -3.05535299e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.03578071e+01   1.95353305e+00   0.00000000e+00   0.00000000e+00]]",[ 1.52975541 -0.33525998],"[-0.17924691 -0.99626549 -1.82414569  0.6812401  -0.69003664  0.07111066
 -0.21671293  0.66767047  0.01092591 -0.18709886  0.        ]",-0.567362,-0.0702858889985,[ 0.88533467 -1.33482075]
15,[-0.37200564 -0.31117266],"[[-1.54326353 -3.02671204 -0.08143092  0.00853717]
 [-6.19349518  0.99266214  0.          0.        ]]",[ 0.41934325 -2.00967141],"[-0.4230114  -0.99295325 -1.85242842  0.59998154 -0.69003587  0.07111061
 -0.03195172  0.50807348 -0.00653167 -0.17126806  0.        ]",-0.329552,-0.0685607173972,[ 0.90487456 -1.23457503]
16,[-0.37200564 -0.31117266],"[[-1.64924514 -3.01341358 -0.08143092  0.00853717]
 [-4.41060475  0.41768692  0.          0.        ]]",[ 1.05035974 -1.48755074],"[-0.58023825 -0.99109536 -1.848224    0.56233866 -0.6900351   0.07111055
  0.04715115  0.41257216 -0.01106468 -0.1564088   0.        ]",-0.40486,-0.0681326345828,[ 0.85159886 -1.20074868]
17,[-0.37200564 -0.31117266],"[[-1.69685644 -3.00785572 -0.08143092  0.00853717]
 [-0.36400926  0.17314036  0.          0.        ]]",[ 1.13705807 -2.8990692 ],"[-0.6505507  -0.99025816 -1.84065206  0.54662489 -0.69003432  0.0711105
  0.22668961  0.37195367 -0.01212777 -0.14903449  0.        ]",-0.292419,-0.0680456235402,[ 0.78400022 -1.16811192]
18,[-0.37200564 -0.31117266],"[[-1.66433953 -3.00556404 -0.08143092  0.00853717]
 [ 3.60248238  0.07092926  0.          0.        ]]",[ 0.20978577 -0.9410587 ],"[-0.60256469 -0.98990182 -1.84619326  0.54014869 -0.69003355  0.07111045
  0.40267399  0.35497651 -0.01813994 -0.15441982  0.        ]",-0.35593,-0.0674400380451,[ 0.698915   -1.19104719]
19,[-0.37200564 -0.31117266],"[[-1.58467174 -3.00456672 -0.08143092  0.00853717]
 [ 4.36176682  0.03309911  0.          0.        ]]",[ 0.17995995 -0.7501391 ],"[-0.48448224 -0.98974404 -1.85284389  0.53733065 -0.69003278  0.07111039
  0.43636144  0.34869278 -0.02712843 -0.1682476   0.        ]",-0.365554,-0.0665335189655,[ 0.65759373 -1.24389243]
20,[-0.37200564 -0.31117266],"[[-1.49115387 -3.00390867 -0.08143092  0.00853717]
 [ 4.98793252  0.02875798  0.          0.        ]]",[ 0.8773036  -2.00908971],"[-0.34576033 -0.9896388  -1.84805255  0.53547127 -0.69003201  0.07111034
  0.46414268  0.34797143 -0.03586884 -0.18547129  0.        ]",-0.317157,-0.0656743090458,[ 0.59922844 -1.3144412 ]
21,[-0.37200564 -0.31117266],"[[ -1.35753522e+00  -3.00372188e+00  -8.14309218e-02   8.53716991e-03]
 [  8.36268674e+00  -1.61364936e-03   0.00000000e+00   0.00000000e+00]]",[-0.5197698  -2.52040926],"[-0.14964432 -0.98960778 -1.81771164  0.53494316 -0.69003124  0.07111028
  0.61387292  0.34292653 -0.04511176 -0.21137959  0.        ]",-0.177387,-0.0648274409874,[ 0.37578982 -1.46261263]
22,[-0.37200564 -0.31117266],"[[ -1.21259029e+00  -3.00380729e+00  -8.14309218e-02   8.53716991e-03]
 [  6.13921602e+00  -5.08708569e-03   0.00000000e+00   0.00000000e+00]]",[ 0.07524736 -1.50536561],"[ 0.05665162 -0.9896198  -1.7541561   0.53518389 -0.69003047  0.07111023
  0.51522157  0.34234931 -0.05138551 -0.24068535  0.        ]",-0.306119,-0.0643713949099,[ 0.4059754  -1.51788878]
23,[-0.37200564 -0.31117266],"[[ -1.08803618e+00  -3.00389549e+00  -8.14309218e-02   8.53716991e-03]
 [  6.31560752e+00  -3.52552682e-03   0.00000000e+00   0.00000000e+00]]",[ 0.06138647 -1.81938052],"[ 0.22536123 -0.98963226 -1.6750453   0.53543248 -0.69002969  0.07111017
  0.5230472   0.34260839 -0.05384185 -0.26647041  0.        ]",-0.293367,-0.0643503846152,[ 0.31692404 -1.60261464]
24,[-0.37200564 -0.31117266],"[[ -9.60539892e-01  -3.00394885e+00  -8.14309218e-02   8.53716991e-03]
 [  6.43362783e+00  -1.90715781e-03   0.00000000e+00   0.00000000e+00]]",[-0.22956663 -1.59121273],"[ 0.38697537 -0.98963921 -1.57195061  0.53558269 -0.69002892  0.07111012
  0.52828302  0.34287691 -0.05354799 -0.29305023  0.        ]",-0.307057,-0.0646811114743,[ 0.22019416 -1.68477011]
25,[-0.37200564 -0.31117266],"[[ -8.42264707e-01  -3.00397622e+00  -8.14309218e-02   8.53716991e-03]
 [  5.39734412e+00  -9.27929151e-04   0.00000000e+00   0.00000000e+00]]",[ 0.32443431 -2.26913496],"[ 0.52460398 -0.98964205 -1.45775241  0.53565947 -0.69002815  0.07111007
  0.4823047   0.34303927 -0.05072124 -0.31750275  0.        ]",-0.326923,-0.0652992294656,[ 0.13495019 -1.75774741]
26,[-0.37200564 -0.31117266],"[[ -7.22501766e-01  -3.00398912e+00  -8.14309218e-02   8.53716991e-03]
 [  6.57502529e+00  -4.23180910e-04   0.00000000e+00   0.00000000e+00]]",[-0.26803811 -2.33608581],"[ 0.64988249 -0.98964261 -1.32558685  0.5356954  -0.69002738  0.07111001
  0.5345556   0.34312281 -0.04538532 -0.34169953  0.        ]",-0.292847,-0.066213815232,[-0.07125661 -1.86810255]
27,[-0.37200564 -0.31117266],"[[ -6.02954990e-01  -3.00399493e+00  -8.14309218e-02   8.53716991e-03]
 [  5.38362266e+00  -1.87903397e-04   0.00000000e+00   0.00000000e+00]]",[-0.07349635 -2.02814604],"[ 0.75902301 -0.98964204 -1.17895044  0.53571129 -0.69002661  0.07110996
  0.4816949   0.3431616  -0.03764258 -0.36494527  0.        ]",-0.359997,-0.0673930555701,[-0.21423101 -1.94806123]
28,[-0.37200564 -0.31117266],"[[ -4.99271485e-01  -3.00399747e+00  -8.14309218e-02   8.53716991e-03]
 [  4.98605274e+00  -8.05072857e-05   0.00000000e+00   0.00000000e+00]]",[-1.31110487 -1.73918906],"[ 0.83959489 -0.98964096 -1.04148741  0.53571794 -0.69002584  0.0711099
  0.46405505  0.34317915 -0.02905554 -0.384107    0.        ]",-0.316655,-0.0686081443594,[-0.35319078 -2.00728917]
29,[-0.37200564 -0.31117266],"[[ -4.40265620e-01  -3.00399859e+00  -8.14309218e-02   8.53716991e-03]
 [  9.28057030e-01  -3.69975821e-05   0.00000000e+00   0.00000000e+00]]",[-0.63091405 -2.30387759],"[ 0.87924601 -0.98963965 -0.95958423  0.53572059 -0.69002506  0.07110985
  0.28400912  0.34318608 -0.02342617 -0.39451645  0.        ]",-0.368439,-0.0693709369426,[-0.3033092  -1.98016167]
30,[-0.37200564 -0.31117266],"[[ -4.46951773e-01  -3.00399908e+00  -8.14309218e-02   8.53716991e-03]
 [ -1.58828661e+00  -1.51670065e-05   0.00000000e+00   0.00000000e+00]]",[-0.57050597 -2.02630127],"[ 0.87498413 -0.98963824 -0.96898479  0.53572145 -0.69002429  0.0711098
  0.17236343  0.34318942 -0.02409048 -0.39335477  0.        ]",-0.393517,-0.0692820374758,[-0.21538162 -1.94384551]
31,[-0.37200564 -0.31117266],"[[ -5.01065290e-01  -3.00399928e+00  -8.14309218e-02   8.53716991e-03]
 [ -3.81564254e+00  -5.81798324e-06   0.00000000e+00   0.00000000e+00]]",[ 0.06193284 -1.74352736],"[ 0.8383142  -0.98963679 -1.04393358  0.53572148 -0.69002352  0.07110974
  0.07353961  0.34319068 -0.02921691 -0.38378273  0.        ]",-0.452375,-0.0685858480477,[-0.04635569 -1.86077356]
32,[-0.37200564 -0.31117266],"[[ -5.74159990e-01  -3.00399932e+00  -8.14309218e-02   8.53716991e-03]
 [ -3.49489630e+00  -1.51603186e-07   0.00000000e+00   0.00000000e+00]]",[ 0.0015472   0.17915947],"[ 0.78275123 -0.98963531 -1.14165629  0.53572108 -0.69002275  0.07110969
  0.08777048  0.34319133 -0.035427   -0.37036312  0.        ]",-0.561756,-0.0677135975878,[ 0.03038561 -1.83143401]
33,[-0.37200564 -0.31117266],"[[-0.64330196 -2.9968816  -0.08143092  0.00853717]
 [-3.41955184  0.70940791  0.          0.        ]]",[ 0.22282392 -1.99435201],"[ 0.72406026 -0.98848079 -1.22994622  0.51562521 -0.69002198  0.07110963
  0.09111332  0.46102192 -0.04434012 -0.36538028  0.        ]",-0.418716,-0.0667607286541,[ 0.13349098 -1.7694397 ]
34,[-0.37200564 -0.31117266],"[[-0.70216342 -3.01157903 -0.08143092  0.00853717]
 [-2.46969085 -0.58755523  0.          0.        ]]",[ 0.4029946  -1.65653101],"[ 0.6696106  -0.99079669 -1.30160706  0.55714153 -0.6900212   0.07110958
  0.13325693  0.24559907 -0.04603387 -0.3490661   0.        ]",-0.436198,-0.066284462271,[ 0.14975673 -1.7876122 ]
35,[-0.37200564 -0.31117266],"[[-0.73505739 -3.0138754  -0.08143092  0.00853717]
 [-0.82519525  0.13798983  0.          0.        ]]",[-0.05581811 -2.02710919],"[ 0.6374591  -0.99113501 -1.3401508   0.56363511 -0.69002043  0.07110952
  0.20622029  0.36611024 -0.03957967 -0.3281481   0.        ]",-0.357198,-0.0665449437479,[ 0.15242846 -1.77385855]
36,[-0.37200564 -0.31117266],"[[-0.75361471 -3.0102451  -0.08143092  0.00853717]
 [-1.02985744  0.1811722   0.          0.        ]]",[ 0.24673251 -1.73326129],"[ 0.61879234 -0.99059356 -1.36139835  0.55336894 -0.69001966  0.07110947
  0.19713961  0.37328242 -0.0429042  -0.32873184  0.        ]",-0.40273,-0.0662330467165,[ 0.18581095 -1.75450134]
37,[-0.37200564 -0.31117266],"[[-0.76420592 -3.00726098 -0.08143092  0.00853717]
 [-0.03258699  0.11472037  0.          0.        ]]",[-0.28754213 -3.30368112],"[ 0.60797088 -0.99013695 -1.37335964  0.54493366 -0.69001889  0.07110942
  0.24138671  0.36224459 -0.0453689  -0.3298785   0.        ]",-0.256322,-0.0660136660209,[ 0.17025523 -1.76186466]
