timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.45455486 -0.38849351],"[[ 0.06050102 -0.07039001  0.01331642 -0.06025188]
 [-0.00335807 -0.00056106  0.          0.        ]]",[-1.32303125 -2.756419  ],"[ 1.01737738  1.31436713 -0.12097604  0.71623273  0.12360118 -0.51924939
  0.2829526   0.33563376  1.24434061  0.62931783  0.        ]",-1.5834,-0.207033308522,[-0.98822618 -3.06285238]
1,[-0.45455486 -0.38849351],"[[ 0.02075937 -0.11011353  0.01331642 -0.06025188]
 [-3.95765152 -3.95860452  0.          0.        ]]",[-0.42893817 -1.99846814],"[ 1.01975061  1.31018639 -0.18192285  0.60937805  0.12360112 -0.51924907
  0.09264012 -0.32056224  1.24177069  0.48946677  0.        ]",-1.6394,-0.203129757455,[-0.33925572 -2.16584849]
2,[-0.45455486 -0.38849351],"[[-0.07461855 -0.22822072  0.01331642 -0.06025188]
 [-5.57478622 -7.83918049  0.          0.        ]]",[ 1.59545024 -0.67835996],"[ 1.01597357  1.28698651 -0.32821404  0.29509281  0.12360106 -0.51924875
  0.01481054 -0.96391461  1.19618517  0.13114855  0.        ]",-1.79235,-0.192441938155,[ 0.28372657 -1.23732638]
3,[-0.45455486 -0.38849351],"[[ -0.14530887  -0.41041224   0.01331642  -0.06025188]
 [ -1.50779528 -10.37152248   0.           0.        ]]",[ 0.04350591 -1.01064059],"[ 1.00456435  1.2203149  -0.43604181 -0.171506    0.123601   -0.51924843
  0.21054696 -1.38374481  1.07970589 -0.2242329   0.        ]",-1.58576,-0.179495587744,[ 0.25677034 -0.83973956]
4,[-0.45455486 -0.38849351],"[[ -1.73428471e-01  -6.55511029e-01   1.33164206e-02  -6.02518819e-02]
 [ -1.30492414e+00  -1.41258434e+01   0.00000000e+00   0.00000000e+00]]",[ 1.04175076 -0.83310323],"[ 0.99799991  1.07530998 -0.47865525 -0.74030005  0.12360094 -0.51924811
  0.22031066 -2.00616138  0.89475094 -0.50887632  0.        ]",-1.5383,-0.163993478515,[ 0.41567561 -0.37069452]
5,[-0.45455486 -0.38849351],"[[ -1.59569502e-01  -9.68332489e-01   1.33164206e-02  -6.02518819e-02]
 [  2.67757984e+00  -1.71461960e+01   0.00000000e+00   0.00000000e+00]]",[-0.49600494  0.32966668],"[ 1.00137731  0.81142338 -0.45767654 -1.31935843  0.12360088 -0.51924779
  0.41198093 -2.5068901   0.64000782 -0.69539313  0.        ]",-1.36466,-0.143521200945,[ 0.03957802  0.04127368]
6,[-0.45455486 -0.38849351],"[[ -1.26253113e-01  -1.29474786e+00   1.33164206e-02  -6.02518819e-02]
 [  6.60719139e-01  -1.55008517e+01   0.00000000e+00   0.00000000e+00]]",[-0.44651829  0.922003  ],"[ 1.00835545  0.46809415 -0.40706106 -1.69264513  0.12360082 -0.51924747
  0.31491297 -2.23410635  0.35410857 -0.7623939   0.        ]",-1.25547,-0.119164472162,[ 0.26032543  0.42515811]
7,[-0.45455486 -0.38849351],"[[ -0.1309156   -1.56505286   0.01331642  -0.06025188]
 [ -1.12098853 -11.54285753   0.           0.        ]]",[ 0.44082548  0.67065739],"[ 1.00747507  0.15663968 -0.41415842 -1.79486144  0.12360076 -0.51924716
  0.22916251 -1.57791957  0.06858712 -0.77157737  0.        ]",-1.15153,-0.0950484329152,[ 0.56082386  0.66753793]
8,[-0.45455486 -0.38849351],"[[-0.13561805 -1.76697615  0.01331642 -0.06025188]
 [ 0.64498004 -8.65906908  0.          0.        ]]",[ 0.0510941   0.61400858],"[ 1.00655505 -0.07760253 -0.42131219 -1.74309077  0.1236007  -0.51924684
  0.31415523 -1.09982401 -0.140876   -0.72010269  0.        ]",-1.00385,-0.0759794215242,[ 0.43635404  0.66052902]
9,[-0.45455486 -0.38849351],"[[-0.12082266 -1.91404447  0.01331642 -0.06025188]
 [ 0.83397305 -6.05643577  0.          0.        ]]",[ 0.62897837  1.41792316],"[ 1.00933675 -0.24292212 -0.39878842 -1.63733409  0.12360064 -0.51924652
  0.32325096 -0.66834104 -0.26575753 -0.64185383  0.        ]",-1.01053,-0.0621685388636,[ 0.50772524  0.63124287]
