timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.01765021 -0.09642145],"[[-0.0035198   0.03195906 -0.08654077 -0.10590205]
 [ 0.00302271 -0.00160679  0.          0.        ]]",[-0.16319732 -1.4925548 ],"[ 1.05395427  1.38689443  0.05606928  0.45081258 -0.7645976  -0.87960057
  0.35494213  0.20839246  1.66483296  0.819312    0.        ]",-1.0556,-0.315785665182,[-0.40758044 -0.7204262 ]
1,[-0.01765021 -0.09642145],"[[-0.00992188 -0.00779808 -0.08654077 -0.10590205]
 [-0.64109163 -3.96091253  0.          0.        ]]",[ 0.24491643 -1.39172645],"[ 1.05388168  1.38745293  0.04624566  0.37248464 -0.76459075 -0.87959176
  0.29798815 -0.32946245  1.66494512  0.77856522  0.        ]",-1.08569,-0.31388645906,[-0.39759171 -0.71447742]
2,[-0.01765021 -0.09642145],"[[-0.01288056 -0.12596121 -0.08654077 -0.10590205]
 [ 0.34194002 -7.84246271  0.          0.        ]]",[ 0.32675968 -1.17412782],"[ 1.05382206  1.37787548  0.04170579  0.1403128  -0.76458391 -0.87958295
  0.38490508 -0.85675088  1.658191    0.68180846  0.        ]",-1.07641,-0.308700136427,[-0.38947299 -0.71049553]
3,[-0.01765021 -0.09642145],"[[  6.87385717e-03  -3.20985445e-01  -8.65407748e-02  -1.05902051e-01]
 [  1.62919171e+00  -1.16472765e+01   0.00000000e+00   0.00000000e+00]]",[-0.80234598 -1.60821842],"[ 1.05389226  1.32561171  0.07201701 -0.23381134 -0.76457707 -0.87957414
  0.49872059 -1.37360168  1.63038412  0.56212328  0.        ]",-0.929194,-0.300072297132,[-0.38233015 -0.70718771]
4,[-0.01765021 -0.09642145],"[[  7.29884676e-03  -5.91333254e-01  -8.65407748e-02  -1.05902051e-01]
 [ -1.57616053e+00  -1.53750980e+01   0.00000000e+00   0.00000000e+00]]",[-2.55701285 -0.17018719],"[ 1.0538755   1.18185788  0.07266871 -0.71057735 -0.76457023 -0.87956533
  0.21530028 -1.87996501  1.54769634  0.37234609  0.        ]",-0.71167,-0.282079886392,[-0.3522774  -0.68802959]
5,[-0.01765021 -0.09642145],"[[ -0.06361404  -0.90252869  -0.08654077  -0.10590205]
 [ -5.5022434  -15.7432367    0.           0.        ]]",[-1.20820969 -0.22484303],"[ 1.05107831  0.92691877 -0.03607901 -1.15868825 -0.76456339 -0.87955652
 -0.13184728 -1.92992315  1.35833751  0.10906195  0.        ]",-0.722473,-0.249037214406,[-0.3099665  -0.65806741]
6,[-0.01765021 -0.09642145],"[[ -0.21228097  -1.22318588  -0.08654077  -0.10590205]
 [ -9.35186525 -16.32055858   0.           0.        ]]",[ 1.06172274  0.65534333],"[ 1.02257232  0.58917073 -0.26182883 -1.46465284 -0.76455654 -0.87954771
 -0.47223346 -2.00829089  1.03841261 -0.12769115  0.        ]",-0.730207,-0.200599376198,[-0.24942474 -0.61500758]
7,[-0.01765021 -0.09642145],"[[ -0.35778494  -1.52032639  -0.08654077  -0.10590205]
 [ -5.21203956 -13.40320864   0.           0.        ]]",[-2.01133471 -0.48649705],"[ 0.96553275  0.23783046 -0.47590223 -1.57996309 -0.7645497  -0.8795389
 -0.10618154 -1.61196494  0.70256577 -0.19759401  0.        ]",-0.364911,-0.150804225292,[-0.22814706 -0.59686637]
8,[-0.01765021 -0.09642145],"[[ -0.50071301  -1.80504747  -0.08654077  -0.10590205]
 [ -9.06814217 -15.0633694    0.           0.        ]]",[-0.2467356   0.94360869],"[ 0.88260689 -0.10425957 -0.67515222 -1.52862916 -0.76454286 -0.87953009
 -0.44714439 -1.83743395  0.4039395  -0.12446632  0.        ]",-0.371233,-0.103263997024,[-0.1828849  -0.56068873]
9,[-0.01765021 -0.09642145],"[[ -0.69009632  -2.06583075  -0.08654077  -0.10590205]
 [ -9.86736559 -11.02840984   0.           0.        ]]",[ 0.53060646 -0.58973848],"[ 0.7346416  -0.39838752 -0.91538458 -1.34588413 -0.76453602 -0.87952129
 -0.51781026 -1.28931744  0.15456526  0.05069875  0.        ]",-0.314397,-0.0617446437106,[-0.1687395  -0.54468316]
10,[-0.01765021 -0.09642145],"[[ -0.86442163  -2.30763552  -0.08654077  -0.10590205]
 [ -7.57277648 -13.14502691   0.           0.        ]]",[-0.6592243  -0.25657267],"[ 0.56428845 -0.63675178 -1.10581544 -1.07129023 -0.76452918 -0.87951248
 -0.31491346 -1.5768004   0.024372    0.28108783  0.        ]",-0.274018,-0.0531327994301,[-0.16523032 -0.53489113]
11,[-0.01765021 -0.09642145],"[[ -1.0405696   -2.57811565  -0.08654077  -0.10590205]
 [-10.03383981 -13.90047551   0.           0.        ]]",[ 2.55926017 -1.36419264],"[ 0.36429488 -0.84674032 -1.26227367 -0.66447173 -0.76452234 -0.87950367
 -0.53252574 -1.67938086  0.01085084  0.54460392  0.        ]",-0.394047,-0.0804505709045,[-0.15593313 -0.52119517]
12,[-0.01765021 -0.09642145],"[[ -1.19954069  -2.89308938  -0.08654077  -0.10590205]
 [ -5.87700753 -17.5846338    0.           0.        ]]",[ 0.54797814 -0.82631074],"[ 0.16487108 -0.99670742 -1.368408   -0.09666254 -0.7645155  -0.87949486
 -0.16496112 -2.17974416  0.13647078  0.77353257  0.        ]",-0.441019,-0.118019430107,[-0.15602809 -0.51784927]
13,[-0.01765021 -0.09642145],"[[-1.29414435 -3.16223251 -0.08654077 -0.10590205]
 [-3.59060759 -3.56591861  0.          0.        ]]",[-1.33360317 -1.05498515],"[ 0.03979856 -1.03362784 -1.4145763   0.42861889 -0.76450866 -0.87948605
  0.03721237 -0.27556415  0.32084008  0.87522807  0.        ]",-0.371063,-0.145770080801,[-0.17526875 -0.53466368]
14,[-0.01765021 -0.09642145],"[[-1.40496435 -3.14640815 -0.08654077 -0.10590205]
 [-7.4785399   2.89389832  0.          0.        ]]",[ 0.56598784 -1.09141479],"[-0.11096407 -1.0338596  -1.45184795  0.39743918 -0.76450182 -0.87947725
 -0.30657602  0.60188021  0.3094015   0.8708885   0.        ]",-0.464583,-0.144220096129,[-0.17545138 -0.53488457]
15,[-0.01765021 -0.09642145],"[[-1.53056579 -3.08743411 -0.08654077 -0.10590205]
 [-5.08958238  2.61380735  0.          0.        ]]",[ 1.15083023 -2.48832732],"[-0.28515054 -1.03208647 -1.47163087  0.28128798 -0.76449498 -0.87946844
 -0.09533091  0.5638306   0.27376597  0.8679261   0.        ]",-0.405941,-0.140654104309,[-0.18019173 -0.53892219]
16,[-0.01765021 -0.09642145],"[[-1.59162202 -3.04615158 -0.08654077 -0.10590205]
 [-1.02957154  1.53278665  0.          0.        ]]",[ 0.93020175 -1.06613592],"[-0.37031356 -1.02833976 -1.47251338  0.20017702 -0.76448814 -0.87945963
  0.26367766  0.41698968  0.24796392  0.86875514  0.        ]",-0.449996,-0.138502462828,[-0.18796171 -0.5451923 ]
