timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.54298639 -0.47079948],"[ 1.01438404  1.25700547 -0.32392114  0.89927053  0.44981814 -1.1006011
  0.27788428  0.33215474  0.90588234  1.19734142  0.        ]",[-1.54551705 -2.50378615],-2.05609,-0.194131265525,"[[-0.055023   -0.0138671   0.05192297 -0.12633559]
 [ 0.00364245  0.00241934  0.          0.        ]]",[-1.87693822 -3.55548954]
1,[-0.54298639 -0.47079948],"[ 1.01003152  1.25543621 -0.38498333  0.79450186  0.44981793 -1.10060013
  0.08909872 -0.34654297  0.89360813  1.05009337  0.        ]",[-1.18352358 -3.1826109 ],-1.91872,-0.186011323998,"[[-0.09462595 -0.05353159  0.05192297 -0.12633559]
 [-3.95077753 -3.95568169  0.          0.        ]]",[-0.84767902 -2.18112969]
2,[-0.54298639 -0.47079948],"[ 0.98353138  1.23988817 -0.56505193  0.48467063  0.44981771 -1.10059915
 -0.09595745 -1.01180643  0.80833268  0.62237155  0.        ]",[ 0.67896256  0.19819631],-1.83061,-0.161084456748,"[[-0.21253327 -0.17157209  0.05192297 -0.12633559]
 [-7.82707938 -7.83543796  0.          0.        ]]",[ 0.45692536 -0.66698688]
3,[-0.54298639 -0.47079948],"[ 0.93217143  1.19796981 -0.75539252  0.10736793  0.44981749 -1.10059818
  0.03963653 -0.85081877  0.6247018   0.17289922  0.        ]",[ 2.23225324 -1.0296881 ],-1.6335,-0.131766753617,"[[-0.34057801 -0.318861    0.05192297 -0.12633559]
 [-4.98684469 -6.89657709  0.          0.        ]]",[ 0.72863972 -0.43413514]
4,[-0.54298639 -0.47079948],"[ 0.90078112  1.11618307 -0.84049594 -0.31998974  0.44981728 -1.10059721
  0.23326466 -1.50661252  0.42422282 -0.10639103  0.        ]",[ 0.95432866  1.6542987 ],-1.50502,-0.109034528109,"[[ -0.39962118  -0.49516547   0.05192297  -0.12633559]
 [ -0.93099122 -10.72111327   0.           0.        ]]",[ 0.81236374  0.65387964]
5,[-0.54298639 -0.47079948],"[ 0.91163607  1.00510237 -0.81270852 -0.70068875  0.44981706 -1.10059623
  0.4143104  -0.79149109  0.2939086  -0.19630421  0.        ]",[-1.03632796 -1.50695575],-1.25907,-0.0960548777091,"[[-0.38019268 -0.66774378  0.05192297 -0.12633559]
 [ 2.86130438 -6.55059628  0.          0.        ]]",[-0.16301632 -0.03304902]
6,[-0.54298639 -0.47079948],"[ 0.92069857  0.86940157 -0.7882523  -1.02719397  0.44981684 -1.10059526
  0.22278226 -1.44797629  0.15047107 -0.26226497  0.        ]",[ 0.99491227  2.00837624],-1.38655,-0.0822175720418,"[[ -0.36321755  -0.83716875   0.05192297  -0.12633559]
 [ -1.15055447 -10.37916525   0.           0.        ]]",[ 0.74874598  1.25928259]
7,[-0.54298639 -0.47079948],"[  9.29226225e-01   7.14787457e-01  -7.64042584e-01  -1.29235283e+00
   4.49816627e-01  -1.10059428e+00   4.11726687e-01  -7.33991645e-01
   9.22129985e-04  -2.99834568e-01   0.00000000e+00]",[ 1.1933147   0.84837763],-1.32032,-0.0679383515961,"[[-0.34652072 -1.00297466  0.05192297 -0.12633559]
 [ 2.8071889  -6.2152763   0.          0.        ]]",[-0.12709206  0.69357753]
8,[-0.54298639 -0.47079948],"[ 0.97045014  0.62397262 -0.62330193 -1.41033001  0.44981641 -1.10059331
  0.59792927 -0.13705451  0.03496054 -0.19186359  0.        ]",[-1.55188266 -0.68081049],-1.13267,-0.0699439669316,"[[-0.25124449 -1.09235175  0.05192297 -0.12633559]
 [ 6.70750152 -2.73399581  0.          0.        ]]",[-1.36519206 -0.23929575]
9,[-0.54298639 -0.47079948],"[ 0.99826434  0.53773834 -0.48235765 -1.50126829  0.44981619 -1.10059234
  0.40272806 -0.58981078  0.06643459 -0.08182036  0.        ]",[-1.74156893  1.52409241],-1.18588,-0.0729848001249,"[[-0.15811804 -1.1735236   0.05192297 -0.12633559]
 [ 2.61871031 -5.37442828  0.          0.        ]]",[-0.6106832   0.47904828]
10,[-0.54298639 -0.47079948],"[ 1.00096705  0.46463388 -0.46379836 -1.56398918  0.44981598 -1.10059136
  0.21129653  0.10755812  0.01015413 -0.08254524  0.        ]",[ 1.01011248  0.00541082],-1.28487,-0.0673057115688,"[[-0.1459756  -1.2402066   0.05192297 -0.12633559]
 [-1.39111981 -1.30744137  0.          0.        ]]",[-0.00720096  0.02508929]
11,[-0.54298639 -0.47079948],"[ 1.00345795  0.43600707 -0.44518536 -1.5851949   0.44981576 -1.10059039
  0.40152184  0.11550822 -0.00269224 -0.07160547  0.        ]",[-0.74021757 -0.19311703],-1.16728,-0.0660689023645,"[[-0.13381974 -1.26589033  0.05192297 -0.12633559]
 [ 2.59344828 -1.26107689  0.          0.        ]]",[-0.72063112 -0.19366702]
12,[-0.54298639 -0.47079948],"[ 1.00741374  0.39929869 -0.41147383 -1.60974042  0.44981555 -1.10058942
  0.25924268 -0.01120771 -0.01145002 -0.0483675   0.        ]",[-1.61523771 -0.07886477],-1.12324,-0.065357137566,"[[-0.11185243 -1.29852634  0.05192297 -0.12633559]
 [-0.3868062  -2.00007115  0.          0.        ]]",[-0.20151407  0.15704307]
13,[-0.54298639 -0.47079948],"[ 0.99800635  0.35073714 -0.48403169 -1.6377747   0.44981533 -1.10058844
  0.07069057 -0.05780601 -0.1152266  -0.11647678  0.        ]",[ 0.58842576  0.08611257],-1.21491,-0.0545492443298,"[[-0.15921497 -1.34125443  0.05192297 -0.12633559]
 [-4.33631927 -2.27182765  0.          0.        ]]",[ 0.60261625  0.69106317]
14,[-0.54298639 -0.47079948],"[ 0.98061348  0.30302452 -0.57891833 -1.66054007  0.44981511 -1.10058747
  0.18594502  0.00829083 -0.24026814 -0.19060983  0.        ]",[ 1.20601852  0.07131519],-1.22637,-0.0422877653442,"[[-0.2217193  -1.38282338  0.05192297 -0.12633559]
 [-1.92213694 -1.88635797  0.          0.        ]]",[ 0.47636101  0.72703505]
15,[-0.54298639 -0.47079948],"[ 0.98114179  0.26310232 -0.57643969 -1.67603966  0.4498149  -1.10058649
  0.37668081  0.06297288 -0.27569242 -0.18662558  0.        ]",[ 0.52527763  0.8188121 ],-1.2003,-0.0386968372554,"[[-0.22007663 -1.417351    0.05192297 -0.12633559]
 [ 2.07311775 -1.56745813  0.          0.        ]]",[-0.24409348  0.51317942]
16,[-0.54298639 -0.47079948],"[ 0.99824531  0.26482744 -0.48244479 -1.67543311  0.44981468 -1.10058552
  0.4739285   0.62416631 -0.1951823  -0.11847763  0.        ]",[-1.55801174 -1.32142903],-1.06293,-0.0464730153627,"[[-0.15817624 -1.415863    0.05192297 -0.12633559]
 [ 4.11012258  1.70536083  0.          0.        ]]",[-0.94765055 -0.43096218]
17,[-0.54298639 -0.47079948],"[ 1.00663372  0.25792561 -0.4185917  -1.67781131  0.44981446 -1.10058455
  0.28115932 -0.06043144 -0.15054549 -0.06955438  0.        ]",[ 1.0407378   0.92609848],-1.24617,-0.0512001314538,"[[-0.1164867  -1.42181365  0.05192297 -0.12633559]
 [ 0.0722843  -2.28713539  0.          0.        ]]",[-0.14106333  0.50554836]
18,[-0.54298639 -0.47079948],"[ 1.01242309  0.24805122 -0.35529047 -1.68105053  0.44981425 -1.10058357
  0.46998155  0.57597956 -0.11122779 -0.01974846  0.        ]",[-1.20153712 -1.6275037 ],-1.08887,-0.0556861769846,"[[-0.07535758 -1.43031805  0.05192297 -0.12633559]
 [ 4.02745368  1.42434136  0.          0.        ]]",[-1.08031154 -0.55925524]
19,[-0.54298639 -0.47079948],"[ 1.01567815  0.23466204 -0.29345656 -1.68513579  0.44981403 -1.1005826
  0.27728832 -0.10766748 -0.07797724  0.02990044  0.        ]",[-0.10709963 -0.19961335],-1.16944,-0.0598011636744,"[[-0.03530536 -1.44183343  0.05192297 -0.12633559]
 [-0.00879104 -2.56260787  0.          0.        ]]",[-0.31817651  0.40270147]
20,[-0.54298639 -0.47079948],"[ 1.01543331  0.16616973 -0.30029473 -1.70055472  0.44981381 -1.10058163
  0.25706694 -0.23448243 -0.14675761  0.01968483  0.        ]",[-1.095696   0.0985837],-1.12104,-0.0528389234303,"[[-0.03973085 -1.50050593  0.05192297 -0.12633559]
 [-0.43235565 -3.30217801  0.          0.        ]]",[-0.14361459  0.7413435 ]
21,[-0.54298639 -0.47079948],"[ 1.01090426  0.09411893 -0.37477492 -1.70697562  0.4498136  -1.10058065
  0.06853138 -0.15621128 -0.26922596 -0.03312235  0.        ]",[ 0.33311071  1.30960015],-1.20217,-0.0397826221604,"[[-0.08800075 -1.56196963  0.05192297 -0.12633559]
 [-4.38151093 -2.84571065  0.          0.        ]]",[ 0.65089506  1.1719768 ]
22,[-0.54298639 -0.47079948],"[ 0.99745295  0.07461468 -0.48758141 -1.70699559  0.44981338 -1.10057968
  0.13557365  0.53237435 -0.37574764 -0.10398322  0.        ]",[ 0.25387849 -0.65762879],-1.1246,-0.0282931913266,"[[-0.16154154 -1.57859247  0.05192297 -0.12633559]
 [-2.97721091  1.17003657  0.          0.        ]]",[ 0.57453215  0.48607966]
23,[-0.54298639 -0.47079948],"[ 0.98417064  0.07114241 -0.56183476 -1.70692037  0.44981317 -1.10057871
  0.18637478  0.08187455 -0.44003552 -0.14714931  0.        ]",[ 1.13478836  1.28678598],-1.21401,-0.02182233995,"[[-0.21040915 -1.58155185  0.05192297 -0.12633559]
 [-1.91310549 -1.45722118  0.          0.        ]]",[ 0.65497673  1.08996248]
24,[-0.54298639 -0.47079948],"[ 0.98472591  0.08389198 -0.55908351 -1.70707055  0.44981295 -1.10057773
  0.37708839  0.76566307 -0.42620658 -0.14854851  0.        ]",[-1.34176239 -0.419436  ],-1.06942,-0.0232240136766,"[[-0.20859032 -1.57068569  0.05192297 -0.12633559]
 [ 2.08167173  2.53054837  0.          0.        ]]",[-0.27426213  0.0224348 ]
25,[-0.54298639 -0.47079948],"[ 0.98518477  0.12313566 -0.55679051 -1.70557942  0.44981273 -1.10057676
  0.18619825  0.4724146  -0.3884355  -0.15531933  0.        ]",[ 1.0847143   0.44980476],-1.1882,-0.0270752687577,"[[-0.20707501 -1.53723359  0.05192297 -0.12633559]
 [-1.91679646  0.82036266  0.          0.        ]]",[ 0.51898062  0.50783134]
26,[-0.54298639 -0.47079948],"[ 0.98571021  0.16310183 -0.55414397 -1.70101617  0.44981252 -1.10057578
  0.37692731  0.77490383 -0.34955843 -0.1604861   0.        ]",[-1.88451034 -1.16817112],-1.03228,-0.0310257342862,"[[-0.20532663 -1.50312673  0.05192297 -0.12633559]
 [ 2.07830142  2.58444299  0.          0.        ]]",[-0.34872544 -0.16239831]
27,[-0.54298639 -0.47079948],"[ 0.9861438   0.1765066  -0.55194171 -1.69879333  0.4498123  -1.10057481
  0.18606696  0.08730341 -0.33525599 -0.1609639   0.        ]",[ 0.56891848  1.08346705],-1.19583,-0.0324673958612,"[[-0.20387227 -1.49167144  0.05192297 -0.12633559]
 [-1.91953994 -1.42555148  0.          0.        ]]",[ 0.52103555  0.85123265]
28,[-0.54298639 -0.47079948],"[ 0.98138028  0.18994646 -0.57526494 -1.69621511  0.44981208 -1.10057384
  0.295331    0.77102655 -0.34278252 -0.17795965  0.        ]",[ 1.05587847 -0.47166136],-1.16756,-0.0318838711755,"[[-0.21929989 -1.48017572  0.05192297 -0.12633559]
 [ 0.36915344  2.56183268  0.          0.        ]]",[ 0.02289402 -0.0904336 ]
29,[-0.54298639 -0.47079948],"[ 0.99482473  0.22725812 -0.50395462 -1.68721821  0.44981187 -1.10057286
  0.48392789  0.44196451 -0.24802055 -0.13315424  0.        ]",[-0.53528026 -0.59234462],-1.11384,-0.0411386156147,"[[-0.17228083 -1.44819357  0.05192297 -0.12633559]
 [ 4.31958697  0.64278873  0.          0.        ]]",[-0.90125644 -0.10468674]
30,[-0.54298639 -0.47079948],"[ 1.00802143  0.21467334 -0.40554134 -1.69055327  0.44981165 -1.10057189
  0.37873986  0.03768796 -0.18086043 -0.06037968  0.        ]",[-1.38489143  0.58300813],-1.12137,-0.0482368418987,"[[-0.10799559 -1.4589931   0.05192297 -0.12633559]
 [ 2.11627922 -1.71489646  0.          0.        ]]",[-0.5052799   0.34070179]
31,[-0.54298639 -0.47079948],"[ 1.00836488  0.20208702 -0.40216641 -1.69357885  0.44981143 -1.10057092
  0.18778862  0.43948103 -0.19000046 -0.0578171   0.        ]",[ 0.12965874 -0.85422947],-1.14592,-0.0473463465135,"[[-0.10580061 -1.46978087  0.05192297 -0.12633559]
 [-1.88346038  0.62830577  0.          0.        ]]",[ 0.12909755  0.12362948]
32,[-0.54298639 -0.47079948],"[ 1.00262052  0.17696727 -0.45149458 -1.69869765  0.44981122 -1.10056994
  0.21409433 -0.14265408 -0.25225303 -0.09291558  0.        ]",[ 0.38007048  1.03979208],-1.19825,-0.0407999655307,"[[-0.13794118 -1.49127719  0.05192297 -0.12633559]
 [-1.3324486  -2.76662411  0.          0.        ]]",[ 0.2419228   0.92232931]
33,[-0.54298639 -0.47079948],"[ 1.00024251  0.15934483 -0.46878908 -1.70155755  0.449811   -1.10056897
  0.2871248   0.54564785 -0.28252954 -0.10355542  0.        ]",[-0.20806802  0.09273818],-1.14127,-0.0376940608915,"[[-0.14924209 -1.5063351   0.05192297 -0.12633559]
 [ 0.19727833  1.24745537  0.          0.        ]]",[-0.05585581  0.07312116]
34,[-0.54298639 -0.47079948],"[ 0.99927582  0.19254894 -0.47544742 -1.69565998  0.44981078 -1.100568
  0.24762411  0.60440481 -0.25704544 -0.11081933  0.        ]",[-0.52794666 -0.48469743],-1.11798,-0.0402407422106,"[[-0.15359805 -1.47794794  0.05192297 -0.12633559]
 [-0.63011587  1.59011933  0.          0.        ]]",[ 0.06005952 -0.01103345]
35,[-0.54298639 -0.47079948],"[ 0.99094455  0.20683416 -0.52639909 -1.69246244  0.44981057 -1.10056702
  0.14849199  0.26998819 -0.2856738  -0.14735191  0.        ]",[ 0.98722447 -0.16255355],-1.18924,-0.0373782845572,"[[-0.1870341  -1.46571328  0.05192297 -0.12633559]
 [-2.70657267 -0.36014854  0.          0.        ]]",[ 0.52491593  0.5751158 ]
36,[-0.54298639 -0.47079948],"[ 0.98685972  0.19095715 -0.54823798 -1.6959861   0.44981035 -1.10056605
  0.33757177  0.16071405 -0.31881074 -0.16042538  0.        ]",[-0.03148242  1.44173047],-1.18366,-0.0341169867997,"[[-0.20142833 -1.47931019  0.05192297 -0.12633559]
 [ 1.25396376 -0.99741866  0.          0.        ]]",[-0.07983691  0.54530931]
37,[-0.54298639 -0.47079948],"[ 0.99339093  0.21427738 -0.51244163 -1.69063475  0.44981014 -1.10056507
  0.33040168  0.84306469 -0.26716073 -0.13829882  0.        ]",[-0.75796735 -0.07356934],-1.11794,-0.0392159099898,"[[-0.17785577 -1.45933225  0.05192297 -0.12633559]
 [ 1.10377964  2.98195029  0.          0.        ]]",[-0.26523507 -0.37332815]
