timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.00735785 -0.11679661],"[ 1.06719218  1.45626057  0.21526546  0.3806501   1.46954531 -0.6304765
  0.37517478  0.23626063  0.033338    0.72150142  0.        ]",[ 1.50406853  1.10430042],-0.471977,-0.100766939743,"[[ 0.09636321 -0.03040092  0.1684618  -0.07525006]
 [ 0.00273572 -0.00166149  0.          0.        ]]",[-0.17959222 -0.66726023]
1,[-0.00735785 -0.11679661],"[ 1.06080004  1.45674772  0.27570964  0.46213706  1.46952269 -0.63047221
  0.72025414  0.781927    0.02419738  0.81300081  0.        ]",[ 1.00542391 -1.8079726 ],-0.387991,-0.111930704924,"[[ 0.13609244  0.00927858  0.1684618  -0.07525006]
 [ 3.95702596  3.95642541  0.          0.        ]]",[-0.21200687 -0.68750083]
2,[-0.00735785 -0.11679661],"[ 1.02910195  1.4553851   0.45302833  0.54137815  1.46950007 -0.63046791
  1.05877387  0.22503859 -0.0162248   1.01858949  0.        ]",[-0.33244428 -0.44808116],-0.437868,-0.137225384311,"[[ 0.25415397  0.04787817  0.1684618  -0.07525006]
 [ 7.83620531 -0.08300109  0.          0.        ]]",[-0.25835818 -0.71933079]
3,[-0.00735785 -0.11679661],"[ 0.96632343  1.4562643   0.65895369  0.50147742  1.46947744 -0.63046362
  0.93053116 -0.01925736 -0.07791348  1.20730638  0.        ]",[ 1.41803917 -0.89485336],-0.583148,-0.160953566295,"[[ 0.39613497  0.02843897  0.1684618  -0.07525006]
 [ 6.36678468 -1.85501384  0.          0.        ]]",[-0.29172337 -0.73675525]
4,[-0.00735785 -0.11679661],"[ 0.86060286  1.45556486  0.8840562   0.35301569  1.46945482 -0.63045933
  1.26486819 -0.50288323 -0.15930952  1.38015553  0.        ]",[-1.69769344 -2.42256343],-0.408292,-0.18337538939,"[[  0.56191133  -0.04385839   0.1684618   -0.07525006]
 [ 10.19809301  -5.36302191   0.           0.        ]]",[-0.35093337 -0.77456057]
5,[-0.00735785 -0.11679661],"[ 0.72597604  1.43489375  1.08275031  0.05563292  1.4694322  -0.63045503
  0.90216501 -1.03389704 -0.22964675  1.48546999  0.        ]",[ 0.43384539 -1.50908882],-0.641645,-0.197535893717,"[[ 0.72417402 -0.1897649   0.1684618  -0.07525006]
 [ 6.04200348 -9.21479824  0.          0.        ]]",[-0.36921862 -0.77728558]
6,[-0.00735785 -0.11679661],"[ 0.59105425  1.35500718  1.2298122  -0.37936197  1.46940958 -0.63045074
  1.04162918 -1.55468225 -0.26477384  1.49505771  0.        ]",[-2.23105214 -1.48006031],-0.450897,-0.198903295252,"[[  0.86104958  -0.41196391   0.1684618   -0.07525006]
 [  7.64022985 -12.99249499   0.           0.        ]]",[-0.39027509 -0.78443837]
7,[-0.00735785 -0.11679661],"[ 0.4684172   1.16382537  1.33374566 -0.89413437  1.46938697 -0.63044645
  0.68329072 -2.06484055 -0.27636752  1.40593976  0.        ]",[-0.14950667 -0.45977549],-0.583484,-0.186661398606,"[[  0.97265794  -0.70894512   0.1684618   -0.07525006]
 [  3.53412194 -16.69333148   0.           0.        ]]",[-0.36442545 -0.75612307]
8,[-0.00735785 -0.11679661],"[ 0.3935567   0.8378174   1.3863388  -1.34645651  1.46936435 -0.63044215
  0.62554733 -2.27015724 -0.28711442  1.20618181  0.        ]",[-0.78084912 -0.87639793],-0.420497,-0.159188802446,"[[  1.03670305  -1.05775922   0.1684618   -0.07525006]
 [  2.87249652 -18.18312126   0.           0.        ]]",[-0.33214909 -0.72428966]
9,[-0.00735785 -0.11679661],"[ 0.36247348  0.38456066  1.40605241 -1.59653785  1.46934173 -0.63043786
  0.35087892 -2.69870968 -0.35648784  0.92916273  0.        ]",[-0.40982282  0.02692395],-0.365537,-0.122132536741,"[[  1.06257783  -1.452619     0.1684618   -0.07525006]
 [ -0.27486132 -21.2925449    0.           0.        ]]",[-0.25829822 -0.65934908]
