timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.63906848 -0.53813285],"[[-0.05245457  0.04398941 -0.13564348 -0.11967072]
 [ 0.00270513  0.00471577  0.          0.        ]]",[-3.48443891 -4.05043499],"[ 0.99726724  1.15006221 -0.42988527  1.09119301 -1.15895792 -1.03558335
  0.2614169   0.32809809  3.11000785  1.30107554  0.        ]",-4.1843,-0.363666174916,[-2.58884645 -4.20677853]
1,[-0.63906848 -0.53813285],"[[-0.09207607  0.00437039 -0.13564348 -0.11967072]
 [-3.95169261 -3.95343215  0.          0.        ]]",[-1.36210109 -3.91698805],"[ 0.99297008  1.15119927 -0.49260049  0.98850082 -1.15895684 -1.0355825
  0.08972262 -0.39620223  3.10189712  1.12351742  0.        ]",-4.17445,-0.359242659914,[-2.09306312 -3.42321706]
2,[-0.63906848 -0.53813285],"[[-0.21000121 -0.11362561 -0.13564348 -0.11967072]
 [-7.82793805 -7.83323824  0.          0.        ]]",[-1.19943632 -2.96898694],"[ 0.96633528  1.14354726 -0.67752243  0.68318224 -1.15895575 -1.03558164
 -0.0785784  -1.10616625  3.02073353  0.60423305  0.        ]",-3.95587,-0.343720004442,[-1.47314346 -2.51770663]
3,[-0.63906848 -0.53813285],"[[ -0.40468452  -0.30844686  -0.13564348  -0.11967072]
 [-11.62783509 -11.63619858   0.           0.        ]]",[-1.77680243 -2.5129493 ],"[ 0.87801572  1.09513106 -0.9715621   0.19001802 -1.15895467 -1.03558078
 -0.24356447 -1.80206613  2.71066616 -0.17488144  0.        ]",-3.59955,-0.310875793788,[-1.19956458 -2.19638729]
4,[-0.63906848 -0.53813285],"[[ -0.67461995  -0.57857053  -0.13564348  -0.11967072]
 [-15.35354611 -15.3637015    0.           0.        ]]",[-0.43038925 -1.52842567],"[ 0.67032632  0.95781608 -1.33797983 -0.44070111 -1.15895358 -1.03557992
 -0.40532947 -2.48415341  1.99029022 -0.95561577  0.        ]",-3.24498,-0.252560333168,[-0.28816506 -1.68029499]
5,[-0.63906848 -0.53813285],"[[ -0.99573745  -0.92250888  -0.13564348  -0.11967072]
 [-16.75389842 -19.01789911   0.           0.        ]]",[ 1.36314273  0.02462292],"[ 0.3142805   0.68045315 -1.6785073  -1.08968112 -1.1589525  -1.03557907
 -0.46613061 -3.15281853  0.8923688  -1.24176236  0.        ]",-2.72313,-0.166913290956,[ 1.29204965 -0.11854213]
6,[-0.63906848 -0.53813285],"[[ -1.28782694  -1.29811419  -0.13564348  -0.11967072]
 [-12.46919379 -18.54420912   0.           0.        ]]",[ 2.36248646  0.25580215],"[-0.08324209  0.28297867 -1.87065579 -1.51992701 -1.15895141 -1.03557821
 -0.28009446 -3.06612592 -0.05559374 -0.77441481  0.        ]",-1.79044,-0.0780840805686,[ 1.36859918  1.12946272]
7,[-0.63906848 -0.53813285],"[[ -1.49506416  -1.65515565  -0.13564348  -0.11967072]
 [ -8.26824693 -17.16453788   0.           0.        ]]",[ 0.24899257  1.39104478],"[ -3.88955736e-01  -1.37153158e-01  -1.92922135e+00  -1.60650643e+00
  -1.15895033e+00  -1.03557735e+00  -9.76949720e-02  -2.81365263e+00
  -4.79730733e-01   1.54118392e-03   0.00000000e+00]",-1.36503,-0.0392454098217,[ 0.27108288  1.33862686]
8,[-0.63906848 -0.53813285],"[[ -1.64892644  -1.95530787  -0.13564348  -0.11967072]
 [ -7.12154465 -12.86501639   0.           0.        ]]",[ 0.23093801  1.00559573],"[-0.6198166  -0.48274939 -1.92892522 -1.42639652 -1.15894924 -1.03557649
 -0.04790667 -2.02688988 -0.52351645  0.67755463  0.        ]",-1.6512,-0.0750701610674,[-0.27937511  0.93760443]
9,[-0.63906848 -0.53813285],"[[-1.78078573 -2.17032387 -0.13564348 -0.11967072]
 [-6.06772295 -8.65063384  0.          0.        ]]",[-0.85904787  0.91429274],"[-0.81566515 -0.70750019 -1.89889962 -1.16352882 -1.15894816 -1.03557564
 -0.00215111 -1.2557103  -0.41415617  1.13275427  0.        ]",-1.8655,-0.10870868817,[-0.57977676  0.34925297]
10,[-0.63906848 -0.53813285],"[[-1.93506208 -2.30529221 -0.13564348 -0.11967072]
 [-9.34894286 -4.8588252   0.          0.        ]]",[-1.46365815 -1.10601771],"[-1.03766924 -0.83340646 -1.82962333 -0.9471934  -1.15894707 -1.03557478
 -0.14461737 -0.56185751 -0.28673481  1.45134413  0.        ]",-1.94282,-0.133889824533,[-0.72492051 -0.44800031]
11,[-0.63906848 -0.53813285],"[[ -2.15990853  -2.44122713  -0.13564348  -0.11967072]
 [-13.12324857  -8.72177175   0.           0.        ]]",[-1.37224837 -1.34675746],"[-1.33709084 -0.94556813 -1.66622664 -0.6939408  -1.15894599 -1.03557392
 -0.30849276 -1.2687262  -0.08138474  1.75512007  0.        ]",-2.31578,-0.160862960784,[-1.86929405 -1.29983974]
