timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.10930074 -0.19704455],"[[-0.06935282  0.05032579 -0.15850998  0.09154002]
 [-0.00270287 -0.00445672  0.          0.        ]]",[-0.0287621  -1.52827424],"[ 1.10617041  1.88908351 -0.17966046  0.8158675  -1.35291969  0.7831182
  0.28235603  0.35110653  2.45196454 -0.80600547  0.        ]",-1.97242,-0.381733753968,[ 0.64418387 -1.17037475]
1,[-0.10930074 -0.19704455],"[[-0.07053249  0.01051014 -0.15850998  0.09154002]
 [-0.1148946  -3.96391232  0.          0.        ]]",[-1.2274074  -0.86449506],"[ 1.10605152  1.89063172 -0.18142205  0.70211534 -1.35291481  0.78311659
  0.27602659 -0.21165522  2.45055601 -0.84511503  0.        ]",-1.95802,-0.38279801265,[ 0.77511007 -1.02074492]
2,[-0.10930074 -0.19704455],"[[-0.11248511 -0.1023098  -0.15850998  0.09154002]
 [-4.06722215 -7.30694526  0.          0.        ]]",[ 0.33632224 -0.52853599],"[ 1.10066626  1.88395829 -0.24396443  0.38013504 -1.35290992  0.78311498
  0.05306385 -0.68680368  2.43034794 -1.02302431  0.        ]",-2.078,-0.386535139923,[ 0.80390209 -1.00562823]
3,[-0.10930074 -0.19704455],"[[-0.17966679 -0.26800024 -0.15850998  0.09154002]
 [-2.65566542 -9.25560092  0.          0.        ]]",[ 0.50378388 -0.63563668],"[ 1.08693627  1.84471295 -0.34345635 -0.08485574 -1.35290504  0.78311337
  0.13269393 -0.96376653  2.36118323 -1.2838482   0.        ]",-2.12065,-0.389148238284,[ 0.77131498 -1.03668594]
4,[-0.10930074 -0.19704455],"[[ -0.21225032  -0.47653389  -0.15850998   0.09154002]
 [ -0.60952244 -11.58997696   0.           0.        ]]",[ 1.05758718  0.64097556],"[ 1.07802628  1.74720804 -0.39130313 -0.63910484 -1.35290016  0.78311176
  0.24812296 -1.29555035  2.2504716  -1.49962643  0.        ]",-2.21824,-0.386941522168,[ 0.65186751 -1.08761895]
5,[-0.10930074 -0.19704455],"[[-0.18463886 -0.68058081 -0.15850998  0.09154002]
 [ 3.3575477  -8.82390759  0.          0.        ]]",[ 0.54221784 -1.35698746],"[ 1.08566572  1.60377161 -0.3507761  -1.12659054 -1.35289528  0.78311015
  0.4719174  -0.90240316  2.15334209 -1.59369705  0.        ]",-2.06946,-0.381013971843,[ 0.53708863 -1.14760566]
6,[-0.10930074 -0.19704455],"[[ -0.09661893  -0.89504044  -0.15850998   0.09154002]
 [  5.43751293 -12.6094139    0.           0.        ]]",[ 1.17264098 -0.72583029],"[ 1.1029789   1.40839459 -0.22033771 -1.55818189 -1.35289039  0.78310854
  0.58925403 -1.44043666  2.07970382 -1.59039999  0.        ]",-2.04187,-0.372326503005,[ 0.23826779 -1.26024866]
7,[-0.10930074 -0.19704455],"[[  0.05075795  -1.17356925  -0.15850998   0.09154002]
 [  9.28744218 -15.23464016   0.           0.        ]]",[ 0.39698157  0.17885552],"[  1.10771581e+00   1.10111253e+00   5.38195793e-05  -1.96379254e+00
  -1.35288551e+00   7.83106928e-01   8.06439608e-01  -1.81355320e+00
   1.98874266e+00  -1.52576478e+00   0.00000000e+00]",-1.92636,-0.357917777282,[-0.10345134 -1.3851285 ]
8,[-0.10930074 -0.19704455],"[[  0.25042482  -1.46812964  -0.15850998   0.09154002]
 [ 10.67470309 -14.22472402   0.           0.        ]]",[ 0.43449298 -1.3663062 ],"[ 1.06572603  0.73491704  0.29511629 -2.17129145 -1.35288063  0.78310532
  0.88469762 -1.670005    1.89495947 -1.39339496  0.        ]",-1.68291,-0.339102969731,[-0.31515336 -1.46022296]
9,[-0.10930074 -0.19704455],"[[  0.47906323  -1.78952355  -0.15850998   0.09154002]
 [ 12.18410933 -17.90236878   0.           0.        ]]",[-1.14165815  0.55791174],"[ 0.95146482  0.32352708  0.61421285 -2.11822422 -1.35287575  0.78310371
  0.96984589 -2.19269396  1.76203187 -1.23907299  0.        ]",-1.55866,-0.314583393172,[-0.52187544 -1.49110305]
10,[-0.10930074 -0.19704455],"[[  0.6806133   -2.12184112  -0.15850998   0.09154002]
 [  7.98474719 -15.33804895   0.           0.        ]]",[-1.43554765 -1.51020925],"[ 0.79668429 -0.07127262  0.86621896 -1.76320977 -1.35287087  0.7831021
  0.73294432 -1.82821775  1.57501304 -1.12016986  0.        ]",-1.23615,-0.285795550549,[-0.44978195 -1.42294002]
11,[-0.10930074 -0.19704455],"[[  0.79900382  -2.46528003  -0.15850998   0.09154002]
 [  3.86780486 -18.9937306    0.           0.        ]]",[ 0.74383273  0.24235224],"[ 0.68469036 -0.40132362  0.99705793 -1.11704494 -1.35286598  0.78310048
  0.50069283 -2.34777776  1.33183672 -1.04977541  0.        ]",-1.29754,-0.253297881026,[-0.29918116 -1.25644386]
12,[-0.10930074 -0.19704455],"[[  0.90513483  -2.83175273  -0.15850998   0.09154002]
 [  6.73586529 -17.65797006   0.           0.        ]]",[-0.37705296 -1.3086866 ],"[ 0.57259067 -0.62344855  1.10162806 -0.1994518  -1.3528611   0.78309887
  0.6624888  -2.15791257  1.06524308 -0.93659669  0.        ]",-0.994119,-0.215779064742,[-0.14453906 -1.11410046]
13,[-0.10930074 -0.19704455],"[[ 1.02353855 -3.11204472 -0.15850998  0.09154002]
 [ 5.11019964 -4.62978784  0.          0.        ]]",[-0.55663462 -0.61541023],"[ 0.43607443 -0.68420309  1.20260348  0.58764665 -1.35285622  0.78309726
  0.57077836 -0.3062449   0.86326433 -0.80947945  0.        ]",-0.916624,-0.184831132383,[ 0.29464069 -0.85332036]
14,[-0.10930074 -0.19704455],"[[ 1.10261922 -3.11691861 -0.15850998  0.09154002]
 [ 2.80544917  2.00085697  0.          0.        ]]",[-0.93455902  0.07437896],"[ 0.33907425 -0.68437194  1.26014752  0.60157206 -1.35285134  0.78309565
  0.44075856  0.6361542   0.8728085  -0.81384821  0.        ]",-0.958795,-0.186187775965,[ 0.50252974 -0.7226541 ]
15,[-0.10930074 -0.19704455],"[[ 1.12104595 -3.06934367 -0.15850998  0.09154002]
 [-0.95026927  2.54248042  0.          0.        ]]",[ 0.19007015 -1.19287189],"[ 0.31588001 -0.68140321  1.27236516  0.46575484 -1.35284646  0.78309404
  0.22888467  0.71313273  0.91259818 -0.83283662  0.        ]",-0.955098,-0.191896097862,[ 0.49978551 -0.71572781]
16,[-0.10930074 -0.19704455],"[[ 1.10977917 -3.03338116 -0.15850998  0.09154002]
 [-0.17897299  1.2011998   0.          0.        ]]",[-0.43253667 -1.69191166],"[ 0.33008623 -0.67722932  1.26494217  0.36338207 -1.35284157  0.78309243
  0.27239595  0.5224981   0.93916951 -0.84530543  0.        ]",-0.90388,-0.19569772534,[ 0.4296456  -0.76491946]
17,[-0.10930074 -0.19704455],"[[ 1.08905246 -3.0167858  -0.15850998  0.09154002]
 [-1.88799835  0.5402018   0.          0.        ]]",[ 0.5188111  -0.36907611],"[ 0.35601238 -0.67474391  1.2508464   0.31626721 -1.35283669  0.78309082
  0.17598322  0.42855092  0.94967119 -0.85190373  0.        ]",-1.0523,-0.197307067144,[ 0.39783627 -0.78142655]
18,[-0.10930074 -0.19704455],"[[ 1.07227708 -3.00876666 -0.15850998  0.09154002]
 [ 0.20349075  0.28134993  0.          0.        ]]",[ 1.23206175 -0.80866115],"[ 0.37679178 -0.67341613  1.23901952  0.29353468 -1.35283181  0.78308921
  0.29397166  0.39176012  0.953905   -0.85567432  0.        ]",-1.05694,-0.19802662133,[ 0.36872235 -0.81089568]
19,[-0.10930074 -0.19704455],"[[ 1.11603122 -3.0052374  -0.15850998  0.09154002]
 [ 4.15874437  0.10180715  0.          0.        ]]",[ 0.27867122 -0.86055814],"[ 0.32221084 -0.67280506  1.26906766  0.28353738 -1.35282693  0.7830876
  0.51710197  0.36624143  0.96145005 -0.85345364  0.        ]",-1.00962,-0.198742335076,[ 0.36552405 -0.82377827]
