timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.00887971 -0.15337937],"[ 1.08047339  1.60252249  0.11731187  0.44304567 -1.66568815 -0.0438966
  0.3448635   0.28321324  2.47187014  0.14282044  0.        ]",[ 0.38889279 -1.63198226],-1.5174,-0.397278679147,"[[  3.73967468e-02  -3.43557250e-02  -1.87163213e-01  -8.07854216e-03]
 [ -3.35652205e-03   1.68387252e-04   0.00000000e+00   0.00000000e+00]]",[-0.78093851 -1.28932238]
1,[-0.00887971 -0.15337937],"[ 1.07950568  1.5998553   0.14079315  0.35284867 -1.66566597 -0.04389644
  0.46908757 -0.26985574  2.4711695   0.13427014  0.        ]",[-0.79735552 -0.05411942],-1.47895,-0.397151723591,"[[ 0.05278107 -0.07408624 -0.18716321 -0.00807854]
 [ 1.53665626 -3.96001897  0.          0.        ]]",[-0.76139414 -1.27095628]
2,[-0.00887971 -0.15337937],"[ 1.07958538  1.58853737  0.13893285  0.17094525 -1.66564379 -0.04389629
  0.21219821 -0.2886609   2.46734358  0.06609926  0.        ]",[ 1.3295902  -0.98835301],-1.59274,-0.396451200116,"[[ 0.0515622  -0.15463765 -0.18716321 -0.00807854]
 [-1.64794539 -4.09467843  0.          0.        ]]",[-0.72176266 -1.23985839]
3,[-0.00887971 -0.15337937],"[ 1.07903814  1.55699292  0.14972363 -0.09626603 -1.66562162 -0.04389613
  0.53404969 -0.82409681  2.45352154 -0.02081577  0.        ]",[-0.53777729 -1.86385513],-1.43564,-0.394545468301,"[[ 0.05863569 -0.27499839 -0.18716321 -0.00807854]
 [ 2.34200621 -7.92860913  0.          0.        ]]",[-0.69551528 -1.21720827]
4,[-0.00887971 -0.15337937],"[ 1.07656631  1.46890377  0.18789005 -0.51205377 -1.66559944 -0.04389597
  0.35880269 -1.35503788  2.41401206 -0.13702795  0.        ]",[-1.26153467 -1.56179492],-1.36104,-0.389451112309,"[[  8.36793735e-02  -4.71715225e-01  -1.87163213e-01  -8.07854216e-03]
 [  1.69531117e-01  -1.17304131e+01   0.00000000e+00   0.00000000e+00]]",[-0.60718393 -1.14476538]
5,[-0.00887971 -0.15337937],"[ 1.07984869  1.27854025  0.13250562 -1.0181865  -1.66557726 -0.04389582
  0.0394568  -1.875368    2.29682947 -0.38110019  0.        ]",[-0.86110356 -1.02997337],-1.34322,-0.375904730566,"[[  4.73518139e-02  -7.43707006e-01  -1.87163213e-01  -8.07854216e-03]
 [ -3.78930540e+00  -1.54563673e+01   0.00000000e+00   0.00000000e+00]]",[-0.44015518 -1.01558375]
6,[-0.00887971 -0.15337937],"[ 1.07874414  0.94287179 -0.03428814 -1.49420533 -1.66555509 -0.04389566
 -0.22937424 -2.38540371  2.02652354 -0.68713277  0.        ]",[-0.098533   -1.42640362],-1.24058,-0.34610496396,"[[ -6.18680377e-02  -1.08948061e+00  -1.87163213e-01  -8.07854216e-03]
 [ -7.12192449e+00  -1.91088316e+01   0.00000000e+00   0.00000000e+00]]",[-0.21608785 -0.84354842]
7,[-0.00887971 -0.15337937],"[ 1.05189469  0.45136231 -0.25358485 -1.74796175 -1.66553291 -0.04389551
 -0.24964062 -2.88541155  1.60082382 -0.85772794  0.        ]",[ 0.69106826 -1.20317622],-1.05481,-0.295358978139,"[[ -2.06824655e-01  -1.50758659e+00  -1.87163213e-01  -8.07854216e-03]
 [ -7.37317081e+00  -2.26898281e+01   0.00000000e+00   0.00000000e+00]]",[-0.0815661  -0.72488236]
8,[-0.00887971 -0.15337937],"[ 1.00875903 -0.13413575 -0.42830148 -1.54945442 -1.66551074 -0.04389535
 -0.01749539 -3.37552402  1.17533057 -0.73000632  0.        ]",[ 0.79979497  0.39172685],-0.83001,-0.231639631013,"[[ -3.25414554e-01  -1.99660648e+00  -1.87163213e-01  -8.07854216e-03]
 [ -4.49536384e+00  -2.62004364e+01   0.00000000e+00   0.00000000e+00]]",[-0.03007017 -0.6531195 ]
9,[-0.00887971 -0.15337937],"[ 0.9812777  -0.61115632 -0.51037992 -0.8398115  -1.66548856 -0.0438952
  0.24486695 -3.0863835   0.94888648 -0.37883297  0.        ]",[ 1.50619127 -0.29482216],-0.714967,-0.182854708247,"[[ -3.82694058e-01  -2.49984952e+00  -1.87163213e-01  -8.07854216e-03]
 [ -1.24296729e+00  -2.41307308e+01   0.00000000e+00   0.00000000e+00]]",[-0.05675967 -0.65374929]
