timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.47065666 -0.41597712],"[ 1.01811567  1.27935406 -0.16656424  0.76029635  1.64018524  0.20791865
  0.2790101   0.33290877 -0.43483003 -0.36996968  0.        ]",[ 0.13857432 -0.36554067],-0.906962,-0.0304245158298,"[[ 0.04039655 -0.0597145   0.18967506  0.02464449]
 [ 0.00212881 -0.00099353  0.          0.        ]]",[ 0.56834483 -0.1796369 ]
1,[-0.47065666 -0.41597712],"[ 1.01776388  1.27821478 -0.1580084   0.72152919  1.6401826   0.20791856
  0.30543786  0.08860608 -0.4352902  -0.37491329  0.        ]",[ 0.48792478  0.27650375],-0.912038,-0.0307195360297,"[[ 0.04594443 -0.07425846  0.18967506  0.02464449]
 [ 0.5508305  -1.44857659  0.          0.        ]]",[ 0.5067327   0.06403357]
2,[-0.47065666 -0.41597712],"[ 1.01505537  1.27649536 -0.11137382  0.67439011  1.64017996  0.20791846
  0.39785779  0.27809264 -0.43678595 -0.32488394  0.        ]",[ 0.66896063 -0.47544165],-0.913103,-0.0274404729071,"[[ 0.07621337 -0.09196482  0.18967506  0.02464449]
 [ 2.46967567 -0.32579873  0.          0.        ]]",[-0.13593209 -0.2869091 ]
3,[-0.47065666 -0.41597712],"[ 1.00248367  1.27339941  0.00432758  0.60704052  1.64017732  0.20791837
  0.52299904 -0.03869817 -0.44559831 -0.17699057  0.        ]",[-1.11469817 -0.25241321],-0.828593,-0.0199604879895,"[[ 0.15167553 -0.11731442  0.18967506  0.02464449]
 [ 5.06788855 -2.20289942  0.          0.        ]]",[-1.00791669 -0.19150046]
4,[-0.47065666 -0.41597712],"[ 0.98639313  1.26439567  0.09641007  0.46526388  1.64017468  0.20791827
  0.32765513 -0.19974639 -0.45653289 -0.1003166   0.        ]",[ 0.33116719  0.00879797],-0.876689,-0.0180113146992,"[[ 0.21234068 -0.17094681  0.18967506  0.02464449]
 [ 1.01212522 -3.15716867  0.          0.        ]]",[-0.09876519  0.35722286]
5,[-0.47065666 -0.41597712],"[ 0.97535602  1.24981578  0.14629683  0.30257635  1.64017204  0.20791818
  0.38978777 -0.18340134 -0.46299687 -0.09986751  0.        ]",[-0.75361748 -0.06534696],-0.837088,-0.0173479201701,"[[ 0.24552624 -0.23311849  0.18967506  0.02464449]
 [ 2.30213808 -3.06031888  0.          0.        ]]",[-0.43631232  0.3582527 ]
6,[-0.47065666 -0.41597712],"[ 0.96959724  1.23049738  0.16971981  0.13968929  1.6401694   0.20791808
  0.24400661 -0.21664929 -0.46738484 -0.14197787  0.        ]",[ 1.32159519  0.57714427],-0.920517,-0.0170762481109,"[[ 0.26120099 -0.29630144  0.18967506  0.02464449]
 [-0.72459275 -3.25732541  0.          0.        ]]",[ 0.42519981  0.76620823]
7,[-0.47065666 -0.41597712],"[ 0.95955534  1.21534209  0.20736769  0.03413881  1.64016676  0.20791799
  0.43519133  0.17965614 -0.47477084 -0.13463561  0.        ]",[ 0.63929989  1.14383064],-0.929757,-0.016230857641,"[[ 0.28653531 -0.33788728  0.18967506  0.02464449]
 [ 3.24482006 -0.90907534  0.          0.        ]]",[-0.720182    0.10922432]
8,[-0.47065666 -0.41597712],"[ 0.91684695  1.22349439  0.33812625  0.08908205  1.64016412  0.20791789
  0.55383756  0.85078681 -0.50353489  0.10084342  0.        ]",[-1.67591877 -1.89559742],-0.853663,-0.022835868603,"[[ 0.3761474  -0.31616944  0.18967506  0.02464449]
 [ 5.7081779   3.06761293  0.          0.        ]]",[-2.04719949 -1.06540871]
9,[-0.47065666 -0.41597712],"[ 0.87372685  1.23088945  0.44182141  0.14266084  1.64016148  0.2079178
  0.3579348   0.17255467 -0.54284334  0.29464662  0.        ]",[-1.10111981 -0.42714227],-0.919354,-0.036861364799,"[[ 0.44950186 -0.29513863  0.18967506  0.02464449]
 [ 1.64081944 -0.9511493   0.          0.        ]]",[-1.25642228 -0.11144635]
10,[-0.47065666 -0.41597712],"[ 0.87827313  1.21800806  0.43180196  0.05170314  1.64015884  0.20791771
  0.16586432 -0.10944883 -0.53375921  0.23397587  0.        ]",[ 0.12418304  0.06876498],-0.936932,-0.0319977732184,"[[ 0.44230766 -0.33092694  0.18967506  0.02464449]
 [-2.34697325 -2.62211828  0.          0.        ]]",[-0.05080462  0.63468212]
11,[-0.47065666 -0.41597712],"[ 0.9031827   1.19799652  0.3732886  -0.07148204  1.6401562   0.20791761
  0.19175482 -0.05476865 -0.51088666  0.07762895  0.        ]",[-0.35714639  0.92305218],-0.906602,-0.020736908482,"[[ 0.4007615  -0.38011852  0.18967506  0.02464449]
 [-1.80942963 -2.29811948  0.          0.        ]]",[ 0.14738581  0.71037871]
