timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.41616786 -0.37585461],"[ 1.02526372  1.34167364 -0.22048966  0.68609657  0.35356126  1.24464692
  0.27814943  0.33660534  0.98331699 -1.73114823  0.        ]",[ 3.39323368 -1.73750075],-2.42556,-0.22822569875,"[[-0.0088021  -0.07036769  0.04106324  0.14425437]
 [-0.00210878  0.00054768  0.          0.        ]]",[ 3.33235693  0.08492479]
1,[-0.41616786 -0.37585461],"[ 1.02462512  1.33750623 -0.15952018  0.57793684  0.35356105  1.24464525
  0.4729446  -0.30946641  0.98290663 -1.68879121  0.        ]",[ 3.43012155  0.56677287],-2.44771,-0.22554448572,"[[ 0.03086213 -0.1101001   0.04106324  0.14425437]
 [ 3.95535094 -3.96058018  0.          0.        ]]",[ 2.80578089  0.21903199]
2,[-0.41616786 -0.37585461],"[ 1.00920035  1.32855082  0.0210542   0.42654534  0.35356084  1.24464357
  0.66376844  0.0691164   0.97616495 -1.4900901   0.        ]",[ 2.10427585 -0.22142376],-2.22035,-0.213085072578,"[[ 0.14886596 -0.1660232   0.04106324  0.14425437]
 [ 7.83213165 -1.63945418  0.          0.        ]]",[ 1.82630992 -0.34235924]
3,[-0.41616786 -0.37585461],"[ 0.94011228  1.31963766  0.31100727  0.31569005  0.35356063  1.2446419
  0.85087897 -0.06881523  0.92306387 -1.10793663  0.        ]",[ 1.86929555 -0.15119332],-1.84046,-0.188171044822,"[[  0.34364856  -0.20729737   0.04106324   0.14425437]
 [ 11.63347712  -2.4851254    0.           0.        ]]",[ 0.6730147  -0.47423899]
4,[-0.41616786 -0.37585461],"[ 0.75939344  1.3046813   0.67839002  0.16888887  0.35356042  1.24464023
  1.03428527 -0.15863601  0.75583505 -0.60714067  0.        ]",[ 0.1280165  -1.62469851],-1.08048,-0.152030787751,"[[  0.61370304  -0.26252554   0.04106324   0.14425437]
 [ 15.35957447  -3.03582475   0.           0.        ]]",[-0.78589904 -0.65246242]
5,[-0.41616786 -0.37585461],"[ 0.44746867  1.26898772  1.0188823  -0.09070036  0.35356021  1.24463856
  1.04433831 -0.79461594  0.46441924 -0.14904817  0.        ]",[-1.50914653 -0.76946246],-0.542444,-0.112609258014,"[[  0.92294375  -0.36236466   0.04106324   0.14425437]
 [ 15.56383498  -6.93507388   0.           0.        ]]",[-1.59028471 -0.02085334]
6,[-0.41616786 -0.37585461],"[ 0.10768136  1.18477882  1.2210811  -0.50414911  0.35356     1.24463689
  0.83452439 -1.26884711  0.19021979  0.08877838  0.        ]",[-1.00951332  0.16534835],-0.522722,-0.0843492185049,"[[  1.19145326  -0.53023832   0.04106324   0.14425437]
 [ 11.30127945  -9.84263415   0.           0.        ]]",[-1.37889421  0.86769193]
7,[-0.41616786 -0.37585461],"[-0.14922879  1.05688022  1.30115936 -0.92115686  0.35355979  1.24463521
  0.62878224 -1.13000609  0.02991439  0.1405866   0.        ]",[-0.46701795  1.13667787],-0.569977,-0.0687330513491,"[[ 1.37554181 -0.71854981  0.04106324  0.14425437]
 [ 7.12144053 -8.99139669  0.          0.        ]]",[-1.02147353  1.14171672]
8,[-0.41616786 -0.37585461],"[-0.32598318  0.94292176  1.32629847 -1.18765501  0.35355959  1.24463354
  0.53083891 -0.45502612 -0.072434    0.14320772  0.        ]",[-0.96667463 -0.65716508],-0.562689,-0.058377969503,"[[ 1.49800635 -0.85685607  0.04106324  0.14425437]
 [ 5.13163634 -4.85303994  0.          0.        ]]",[-1.1359601   0.57939285]
9,[-0.41616786 -0.37585461],"[-0.41806006  0.83005768  1.33029743 -1.39042145  0.35355938  1.24463187
  0.33761826 -0.86356558 -0.09645302  0.08921691  0.        ]",[-1.14751437  1.58879502],-0.58639,-0.0542497081574,"[[ 1.56125455 -0.97904796  0.04106324  0.14425437]
 [ 1.20618119 -7.35783326  0.          0.        ]]",[-0.10615936  1.39162469]
