timestep,logstd_action_dist,original_rewards,rewards,obs,avg_action_dist,actions,human_obs
20,[-0.32634836 -0.35998413],-0.124156332183,-9.45926e-05,"[ 0.08940472 -0.7201133  -1.35142927 -0.36010223 -0.50941023  1.01285259
 -0.19868537 -0.20275447  0.30078316 -0.6909637   0.        ]",[-2.04851866  0.59972775],[-3.43016737  1.01859541],"[[ -1.39861931e+01   3.04050428e+00  -5.96974855e-02   1.14297443e-01]
 [ -6.59245476e+01   9.27110287e-01   0.00000000e+00   0.00000000e+00]]"
21,[-0.32634836 -0.35998413],-0.141426603235,0.0117441,"[-1.40254109 -0.71973306 -0.43969328 -0.35261614 -0.5094094   1.01284993
 -0.27237572 -0.43850546  0.32706993 -0.8277775   0.        ]",[-2.05144334  0.66256392],[-1.75958435  1.57873672],"[[ -1.53313157e+01   3.03761846e+00  -5.96974855e-02   1.14297443e-01]
 [ -6.85788319e+01  -6.67513583e-01   0.00000000e+00   0.00000000e+00]]"
22,[-0.32634836 -0.35998413],-0.13958782811,-0.671502,"[-0.83987807 -0.71777207  1.3526589  -0.31683085 -0.50940857  1.01284728
 -0.34460412 -0.43104821  0.19381006 -0.8851036   0.        ]",[-2.18447661  0.72414207],[-3.11592224  0.38682292],"[[ -1.67289954e+01   3.02381033e+00  -5.96974855e-02   1.14297443e-01]
 [ -7.11804592e+01  -6.17077299e-01   0.00000000e+00   0.00000000e+00]]"
23,[-0.32634836 -0.35998413],-0.117432972938,-0.710951,"[ 0.96301961 -0.71612992  1.01400877 -0.28984571 -0.50940773  1.01284462
 -0.41540254 -0.40027516  0.12618136 -0.73365264  0.        ]",[-2.24781418  0.79933369],[-2.45107368  1.58707184],"[[ -1.81781907e+01   3.01338307e+00  -5.96974855e-02   1.14297443e-01]
 [ -7.37305812e+01  -4.08932902e-01   0.00000000e+00   0.00000000e+00]]"
24,[-0.32634836 -0.35998413],-0.117049930424,-0.167371,"[ 0.81543473 -0.71520969 -0.98160287 -0.27566131 -0.5094069   1.01284197
 -0.48479972 -0.36533872  0.26978716 -0.64863222  0.        ]",[-2.09720683  0.72845769],[-3.05856654  1.33547256],"[[ -1.96778822e+01   3.00789664e+00  -5.96974855e-02   1.14297443e-01]
 [ -7.62302345e+01  -1.72627312e-01   0.00000000e+00   0.00000000e+00]]"
25,[-0.32634836 -0.35998413],-0.141345017331,-0.0523047,"[-1.11544603 -0.71481177 -0.91561802 -0.26971868 -0.50940607  1.01283931
 -0.55282349 -0.35042325  0.35419274 -0.80874487  0.        ]",[-2.01911879  0.66505623],[-1.68272379  0.67858478],"[[ -2.12270704e+01   3.00559696e+00  -5.96974855e-02   1.14297443e-01]
 [ -7.86804219e+01  -7.17429287e-02   0.00000000e+00   0.00000000e+00]]"
26,[-0.32634836 -0.35998413],-0.141964610547,-0.489606,"[-1.0466316  -0.71458476  1.18777327 -0.26638225 -0.50940524  1.01283666
 -0.6195007  -0.34765317  0.20120047 -0.90127633  0.        ]",[-2.14046049  0.68516445],[-3.17267802  0.40217949],"[[ -2.28247757e+01   3.00430557e+00  -5.96974855e-02   1.14297443e-01]
 [ -8.10821118e+01  -5.30096346e-02   0.00000000e+00   0.00000000e+00]]"
27,[-0.32634836 -0.35998413],-0.116212775695,-0.972982,"[ 0.97042127 -0.71438866  1.00401357 -0.26352819 -0.50940441  1.012834
 -0.68485782 -0.3471454   0.12255119 -0.72525882  0.        ]",[-2.23004103  0.77364117],[-2.01954556  0.35864157],"[[ -2.44700379e+01   3.00320073e+00  -5.96974855e-02   1.14297443e-01]
 [ -8.34362580e+01  -4.95785322e-02   0.00000000e+00   0.00000000e+00]]"
28,[-0.32634836 -0.35998413],-0.12001253856,-0.388448,"[ 0.59366351 -0.71423945 -1.15794098 -0.26137668 -0.50940358  1.01283135
 -0.74892091 -0.34462356  0.29604482 -0.65647505  0.        ]",[-2.0693655   0.72795349],[-2.05508955  0.07421184],"[[ -2.61619154e+01   3.00236777e+00  -5.96974855e-02   1.14297443e-01]
 [ -8.57438009e+01  -3.25242783e-02   0.00000000e+00   0.00000000e+00]]"
29,[-0.32634836 -0.35998413],-0.145340065716,-0.0236286,"[-1.40345029 -0.71409726 -0.43723791 -0.25933945 -0.50940275  1.01282869
 -0.81171558 -0.34544497  0.33407962 -0.85774666  0.        ]",[-2.02893019  0.65119851],[-1.22394417  0.90306258],"[[ -2.78994854e+01   3.00157897e+00  -5.96974855e-02   1.14297443e-01]
 [ -8.80056636e+01  -3.80836531e-02   0.00000000e+00   0.00000000e+00]]"
30,[-0.32634836 -0.35998413],-0.133764687482,-0.43027,"[-0.34280507 -0.71414211  1.54951972 -0.26000679 -0.50940192  1.01282604
 -0.87326695 -0.33432984  0.14150912 -0.85989441  0.        ]",[-2.18430233  0.73434198],[-2.38412441  1.58615663],"[[ -2.96818434e+01   3.00183756e+00  -5.96974855e-02   1.14297443e-01]
 [ -9.02227515e+01   3.70950487e-02   0.00000000e+00   0.00000000e+00]]"
31,[-0.32634836 -0.35998413],-0.111304762119,-0.546923,"[ 1.25688166 -0.71429101 -0.03471991 -0.26218535 -0.50940109  1.01282338
 -0.9335997  -0.33396325  0.18457941 -0.65294819  0.        ]",[-2.15598273  0.74868464],[-2.46246425  0.76136675],"[[ -3.15081029e+01   3.00268133e+00  -5.96974855e-02   1.14297443e-01]
 [ -9.23959554e+01   3.95713881e-02   0.00000000e+00   0.00000000e+00]]"
32,[-0.32634836 -0.35998413],-0.135841690342,0.14581,"[-0.64421709 -0.7143579  -1.25748155 -0.26317937 -0.50940026  1.01282073
 -0.99273773 -0.33883388  0.35868461 -0.7553317   0.        ]",[-1.99360073  0.69235492],[-2.48596874  0.95376549],"[[ -3.33773948e+01   3.00306636e+00  -5.96974855e-02   1.14297443e-01]
 [ -9.45261367e+01   6.62352564e-03   0.00000000e+00   0.00000000e+00]]"
33,[-0.32634836 -0.35998413],-0.143073971735,-0.194791,"[-1.14617609 -0.71439993  1.08129576 -0.26381288 -0.50939943  1.01281807
 -1.05070461 -0.33780005  0.21273106 -0.90510777  0.        ]",[-2.09948945  0.70320332],[-2.17864695  1.380964  ],"[[ -3.52888672e+01   3.00331179e+00  -5.96974855e-02   1.14297443e-01]
 [ -9.66141455e+01   1.36129928e-02   0.00000000e+00   0.00000000e+00]]"
34,[-0.32634836 -0.35998413],-0.113930859343,-0.548689,"[ 1.12076351 -0.71444808  0.74904972 -0.26453712 -0.5093986   1.01281542
 -1.10752357 -0.33796256  0.1342219  -0.7012382   0.        ]",[-2.18800354  0.77110755],[-2.04593595  1.52009807],"[[ -3.72416851e+01   3.00359234e+00  -5.96974855e-02   1.14297443e-01]
 [ -9.86608198e+01   1.25104812e-02   0.00000000e+00   0.00000000e+00]]"
35,[-0.32634836 -0.35998413],-0.128589022719,0.0216396,"[-0.07014155 -0.71448159 -1.36724232 -0.2650482  -0.50939777  1.01281276
 -1.16321729 -0.33872294  0.34011079 -0.70232168  0.        ]",[-2.00452614  0.72271442],[-2.01171236  0.72173073],"[[ -3.92350299e+01   3.00379035e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.00666977e+02   7.36404933e-03   0.00000000e+00   0.00000000e+00]]"
36,[-0.32634836 -0.35998413],-0.145453897131,-0.15339,"[-1.37511654 -0.71444716  0.70919414 -0.26456381 -0.50939694  1.01281011
 -1.21780796 -0.34227545  0.25002114 -0.90674748  0.        ]",[-2.05711985  0.69595373],[-3.20525285  0.39304333],"[[ -4.12680994e+01   3.00360296e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.02633418e+02  -1.66680746e-02   0.00000000e+00   0.00000000e+00]]"
37,[-0.32634836 -0.35998413],-0.115925247654,-0.378328,"[ 0.9876237  -0.71432861  0.9800732  -0.2628524  -0.50939611  1.01280745
 -1.27131733 -0.34533447  0.12340071 -0.72251804  0.        ]",[-2.18810701  0.78369379],[-2.02731035  2.32606054],"[[ -4.33401071e+01   3.00294047e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.04560927e+02  -3.73622434e-02   0.00000000e+00   0.00000000e+00]]"
38,[-0.32634836 -0.35998413],-0.127454600478,0.0203779,"[ 0.02343808 -0.71432812 -1.36038097 -0.26286532 -0.50939528  1.0128048
 -1.3237669  -0.33696885  0.33605337 -0.69489605  0.        ]",[-2.00246072  0.7326324 ],[-1.6965788   0.75054327],"[[ -4.54502821e+01   3.00294561e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.06450279e+02   1.92184068e-02   0.00000000e+00   0.00000000e+00]]"
39,[-0.32634836 -0.35998413],-0.145200820197,-0.203316,"[-1.34709526 -0.71435399  0.7707694  -0.26326232 -0.50939445  1.01280214
 -1.37517769 -0.33967278  0.24410031 -0.90761136  0.        ]",[-2.05057716  0.70520771],[-2.4270035   0.32955107],"[[ -4.75978689e+01   3.00309947e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.08302233e+02   9.26112654e-04   0.00000000e+00   0.00000000e+00]]"
40,[-0.32634836 -0.35998413],-0.114086038795,-0.681949,"[ 1.10453607 -0.71426967  0.78299018 -0.26205445 -0.50939362  1.01279949
 -1.42557003 -0.34465495  0.13227102 -0.70341388  0.        ]",[-2.171278    0.79179627],[-2.13058113  0.41197257],"[[ -4.97821270e+01   3.00263191e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.10117521e+02  -3.27759829e-02   0.00000000e+00   0.00000000e+00]]"
41,[-0.32634836 -0.35998413],-0.132220293163,0.241774,"[-0.34657053 -0.71417871 -1.34793593 -0.2607545  -0.50939279  1.01279683
 -1.47496407 -0.34250323  0.35245163 -0.72655547  0.        ]",[-1.97591305  0.72448051],[-1.72557881  1.4219686 ],"[[ -5.20023302e+01   3.00212867e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.11896871e+02  -1.82253968e-02   0.00000000e+00   0.00000000e+00]]"
42,[-0.32634836 -0.35998413],-0.141810751184,-0.136517,"[-1.02904576 -0.71424149  1.20445236 -0.26168486 -0.50939196  1.01279418
 -1.52337972 -0.33476606  0.19801315 -0.90142225  0.        ]",[-2.07756901  0.73880655],[-1.88338873  1.30503152],"[[ -5.42577670e+01   3.00248908e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.13641000e+02   3.41042904e-02   0.00000000e+00   0.00000000e+00]]"
43,[-0.32634836 -0.35998413],-0.111353764499,-0.483152,"[ 1.26274825 -0.71435512  0.10181813 -0.26335886 -0.50939113  1.01279152
 -1.57083632 -0.33573066  0.1743787  -0.65912387  0.        ]",[-2.13357711  0.78232616],[-2.03575939  0.63227887],"[[ -5.65477400e+01   3.00313740e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.15350606e+02   2.75766411e-02   0.00000000e+00   0.00000000e+00]]"
44,[-0.32634836 -0.35998413],-0.140950888947,0.235585,"[-1.06179233 -0.71436054 -0.97199134 -0.26345798 -0.5093903   1.01278887
 -1.61735263 -0.34147248  0.35689956 -0.80324783  0.        ]",[-1.96118677  0.67840695],[-2.34462014  0.51414722],"[[ -5.88715656e+01   3.00317593e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.17026365e+02  -1.12633711e-02   0.00000000e+00   0.00000000e+00]]"
45,[-0.32634836 -0.35998413],-0.131582844452,-0.558211,"[-0.16314848 -0.7142915   1.56827283 -0.26247179 -0.50938947  1.01278621
 -1.66294719 -0.34286565  0.13280395 -0.84570549  0.        ]",[-2.13160586  0.78672469],[-1.27600314  0.75932296],"[[ -6.12285735e+01   3.00279422e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.18668946e+02  -2.06898165e-02   0.00000000e+00   0.00000000e+00]]"
46,[-0.32634836 -0.35998413],-0.116474073433,-0.407202,"[ 0.85741592 -0.7142742  -0.93888423 -0.26223996 -0.50938864  1.01278356
 -1.70763833 -0.33917762  0.26804591 -0.64460777  0.        ]",[-2.049474    0.77925497],[-1.05266878 -0.17302312],"[[ -6.36181067e+01   3.00270459e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.20279010e+02   4.25198790e-03   0.00000000e+00   0.00000000e+00]]"
47,[-0.32634836 -0.35998413],-0.147190738419,0.0502704,"[-1.49632688 -0.71302133  0.1974238  -0.24448302 -0.50938781  1.0127809
 -1.75144335 -0.4418103   0.29105667 -0.89949474  0.        ]",[-1.99299085  0.73036611],[-1.11347681  0.52796548],"[[ -6.60395214e+01   2.99582570e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.21857181e+02  -6.89939440e-01   0.00000000e+00   0.00000000e+00]]"
48,[-0.32634836 -0.35998413],-0.115693566373,-0.389981,"[ 1.00341412 -0.71433142  0.95716625 -0.26311313 -0.50938698  1.01277825
 -1.79438041 -0.19288299  0.12436263 -0.7201785   0.        ]",[-2.14999223  0.73707539],[-2.34613458  0.89429838],"[[ -6.84921851e+01   3.00304295e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.23404113e+02   9.93751345e-01   0.00000000e+00   0.00000000e+00]]"
49,[-0.32634836 -0.35998413],-0.133475590417,0.408923,"[-0.51274266 -0.7156098  -1.30696267 -0.28229288 -0.50938615  1.01277559
 -1.83646974 -0.33815941  0.35084952 -0.73937522  0.        ]",[-1.95473135  0.70659399],[-2.79575796  1.76384939],"[[ -7.09754825e+01   3.01046554e+00  -5.96974855e-02   1.14297443e-01]
 [ -1.24920535e+02   1.11297935e-02   0.00000000e+00   0.00000000e+00]]"
