timestep,logstd_action_dist,original_rewards,rewards,obs,avg_action_dist,actions,human_obs
33,[-0.28657559 -0.2861535 ],-0.192424828687,-0.66732,"[-1.39716194 -0.89432005  0.70323041  0.1610902  -1.53047538  0.50403806
 -1.4334796  -0.23629086  0.9309944  -0.55331472  0.        ]",[-1.70963454  0.45648396],[-0.82548714  0.5313572 ],"[[ -3.49749903e+01   2.80573836e+00  -1.80838706e-01   5.60822055e-02]
 [ -9.59539533e+01   1.44324657e-01   0.00000000e+00   0.00000000e+00]]"
34,[-0.28657559 -0.2861535 ],-0.157615919489,-0.0465529,"[ 0.83212874 -0.90362204  1.15466702  0.1134546  -1.53046284  0.50403651
 -1.4745963   0.06632104  0.8250533  -0.16394239  0.        ]",[-1.73548126  0.44916856],[-3.17298388  0.78393207],"[[ -3.69078042e+01   2.82957392e+00  -1.80838706e-01   5.60822055e-02]
 [ -9.73229685e+01   2.23236477e+00   0.00000000e+00   0.00000000e+00]]"
35,[-0.28657559 -0.2861535 ],-0.205860521565,-0.10101,"[ 0.39388437 -0.92861607 -1.25762526 -0.03916898 -1.53045029  0.50403496
 -1.53566983  0.50808984  1.14318084 -0.19269713  0.        ]",[-1.69998384  0.38127545],[-0.12480153 -0.19004908],"[[ -3.88746641e+01   2.90480084e+00  -1.80838706e-01   5.60822055e-02]
 [ -9.93563230e+01   5.28059752e+00   0.00000000e+00   0.00000000e+00]]"
36,[-0.28657559 -0.2861535 ],-0.202687216064,0.111113,"[-1.51553326 -0.9508618   0.11404832 -0.2398199  -1.53043775  0.50403341
 -1.49143774  0.284845    1.06230697 -0.41684697  0.        ]",[-1.71032667  0.27687842],[-0.89934051 -0.20603995],"[[ -4.08470226e+01   3.00172852e+00  -1.80838706e-01   5.60822055e-02]
 [ -9.78843725e+01   3.74020739e+00   0.00000000e+00   0.00000000e+00]]"
37,[-0.28657559 -0.2861535 ],-0.176335504005,-0.993114,"[ 0.41196995 -0.95499441  1.45882215 -0.29572958 -1.5304252   0.50403186
 -1.54019186 -0.26317697  0.90629192 -0.33405521  0.        ]",[-1.73770344  0.42367762],[-1.2683383  -0.21134757],"[[ -4.28209982e+01   3.02846331e+00  -1.80838706e-01   5.60822055e-02]
 [ -9.95076679e+01  -4.11548336e-02   0.00000000e+00   0.00000000e+00]]"
38,[-0.28657559 -0.2861535 ],-0.189268575036,0.572939,"[ 0.77416847 -0.9535153  -1.00313117 -0.27439105 -1.53041266  0.50403031
 -1.5999424  -0.39188408  1.03124186 -0.19631145  0.        ]",[-1.67958808  0.57076144],[-2.64572703  0.80778383],"[[ -4.48311119e+01   3.01827084e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.01497048e+02  -9.29240926e-01   0.00000000e+00   0.00000000e+00]]"
39,[-0.28657559 -0.2861535 ],-0.204821948649,0.563577,"[-1.47496544 -0.95181022 -0.25085688 -0.25180886 -1.53040012  0.50402876
 -1.65850598 -0.29737238  1.08502894 -0.3937812   0.        ]",[-1.68475759  0.40630418],[-1.90886129  1.06139097],"[[ -4.68806168e+01   3.00747022e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.03446967e+02  -2.77117487e-01   0.00000000e+00   0.00000000e+00]]"
40,[-0.28657559 -0.2861535 ],-0.174791947012,-1.30942,"[ 0.23617122 -0.95131607  1.52578121 -0.24563934 -1.53038757  0.50402721
 -1.71591018 -0.26650562  0.89336015 -0.34033377  0.        ]",[-1.72809172  0.42220312],[-0.28346647 -0.58553021],"[[ -4.89687336e+01   3.00451701e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.05358347e+02  -6.41427496e-02   0.00000000e+00   0.00000000e+00]]"
41,[-0.28657559 -0.2861535 ],-0.191318825241,-0.180119,"[ 0.8228282  -0.9468213  -0.95498305 -0.1943571  -1.53037503  0.50402566
 -1.68695052 -0.60332581  1.04862063 -0.17754685  0.        ]",[-1.6793772   0.62132788],[-1.12794627  0.13931538],"[[ -5.10662344e+01   2.97991788e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.04394885e+02  -2.38819902e+00   0.00000000e+00   0.00000000e+00]]"
42,[-0.28657559 -0.2861535 ],-0.207871123924,0.570963,"[-1.47799916 -0.93749852 -0.23749671 -0.10762114 -1.53036249  0.50402411
 -1.74377914 -0.51780947  1.08751629 -0.44824724  0.        ]",[-1.67619157  0.48661149],[-2.78178739 -0.78702839],"[[ -5.31731177e+01   2.93807788e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.06287146e+02  -1.79815258e+00   0.00000000e+00   0.00000000e+00]]"
43,[-0.28657559 -0.2861535 ],-0.159806169068,-0.945776,"[ 0.3223073  -0.91820683  1.49655883  0.02962024 -1.53034995  0.50402255
 -1.79947301 -0.96596047  0.80926909 -0.27889073  0.        ]",[-1.72715449  0.61747885],[-1.76172081  1.59942039],"[[ -5.53174695e+01   2.87109549e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.08141690e+02  -4.89039312e+00   0.00000000e+00   0.00000000e+00]]"
44,[-0.28657559 -0.2861535 ],-0.209703334789,-0.0733843,"[ 0.6651458  -0.89750815 -1.09589567  0.14496038 -1.5303374   0.504021
 -1.85405195 -0.3803278   1.17756147 -0.13869376  0.        ]",[-1.6794163   0.63046515],[-1.13280706  0.18761755],"[[ -5.74985370e+01   2.81383603e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.09959180e+02  -8.49578784e-01   0.00000000e+00   0.00000000e+00]]"
45,[-0.28657559 -0.2861535 ],-0.205721184725,0.503077,"[-1.51511315 -0.89368306  0.14212109  0.16397694 -1.53032486  0.50401945
 -1.90757127 -0.27276029  1.02319884 -0.5659201   0.        ]",[-1.67790556  0.47570154],[-2.76139471 -0.14847831],"[[ -5.97156024e+01   2.80429295e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.11741459e+02  -1.07377548e-01   0.00000000e+00   0.00000000e+00]]"
46,[-0.28657559 -0.2861535 ],-0.154159639018,-0.950503,"[ 0.75847244 -0.89030825  1.22714231  0.18028219 -1.53031232  0.5040179
 -1.96003051 -0.36032514  0.80342541 -0.15592326  0.        ]",[-1.71173871  0.55452728],[-0.95328701  1.50924597],"[[ -6.19679607e+01   2.79608498e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.13488513e+02  -7.11572704e-01   0.00000000e+00   0.00000000e+00]]"
47,[-0.28657559 -0.2861535 ],-0.21940203741,0.16606,"[ 0.06853524 -0.90050078 -1.35494846  0.12957799 -1.53029978  0.50401635
 -2.00590502  0.21284353  1.22464173 -0.24080368  0.        ]",[-1.68267739  0.47135782],[-0.28891564  0.5875228 ],"[[ -6.42530590e+01   2.82153187e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.15016432e+02   3.24322632e+00   0.00000000e+00   0.00000000e+00]]"
48,[-0.28657559 -0.2861535 ],-0.191227138516,0.442342,"[-1.29864716 -0.92973821  0.89953087 -0.04762708 -1.53028724  0.5040148
 -1.9718782   0.53842723  0.95355837 -0.48588204  0.        ]",[-1.69866228  0.2436825 ],[-2.11842019  1.13497005],"[[ -6.65420303e+01   2.90892766e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.13884507e+02   5.48972142e+00   0.00000000e+00   0.00000000e+00]]"
49,[-0.28657559 -0.2861535 ],-0.173791957911,-0.533667,"[ 1.18869992 -0.95527918  0.51010238 -0.30086417 -1.5302747   0.50401325
 -2.02309775  0.1887605   0.920621   -0.22368384  0.        ]",[-1.69348049  0.39066792],[-0.53384509  1.14727384],"[[ -6.88368361e+01   3.03091189e+00  -1.80838706e-01   5.60822055e-02]
 [ -1.15590397e+02   3.07707595e+00   0.00000000e+00   0.00000000e+00]]"
