timestep,logstd_action_dist,original_rewards,rewards,obs,avg_action_dist,actions,human_obs
10,[-0.46166927 -0.38804743],-0.195566752389,-2.02815,"[-1.27880444 -0.53720395  0.86449316 -0.04846867  1.49975792 -0.91027262
  0.83011673  1.93831449 -1.48935703  0.75969337  0.        ]",[-0.9766829   0.05951816],[-0.44351304 -0.47018501],"[[ -3.69909536   2.9329228    0.17077133  -0.10787281]
 [-36.03795735  16.29768295   0.           0.        ]]"
11,[-0.46166927 -0.38804743],-0.19832990116,-2.07351,"[-0.48868078 -0.565716    1.49405294 -0.55436971  1.49975534 -0.91027174
  0.80139374 -0.21399431 -1.46508028  0.85904869  0.        ]",[-0.86414838  0.18421586],[ 0.56352308  0.1847644 ],"[[ -4.43032635   3.0872076    0.17077133  -0.10787281]
 [-37.08145731   1.15663549   0.           0.        ]]"
12,[-0.46166927 -0.38804743],-0.208280880309,-2.32235,"[ 0.47436491 -0.56446045  1.41898253 -0.50661076  1.49975275 -0.91027086
  0.88300808 -0.60338138 -1.5270321   0.90021064  0.        ]",[-0.92371213  0.26895937],[-0.29050658 -1.19066705],"[[ -5.14220591   3.07275522   0.17077133  -0.10787281]
 [-34.11632475  -1.58262355   0.           0.        ]]"
13,[-0.46166927 -0.38804743],-0.21972871653,-2.36094,"[ 1.14228238 -0.55401827  0.73226812 -0.27263545  1.49975017 -0.91026998
  0.86993634 -1.16185833 -1.55589681  1.02540106  0.        ]",[-1.0723176  0.4921841],[-0.12628833  0.27791956],"[[ -5.82929736   3.00168468   0.17077133  -0.10787281]
 [-34.59120019  -5.51140011   0.           0.        ]]"
14,[-0.46166927 -0.38804743],-0.218006914042,-2.9317,"[ 1.24414048 -0.52803683 -0.24889701  0.04625457  1.49974759 -0.9102691
  0.87503081 -0.9900554  -1.45334242  1.16097395  0.        ]",[-1.04404914  0.40666807],[-2.76479986 -0.29071379],"[[ -6.51926415   2.90358368   0.17077133  -0.10787281]
 [-34.40608517  -4.30281016   0.           0.        ]]"
15,[-0.46166927 -0.38804743],-0.194865915566,-2.27734,"[ 0.69494702 -0.48949361 -1.10057875  0.35346701  1.49974501 -0.91026821
  0.78481129 -1.14181849 -1.25017032  1.13832866  0.        ]",[-1.023543    0.38087332],[-0.73236382  0.40445677],"[[ -7.24027274   2.80681691   0.17077133  -0.10787281]
 [-37.68379335  -5.37044112   0.           0.        ]]"
16,[-0.46166927 -0.38804743],-0.16132104541,-1.97985,"[-0.32591666 -0.44227541 -1.34786709  0.63101747  1.49974243 -0.91026733
  0.72555132 -0.89940757 -1.12291269  0.88980082  0.        ]",[-0.94571203  0.27032366],[-0.68089155 -0.28585763],"[[ -8.01554957   2.71651931   0.17077133  -0.10787281]
 [-39.83672432  -3.66513748   0.           0.        ]]"
17,[-0.46166927 -0.38804743],-0.15653739126,-2.07472,"[-1.25176682 -0.38896616 -0.72354732  0.87916036  1.49973985 -0.91026645
  0.6730755  -1.0504556  -1.25453078  0.57352344  0.        ]",[-0.90794861  0.27044579],[-1.50741067  0.51860288],"[[ -8.83141282   2.63255654   0.17077133  -0.10787281]
 [-41.74318472  -4.72773667   0.           0.        ]]"
18,[-0.46166927 -0.38804743],-0.201659548275,-2.11186,"[-1.43732839 -0.33550831  0.48577223  1.08587384  1.49973727 -0.91026557
  0.58686769 -0.74586044 -1.62400202  0.4983682   0.        ]",[-0.85576272  0.26670685],[-0.54732426  0.84464981],"[[ -9.69770008   2.55950264   0.17077133  -0.10787281]
 [-44.87515215  -2.58497829   0.           0.        ]]"
19,[-0.46166927 -0.38804743],-0.249671346192,-2.61827,"[-0.62665919 -0.32161448  1.44349555  1.13448164  1.49973469 -0.91026469
  0.55168116 -0.26388599 -1.89189252  0.82696794  0.        ]",[-0.83816314  0.28401756],[-1.2818745  -0.19543414],"[[-10.60802779   2.54182264   0.17077133  -0.10787281]
 [-46.1534857    0.8056084    0.           0.        ]]"
20,[-0.46166927 -0.38804743],-0.263463051068,-2.5326,"[ 0.64011426 -0.32805132  1.32408059  1.11219005  1.49973211 -0.91026381
  0.46785343 -0.37694283 -1.79121062  1.26820549  0.        ]",[-0.9750213   0.50434369],[ 0.05983744 -1.29434883],"[[ -1.15616543e+01   2.54995606e+00   1.70771328e-01  -1.07872812e-01]
 [ -4.91989854e+01   1.02763832e-02   0.00000000e+00   0.00000000e+00]]"
21,[-0.46166927 -0.38804743],-0.236901394879,-2.37788,"[ 1.28182535 -0.29600353  0.14040507  1.21949114  1.49972953 -0.91026293
  0.5011929  -0.94065503 -1.38282891  1.4680984   0.        ]",[-1.20411074  0.80442846],[-0.35966521  1.25904379],"[[-12.53348279   2.51037352   0.17077133  -0.10787281]
 [-47.98773139  -3.95532192   0.           0.        ]]"
22,[-0.46166927 -0.38804743],-0.174732319676,-2.54786,"[ 0.72353927 -0.26298553 -1.07878719  1.32132198  1.49972695 -0.91026204
  0.48815974 -0.36753999 -0.99039734  1.1838343   0.        ]",[-1.08652651  0.51870036],[-3.11065008  1.01707344],"[[-13.49798633   2.47171953   0.17077133  -0.10787281]
 [-48.46122164   0.07641489   0.           0.        ]]"
23,[-0.46166927 -0.38804743],-0.136420036778,-1.88538,"[-0.59131669 -0.29809851 -1.27325303  1.21274168  1.49972436 -0.91026116
  0.4055788   0.19416598 -1.03676586  0.68165818  0.        ]",[-0.93839508  0.2496461 ],[-1.43511107 -0.17182894],"[[-14.49731104   2.51289505   0.17077133  -0.10787281]
 [-51.46142299   4.0278919    0.           0.        ]]"
24,[-0.46166927 -0.38804743],-0.175594398187,-2.07173,"[-1.47265588 -0.35545933 -0.12841129  1.01263271  1.49972178 -0.91026028
  0.32462087  0.08515031 -1.43193078  0.47984938  0.        ]",[-0.86371171  0.21570566],[-1.20625073  0.5958308 ],"[[-15.55605017   2.5857584    0.17077133  -0.10787281]
 [-54.40266021   3.26099168   0.           0.        ]]"
25,[-0.46166927 -0.38804743],-0.227523945755,-2.41946,"[-0.89192275 -0.41634523  1.29208995  0.75817763  1.4997192  -0.9102594
  0.2452625   0.4103889  -1.75253564  0.73264776  0.        ]",[-0.83671939  0.21666093],[-1.17020487  0.82764683],"[[-16.67302997   2.67393374   0.17077133  -0.10787281]
 [-57.28578498   5.54897205   0.           0.        ]]"
26,[-0.46166927 -0.38804743],-0.237165451189,-2.47259,"[ 0.64276    -0.49397552  1.32230528  0.32271726  1.49971662 -0.91025852
  0.1674662   0.85978294 -1.68045632  1.06901087  0.        ]",[-0.86964375  0.17615718],[-0.92898791  0.77873958],"[[-17.84710327   2.81663011   0.17077133  -0.10787281]
 [-60.11215937   8.71035982   0.           0.        ]]"
27,[-0.46166927 -0.38804743],-0.215298320099,-2.44174,"[ 1.24772245 -0.5573844  -0.23282375 -0.33277546  1.49971404 -0.91025764
  0.0989511   0.953562   -1.4921446   1.06683162  0.        ]",[-1.02503133  0.02811323],[-1.48563949  0.57784137],"[[-19.0743213    3.02000215   0.17077133  -0.10787281]
 [-62.60134354   9.3700803    0.           0.        ]]"
28,[-0.46166927 -0.38804743],-0.20336843628,-2.52525,"[-0.01066153 -0.56545822 -1.36362786 -0.54373308  1.49971146 -0.91025675
  0.02406636 -0.42245584 -1.41085372  1.0281144   0.        ]",[-0.94853729  0.097409  ],[-1.22266068  0.1321626 ],"[[-20.35364683   3.08398646   0.17077133  -0.10787281]
 [-65.32193942  -0.30988412   0.           0.        ]]"
29,[-0.46166927 -0.38804743],-0.188971739018,-2.48067,"[-1.42494942 -0.56305699 -0.34483653 -0.46313688  1.49970888 -0.91025587
 -0.04932002 -0.59585653 -1.36238841  0.90165508  0.        ]",[-0.88313466  0.14180496],[-1.44418967  0.66486658],"[[-21.68683646   3.05958361   0.17077133  -0.10787281]
 [-67.9880997   -1.52971975   0.           0.        ]]"
30,[-0.46166927 -0.38804743],-0.200304417376,-2.46484,"[-0.75404628 -0.55953078  1.38060468 -0.37643248  1.4997063  -0.91025499
 -0.12125074 -0.52701215 -1.49291625  0.83580727  0.        ]",[-0.84507442  0.19108245],[-1.02647461  0.54263543],"[[-23.07281831   3.03327612   0.17077133  -0.10787281]
 [-70.60137459  -1.04541864   0.           0.        ]]"
31,[-0.46166927 -0.38804743],-0.21808731837,-2.42072,"[ 1.022918   -0.55692672  0.94292643 -0.32410748  1.49970372 -0.91025411
 -0.19175791 -0.45965924 -1.56047395  0.99238698  0.        ]",[-0.93363595  0.28009945],[-0.39845547  0.15050524],"[[-24.51054669   3.01736459   0.17077133  -0.10787281]
 [-73.1629321   -0.57160933   0.           0.        ]]"
32,[-0.46166927 -0.38804743],-0.20731394941,-2.60365,"[ 0.81937619 -0.5553649  -0.99652917 -0.29575259  1.49970114 -0.91025323
 -0.19531372 -0.42219718 -1.41327271  1.07790108  0.        ]",[-0.91493595  0.14634003],[-1.43953617 -0.26779733],"[[-25.97510147   3.0087292    0.17077133  -0.10787281]
 [-73.29211989  -0.30807478   0.           0.        ]]"
33,[-0.46166927 -0.38804743],-0.184256964153,-2.36856,"[-1.0601659  -0.55203385 -0.96273718 -0.24077288  1.49969856 -0.91025235
 -0.26435595 -0.57255436 -1.31837977  0.9066029   0.        ]",[-0.89703035  0.13685584],[-1.28334634  1.40859785],"[[-27.46611099   2.99195622   0.17077133  -0.10787281]
 [-75.80045414  -1.36580298   0.           0.        ]]"
34,[-0.46166927 -0.38804743],-0.196354375217,-2.56837,"[-1.13325682 -0.55458057  1.06824583 -0.2822039   1.49969598 -0.91025146
 -0.33203008 -0.11549985 -1.47318557  0.8092016   0.        ]",[-0.84640843  0.1786311 ],[-1.83566662  0.42945961],"[[-29.00678733   3.00459957   0.17077133  -0.10787281]
 [-78.2590853    1.84946018   0.           0.        ]]"
35,[-0.46166927 -0.38804743],-0.217093715583,-2.48854,"[ 0.84249255 -0.55692955  1.15915319 -0.32418903  1.4996934  -0.91025058
 -0.39837051 -0.38551823 -1.56603366  0.96675349  0.        ]",[-0.91136473  0.2614091 ],[-0.63985909 -0.10348781],"[[ -3.05961516e+01   3.01738959e+00   1.70771328e-01  -1.07872812e-01]
 [ -8.06692634e+01  -5.00518648e-02   0.00000000e+00   0.00000000e+00]]"
36,[-0.46166927 -0.38804743],-0.208026499755,-2.43529,"[ 0.85934272 -0.55585146 -0.95746489 -0.30441114  1.49969082 -0.9102497
 -0.42414531 -0.45099241 -1.41970404  1.0779364   0.        ]",[-0.91437876  0.14933521],[-0.68110838  0.33362911],"[[-32.21893237   3.01136737   0.17077133  -0.10787281]
 [-81.60567966  -0.51064787   0.           0.        ]]"
37,[-0.46166927 -0.38804743],-0.185009067651,-2.34913,"[-1.16667368 -0.55464934 -0.84279101 -0.2833956   1.49968824 -0.91024882
 -0.45390417 -0.40465698 -1.32869036  0.90042853  0.        ]",[-0.8966763   0.12913567],[ -9.08057028e-01   1.24017544e-04],"[[-33.86189351   3.00496307   0.17077133  -0.10787281]
 [-82.68683817  -0.18469199   0.           0.        ]]"
38,[-0.46166927 -0.38804743],-0.200798033637,-2.24028,"[-0.87740054 -0.55392961  1.30253678 -0.2712802   1.49968565 -0.91024794
 -0.50780753 -0.40467459 -1.50513592  0.81858517  0.        ]",[-0.83889848  0.19043264],[-0.0499398   0.84781317],"[[-35.5352789    3.00126849   0.17077133  -0.10787281]
 [-84.6451746   -0.18481759   0.           0.        ]]"
39,[-0.46166927 -0.38804743],-0.219817720544,-2.47811,"[ 1.12229319 -0.55383716  0.77373397 -0.26975275  1.49968307 -0.91024706
 -0.46712598 -0.36909015 -1.55832535  1.02237697  0.        ]",[-0.93353528  0.27870631],[-0.77019836  1.33090169],"[[ -3.72133535e+01   3.00080260e+00   1.70771328e-01  -1.07872812e-01]
 [ -8.31672141e+01   6.55078470e-02   0.00000000e+00   0.00000000e+00]]"
40,[-0.46166927 -0.38804743],-0.201001215543,-2.58424,"[ 0.40981217 -0.55410022 -1.26324328 -0.27413682  1.49968049 -0.91024618
 -0.50574442 -0.3700782  -1.36937091  1.05804127  0.        ]",[-0.91719568  0.13010466],[-1.73162924  1.17282726],"[[ -3.88907748e+01   3.00213989e+00   1.70771328e-01  -1.07872812e-01]
 [ -8.45702439e+01   5.85556466e-02   0.00000000e+00   0.00000000e+00]]"
41,[-0.46166927 -0.38804743],-0.184910737124,-2.46604,"[-1.45033461 -0.55427983 -0.24821374 -0.27715675  1.49967791 -0.91024529
 -0.56864219 -0.37355785 -1.35959042  0.84506544  0.        ]",[-0.87259716  0.14435457],[-1.64445546  1.03013699],"[[ -4.06051069e+01   3.00306094e+00   1.70771328e-01  -1.07872812e-01]
 [ -8.68553486e+01   3.40756168e-02   0.00000000e+00   0.00000000e+00]]"
42,[-0.46166927 -0.38804743],-0.209873210548,-2.48301,"[-0.16785774 -0.55437615  1.55011504 -0.27878747  1.49967533 -0.91024441
 -0.63029468 -0.37596254 -1.55548293  0.86928436  0.        ]",[-0.8445195   0.20420137],[-0.75696096  0.2321703 ],"[[ -4.23646871e+01   3.00355827e+00   1.70771328e-01  -1.07872812e-01]
 [ -8.90952141e+01   1.71577355e-02   0.00000000e+00   0.00000000e+00]]"
43,[-0.46166927 -0.38804743],-0.216268648159,-2.48001,"[ 1.26101017 -0.55426434 -0.16405214 -0.27690863  1.49967275 -0.91024353
 -0.66423999 -0.38526012 -1.49322158  1.07859849  0.        ]",[-0.93520606  0.23552595],[-0.7138294   0.71164485],"[[ -4.41589651e+01   3.00298537e+00   1.70771328e-01  -1.07872812e-01]
 [ -9.03284726e+01  -4.82497911e-02   0.00000000e+00   0.00000000e+00]]"
44,[-0.46166927 -0.38804743],-0.188468653287,-2.54416,"[-0.67161983 -0.55418748 -1.23833994 -0.2756234   1.49967017 -0.91024265
 -0.69281265 -0.37878755 -1.32087969  0.96161237  0.        ]",[-0.91179782  0.11734809],[-1.71290912 -0.85686722],"[[ -4.59759499e+01   3.00259347e+00   1.70771328e-01  -1.07872812e-01]
 [ -9.13665429e+01  -2.71873097e-03   0.00000000e+00   0.00000000e+00]]"
45,[-0.46166927 -0.38804743],-0.197318525089,-2.58451,"[-1.16191298 -0.54670001  1.03360348 -0.16393772  1.49966759 -0.91024177
 -0.75200478 -0.86188183 -1.49103573  0.78758747  0.        ]",[-0.83427972  0.19892403],[-1.37756249  0.07216414],"[[-47.82485805   2.96844402   0.17077133  -0.10787281]
 [-93.51702679  -3.40115411   0.           0.        ]]"
46,[-0.46166927 -0.38804743],-0.228334529382,-2.74376,"[ 1.0788597  -0.52812817  0.85410265  0.04527146  1.49966501 -0.91024089
 -0.81001124 -0.81283151 -1.58972725  1.09426263  0.        ]",[-1.03882504  0.5207541 ],[-1.14264449 -0.04852635],"[[-49.71634314   2.90388763   0.17077133  -0.10787281]
 [-95.6244374   -3.05610429   0.           0.        ]]"
47,[-0.46166927 -0.38804743],-0.183485488273,-2.4137,"[ 0.15420355 -0.50468626 -1.34150857  0.24487864  1.49966243 -0.91024001
 -0.86686507 -0.8330845  -1.22303729  1.03463333  0.        ]",[-0.92468119  0.23105086],[-1.17777132  0.62655578],"[[-51.64955649   2.84134088   0.17077133  -0.10787281]
 [-97.68997637  -3.19858347   0.           0.        ]]"
48,[-0.46166927 -0.38804743],-0.18896249391,-2.39856,"[-1.45623634 -0.48759399  0.40602974  0.36612894  1.49965985 -0.91023912
 -0.92259552 -0.47333663 -1.47912765  0.65452607  0.        ]",[-0.83783144  0.19326216],[-1.38029277 -1.0166526 ],"[[-53.62366973   2.80276426   0.17077133  -0.10787281]
 [-99.71470577  -0.66786366   0.           0.        ]]"
49,[-0.46166927 -0.38804743],-0.243980111154,-2.67953,"[ 0.74652216 -0.46083321  1.24524432  0.53032302  1.49965727 -0.91023824
 -0.97721925 -1.0365245  -1.69730746  1.14191276  0.        ]",[-1.09330583  0.70770359],[-0.56305761  0.75323352],"[[ -55.63787763    2.74966094    0.17077133   -0.10787281]
 [-101.69923149   -4.62973341    0.            0.        ]]"
