timestep,logstd_action_dist,original_rewards,rewards,obs,avg_action_dist,actions,human_obs
10,[-0.50009739 -0.51696533],-0.246163784627,-5.4624,"[-1.25985801 -0.45958048  0.88602321  0.15689057 -1.70889842 -1.61386374
  0.81346392  2.37330675  1.17253954  1.4070305   0.        ]",[-2.80782628 -0.20971353],[-1.85291451 -1.21275225],"[[ -3.71972707   2.86981235  -0.19799265  -0.18825135]
 [-36.24395771  19.67754238   0.           0.        ]]"
11,[-0.50009739 -0.51696533],-0.269430359715,-5.59287,"[-0.42103377 -0.51452722  1.50607612 -0.83480175 -1.70889685 -1.61386238
  0.72588707  0.10862557  1.28085388  1.55985553  0.        ]",[-3.47362447  0.67222536],[-3.39899217  1.30535178],"[[ -4.47714424   3.13892811  -0.19799265  -0.18825135]
 [-39.4869136    3.57258199   0.           0.        ]]"
12,[-0.50009739 -0.51696533],-0.263242136051,-5.63015,"[ 0.6704178  -0.51441986  1.30301596 -0.79899862 -1.70889528 -1.61386102
  0.64006777 -0.74064445  1.20791473  1.57339651  0.        ]",[-3.63587904  1.04896629],[-3.76250335  1.18017537],"[[ -5.29876813   3.12933234  -0.19799265  -0.18825135]
 [-42.66478914  -2.46688245   0.           0.        ]]"
13,[-0.50009739 -0.51696533],-0.269964152504,-5.71746,"[ 1.28338956 -0.5115076   0.23574666 -0.6076847  -1.70889371 -1.61385966
  0.55595608 -0.71721659  1.17784943  1.6861335   0.        ]",[-3.37307286  0.8909272 ],[-4.46378918  0.58692951],"[[ -6.1833144    3.07801609  -0.19799265  -0.18825135]
 [-45.77943274  -2.30028043   0.           0.        ]]"
14,[-0.50009739 -0.51696533],-0.284709439944,-5.78614,"[ 0.82221111 -0.50697754 -0.99938409 -0.47037882 -1.70889214 -1.61385829
  0.47351118 -0.58921622  1.26951749  1.75591591  0.        ]",[-2.98874092  0.69993663],[-2.89506193  0.37131837],"[[ -7.12953404   3.04109068  -0.19799265  -0.18825135]
 [-48.83235609  -1.39002558   0.           0.        ]]"
15,[-0.50009739 -0.51696533],-0.287930800178,-5.77408,"[-0.48405979 -0.50355082 -1.30733655 -0.39365178 -1.70889057 -1.61385693
  0.39269785 -0.49610101  1.36790522  1.67965882  0.        ]",[-2.81075478  0.7199412 ],[-2.43803823  0.89612875],"[[ -8.1362059    3.02039985  -0.19799265  -0.18825135]
 [-51.82486312  -0.72785129   0.           0.        ]]"
16,[-0.50009739 -0.51696533],-0.274147603567,-5.6728,"[-1.45115148 -0.5017067  -0.2307745  -0.35739719 -1.708889   -1.61385557
  0.31348353 -0.43723927  1.34332824  1.53848995  0.        ]",[-2.97328186  0.87214679],[-3.08117558  0.80374565],"[[ -9.20213382   3.01060554  -0.19799265  -0.18825135]
 [-54.75815958  -0.30926555   0.           0.        ]]"
17,[-0.50009739 -0.51696533],-0.257729124533,-5.62727,"[-0.95876898 -0.5008667   1.23202461 -0.34176407 -1.70888743 -1.6138542
  0.23583671 -0.41286579  1.210121    1.50361186  0.        ]",[-3.27061343  0.98711509],[-3.98065033  0.22700786],"[[-10.32614533   3.00637836  -0.19799265  -0.18825135]
 [-57.63341165  -0.13593798   0.           0.        ]]"
18,[-0.50009739 -0.51696533],-0.260459964318,-5.73983,"[ 0.58180551 -0.50036815  1.35985966 -0.33271644 -1.70888586 -1.61385284
  0.15972673 -0.40788038  1.12529109  1.633973    0.        ]",[-3.43865085  0.85821599],[-4.67591474  0.05143582],"[[-11.50709091   3.0039308   -0.19799265  -0.18825135]
 [-60.45175452  -0.10048573   0.           0.        ]]"
19,[-0.50009739 -0.51696533],-0.280707259329,-5.8709,"[ 1.26850621 -0.50001142 -0.16634386 -0.32634186 -1.70888429 -1.61385148
  0.08512341 -0.40337604  1.20977568  1.7743039   0.        ]",[-3.12769318  0.58691132],[-3.26852921  0.57220745],"[[-12.74384358   3.00220586  -0.19799265  -0.18825135]
 [-63.21430616  -0.06845462   0.           0.        ]]"
20,[-0.50009739 -0.51696533],-0.290805494347,-5.87418,"[ 0.04358276 -0.49991115 -1.35737483 -0.32456627 -1.70888272 -1.61385012
  0.0119969  -0.39355873  1.36061602  1.72341789  0.        ]",[-2.74573016  0.50888944],[-3.33812975  0.9307402 ],"[[ -1.40352986e+01   3.00172533e+00  -1.97992654e-01  -1.88251351e-01]
 [ -6.59221718e+01   1.35894174e-03   0.00000000e+00   0.00000000e+00]]"
21,[-0.50009739 -0.51696533],-0.275471847455,-5.70914,"[-1.41160221 -0.50002324 -0.37771627 -0.32655688 -1.70888115 -1.61384875
 -0.05968211 -0.38861148  1.35341271  1.54202073  0.        ]",[-2.9128089   0.72236472],[-3.02693018  0.57870064],"[[ -1.53803731e+01   3.00226410e+00  -1.97992654e-01  -1.88251351e-01]
 [ -6.85764369e+01   3.65398067e-02   0.00000000e+00   0.00000000e+00]]"
22,[-0.50009739 -0.51696533],-0.256219002544,-5.68244,"[-0.76384256 -0.50008132  1.36745467 -0.32759269 -1.70887958 -1.61384739
 -0.1299422  -0.39362021  1.18774368  1.51264566  0.        ]",[-3.25465751  0.86603332],[-2.37775664  0.93228695],"[[ -1.67780058e+01   3.00254444e+00  -1.97992654e-01  -1.88251351e-01]
 [ -7.11781591e+01   9.20270714e-04   0.00000000e+00   0.00000000e+00]]"
23,[-0.50009739 -0.51696533],-0.266931634579,-5.798,"[ 1.03005741 -0.50014747  0.93918366 -0.32877461 -1.70887802 -1.61384603
 -0.19881132 -0.39070703  1.13570544  1.69630381  0.        ]",[-3.31528378  0.64754361],[-2.06419908  0.11693044],"[[ -1.82271561e+01   3.00286430e+00  -1.97992654e-01  -1.88251351e-01]
 [ -7.37283742e+01   2.16360977e-02   0.00000000e+00   0.00000000e+00]]"
24,[-0.50009739 -0.51696533],-0.289130427483,-5.94054,"[ 0.78966343 -0.50004822 -1.02866534 -0.3270086  -1.70887645 -1.61384467
 -0.26631708 -0.39992924  1.2991549   1.77435744  0.        ]",[-2.81199193  0.38778323],[-2.87631333  1.16640083],"[[ -1.97268042e+01   3.00238641e+00  -1.97992654e-01  -1.88251351e-01]
 [ -7.62281044e+01  -4.39469756e-02   0.00000000e+00   0.00000000e+00]]"
25,[-0.50009739 -0.51696533],-0.281878916911,-5.78916,"[-1.1453319  -0.5000698  -0.86387481 -0.32739509 -1.70887488 -1.6138433
 -0.33248636 -0.3896127   1.37832012  1.5908813   0.        ]",[-2.85162473  0.61754155],[-2.36459494  0.87031813],"[[ -2.12759503e+01   3.00249103e+00  -1.97992654e-01  -1.88251351e-01]
 [ -7.86783454e+01   2.94167322e-02   0.00000000e+00   0.00000000e+00]]"
26,[-0.50009739 -0.51696533],-0.257518840767,-5.68694,"[-0.97918447 -0.5001685   1.21474898 -0.32915763 -1.70887331 -1.61384194
 -0.39734587 -0.3912033   1.21005367  1.50107941  0.        ]",[-3.1605792   0.77441907],[-3.85329756  0.14585035],"[[ -2.28736147e+01   3.00296802e+00  -1.97992654e-01  -1.88251351e-01]
 [ -8.10800858e+01   1.81046747e-02   0.00000000e+00   0.00000000e+00]]"
27,[-0.50009739 -0.51696533],-0.267086326641,-5.86887,"[ 1.03689042 -0.50006457  0.92910634 -0.32730698 -1.70887174 -1.61384058
 -0.46092131 -0.39990068  1.13602787  1.69769982  0.        ]",[-3.26472712  0.5677982 ],[-3.53554377  0.90458926],"[[ -2.45188368e+01   3.00246723e+00  -1.97992654e-01  -1.88251351e-01]
 [ -8.34342777e+01  -4.37460754e-02   0.00000000e+00   0.00000000e+00]]"
28,[-0.50009739 -0.51696533],-0.290317349427,-5.98147,"[ 0.55911295 -0.50006095 -1.19168515 -0.32724514 -1.70887017 -1.61383921
 -0.52323808 -0.39080555  1.32272043  1.761726    0.        ]",[-2.70735502  0.29281449],[-2.27544221  1.34950706],"[[ -2.62106751e+01   3.00245052e+00  -1.97992654e-01  -1.88251351e-01]
 [ -8.57418618e+01   2.09316893e-02   0.00000000e+00   0.00000000e+00]]"
29,[-0.50009739 -0.51696533],-0.275487202538,-5.76257,"[-1.41225374 -0.50017745 -0.37569994 -0.3293251  -1.7088686  -1.61383785
 -0.58432133 -0.38976589  1.35316586  1.54252816  0.        ]",[-2.93548942  0.65434211],[-3.07286675  0.66069319],"[[ -2.79482068e+01   3.00301341e+00  -1.97992654e-01  -1.88251351e-01]
 [ -8.80037695e+01   2.83242856e-02   0.00000000e+00   0.00000000e+00]]"
30,[-0.50009739 -0.51696533],-0.255700906586,-5.76033,"[-0.25625488 -0.50019961  1.53661605 -0.32972376 -1.70886703 -1.61383649
 -0.64419531 -0.39471159  1.15101901  1.5499739   0.        ]",[-3.25834751  0.68288791],[-4.10025626  0.52108246],"[[ -2.97305273e+01   3.00312131e+00  -1.97992654e-01  -1.88251351e-01]
 [ -9.02208990e+01  -6.84699864e-03   0.00000000e+00   0.00000000e+00]]"
31,[-0.50009739 -0.51696533],-0.280064731039,-5.92062,"[ 1.27656726 -0.50013189 -0.11367644 -0.32851668 -1.70886546 -1.61383513
 -0.70288388 -0.39643634  1.2051718   1.77183971  0.        ]",[-2.9921062   0.32813984],[-3.15692834 -0.51502004],"[[ -3.15567501e+01   3.00279469e+00  -1.97992654e-01  -1.88251351e-01]
 [ -9.23941339e+01  -1.91129778e-02   0.00000000e+00   0.00000000e+00]]"
32,[-0.50009739 -0.51696533],-0.287865432531,-5.91796,"[-0.68779344 -0.49548076 -1.22672683 -0.25142598 -1.70886389 -1.61383376
 -0.76040953 -0.683933    1.3984995   1.64029589  0.        ]",[-2.78117871  0.62160724],[-3.34535286  0.9988466 ],"[[-33.42600595   2.98190117  -0.19799265  -0.18825135]
 [-94.52430724  -2.06359859   0.           0.        ]]"
33,[-0.50009739 -0.51696533],-0.256007884726,-5.76618,"[-1.08427443 -0.49518275  1.11419216 -0.246835   -1.70886232 -1.6138324
 -0.81679256 -0.12296781  1.20826964  1.48458663  0.        ]",[-3.04308367  0.54420441],[-2.72393251  1.19950191],"[[-35.33743939   2.98065479  -0.19799265  -0.18825135]
 [-96.61217072   1.92560983   0.           0.        ]]"
34,[-0.50009739 -0.51696533],-0.269111390832,-5.85828,"[ 1.17589463 -0.50466168  0.66933328 -0.41705534 -1.70886075 -1.61383104
 -0.87207276 -0.28208711  1.15557238  1.70010336  0.        ]",[-3.13221979  0.29169816],[-2.33962375  0.32669768],"[[-37.29022094   3.0267165   -0.19799265  -0.18825135]
 [-98.65919804   0.79405971   0.           0.        ]]"
35,[-0.50009739 -0.51696533],-0.288727834107,-5.8631,"[-0.11646156 -0.5045031  -1.36478562 -0.41364679 -1.70885918 -1.61382968
 -0.92625147 -0.45906279  1.34886279  1.71236361  0.        ]",[-2.71192122  0.32411981],[-2.44518676 -0.51060803],"[[ -39.28353456    3.0257969    -0.19799265   -0.18825135]
 [-100.66543894   -0.46447308    0.            0.        ]]"
36,[-0.50009739 -0.51696533],-0.261414786907,-5.81098,"[-1.33120932 -0.49874576  0.75742139 -0.30437579 -1.70885761 -1.61382831
 -0.97935393 -0.74288781  1.25886682  1.48751591  0.        ]",[-3.0753324   0.80923235],[-3.32291346  1.40988509],"[[ -41.31657323    2.99625901   -0.19799265   -0.18825135]
 [-102.63182801   -2.48284715    0.            0.        ]]"
37,[-0.50009739 -0.51696533],-0.268066086623,-5.93845,"[ 1.05277192 -0.4966171   0.90495934 -0.26929643 -1.70885604 -1.61382695
 -1.03140092 -0.18020819  1.13160181  1.71322679  0.        ]",[-3.11859274  0.26225331],[-2.98336846  0.89612714],"[[ -43.38854617    2.98675057   -0.19799265   -0.18825135]
 [-104.55913533    1.51855011    0.            0.        ]]"
38,[-0.50009739 -0.51696533],-0.288802547783,-5.88684,"[-0.02208093 -0.50431059 -1.36276718 -0.40955078 -1.70885448 -1.61382559
 -1.08243128 -0.30569428  1.34372796  1.71935141  0.        ]",[-2.70667219  0.22329578],[-2.68785038 -0.16517196],"[[ -45.49868815    3.02469173   -0.19799265   -0.18825135]
 [-106.44879862    0.62617737    0.            0.        ]]"
39,[-0.50009739 -0.51696533],-0.263603494248,-5.77527,"[-1.30033046 -0.50389665  0.81682625 -0.40085705 -1.70885291 -1.61382423
 -1.13244506 -0.47055984  1.26562367  1.50637627  0.        ]",[-3.09217978  0.63276917],[-2.38126081  0.95297826],"[[ -47.64624641    3.02234544   -0.19799265   -0.18825135]
 [-108.30082053   -0.54623557    0.            0.        ]]"
40,[-0.50009739 -0.51696533],-0.269561420332,-5.91892,"[ 1.16105165 -0.50224867  0.70401057 -0.36782834 -1.70885134 -1.61382286
 -1.18146596 -0.44163774  1.15015198  1.71083836  0.        ]",[-3.10144424  0.31504098],[-3.61444614  0.47609959],"[[ -49.83047586    3.01342533   -0.19799265   -0.18825135]
 [-110.1160788    -0.34056213    0.            0.        ]]"
41,[-0.50009739 -0.51696533],-0.288985837974,-5.92574,"[-0.3927936  -0.501163   -1.33160402 -0.34728551 -1.70884977 -1.6138215
 -1.22951689 -0.42352524  1.37458605  1.68430478  0.        ]",[-2.76360917  0.36927158],[-1.8667336   0.56443928],"[[ -52.05065014    3.00787219   -0.19799265   -0.18825135]
 [-111.89542134   -0.21175923    0.            0.        ]]"
42,[-0.50009739 -0.51696533],-0.257583119843,-5.73735,"[-0.96136106 -0.50054861  1.22986565 -0.33603502 -1.7088482  -1.61382014
 -1.27661691 -0.40827988  1.20931933  1.5027516   0.        ]",[-3.09958243  0.56833744],[-3.58427713  0.4075168 ],"[[ -5.43060580e+01   3.00482921e+00  -1.97992654e-01  -1.88251351e-01]
 [ -1.13639555e+02  -1.03345448e-01   0.00000000e+00   0.00000000e+00]]"
43,[-0.50009739 -0.51696533],-0.278496139769,-5.97626,"[ 1.28875219 -0.50021834  0.02174943 -0.3300919  -1.70884663 -1.61381878
 -1.32278475 -0.40203381  1.19407637  1.76570292  0.        ]",[-2.90906549  0.15156519],[-2.99096631  0.36925637],"[[ -5.65960022e+01   3.00322124e+00  -1.97992654e-01  -1.88251351e-01]
 [ -1.15349172e+02  -5.89284221e-02   0.00000000e+00   0.00000000e+00]]"
44,[-0.50009739 -0.51696533],-0.282701838499,-5.85426,"[-1.09346162 -0.50003244 -0.92311489 -0.32677826 -1.70884506 -1.61381741
 -1.36803867 -0.39827606  1.38048304  1.59845039  0.        ]",[-2.90895748  0.5433197 ],[-2.88415143  0.45236625],"[[ -5.89197993e+01   3.00232456e+00  -1.97992654e-01  -1.88251351e-01]
 [ -1.17024950e+02  -3.22066830e-02   0.00000000e+00   0.00000000e+00]]"
45,[-0.50009739 -0.51696533],-0.256056676678,-5.75495,"[-0.07573042 -0.49995425  1.54598308 -0.32539262 -1.70884349 -1.61381605
 -1.41239673 -0.39510407  1.14074227  1.5659048   0.        ]",[-3.15912151  0.42782104],[-4.18905448 -0.15147302],"[[ -6.12767791e+01   3.00194958e+00  -1.97992654e-01  -1.88251351e-01]
 [ -1.18667557e+02  -9.65036776e-03   0.00000000e+00   0.00000000e+00]]"
46,[-0.50009739 -0.51696533],-0.289527702002,-6.01271,"[ 0.8345332  -0.49861272 -0.98781187 -0.30213917 -1.70884192 -1.61381469
 -1.4558761  -0.4806565   1.2984023   1.77975314  0.        ]",[-2.65540385  0.1177602 ],[-1.74355467  0.46676055],"[[ -63.66628477    2.99565343   -0.19799265   -0.18825135]
 [-120.27763002   -0.61804144    0.            0.        ]]"
47,[-0.50009739 -0.51696533],-0.267695775475,-5.83406,"[-1.47636243 -0.49993637  0.25652002 -0.32508056 -1.70884035 -1.61381332
 -1.4984947  -0.2707445   1.30727312  1.5037295   0.        ]",[-3.06164908  0.56940365],[-1.95211771  1.01036504],"[[ -66.08767135    3.00186517   -0.19799265   -0.18825135]
 [-121.8558317     0.87470759    0.            0.        ]]"
48,[-0.50009739 -0.51696533],-0.267473503978,-5.8623,"[ 1.06733419 -0.5013544   0.88186302 -0.35086303 -1.70883878 -1.61381196
 -1.54027231 -0.38808299  1.14052091  1.69733817  0.        ]",[-3.0679903   0.20802009],[-3.43841657 -0.37774714],"[[ -6.85403105e+01   3.00883971e+00  -1.97992654e-01  -1.88251351e-01]
 [ -1.23402895e+02   4.02765372e-02   0.00000000e+00   0.00000000e+00]]"
49,[-0.50009739 -0.51696533],-0.28857388556,-5.90056,"[-0.55743415 -0.49836887 -1.28268799 -0.29802758 -1.70883721 -1.6138106
 -1.58121926 -0.5998215   1.38844513  1.66191747  0.        ]",[-2.81314874  0.49997503],[-2.95864503 -0.0757654 ],"[[ -71.02358238    2.99453964   -0.19799265   -0.18825135]
 [-124.91920263   -1.46546255    0.            0.        ]]"
