timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.13144,[ 0.56340771  0.60889222],[ 0.20970535  0.35328859],-0.358576862716,[ 0.07439966 -0.09628608],"[[-0.09829618 -0.05923909 -0.12751204 -0.15318575]
 [ 0.00028037 -0.0019652   0.          0.        ]]","[ 1.07154919  1.41552861 -0.21769347 -0.35219267 -1.12508224 -1.29676072
 -0.58434654 -0.12545979  1.94498481  0.82279965  0.        ]"
1,-2.08184,[ 2.40394679  0.8389087 ],[ 0.20493606  0.40862781],-0.362023286078,[ 0.07439966 -0.09628608],"[[-0.07593808 -0.03509672 -0.12751204 -0.15318575]
 [ 2.22811397  2.40817254  0.          0.        ]]","[ 1.07424426  1.41691113 -0.18373166 -0.30793742 -1.12507228 -1.29674713
 -0.41064341  0.18865463  1.95067697  0.87474115  0.        ]"
2,-2.19951,[ 1.56437845  1.43431249],[ 0.19327235  0.5137797 ],-0.373317590782,[ 0.07439966 -0.09628608],"[[ 0.00785975  0.04590113 -0.12751204 -0.15318575]
 [ 6.13865633  5.6807105   0.          0.        ]]","[ 1.07819833  1.4163568  -0.05606955 -0.15933779 -1.12506232 -1.29673355
 -0.10574216  0.61516543  1.95588057  1.0632835   0.        ]"
3,-2.35151,[ 0.57313301  1.67527672],[ 0.17878646  0.60850108],-0.389832633341,[ 0.07439966 -0.09628608],"[[ 0.16909091  0.1980996  -0.12751204 -0.15318575]
 [ 9.97174637  9.5263146   0.          0.        ]]","[ 1.05840724  1.39359564  0.18854599  0.11762361 -1.12505236 -1.29671996
  0.19312018  1.11635941  1.89982572  1.4167267   0.        ]"
4,-2.3555,[ 0.74064421 -0.21971673],[ 0.1616482   0.63583815],-0.401053755409,[ 0.07439966 -0.09628608],"[[  0.3892849    0.42645218  -0.12751204  -0.15318575]
 [ 12.04089584  13.2963576    0.           0.        ]]","[ 0.97421944  1.30753566  0.51064144  0.5155485  -1.1250424  -1.29670637
  0.35444923  1.6076922   1.68253749  1.85649233  0.        ]"
5,-2.33956,[-0.65373244  0.7547647 ],[ 0.15059984  0.64534044],-0.396339724819,[ 0.07439966 -0.09628608],"[[  0.6571261    0.68099592  -0.12751204  -0.15318575]
 [ 14.73435835  12.16175767   0.           0.        ]]","[ 0.78873498  1.14344011  0.86334693  0.91179485 -1.12503244 -1.29669279
  0.56445506  1.45980116  1.26954294  2.21304791  0.        ]"
6,-2.11365,[ 0.62071965  0.97066923],[ 0.142625    0.63527238],-0.371711811713,[ 0.07439966 -0.09628608],"[[  0.92294568   0.95180423  -0.12751204  -0.15318575]
 [ 11.85727161  14.9099064    0.           0.        ]]","[ 0.52700968  0.90161783  1.14777041  1.25109576 -1.12502248 -1.2966792
  0.3401271   1.81793709  0.76694484  2.33106956  0.        ]"
7,-1.8912,[-0.40530512  2.63235637],[ 0.14454849  0.59375024],-0.324233270297,[ 0.07439966 -0.09628608],"[[  1.18239497   1.28559101  -0.12751204  -0.15318575]
 [ 14.08060415  18.4569218    0.           0.        ]]","[ 0.21456414  0.53426597  1.34313229  1.51743013 -1.12501252 -1.29666562
  0.51347842  2.28016058  0.27472787  2.16346143  0.        ]"
8,-1.55779,[ 1.25398917  0.69025144],[ 0.15840924  0.51136088],-0.254797886342,[ 0.07439966 -0.09628608],"[[  1.44515077   1.69078716  -0.12751204  -0.15318575]
 [ 12.20137661  22.05071749   0.           0.        ]]","[-0.13767907  0.0412974   1.44466795  1.57834592 -1.12500256 -1.29665203
  0.36695248  2.74843657 -0.04701765  1.72654364  0.        ]"
9,-1.29801,[ 0.47902442 -0.31595782],[ 0.19963071  0.31774291],-0.180466180502,[ 0.07439966 -0.09628608],"[[  1.72651245   2.15483178  -0.12751204  -0.15318575]
 [ 15.92264227  24.34610714   0.           0.        ]]","[-0.52746657 -0.4893255   1.43822182  1.2873446  -1.1249926  -1.29663845
  0.65709873  3.04745719 -0.04240022  1.19095269  0.        ]"
10,-1.22816,[ 0.67592847  0.09407137],[ 0.23650736  0.11610113],-0.152578581549,[ 0.07439966 -0.09628608],"[[  2.06087296   2.62435653  -0.12751204  -0.15318575]
 [ 17.50777902  22.61220888   0.           0.        ]]","[-0.96618671 -0.87994556  1.27718611  0.66383061 -1.12498264 -1.29662486
  0.78068842  2.82139812  0.26198286  0.86066761  0.        ]"
11,-1.44204,[-0.08854498  1.11730254],[ 0.26935685 -0.08018231],-0.192201539567,[ 0.07439966 -0.09628608],"[[  2.43442216   3.07584189  -0.12751204  -0.15318575]
 [ 19.8388053   18.47045196   0.           0.        ]]","[-1.36862226 -1.03807126  0.92249949 -0.12302835 -1.12497268 -1.29661128
  0.96243375  2.28160688  0.60598067  0.93112331  0.        ]"
