timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.50357,[ 2.79751769  1.29699655],[ 0.83396173  2.11245728],-0.244666194043,[-0.1038515  -0.13981029],"[[-0.06964065  0.02762707 -0.03351704 -0.03852692]
 [ 0.0010489  -0.0023432   0.          0.        ]]","[ 1.1260712   2.15157565  0.02509524 -0.62829001 -0.28592632 -0.34046859
 -0.69029736 -0.31783129  1.61166262  0.14305616  0.        ]"
1,-2.53464,[ 0.62468309  2.39436369],[ 0.53724539  1.8076905 ],-0.246601578587,[-0.1038515  -0.13981029],"[[-0.02994479  0.06729307 -0.03351704 -0.03852692]
 [ 3.95537823  3.95575645  0.          0.        ]]","[ 1.12890706  2.14896507  0.08341099 -0.50948815 -0.2859261  -0.34046832
 -0.54233723  0.2028439   1.61331887  0.24752304  0.        ]"
2,-2.4825,[ 0.20465304  0.07755077],[ 0.07674575  1.48027551],-0.250748646743,[-0.1038515  -0.13981029],"[[ 0.07315714  0.18534085 -0.03351704 -0.03852692]
 [ 6.34688027  7.83608935  0.          0.        ]]","[ 1.12570724  2.12840431  0.23496978 -0.15853193 -0.28592588 -0.34046805
 -0.45285366  0.71328887  1.58437379  0.53010016  0.        ]"
3,-2.40809,[ 1.68471537  1.145968  ],[-0.31573796  1.34129393],-0.253542800559,[-0.1038515  -0.13981029],"[[ 0.20695917  0.34358393 -0.03351704 -0.03852692]
 [ 7.03106961  7.98770871  0.          0.        ]]","[ 1.09889615  2.07126037  0.42971785  0.29900382 -0.28592566 -0.34046778
 -0.42725288  0.73323313  1.47419637  0.88146165  0.        ]"
4,-2.39136,[-1.94152194  1.41115111],[-0.7646395   0.96784431],-0.252737730802,[-0.1038515  -0.13981029],"[[  0.38586714   0.54146383  -0.03351704  -0.03852692]
 [ 10.84716397  11.78760126   0.           0.        ]]","[ 1.02393465  1.95427403  0.68107624  0.83433869 -0.28592544 -0.34046751
 -0.28446515  1.23309531  1.22312583  1.2729305   0.        ]"
5,-2.07741,[-0.70042357  2.62842569],[-0.71105033  0.95731235],-0.243565025457,[-0.1038515  -0.13981029],"[[  0.5609614    0.8146145   -0.03351704  -0.03852692]
 [  6.67621642  15.5150334    0.           0.        ]]","[ 0.90941563  1.71808447  0.91001655  1.47025389 -0.28592522 -0.34046724
 -0.44053     1.7234227   0.8222405   1.56506051  0.        ]"
6,-1.94275,[ 0.97640725  1.90780703],[-0.39893401  1.04482722],-0.223212052698,[-0.1038515  -0.13981029],"[[  0.66536083   1.16156879  -0.03351704  -0.03852692]
 [  3.77348065  19.16820157   0.           0.        ]]","[ 0.8231619   1.31950338  1.03555294  2.03988633 -0.285925   -0.34046697
 -0.54914183  2.20397592  0.40175258  1.62298299  0.        ]"
7,-1.86932,[-0.30229296  1.00871421],[ 0.09973302  1.14682317],-0.188178152211,[-0.1038515  -0.13981029],"[[  0.77886543   1.58084322  -0.03351704  -0.03852692]
 [  7.56480812  22.7473403    0.           0.        ]]","[ 0.71545917  0.75540858  1.16077531  2.28732504 -0.28592478 -0.3404667
 -0.40728044  2.67478319 -0.0375582   1.45507679  0.        ]"
8,-1.63956,[ 0.51955986 -0.45019306],[ 0.78544223  1.13007116],-0.135510787119,[-0.1038515  -0.13981029],"[[  0.9166894    2.07099902  -0.03351704  -0.03852692]
 [  6.22210086  26.25653738   0.           0.        ]]","[ 0.56714072  0.10612355  1.29480819  1.92009701 -0.28592456 -0.34046643
 -0.45752049  3.13637923 -0.34962962  1.03072887  0.        ]"
9,-1.26164,[ 1.70744672 -0.02260749],[ 0.96614659  0.78261983],-0.0752559772989,[-0.1038515  -0.13981029],"[[  1.06056651   2.57302668  -0.03351704  -0.03852692]
 [  8.15890455  23.95392722   0.           0.        ]]","[ 0.39467346 -0.39591649  1.41107303  0.90338726 -0.28592434 -0.34046616
 -0.38505023  2.83346424 -0.35160377  0.52905932  0.        ]"
