timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-5.35839,[ 2.83094367  2.88709053],[ 3.23568296  3.66259098],-0.269124968067,[-0.60842943 -0.51136851],"[[-0.07653704 -0.04495358 -0.03962055  0.08230648]
 [-0.00089505  0.00183064  0.          0.        ]]","[ 0.97228123  1.73833622  0.13387406 -1.3089674  -0.34614856  0.70975639
 -0.6436432  -0.31600281  1.89581862 -1.17101178  0.        ]"
1,-5.29515,[ 2.49246015  1.90788349],[ 2.06546783  2.76900578],-0.265407222929,[-0.60842943 -0.51136851],"[[-0.0368797  -0.00520492 -0.03962055  0.08230648]
 [ 3.95346695  3.95984901  0.          0.        ]]","[ 0.97577043  1.73963994  0.19489476 -1.19814105 -0.34614849  0.7097562
 -0.53092609  0.24786671  1.90517546 -1.04516285  0.        ]"
2,-5.22636,[ 1.25616475  1.42371949],[ 0.34711677  1.91743195],-0.252847818611,[-0.60842943 -0.51136851],"[[ 0.08108058  0.11291814 -0.03962055  0.08230648]
 [ 7.82967694  7.83952816  0.          0.        ]]","[ 0.97172519  1.7313182   0.37655456 -0.86933783 -0.34614842  0.70975601
 -0.42043667  0.80057573  1.88296818 -0.67109979  0.        ]"
3,-5.02603,[-1.70308306  1.07486304],[-1.25806499  1.04359603],-0.227700621535,[-0.60842943 -0.51136851],"[[  0.27579831   0.30786394  -0.03962055   0.08230648]
 [ 11.62953879  11.6423641    0.           0.        ]]","[ 0.91814998  1.67809607  0.67143704 -0.33842152 -0.34614835  0.70975582
 -0.31212353  1.34233706  1.68744481 -0.08897656  0.        ]"
4,-4.49174,[-1.67244764  0.49410402],[-2.1681149   0.38536581],-0.193043079524,[-0.60842943 -0.51136851],"[[  0.46638248   0.57814037  -0.03962055   0.08230648]
 [  7.44290016  15.37283127   0.           0.        ]]","[ 0.8110092   1.5268678   0.94477159  0.34059821 -0.34614828  0.70975563
 -0.43146141  1.87378763  1.25402867  0.43041209  0.        ]"
5,-3.87328,[-1.00194552  0.91701419],[-2.17912006  0.07353163],-0.156818885128,[-0.60842943 -0.51136851],"[[  0.57407542   0.90218602  -0.03962055   0.08230648]
 [  3.34005149  17.02620227   0.           0.        ]]","[ 0.72793575  1.24198491  1.08872752  1.00503744 -0.34614821  0.70975544
 -0.54841088  2.10932901  0.75292561  0.66639365  0.        ]"
6,-3.53238,[-2.00181315  0.30291292],[-1.36495686 -0.31715378],-0.119105910946,[-0.60842943 -0.51136851],"[[  0.60052005   1.27577031  -0.03962055   0.08230648]
 [ -0.68220782  20.32119964   0.           0.        ]]","[ 0.70518551  0.81105404  1.12265517  1.48509233 -0.34614814  0.70975525
 -0.66306316  2.57873889  0.30461378  0.64252062  0.        ]"
7,-3.2335,[-0.80376019 -0.39053892],[-0.47075737 -0.57529771],-0.0800204889517,[-0.60842943 -0.51136851],"[[  0.5473192    1.69019972  -0.03962055   0.08230648]
 [ -4.62493814  21.11900622   0.           0.        ]]","[ 0.75002557  0.27439335  1.05380322  1.5857414  -0.34614807  0.70975506
 -0.77544847  2.69239229 -0.01520789  0.41451739  0.        ]"
8,-3.06745,[ 0.38487874 -0.13224751],[ 0.21061236 -0.49340305],-0.0475800755872,[-0.60842943 -0.51136851],"[[  0.42382997   2.09287179  -0.03962055   0.08230648]
 [ -7.7139443   19.15468048   0.           0.        ]]","[ 0.83945156 -0.22256381  0.88557954  1.23403675 -0.346148    0.70975487
 -0.86349876  2.41254727 -0.16913762  0.08631245  0.        ]"
9,-3.05726,[ 1.68875268 -0.11955662],[ 0.34351707 -0.21493018],-0.0359481028361,[-0.60842943 -0.51136851],"[[  0.28637297   2.46690414  -0.03962055   0.08230648]
 [ -6.03731153  18.25160346   0.           0.        ]]","[ 0.91359428 -0.59207534  0.6870938   0.55867608 -0.34614794  0.70975467
 -0.81570694  2.28389054 -0.24715956 -0.26745324  0.        ]"
10,-3.13376,[-0.13438026  0.45374869],[ 0.06800997 -0.00429837],-0.0570111647906,[-0.60842943 -0.51136851],"[[  0.20655151   2.82356096  -0.03962055   0.08230648]
 [ -1.95837885  17.4169007    0.           0.        ]]","[ 0.94382184 -0.81328245  0.56781589 -0.311441   -0.34614787  0.70975448
 -0.69943883  2.16497497 -0.30263255 -0.63684212  0.        ]"
11,-3.36313,[ 1.03785657 -0.23213005],[ 0.71945429 -0.5025183 ],-0.0850488154371,[-0.60842943 -0.51136851],"[[ 0.1624331   3.09203589 -0.03962055  0.08230648]
 [-2.45209958  4.57489044  0.          0.        ]]","[ 0.9563863  -0.87733244  0.50097639 -1.04545634 -0.3461478   0.70975429
 -0.7135119   0.33547865 -0.29275985 -0.93841543  0.        ]"
12,-3.48992,[-0.8209347  -0.19564361],[ 0.40736741 -0.94216681],-0.0849239908578,[-0.60842943 -0.51136851],"[[ 0.1535994   3.10091451 -0.03962055  0.08230648]
 [ 1.55546496 -1.69642101  0.          0.        ]]","[ 0.95854418 -0.87785646  0.48753075 -1.07019512 -0.34614773  0.7097541
 -0.59927811 -0.55794385 -0.29259648 -0.93703419  0.        ]"
13,-3.35229,[ 0.99753384 -0.63999264],[ 0.76017272 -0.73440289],-0.080004015091,[-0.60842943 -0.51136851],"[[ 0.15178773  3.05788273 -0.03962055  0.08230648]
 [-1.72569204 -2.52200708  0.          0.        ]]","[ 0.95897168 -0.87435461  0.48477084 -0.95041074 -0.34614766  0.70975391
 -0.69280569 -0.6755582  -0.29717243 -0.88649607  0.        ]"
14,-3.34854,[ 0.73538252 -0.54784232],[ 0.16798031 -0.67563534],-0.0722563742512,[-0.60842943 -0.51136851],"[[ 0.15724254  2.9825198  -0.03962055  0.08230648]
 [ 2.25789609 -5.00600916  0.          0.        ]]","[ 0.95766794 -0.86240858  0.49307795 -0.74180255 -0.34614759  0.70975372
 -0.57925532 -1.02943344 -0.30054704 -0.80473809  0.        ]"
15,-3.41707,[-0.70076941 -1.4046873 ],[-0.40764588 -0.41400245],-0.060442256711,[-0.60842943 -0.51136851],"[[ 0.23116391  2.86163051 -0.03962055  0.08230648]
 [ 5.1246796  -7.07602882  0.          0.        ]]","[ 0.93552379 -0.82796244  0.60484412 -0.41290687 -0.34614752  0.70975353
 -0.49753895 -1.32433167 -0.3134725  -0.68128508  0.        ]"
16,-3.16532,[ 0.23963126  0.7989289 ],[-0.17883539  1.01420248],-0.0440502346424,[-0.60842943 -0.51136851],"[[  0.30480103   2.68178647  -0.03962055   0.08230648]
 [  2.24866599 -10.89563518   0.           0.        ]]","[ 0.90525762 -0.74295297  0.71426365  0.05416351 -0.34614745  0.70975334
 -0.57951819 -1.8684784  -0.32108164 -0.49520252  0.        ]"
17,-3.11134,[-1.23806908  0.25136279],[-0.86023879  0.7632072 ],-0.032109852157,[-0.60842943 -0.51136851],"[[ 0.35884805  2.49777778 -0.03962055  0.08230648]
 [ 3.15298536 -7.51650129  0.          0.        ]]","[ 0.87792436 -0.61683231  0.7930113   0.49061203 -0.34614738  0.70975314
 -0.55374087 -1.38708019 -0.30752765 -0.30574666  0.        ]"
18,-3.02531,[-1.0406479   0.95937679],[-0.41790426  0.84183776],-0.0312306343562,[-0.60842943 -0.51136851],"[[ 0.38156118  2.358927   -0.03962055  0.08230648]
 [-0.86822753 -6.37237301  0.          0.        ]]","[ 0.86516551 -0.49798015  0.82564602  0.7832603  -0.34614731  0.70975295
 -0.66836345 -1.2240851  -0.27289663 -0.16514953  0.        ]"
