timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-3.16311,[ 3.44476547  2.30469346],[ 2.98383117  2.78175378],-0.290362932656,[-0.19631451 -0.16944055],"[[ 0.07505848 -0.09259892 -0.0214782   0.1812583 ]
 [-0.00398488  0.00320271  0.          0.        ]]","[ 1.11632089  2.1472659   0.30179701 -1.0930087  -0.18329678  1.57129356
 -0.69538974 -0.32282598  1.57280405 -1.56500706  0.        ]"
1,-3.1146,[ 2.63387084  1.76431784],[ 2.66007876  2.35552502],-0.282416921411,[-0.19631451 -0.16944055],"[[ 0.1146547  -0.05282307 -0.0214782   0.1812583 ]
 [ 3.95044177  3.96119724  0.          0.        ]]","[ 1.11080343  2.151277    0.35966138 -0.9730184  -0.18329669  1.5712908
 -0.56303301  0.19914482  1.56823406 -1.4579581   0.        ]"
2,-2.99614,[ 0.84199781  1.33290454],[ 2.13155532  1.88329935],-0.256923261915,[-0.19631451 -0.16944055],"[[ 0.2325549   0.06532675 -0.0214782   0.1812583 ]
 [ 7.82668644  7.84085618  0.          0.        ]]","[ 1.08086307  2.15024449  0.5300454  -0.61584978 -0.18329659  1.57128803
 -0.43329312  0.71078473  1.51459938 -1.14437954  0.        ]"
3,-2.5132,[ 1.56906958  0.09286198],[ 1.16222191  1.1272788 ],-0.210574213257,[-0.19631451 -0.16944055],"[[  0.42094148   0.26030142  -0.0214782    0.1812583 ]
 [ 11.00148153  11.64392414   0.           0.        ]]","[ 0.99205163  2.10636746  0.79158823 -0.03480553 -0.1832965   1.57128527
 -0.3270311   1.21232315  1.30753965 -0.68107065  0.        ]"
4,-1.94231,[-0.18657977  0.09477334],[ 0.09084532  0.69454592],-0.142968132342,[-0.19631451 -0.16944055],"[[  0.67848491   0.49453981  -0.0214782    0.1812583 ]
 [ 14.74053022  11.7794281    0.           0.        ]]","[ 0.79467829  1.98662014  1.11308434  0.62235329 -0.1832964   1.5712825
 -0.20188327  1.23019153  0.85510436 -0.22423876  0.        ]"
5,-1.41422,[ 0.05343551  0.41979317],[-0.35214588  0.54261857],-0.065772930293,[-0.19631451 -0.16944055],"[[  0.96297484   0.73155245  -0.0214782    0.1812583 ]
 [ 13.71193922  11.92133957   0.           0.        ]]","[ 0.4895375   1.79746381  1.39682921  1.20735143 -0.1832963   1.57127973
 -0.23631059  1.24890486  0.23635817  0.00466244  0.        ]"
6,-1.36456,[ 0.33550629  0.01290668],[-0.41725859  0.45626056],-0.0123270509726,[-0.19631451 -0.16944055],"[[  1.23662425   0.98428294  -0.0214782    0.1812583 ]
 [ 13.65330878  13.34693683   0.           0.        ]]","[ 0.13195835  1.53235724  1.57855504  1.70599086 -0.18329621  1.57127697
 -0.23827285  1.436907   -0.38543613 -0.07326515  0.        ]"
7,-1.61171,[ 0.27236844  0.32068323],[-0.0172374   0.61681014],-0.0864870209967,[-0.19631451 -0.16944055],"[[  1.5203212    1.24907279  -0.0214782    0.1812583 ]
 [ 14.71293004  13.1327351    0.           0.        ]]","[-0.27628063  1.20248987  1.65789209  2.05631019 -0.18329611  1.5712742
 -0.20280667  1.40865647 -0.89727723 -0.42962337  0.        ]"
8,-1.99263,[ 1.06486341  0.36982373],[ 0.78298855  0.84586751],-0.153994272271,[-0.19631451 -0.16944055],"[[  1.82249552   1.52184764  -0.0214782    0.1812583 ]
 [ 15.50197831  14.14137074   0.           0.        ]]","[-0.7168366   0.83089328  1.61350123  2.20787877 -0.18329601  1.57127144
 -0.17639671  1.54167015 -1.18061115 -0.98059948  0.        ]"
9,-2.25429,[ 1.70454337  0.44973472],[ 1.6444211  1.1094178],-0.210607093122,[-0.19631451 -0.16944055],"[[  2.16919414   1.81654024  -0.0214782    0.1812583 ]
 [ 19.15592054  15.32390485   0.           0.        ]]","[-1.1791116   0.42463061  1.40466572  2.12062006 -0.18329592  1.57126867
 -0.05409722  1.69761632 -1.15456554 -1.60859984  0.        ]"
