timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.39526,[ 0.14720532  1.21460337],[ 0.38427803  0.96954054],-0.110644302306,[-0.0827211  -0.13874246],"[[-0.07674766 -0.07311915  0.16313999  0.07684028]
 [-0.00212355 -0.00365551  0.          0.        ]]","[ 1.12511628  2.12106439 -0.01046395 -0.89799091  1.41359496  0.66301197
 -0.69120105 -0.31385538  0.10502041 -0.90252673  0.        ]"
1,-1.46466,[-1.14118227  1.43519973],[ 0.26101628  0.84599435],-0.105914183331,[-0.0827211  -0.13874246],"[[-0.07096249 -0.03346596  0.16313999  0.07684028]
 [ 0.57871112  3.95577918  0.          0.        ]]","[  1.12572219e+00   2.12395360e+00  -1.95006991e-03  -7.81142713e-01
   1.41359165e+00   6.63011225e-01  -6.68692316e-01   2.07723478e-01
   1.10117143e-01  -8.57278904e-01   0.00000000e+00]"
2,-1.18236,[ 1.99135977  1.88913926],[ 0.30397281  0.84597784],-0.0997724863611,[-0.0827211  -0.13874246],"[[-0.09920876  0.08460718  0.16313999  0.07684028]
 [-3.3901177   7.83858812  0.          0.        ]]","[ 1.12230188  2.1198042  -0.04348082 -0.43301133  1.41358834  0.66301048
 -0.82248774  0.71920807  0.11273921 -0.79961734  0.        ]"
3,-1.39537,[-2.14233528  0.28743588],[-0.1948704   0.67258513],-0.0854060585912,[-0.0827211  -0.13874246],"[[ -0.12666203   0.2795341    0.16313999   0.07684028]
 [  0.63144919  11.64144092   0.           0.        ]]","[ 1.11789415  2.07143853 -0.08373417  0.13183668  1.41358503  0.66300973
 -0.66664679  1.22015865  0.10082752 -0.67184472  0.        ]"
4,-1.03454,[ 0.86891261 -0.03495843],[-0.3561933   0.68305695],-0.0651051004085,[-0.0827211  -0.13874246],"[[ -0.15385152   0.52148458   0.16313999   0.07684028]
 [ -3.33721032  12.55055542   0.           0.        ]]","[ 1.11247942  1.94229649 -0.12346237  0.78775125  1.41358172  0.66300899
 -0.82043576  1.33991409  0.05222617 -0.50744386  0.        ]"
5,-0.97409,[-0.87014798  0.87283982],[-0.87130749  0.54852265],-0.0439518465376,[-0.0827211  -0.13874246],"[[ -0.18543927   0.76860139   0.16313999   0.07684028]
 [  0.16685241  12.16244638   0.           0.        ]]","[ 1.10488313  1.73892621 -0.16940526  1.36900793  1.41357841  0.66300824
 -0.68464855  1.28878554 -0.03341898 -0.36087938  0.        ]"
6,-0.946355,[-1.76547351  0.94649352],[-0.95164311  0.44427603],-0.0195348787139,[-0.0827211  -0.13874246],"[[ -0.2166824    1.04412123   0.16313999   0.07684028]
 [ -3.27970445  15.37878033   0.           0.        ]]","[ 1.09599602  1.44221068 -0.21458002  1.86878076  1.4135751   0.6630075
 -0.81820555  1.71246997 -0.1690937  -0.2189604   0.        ]"
7,-0.919399,[-1.3614163   1.25902436],[-0.78672779  0.37096477],-0.019299479852,[-0.0827211  -0.13874246],"[[ -0.32133041   1.38625342   0.16313999   0.07684028]
 [ -7.172205    18.8228815    0.           0.        ]]","[ 1.05640486  1.00423333 -0.36338721  2.21858652  1.41357178  0.66300675
 -0.96904302  2.16615326 -0.34939762 -0.17678159  0.        ]"
8,-0.895357,[ 1.07619338  0.48552614],[-0.373155    0.33968526],-0.0495109968432,[-0.0827211  -0.13874246],"[[ -0.50306134   1.79870381   0.16313999   0.07684028]
 [-10.98828863  22.41009438   0.           0.        ]]","[ 0.95286532  0.44238042 -0.60876774  2.19237398  1.41356847  0.66300601
 -1.11691876  2.63868058 -0.58069708 -0.23394282  0.        ]"
9,-1.13797,[-0.35033166  0.59830701],[-0.27200052  0.20807427],-0.0915274077535,[-0.0827211  -0.13874246],"[[ -0.68092907   2.26173548   0.16313999   0.07684028]
 [ -6.81211677  23.88826934   0.           0.        ]]","[ 0.81170585 -0.1220587  -0.82629342  1.5918416   1.41356516  0.66300526
 -0.95508582  2.83337975 -0.88897201 -0.32072954  0.        ]"
