timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.65544,[-0.1361087   0.27268652],[-0.69879293  0.93089998],-0.107240588045,[-0.15851456 -0.12943706],"[[ -3.73452213e-02  -3.72808445e-02   1.09769040e-01  -5.10438142e-02]
 [ -5.85860351e-05   2.94359347e-03   0.00000000e+00   0.00000000e+00]]","[ 1.12949821  2.17259092  0.10050511 -0.86086573  0.94933482 -0.44862367
 -0.69161677 -0.32056625  0.52332157  0.24387891  0.        ]"
1,-1.78605,[-1.71426066  1.37102122],[-0.70779812  0.90403944],-0.107283237804,[-0.15851456 -0.12943706],"[[-0.04275282 -0.02638721  0.10976904 -0.05104381]
 [-0.53890526  1.08282036  0.          0.        ]]","[ 1.12918259  2.17306586  0.09257898 -0.82783436  0.94933368 -0.44862333
 -0.71096254 -0.17878579  0.5234891   0.2443899   0.        ]"
2,-1.7484,[-0.86971875  1.6617356 ],[-0.56191701  0.87905699],-0.105691566459,[-0.15851456 -0.12943706],"[[-0.09312984  0.03479735  0.10976904 -0.05104381]
 [-4.48565107  5.0225003   0.          0.        ]]","[ 1.12422152  2.17269985  0.01885883 -0.64225223  0.94933255 -0.44862299
 -0.85266337  0.338467    0.52142764  0.21252426  0.        ]"
3,-1.69566,[-0.76231907 -0.49099801],[-0.36814073  0.84476435],-0.100915762121,[-0.15851456 -0.12943706],"[[-0.21648743  0.17399048  0.10976904 -0.05104381]
 [-7.83894684  8.88393033  0.          0.        ]]","[ 1.09665246  2.15251276 -0.15981801 -0.22262736  0.94933141 -0.44862265
 -0.97305705  0.84544572  0.50738466  0.12582149  0.        ]"
4,-1.65465,[-0.6510965   0.90548172],[ 0.1735172   1.06665254],-0.0920693002688,[-0.15851456 -0.12943706],"[[ -0.40196049   0.33040831   0.10976904  -0.05104381]
 [-10.69886673   6.76488779   0.           0.        ]]","[ 1.01491084  2.09821449 -0.41861417  0.23640972  0.94933027 -0.44862231
 -1.07573657  0.56722925  0.4623193  -0.04715322  0.        ]"
5,-1.4905,[ 1.51691301  0.54280868],[ 0.6873678  1.0500505],-0.0829214007433,[-0.15851456 -0.12943706],"[[ -0.63967258   0.50034183   0.10976904  -0.05104381]
 [-13.06449681  10.21691768   0.           0.        ]]","[ 0.84377171  2.00284302 -0.72037076  0.70752314  0.94932913 -0.44862197
 -1.16066913  1.02045638  0.36483804 -0.27955009  0.        ]"
6,-1.53881,[-1.17305622  0.60780731],[ 0.70284116  0.88734168],-0.0756534994722,[-0.15851456 -0.12943706],"[[ -0.85868641   0.72419716   0.10976904  -0.05104381]
 [ -8.85084289  12.16217965   0.           0.        ]]","[ 0.62788584  1.82407631 -0.95515171  1.26209892  0.949328   -0.44862163
 -1.00938318  1.27585415  0.25008123 -0.40810796  0.        ]"
7,-1.23117,[ 3.09138661 -0.49936123],[ 1.23077762  1.01234579],-0.0662366561319,[-0.15851456 -0.12943706],"[[ -1.07365243   0.98918067   0.10976904  -0.05104381]
 [-12.63326302  14.32885908   0.           0.        ]]","[ 0.37189091  1.546078   -1.13405947  1.78704224  0.94932686 -0.44862129
 -1.1451834   1.56032117  0.11803688 -0.46393015  0.        ]"
8,-1.17434,[ 1.48939851  0.38251636],[ 1.27250242  0.97970086],-0.0560506400858,[-0.15851456 -0.12943706],"[[ -1.28410877   1.25305665   0.10976904  -0.05104381]
 [ -8.42627459  12.06636743   0.           0.        ]]","[ 0.09033461  1.21614961 -1.25175874  2.13398618  0.94932572 -0.44862095
 -0.99413684  1.26326948 -0.0297369  -0.48187358  0.        ]"
9,-1.08351,[ 1.39148855  1.0293529 ],[ 1.04372561  0.86772436],-0.0403008783831,[-0.15851456 -0.12943706],"[[ -1.4112614    1.50717236   0.10976904  -0.05104381]
 [ -4.30255013  13.34103232   0.           0.        ]]","[-0.08937924  0.86967451 -1.2929994   2.27969096  0.94932458 -0.44862061
 -0.84608007  1.43062142 -0.12922363 -0.38939934  0.        ]"
