timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.8996,[ 2.47614853 -0.07183637],[ 2.43019199  1.02162969],-0.16530851324,[-0.3331002  -0.31229067],"[[ 0.04088523  0.00121275  0.1939469   0.17326157]
 [ 0.00245041 -0.00056272  0.          0.        ]]","[ 1.05117729  1.96868856  0.28886971 -0.96804368  1.67798082  1.49185328
 -0.68874584 -0.3253458  -0.26788486 -1.56948781  0.        ]"
1,-2.90505,[ 2.2186044  1.2351791],[ 1.75304675  0.91154116],-0.157289095808,[-0.3331002  -0.31229067],"[[  8.06253572e-02  -1.66773817e-03   1.93946899e-01   1.73261565e-01]
 [  3.95839069e+00  -2.86528264e-01   0.00000000e+00   0.00000000e+00]]","[ 1.04755258  1.96868461  0.34838555 -0.97638487  1.67797877  1.49185174
 -0.56898454 -0.36441318 -0.27219832 -1.49772964  0.        ]"
2,-2.84854,[ 0.17753472  0.19818523],[ 0.44900274  0.05199552],-0.128823099957,[-0.3331002  -0.31229067],"[[ 0.19868266  0.03237131  0.1939469   0.17326157]
 [ 7.83444039  3.67722654  0.          0.        ]]","[ 1.02288288  1.96797887  0.52370337 -0.87782484  1.67797672  1.4918502
 -0.45164187  0.17709991 -0.30965104 -1.24513524  0.        ]"
3,-2.65177,[-0.59287669 -0.98592384],[-0.55375046 -0.39394218],-0.0877889765894,[-0.3331002  -0.31229067],"[[ 0.36086057  0.11305657  0.1939469   0.17326157]
 [ 8.38153697  4.38892427  0.          0.        ]]","[ 0.95569153  1.96009517  0.75733245 -0.64484343  1.67797467  1.49184866
 -0.43507904  0.27432929 -0.43095464 -0.88155534  0.        ]"
4,-2.46475,[-1.17307058  0.29151178],[-0.68477565  0.07622574],-0.0605309345073,[-0.3331002  -0.31229067],"[[ 0.50331211  0.16080404  0.1939469   0.17326157]
 [ 5.87195804  0.39911762  0.          0.        ]]","[ 0.86616646  1.95132817  0.95127113 -0.50787547  1.67797262  1.49184712
 -0.5110532  -0.2707432  -0.58370046 -0.60807626  0.        ]"
5,-2.54428,[-1.73194374 -0.75067524],[-0.50821137 -0.1657403 ],-0.0524951368837,[-0.3331002  -0.31229067],"[[ 0.57989084  0.18030387  0.1939469   0.17326157]
 [ 1.79947571  1.54703781  0.          0.        ]]","[ 0.80688593  1.94687448  1.04970762 -0.45222464  1.67797057  1.49184558
 -0.63434226 -0.11391852 -0.67994769 -0.47767474  0.        ]"
6,-2.38734,[ 0.46060102 -0.43162357],[ 0.12844217  0.41740829],-0.0527135397837,[-0.3331002  -0.31229067],"[[ 0.57584407  0.18113005  0.1939469   0.17326157]
 [-2.19087046 -1.45442282  0.          0.        ]]","[ 0.81020569  1.9466718   1.0446207  -0.44987086  1.67796852  1.49184404
 -0.75514467 -0.52396697 -0.67583581 -0.48300265  0.        ]"
7,-2.4457,[-1.04502381  0.11332494],[ 0.10819     0.77267569],-0.0564337577668,[-0.3331002  -0.31229067],"[[ 0.55074962  0.13517578  0.1939469   0.17326157]
 [-0.32479042 -3.13539933  0.          0.        ]]","[ 0.83033132  1.9564008   1.01278433 -0.58128029  1.67796647  1.4918425
 -0.69865107 -0.75361557 -0.6181369  -0.55460741  0.        ]"
8,-2.35648,[ 0.55309774  0.49754803],[ 0.85593885  0.94498622],-0.0660425670184,[-0.3331002  -0.31229067],"[[ 0.50462576  0.0776081   0.1939469   0.17326157]
 [-4.2744425  -2.62308057  0.          0.        ]]","[ 0.86521187  1.96461747  0.95299455 -0.74702859  1.67796442  1.49184096
 -0.8182215  -0.68362409 -0.53763786 -0.67255273  0.        ]"
9,-2.46503,[-0.40253917  1.13123351],[ 0.78318816  0.73398238],-0.0792393158968,[-0.3331002  -0.31229067],"[[ 0.4419301   0.04542515  0.1939469   0.17326157]
 [-2.0026864  -0.60194709  0.          0.        ]]","[ 0.90812718  1.96727498  0.86927393 -0.84004868  1.67796237  1.49183942
 -0.74944649 -0.40750386 -0.46509675 -0.80299464  0.        ]"
10,-2.51604,[ 0.13979916  0.54749868],[ 1.01162839  0.20066135],-0.0868430413924,[-0.3331002  -0.31229067],"[[ 0.38628133  0.07323967  0.1939469   0.17326157]
 [-3.55701058  3.370158    0.          0.        ]]","[ 0.94175434  1.96505401  0.79284036 -0.75964263  1.67796032  1.49183788
 -0.79650134  0.13515114 -0.43286213 -0.87301788  0.        ]"
11,-2.54872,[ 0.48427902  0.00987501],[ 0.96472973 -0.2820583 ],-0.0905908718624,[-0.3331002  -0.31229067],"[[ 0.32138752  0.16172185  0.1939469   0.17326157]
 [-2.93443968  5.47105904  0.          0.        ]]","[ 0.97552114  1.95110885  0.70151523 -0.50524991  1.67795827  1.49183634
 -0.77765337  0.42216878 -0.42336618 -0.90683972  0.        ]"
