timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.9608,[ 1.11365923  0.42584079],[ 0.14188376  1.45036364],-0.205165639945,[-0.04469868 -0.16529872],"[[-0.08161153  0.09275032  0.00533641 -0.02549223]
 [ 0.00013323  0.0014864   0.          0.        ]]","[ 1.1231787   2.05507726 -0.06697263 -0.36818978  0.05229339 -0.22425177
 -0.69179882 -0.30159017  1.28105073  0.07356366  0.        ]"
1,-1.98376,[ 0.27687047  0.49508291],[-0.05026257  1.32280278],-0.206335387761,[-0.04469868 -0.16529872],"[[-0.04192487  0.10968207  0.00533641 -0.02549223]
 [ 3.95536828  1.68607856  0.          0.        ]]","[ 1.12661524  2.05275592 -0.00809753 -0.32072395  0.05229334 -0.22425154
 -0.52545589 -0.07954928  1.2810437   0.15598007  0.        ]"
2,-2.03589,[-0.75379108  1.8881673 ],[-0.25690648  1.21422243],-0.209008426457,[-0.04469868 -0.16529872],"[[ 0.04737937  0.16273324  0.00533641 -0.02549223]
 [ 4.97167913  3.61261779  0.          0.        ]]","[ 1.126271    2.0430156   0.12460237 -0.1726381   0.05229329 -0.22425132
 -0.48271309  0.17438189  1.26481974  0.35374365  0.        ]"
3,-2.05467,[-2.17697405  3.05653477],[-0.34692186  1.14666128],-0.2110283719,[-0.04469868 -0.16529872],"[[  1.15893233e-01   2.74007603e-01   5.33641255e-03  -2.54922265e-02]
 [  1.88998223e+00   7.50185213e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11842677  2.01045763  0.22608439  0.13330682  0.05229324 -0.22425109
 -0.61231704  0.68700969  1.21746626  0.56181283  0.        ]"
4,-1.95123,[-1.59251026  2.09161313],[-0.35188887  1.12079167],-0.209896342091,[-0.04469868 -0.16529872],"[[  1.13613150e-01   4.62297423e-01   5.33641255e-03  -2.54922265e-02]
 [ -2.10468538e+00   1.13144082e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11879088  1.91904255  0.22271726  0.62758805  0.05229319 -0.22425087
 -0.78031686  1.18952923  1.14741327  0.70649737  0.        ]"
5,-1.80759,[ 0.98181166 -1.38453897],[-0.26460367  1.12721252],-0.203302548315,[-0.04469868 -0.16529872],"[[  3.22323309e-02   7.26079686e-01   5.33641255e-03  -2.54922265e-02]
 [ -6.02037924e+00   1.50513224e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12710998  1.72012206  0.1021046   1.24169126  0.05229314 -0.22425064
 -0.94499488  1.68207502  1.06001864  0.76824679  0.        ]"
6,-1.70742,[-1.10954693  1.36049165],[-0.48967269  1.16119611],-0.193553400112,[-0.04469868 -0.16529872],"[[ -4.79908611e-02   9.84374954e-01   5.33641255e-03  -2.54922265e-02]
 [ -2.01523268e+00   1.07924462e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12622041  1.4575073  -0.01710643  1.71784647  0.05229309 -0.22425042
 -0.7765519   1.12072334  0.95099401  0.80813326  0.        ]"
7,-1.63476,[-2.20991823  1.23270982],[-0.39125264  1.06523216],-0.181009069274,[-0.04469868 -0.16529872],"[[ -1.27602857e-01   1.23781835e+00   5.33641255e-03  -2.54922265e-02]
 [ -5.93296705e+00   1.45393488e+01   0.00000000e+00   0.00000000e+00]]","[ 1.1164207   1.15149649 -0.13495769  2.03384378  0.05229304 -0.2242502
 -0.94131583  1.61458529  0.82510502  0.82445481  0.        ]"
8,-1.41056,[-0.48811504 -0.48826812],[-0.17402095  0.94297254],-0.159617020483,[-0.04469868 -0.16529872],"[[ -2.84795514e-01   1.56545136e+00   5.33641255e-03  -2.54922265e-02]
 [ -9.77359541e+00   1.82116197e+01   0.00000000e+00   0.00000000e+00]]","[ 1.07128358  0.71716853 -0.36342956  2.18856386  0.05229299 -0.22424997
 -1.10283635  2.09860428  0.67231655  0.75558617  0.        ]"
9,-0.998026,[ 0.52360797  2.10204331],[ 0.00716284  0.92855489],-0.132291976139,[-0.04469868 -0.16529872],"[[ -4.97708794e-01   1.90666633e+00   5.33641255e-03  -2.54922265e-02]
 [ -1.15120732e+01   1.59174793e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95751275  0.26471003 -0.6554435   2.03114761  0.05229294 -0.22424975
 -1.17594771  1.79621503  0.51054026  0.6221041   0.        ]"
10,-0.840016,[ 1.32429859  0.41909233],[ 0.1958653   0.69054621],-0.101174386701,[-0.04469868 -0.16529872],"[[ -7.04874784e-01   2.26157558e+00   5.33641255e-03  -2.54922265e-02]
 [ -9.21200413e+00   1.95613720e+01   0.00000000e+00   0.00000000e+00]]","[ 0.79327994 -0.15075005 -0.90891726  1.54261356  0.05229289 -0.22424952
 -1.07921301  2.27648839  0.30420574  0.49556917  0.        ]"
11,-0.705828,[ 0.63909012 -0.12184451],[ 0.37028274  0.48068225],-0.0664894108597,[-0.04469868 -0.16529872],"[[ -8.47562746e-01   2.66556458e+00   5.33641255e-03  -2.54922265e-02]
 [ -5.07044144e+00   2.08333658e+01   0.00000000e+00   0.00000000e+00]]","[ 0.65306121 -0.49074538 -1.0601326   0.66206732  0.05229284 -0.2242493
 -0.90503252  2.44412785  0.01949069  0.38621346  0.        ]"
12,-0.698326,[-0.04808449 -0.15824843],[ 0.55200684  0.24357465],-0.0381544480745,[-0.04469868 -0.16529872],"[[ -9.22574085e-01   3.07325353e+00   5.33641255e-03  -2.54922265e-02]
 [ -2.43966375e+00   1.63803352e+01   0.00000000e+00   0.00000000e+00]]","[ 0.57157773 -0.63777982 -1.13071947 -0.43676853  0.05229279 -0.22424907
 -0.79439042  1.85718913 -0.27044332  0.22924313  0.        ]"
13,-0.644247,[ 0.58492882  0.71585807],[ 0.22610721  0.31037128],-0.034431216193,[-0.04469868 -0.16529872],"[[-0.97280313  3.17371667  0.00533641 -0.02549223]
 [-2.58254172 -1.32884315  0.          0.        ]]","[ 0.51432053 -0.64023525 -1.17428242 -0.71968442  0.05229274 -0.22424885
 -0.80039809 -0.47695974 -0.33952773  0.17585153  0.        ]"
14,-0.666075,[ 1.03462097 -0.29644871],[ 0.06063849  0.43320346],-0.0362226706856,[-0.04469868 -0.16529872],"[[-1.00070601  3.11867047  0.00533641 -0.02549223]
 [-0.21558635 -3.13261751  0.          0.        ]]","[ 0.48164236 -0.64057647 -1.19714877 -0.56459714  0.05229269 -0.22424863
 -0.70085156 -0.71470447 -0.29654992  0.20781804  0.        ]"
15,-0.689739,[ 0.66518034 -0.63359632],[-0.11165731  0.58930194],-0.0393889527238,[-0.04469868 -0.16529872],"[[-0.96525044  3.04486491  0.00533641 -0.02549223]
 [ 3.74793327 -4.24423574  0.          0.        ]]","[ 0.52305969 -0.63461581 -1.16792163 -0.35704837  0.05229264 -0.2242484
 -0.5341596  -0.86121951 -0.24652879  0.24174388  0.        ]"
16,-0.64405,[-0.12129565  1.3462936 ],[-0.21847767  0.91649854],-0.0464284515205,[-0.04469868 -0.16529872],"[[ -8.64613203e-01   2.93565285e+00   5.33641255e-03  -2.54922265e-02]
 [  6.30725541e+00  -6.66889605e+00   0.00000000e+00   0.00000000e+00]]","[ 0.63497955 -0.61238442 -1.07673052 -0.05298122  0.05229259 -0.22424818
 -0.4265232  -1.18079842 -0.18139457  0.29510432  0.        ]"
17,-0.651093,[-0.23641686  1.13292629],[-0.22566535  0.8331759 ],-0.0542779854064,[-0.04469868 -0.16529872],"[[ -7.44538032e-01   2.84332684e+00   5.33641255e-03  -2.54922265e-02]
 [  5.70227578e+00  -2.57734119e+00   0.00000000e+00   0.00000000e+00]]","[ 0.75636558 -0.58128393 -0.95303893  0.19886014  0.05229254 -0.22424795
 -0.45196598 -0.64151163 -0.13703704  0.35033949  0.        ]"
18,-0.668978,[-0.85231457  1.06407223],[-0.22442016  0.62301952],-0.0562679726871,[-0.04469868 -0.16529872],"[[-0.6410153   2.83201907  0.00533641 -0.02549223]
 [ 4.65350002  1.43319985  0.          0.        ]]","[ 0.84914265 -0.57671182 -0.83468332  0.22926237  0.05229249 -0.22424773
 -0.49607321 -0.11290329 -0.15114688  0.37022144  0.        ]"
19,-0.663253,[-1.3010709   1.44712878],[-0.1519445   0.40203118],-0.0513198515816,[-0.04469868 -0.16529872],"[[ -5.82725396e-01   2.90012478e+00   5.33641255e-03  -2.54922265e-02]
 [  1.18704347e+00   5.36427321e+00   0.00000000e+00   0.00000000e+00]]","[ 0.89613818 -0.60173554 -0.76376721  0.04462869  0.05229244 -0.2242475
 -0.6418594   0.40523076 -0.20613191  0.33781456  0.        ]"
20,-0.711723,[ 0.50696535 -1.01890319],[-0.01030853  0.30506027],-0.0401762352926,[-0.04469868 -0.16529872],"[[ -5.98943748e-01   3.02907133e+00   5.33641255e-03  -2.54922265e-02]
 [ -2.79570568e+00   5.48823472e+00   0.00000000e+00   0.00000000e+00]]","[ 0.88345361 -0.6323839  -0.78378659 -0.31279101  0.05229239 -0.22424728
 -0.80935875  0.42156902 -0.28550411  0.24316436  0.        ]"
