timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.33537,[-1.19935908  1.22963911],[ 0.40984085  1.34410191],-0.281858380861,[ 0.03919748 -0.18296537],"[[ 0.07891392  0.05171963 -0.04864614 -0.09263819]
 [ 0.00342368  0.00330263  0.          0.        ]]","[ 1.11455725  1.85257327  0.08504911 -0.3698613  -0.41518913 -0.8116542
 -0.67794432 -0.25610254  1.59369878  0.83173549  0.        ]"
1,-2.19446,[ 1.75064997  1.81317877],[ 0.44939575  1.36847746],-0.280490143257,[ 0.03919748 -0.18296537],"[[ 0.03927575  0.0915283  -0.04864614 -0.09263819]
 [-3.95406041  3.96435588  0.          0.        ]]","[ 1.11778665  1.84888277  0.02534769 -0.27308183 -0.41518837 -0.8116521
 -0.88556382  0.26496294  1.59533318  0.80100762  0.        ]"
2,-2.16229,[ 1.50881772  0.76525801],[ 0.39699152  1.33277524],-0.281121340581,[ 0.03919748 -0.18296537],"[[  6.54835414e-04   2.09740063e-01  -4.86461401e-02  -9.26381881e-02]
 [  7.85648702e-02   7.84390017e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11884761  1.82598123 -0.03291187  0.01163269 -0.41518761 -0.81165
 -0.67399811  0.77530538  1.58533331  0.83814158  0.        ]"
3,-2.31262,[-1.56042974  1.26852415],[ 0.24514699  1.29327822],-0.286658425398,[ 0.03919748 -0.18296537],"[[  0.04189192   0.39544684  -0.04864614  -0.09263819]
 [  4.03205193  10.71721043   0.           0.        ]]","[ 1.11763217  1.7546263   0.02929207  0.44310956 -0.41518685 -0.81164789
 -0.4665847   1.15327821  1.52845719  1.05465313  0.        ]"
4,-2.21261,[-0.39241881  0.36329254],[ 0.14755991  1.26466501],-0.288744301294,[ 0.03919748 -0.18296537],"[[  8.20307164e-02   6.47404663e-01  -4.86461401e-02  -9.26381881e-02]
 [ -4.71055148e-03   1.44660591e+01   0.00000000e+00   0.00000000e+00]]","[ 1.1141955   1.59301459  0.08973701  0.97423756 -0.41518609 -0.81164579
 -0.67836482  1.64642041  1.40153231  1.29453819  0.        ]"
5,-2.13667,[-0.92577886  1.07819908],[ 0.05805659  1.22378886],-0.282438287312,[ 0.03919748 -0.18296537],"[[  0.06636253   0.94829029  -0.04864614  -0.09263819]
 [ -1.55692952  15.61864695   0.           0.        ]]","[ 1.11579581  1.31597998  0.06616045  1.48440785 -0.41518533 -0.81164368
 -0.75979747  1.79802819  1.23248048  1.4393231   0.        ]"
6,-1.87564,[ 0.49018503  2.43832986],[ 0.02556825  1.0878942 ],-0.266865305636,[ 0.03919748 -0.18296537],"[[ -1.22283196e-03   1.29729839e+00  -4.86461401e-02  -9.26381881e-02]
 [ -5.18954158e+00   1.92699327e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11883119  0.91191981 -0.03574577  1.85102781 -0.41518456 -0.81164158
 -0.95037356  2.27832077  1.03372778  1.48380345  0.        ]"
7,-1.73141,[-0.73365459  2.19422314],[ 0.01571667  0.85122311],-0.24000488587,[ 0.03919748 -0.18296537],"[[ -0.08451753   1.71859211  -0.04864614  -0.09263819]
 [ -3.14646084  22.84755949   0.           0.        ]]","[ 1.11389804  0.37309376 -0.16127756  1.91503769 -0.4151838  -0.81163947
 -0.84318447  2.74890596  0.77011297  1.44932061  0.        ]"
8,-1.48598,[ 0.88773161  0.24727042],[ 0.05910282  0.57601094],-0.199207815118,[ 0.03919748 -0.18296537],"[[ -0.17594565   2.21073505  -0.04864614  -0.09263819]
 [ -5.98697303  26.35498409   0.           0.        ]]","[ 1.09750033 -0.20772774 -0.29801776  1.45930144 -0.41518304 -0.81163737
 -0.99220421  3.21023165  0.46172927  1.28953511  0.        ]"
9,-1.27755,[-0.07006719 -2.00962557],[ 0.1597445   0.30617675],-0.146415387886,[ 0.03919748 -0.18296537],"[[ -0.25922218   2.74242186  -0.04864614  -0.09263819]
 [ -2.35275109  26.81223527   0.           0.        ]]","[ 1.07267351 -0.62632919 -0.42067556  0.45144963 -0.41518228 -0.81163527
 -0.80153865  3.27031988  0.18090231  0.98357818  0.        ]"
10,-0.99167,[-1.69949804 -0.20176345],[ 0.21645162 -0.11571217],-0.106631437623,[ 0.03919748 -0.18296537],"[[-0.3085925   3.17294361 -0.04864614 -0.09263819]
 [-2.58406826  8.36137599  0.          0.        ]]","[ 1.05357086 -0.72718995 -0.49218062 -0.5722997  -0.41518152 -0.81163316
 -0.81367222  0.84328064  0.05219202  0.70625859  0.        ]"
11,-0.854894,[ 1.84166267 -0.3797944 ],[ 0.17994434  0.1327129 ],-0.0985013209453,[ 0.03919748 -0.18296537],"[[-0.39949246  3.18815159 -0.04864614 -0.09263819]
 [-6.4927371  -3.1709149   0.          0.        ]]","[ 1.01005411 -0.72642357 -0.62078835 -0.60933941 -0.41518076 -0.81163106
 -1.0187311  -0.67368291  0.03210986  0.64673172  0.        ]"
12,-0.932591,[ 0.58404572 -0.23271744],[ 0.1553345   0.34731308],-0.108883318035,[ 0.03919748 -0.18296537],"[[-0.48833343  3.10749916 -0.04864614 -0.09263819]
 [-2.40497188 -4.7492692   0.          0.        ]]","[ 0.95736759 -0.72707063 -0.74180749 -0.41280508 -0.41518    -0.81162895
 -0.80427091 -0.8812984   0.06262975  0.72054418  0.        ]"
13,-0.987192,[ 0.73799292 -0.09968792],[ 0.13619184  0.62049478],-0.120255594033,[ 0.03919748 -0.18296537],"[[-0.51275424  3.00421287 -0.04864614 -0.09263819]
 [-0.04497342 -5.57660379  0.          0.        ]]","[ 0.94117772 -0.7156553  -0.77413314 -0.16207992 -0.41517924 -0.81162685
 -0.68045571 -0.9901236   0.10942684  0.79509777  0.        ]"
14,-1.13954,[-0.92542722 -0.45981477],[ 0.12118176  0.87445414],-0.132201845143,[ 0.03919748 -0.18296537],"[[-0.48432817  2.88982937 -0.04864614 -0.09263819]
 [ 2.87783271 -5.86080359  0.          0.        ]]","[ 0.95994759 -0.68711706 -0.7364609   0.11132091 -0.41517848 -0.81162475
 -0.52711406 -1.02750417  0.16192763  0.87133999  0.        ]"
