timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-4.73264,[ 0.74152216  2.03244806],[ 0.0037992   2.47274041],-0.328731473834,[-0.32927644 -0.34259275],"[[ 0.02458187  0.09224146 -0.05679449 -0.1778545 ]
 [ 0.00257227  0.00141453  0.          0.        ]]","[ 1.04541585  1.94735498  0.26817274 -0.72295605 -0.49023225 -1.54635625
 -0.68705207 -0.3250782   1.95942453  1.64267271  0.        ]"
1,-4.83173,[-0.66282108  2.54723854],[ 0.16347998  2.21864319],-0.333984221159,[-0.32927644 -0.34259275],"[[ 0.05404888  0.13198589 -0.05679449 -0.1778545 ]
 [ 2.93437726  3.95983888  0.          0.        ]]","[ 1.04367165  1.94138345  0.31246235 -0.60917367 -0.49023207 -1.54635465
 -0.59903177  0.21774013  1.94810377  1.73713506  0.        ]"
2,-4.78782,[ 0.71671434  3.36545275],[ 0.34854817  2.05373359],-0.342543320101,[-0.32927644 -0.34259275],"[[ 0.08583156  0.25013428 -0.05679449 -0.1778545 ]
 [ 0.25283127  7.84205728  0.          0.        ]]","[ 1.04032745  1.91127953  0.36015225 -0.27516209 -0.49023188 -1.54635305
 -0.67953814  0.75010821  1.90801727  1.90949672  0.        ]"
3,-4.82218,[ 0.94564078  2.10421434],[ 0.41955513  1.76860297],-0.351867673075,[-0.32927644 -0.34259275],"[[  0.11927239   0.44513474  -0.05679449  -0.1778545 ]
 [  3.08191132  11.6453214    0.           0.        ]]","[ 1.03517332  1.82224001  0.41018867  0.25221422 -0.4902317  -1.54635145
 -0.59460187  1.27164871  1.80722409  2.14327276  0.        ]"
4,-4.7437,[ 0.96515401  1.95606629],[ 0.6245442  1.6059463],-0.362242458398,[-0.32927644 -0.34259275],"[[  0.217827     0.71544209  -0.05679449  -0.1778545 ]
 [  6.76150804  15.37299534   0.           0.        ]]","[ 1.01029376  1.6238988   0.55627876  0.90153739 -0.49023151 -1.54634985
 -0.48413101  1.78282217  1.54637716  2.49770561  0.        ]"
5,-4.64491,[ 1.08163375  0.32657981],[ 0.90378267  1.44108033],-0.363460726373,[-0.32927644 -0.34259275],"[[  0.39003369   1.05956227  -0.05679449  -0.1778545 ]
 [ 10.44726864  19.02683682   0.           0.        ]]","[ 0.93280401  1.26742315  0.80314171  1.52440667 -0.49023133 -1.54634825
 -0.37347512  2.2838686   1.03288765  2.83362127  0.        ]"
6,-4.31367,[ 1.54355291  1.75357977],[ 1.04773855  1.3374083 ],-0.343220704262,[-0.32927644 -0.34259275],"[[  0.63663747   1.44927876  -0.05679449  -0.1778545 ]
 [ 14.20093687  19.94173937   0.           0.        ]]","[ 0.75095217  0.77337095  1.12546379  1.87153448 -0.49023114 -1.54634665
 -0.26078049  2.40932389  0.32007417  2.90548369  0.        ]"
7,-3.9225,[ 1.2366854   2.12339998],[ 1.38807058  1.65792966],-0.29230631275,[-0.32927644 -0.34259275],"[[  0.95758637   1.88386363  -0.05679449  -0.1778545 ]
 [ 17.88213682  23.50485569   0.           0.        ]]","[ 0.40680473  0.19721509  1.46137533  1.75273668 -0.49023095 -1.54634505
 -0.15026155  2.89792387 -0.34062411  2.53654566  0.        ]"
8,-3.33278,[ 1.16810729  1.84852635],[ 1.69252157  1.83111477],-0.213807990089,[-0.32927644 -0.34259275],"[[  1.35145045   2.38900301  -0.05679449  -0.1778545 ]
 [ 21.49238946  26.99748909   0.           0.        ]]","[-0.13199577 -0.36920282  1.69939761  0.9809936  -0.49023077 -1.54634345
 -0.04187263  3.37685301 -0.53383768  1.82606971  0.        ]"
9,-2.98037,[ 1.26347795  1.80154851],[ 2.12146187  1.26963973],-0.169845168573,[-0.32927644 -0.34259275],"[[  1.81679938   2.9633065   -0.05679449  -0.1778545 ]
 [ 25.03018923  30.42162913   0.           0.        ]]","[-0.82618103 -0.71047918  1.69014986 -0.47739429 -0.49023058 -1.54634185
  0.06434107  3.84638246 -0.06632965  1.38954787  0.        ]"
