timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.44757,[-0.33302399 -0.11465627],[-0.7438525   0.19593012],-0.174476383808,[ 0.05023922 -0.15452644],"[[-0.0007594  -0.01282594  0.15983382 -0.16868217]
 [-0.00448434 -0.00297511  0.          0.        ]]","[ 1.10540145  1.71789209 -0.05419596 -0.44465053  1.39169329 -1.46237248
 -0.65278521 -0.2220404   0.10914893  1.20840052  0.        ]"
1,-1.46477,[-0.99121526  0.40351677],[-0.7441557   0.19988921],-0.171303323206,[ 0.05023922 -0.15452644],"[[-0.01406431 -0.01743475  0.15983382 -0.16868217]
 [-1.32162229 -0.45639686  0.          0.        ]]","[ 1.10526019  1.71779035 -0.0743754  -0.45491986  1.39168489 -1.46236304
 -0.73270832 -0.28178062  0.10877333  1.18327015  0.        ]"
2,-1.46384,[-1.59852555 -0.22058942],[-0.73006225  0.27826205],-0.158731712046,[ 0.05023922 -0.15452644],"[[-0.07958258 -0.01042597  0.15983382 -0.16868217]
 [-5.21723117  1.15191032  0.          0.        ]]","[ 1.10102027  1.71789931 -0.17362375 -0.43929985  1.39167648 -1.4623536
 -0.96909467 -0.06987662  0.10394885  1.08452521  0.        ]"
3,-1.18263,[-1.02351243  1.74377606],[-0.71046668  0.35657227],-0.13073538964,[ 0.05023922 -0.15452644],"[[ -2.22578832e-01   3.63493252e-03   1.59833818e-01  -1.68682171e-01]
 [ -9.06956867e+00   2.57156059e-01   0.00000000e+00   0.00000000e+00]]","[ 1.07131496  1.71794546 -0.38786081 -0.40796173  1.39166808 -1.46234417
 -1.20285309 -0.18776556  0.07398151  0.87030947  0.        ]"
4,-0.999098,[-0.21682971  0.86749366],[-0.66442084  0.49277419],-0.0897146807282,[ 0.05023922 -0.15452644],"[[ -0.44187628   0.0484695    0.15983382  -0.16868217]
 [-12.84759441   4.21310566   0.           0.        ]]","[ 0.97272069  1.71646127 -0.70166308 -0.30808017  1.39165968 -1.46233473
 -1.43209904  0.33345523 -0.015394    0.57355165  0.        ]"
5,-0.930128,[-0.63319405  1.71834385],[-0.59696048  0.66150188],-0.0486738193326,[ 0.05023922 -0.15452644],"[[ -0.70489807   0.16636011   0.15983382  -0.16868217]
 [-13.45257988   7.56476868   0.           0.        ]]","[ 0.77621109  1.70054473 -1.03583238 -0.0470014   1.39165127 -1.46232529
 -1.46880064  0.77505643 -0.16344887  0.29722354  0.        ]"
6,-0.861916,[-1.16551318  0.40641381],[-0.48618287  0.81538165],-0.025693614521,[ 0.05023922 -0.15452644],"[[ -0.99642836   0.35588731   0.15983382  -0.16868217]
 [-15.69302494  11.37520492   0.           0.        ]]","[ 0.47459369  1.6390231  -1.32640628  0.36047044  1.39164287 -1.46231586
 -1.604741    1.27710009 -0.35771082  0.0803334   0.        ]"
7,-0.856085,[-0.34621079  0.51050632],[-0.35042328  0.926817  ],-0.0572339816271,[ 0.05023922 -0.15452644],"[[ -1.34687645   0.59728598   0.15983382  -0.16868217]
 [-19.3397419   12.75993667   0.           0.        ]]","[ 0.03088259  1.49993056 -1.53191513  0.83736512  1.39163447 -1.46230642
 -1.82600998  1.45953816 -0.63314364 -0.09297498  0.        ]"
8,-1.03195,[-0.73958093  2.13514979],[-0.18441524  1.03444457],-0.107315979794,[ 0.05023922 -0.15452644],"[[ -1.7435911    0.87022412   0.15983382  -0.16868217]
 [-20.32850541  14.5279006    0.           0.        ]]","[-0.51329452  1.27052645 -1.54718352  1.28772265  1.39162606 -1.46229698
 -1.88599086  1.69246499 -0.9740967  -0.17199502  0.        ]"
9,-1.30407,[-0.91021484  1.46695751],[-0.02905872  1.06820416],-0.155296277687,[ 0.05023922 -0.15452644],"[[ -2.17551201   1.19761547   0.15983382  -0.16868217]
 [-22.85530988  18.19884737   0.           0.        ]]","[-1.06106378  0.91791514 -1.30078814  1.65923494  1.39161766 -1.46228755
 -2.03929589  2.17610762 -1.3120832  -0.10091925  0.        ]"
10,-1.47424,[-0.54830986  1.71676773],[ 0.11109155  1.02104974],-0.197288609446,[ 0.05023922 -0.15452644],"[[ -2.66425108   1.59768829   0.15983382  -0.16868217]
 [-26.0082735   21.79625783   0.           0.        ]]","[-1.50261187  0.42506689 -0.74983412  1.81181001  1.39160926 -1.46227811
 -2.23058927  2.65003972 -1.59087527  0.13699398  0.        ]"
11,-1.54536,[ 1.26308773  3.03359135],[ 0.20609866  0.81984061],-0.225768243403,[ 0.05023922 -0.15452644],"[[ -3.20106047   2.06898392   0.15983382  -0.16868217]
 [-27.66714198  25.32152932   0.           0.        ]]","[-1.65454883 -0.1426616   0.03713704  1.54170668  1.39160086 -1.46226868
 -2.3312172   3.11443661 -1.71142136  0.50721579  0.        ]"
12,-1.79403,[-0.33576966  0.9330149 ],[ 0.24991091  0.2431592 ],-0.230634804207,[ 0.05023922 -0.15452644],"[[ -3.70921492   2.61008749   0.15983382  -0.16868217]
 [-23.16283163  28.7776674    0.           0.        ]]","[-1.44038481 -0.62637253  0.76244158  0.71348028  1.39159245 -1.46225924
 -2.05787971  3.56968447 -1.58159633  0.88353732  0.        ]"
13,-1.76136,[-0.14479912 -0.9119389 ],[ 0.17488395 -0.48171467],-0.225800712441,[ 0.05023922 -0.15452644],"[[ -4.18121905   3.13173714   0.15983382  -0.16868217]
 [-24.03499823  11.94823983   0.           0.        ]]","[-0.9754179  -0.79999083  1.25475395 -0.39412756  1.39158405 -1.46224981
 -2.11077755  1.35244071 -1.37278284  1.11775085  0.        ]"
