timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.65358,[ 0.30176916  1.52772336],[-1.25354552  0.58559263],-0.293370645544,[-0.07966098 -0.1496056 ],"[[ 0.07317164  0.02420379  0.00505341 -0.19267456]
 [ 0.00289402  0.0006103   0.          0.        ]]","[ 1.12479185  2.09778441  0.19079518 -0.59038358  0.04820886 -1.68076353
 -0.69098107 -0.30919776  1.29364017  1.64028813  0.        ]"
1,-2.72005,[-1.36205814  2.37550138],[-1.24819815  0.51593179],-0.297780784488,[-0.07966098 -0.1496056 ],"[[ 0.08519089  0.06393905  0.00505341 -0.19267456]
 [ 1.19506746  3.95972326  0.          0.        ]]","[ 1.12344453  2.09538867  0.20852997 -0.47534437  0.04820882 -1.68075807
 -0.64313178  0.21282472  1.28769382  1.69606083  0.        ]"
2,-2.90416,[-1.46208067 -1.42877272],[-1.19031286  0.60272372],-0.303317375513,[-0.07966098 -0.1496056 ],"[[  6.91494918e-02   1.82090295e-01   5.05340804e-03  -1.92674561e-01]
 [ -2.78594737e+00   7.84245264e+00   0.00000000e+00   0.00000000e+00]]","[ 1.12519216  2.07562878  0.18485632 -0.1357112   0.04820877 -1.68075261
 -0.80291088  0.72477541  1.27191119  1.7727253   0.        ]"
3,-2.75859,[-1.64790922  0.7099616 ],[-1.21763539  0.86356926],-0.297656371777,[-0.07966098 -0.1496056 ],"[[ -2.56918067e-02   2.97668512e-01   5.05340804e-03  -1.92674561e-01]
 [ -6.68522722e+00   3.72906052e+00   0.00000000e+00   0.00000000e+00]]","[ 1.12810452  2.03821008  0.04455818  0.18947805  0.04820873 -1.68074715
 -0.9594091   0.1824097   1.26902989  1.71346196  0.        ]"
4,-2.54426,[-0.12142198  1.4004901 ],[-1.00939989  1.0438422 ],-0.279939998926,[-0.07966098 -0.1496056 ],"[[ -1.97772153e-01   3.99727801e-01   5.05340804e-03  -1.92674561e-01]
 [ -1.05100934e+01   6.46770984e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10098799  1.99068933 -0.20825426  0.46733837  0.04820869 -1.68074169
 -1.11292015  0.54351017  1.26822383  1.51324248  0.        ]"
5,-2.46495,[-1.30312788  0.53876713],[-0.62114513  1.24888492],-0.258859824192,[-0.07966098 -0.1496056 ],"[[ -4.10723758e-01   5.67523980e-01   5.05340804e-03  -1.92674561e-01]
 [ -1.07841595e+01   1.02991236e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01089166  1.8844521  -0.50841988  0.89735811  0.04820865 -1.68073623
 -1.12391778  1.04869471  1.22721752  1.30812673  0.        ]"
6,-2.26371,[-1.50537379  1.1090767 ],[-0.01957375  1.51530826],-0.233436969895,[-0.07966098 -0.1496056 ],"[[ -6.63971008e-01   7.92873876e-01   5.05340804e-03  -1.92674561e-01]
 [ -1.45281859e+01   1.22293455e+01   0.00000000e+00   0.00000000e+00]]","[ 0.82796844  1.69165838 -0.82958684  1.40402887  0.04820861 -1.68073077
 -1.27418349  1.30319877  1.13377603  1.10658051  0.        ]"
7,-1.86368,[ 1.68983556  1.92611689],[ 0.75166583  1.68198144],-0.198355335549,[-0.07966098 -0.1496056 ],"[[ -9.91367647e-01   1.07476243e+00   5.05340804e-03  -1.92674561e-01]
 [ -1.81993808e+01   1.59469828e+01   0.00000000e+00   0.00000000e+00]]","[ 0.48837928  1.38378594 -1.15600817  1.88831233  0.04820857 -1.68072532
 -1.42152518  1.79337656  0.95820329  0.8862935   0.        ]"
8,-1.57536,[ 1.45396394  2.37053311],[ 1.06343222  1.61960077],-0.169448438651,[-0.07966098 -0.1496056 ],"[[ -1.31206161e+00   1.43024000e+00   5.05340804e-03  -1.92674561e-01]
 [ -1.38841415e+01   1.95887672e+01   0.00000000e+00   0.00000000e+00]]","[ 0.07566293  0.9259921  -1.34834056  2.20901198  0.04820853 -1.68071986
 -1.24832822  2.27354648  0.7370991   0.81138295  0.        ]"
9,-1.4008,[ 1.07802119  2.86926739],[ 1.15377152  1.40843356],-0.162375956156,[-0.07966098 -0.1496056 ],"[[ -1.54729005e+00   1.85783798e+00   5.05340804e-03  -1.92674561e-01]
 [ -9.65243081e+00   2.31592738e+01   0.00000000e+00   0.00000000e+00]]","[-0.25309916  0.34911517 -1.39719735  2.11900785  0.04820849 -1.6807144
 -1.07848454  2.74430856  0.52966393  0.95272463  0.        ]"
