timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-4.48899,[-3.16839005 -0.34605988],[-2.64844847  0.30146393],-0.153719003858,[-0.6393097  -0.53135437],"[[-0.021864   -0.01772911  0.12643257 -0.13563102]
 [-0.00355172 -0.00187413  0.          0.        ]]","[ 0.97261413  1.72485683  0.21705662 -1.24971187  1.09716887 -1.17606794
 -0.63970118 -0.31542704  0.23986202  1.14801153  0.        ]"
1,-4.23415,[-1.27278885  0.73701472],[-2.00613093  0.65482986],-0.145234040882,[-0.6393097  -0.53135437],"[[-0.06161949 -0.03149899  0.12643257 -0.13563102]
 [-3.95883006 -1.37055694  0.          0.        ]]","[ 0.97003238  1.72441223  0.15578327 -1.28805627  1.09716845 -1.17606746
 -0.75209781 -0.51092544  0.23427103  1.04916516  0.        ]"
2,-3.91965,[-0.52857263  0.31091853],[-0.99607217  0.63646924],-0.123861881712,[-0.6393097  -0.53135437],"[[-0.17971246 -0.0293427   0.12643257 -0.13563102]
 [-7.83754695  1.57636071  0.          0.        ]]","[ 0.94792415  1.72449688 -0.02496895 -1.28205198  1.09716804 -1.17606698
 -0.86231875 -0.08999659  0.20068922  0.80491519  0.        ]"
3,-3.61566,[ 0.46614456  0.509767  ],[ 0.11998439  0.85313296],-0.0955011925469,[-0.6393097  -0.53135437],"[[-0.35589199  0.01423112  0.12643257 -0.13563102]
 [-9.77395817  2.77701475  0.          0.        ]]","[ 0.87547191  1.72492646 -0.28673415 -1.16068685  1.09716763 -1.1760665
 -0.91734531  0.08150123  0.11400628  0.49361159  0.        ]"
4,-3.47966,[ 0.59341833  0.82042307],[ 0.47037804  0.68306124],-0.0703881570516,[-0.6393097  -0.53135437],"[[-0.5309377   0.08946366  0.12643257 -0.13563102]
 [-7.7373937   4.73969805  0.          0.        ]]","[ 0.75875659  1.71982494 -0.53035046 -0.95145232  1.09716722 -1.17606603
 -0.85947216  0.36184502 -0.00356666  0.23309267  0.        ]"
5,-3.45073,[-0.86802253  0.35698458],[ 0.20960754  0.07343735],-0.0584149050015,[-0.6393097  -0.53135437],"[[-0.6606094   0.2158998   0.12643257 -0.13563102]
 [-5.23808795  7.89340985  0.          0.        ]]","[ 0.64560364  1.69467919 -0.69581416 -0.603585    1.0971668  -1.17606555
 -0.78844935  0.8123117  -0.07823712  0.12213381  0.        ]"
6,-3.36187,[ 1.4301129   0.36558662],[ 0.95832831 -0.26422516],-0.048383038077,[-0.6393097  -0.53135437],"[[-0.79878968  0.38639452  0.12643257 -0.13563102]
 [-8.56887528  9.15184232  0.          0.        ]]","[ 0.50237099  1.62858689 -0.85457967 -0.15058289  1.09716639 -1.17606507
 -0.88309983  0.99206216 -0.15592127  0.05129341  0.        ]"
7,-3.33607,[ 0.22902418 -0.40923618],[ 0.27655452 -1.12242925],-0.041131512236,[-0.6393097  -0.53135437],"[[ -0.92877985   0.58212124   0.12643257  -0.13563102]
 [ -4.4438178   10.41664601   0.           0.        ]]","[ 0.34868307  1.50954701 -0.98474868  0.33116916  1.09716598 -1.17606459
 -0.76587816  1.17272253 -0.22834736  0.03394149  0.        ]"
8,-3.35022,[-1.34281501 -0.66351521],[ 0.07319415 -1.48897815],-0.0423697023283,[-0.6393097  -0.53135437],"[[-1.00767663  0.77212306  0.12643257 -0.13563102]
 [-3.44917285  8.58963182  0.          0.        ]]","[ 0.24755807  1.35401191 -1.05371313  0.74304509  1.09716557 -1.17606411
 -0.73761321  0.91175692 -0.25842455  0.10660005  0.        ]"
9,-3.33736,[ 1.39332425 -2.70249912],[ 1.06019616 -1.28696871],-0.0348888171077,[-0.6393097  -0.53135437],"[[-1.11566301  0.91586113  0.12643257 -0.13563102]
 [-7.33660064  5.79344967  0.          0.        ]]","[ 0.10090088  1.21358185 -1.13487198  1.00887021  1.09716516 -1.17606364
 -0.84808173  0.51235838 -0.34464403  0.09236222  0.        ]"
