timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.50668,[-1.54567184  0.03454751],[-1.73330557  0.60809499],-0.066481139015,[-0.4390251  -0.43856323],"[[-0.03481193  0.02170847  0.18372475 -0.06602034]
 [-0.00484091 -0.00323616  0.          0.        ]]","[ 1.0060044   1.84740583  0.19041722 -1.02458401  1.59466213 -0.57749396
 -0.66859276 -0.32242861 -0.25531412  0.45494531  0.        ]"
1,-2.41802,[-0.69268776 -0.05507057],[-0.92516851  0.82237345],-0.0588794895542,[-0.4390251  -0.43856323],"[[-0.07459882  0.02303232  0.18372475 -0.06602034]
 [-3.96067716  0.13515533  0.          0.        ]]","[ 1.00268222  1.84736469  0.12981309 -1.02085412  1.59466081 -0.57749378
 -0.78349313 -0.30308564 -0.25866877  0.37752529  0.        ]"
2,-2.29137,[-0.41633246  1.35741288],[ 0.05461329  1.17199242],-0.0386757794203,[-0.4390251  -0.43856323],"[[-0.18051863  0.02353112  0.18372475 -0.06602034]
 [-6.62244082 -0.08454795  0.          0.        ]]","[ 0.98211608  1.8473474  -0.03039045 -1.01944853  1.59465949 -0.5774936
 -0.860806   -0.33379335 -0.28285696  0.16946748  0.        ]"
3,-2.26979,[ 0.2675118   0.34776417],[ 0.78165174  0.77763772],-0.0177161227688,[-0.4390251  -0.43856323],"[[-0.32819312  0.06159064  0.18372475 -0.06602034]
 [-8.13995285  3.87729274  0.          0.        ]]","[ 0.92542694  1.84520031 -0.24823602 -0.91230853  1.59465817 -0.57749342
 -0.90488307  0.21995073 -0.34203558 -0.07669378  0.        ]"
4,-2.25815,[ 0.84522524  0.94226089],[ 1.11829102  0.48261499],-0.0178949786714,[-0.4390251  -0.43856323],"[[-0.47876433  0.15217726  0.18372475 -0.06602034]
 [-6.92122577  5.17703665  0.          0.        ]]","[ 0.83524013  1.83240025 -0.45930234 -0.65859899  1.59465684 -0.57749324
 -0.86948373  0.4016151  -0.41626338 -0.26695188  0.        ]"
5,-2.30992,[ 0.90015019 -0.26809215],[ 0.67545056 -0.35773212],-0.0210997553008,[-0.4390251  -0.43856323],"[[-0.58228185  0.29210991  0.18372475 -0.06602034]
 [-3.44208626  8.80415103  0.          0.        ]]","[ 0.75529425  1.79158831 -0.59545965 -0.27430278  1.59465552 -0.57749306
 -0.76842881  0.90857456 -0.45435768 -0.31522295  0.        ]"
6,-2.38412,[-1.03034279 -0.52055939],[-0.10585791 -0.80341578],-0.0112005488755,[-0.4390251  -0.43856323],"[[-0.61470696  0.45577959  0.18372475 -0.06602034]
 [ 0.18751794  7.56695548  0.          0.        ]]","[ 0.72739966  1.71246984 -0.6363272   0.15453191  1.5946542  -0.57749288
 -0.66300358  0.73565213 -0.441224   -0.20767506  0.        ]"
7,-2.34293,[-0.37402674 -0.49544866],[ 0.50151801 -0.64385498],-0.00587994173399,[-0.4390251  -0.43856323],"[[-0.65067777  0.58494924  0.18372475 -0.06602034]
 [-3.7714674   5.35735442  0.          0.        ]]","[ 0.6949217   1.62744596 -0.68057962  0.47010761  1.59465288 -0.5774927
 -0.77799548  0.4268172  -0.45047001 -0.13883207  0.        ]"
8,-2.39554,[ 0.49172193 -0.97322214],[ 1.08411121 -0.45132679],-0.0089892887946,[-0.4390251  -0.43856323],"[[-0.7401983   0.67135351  0.18372475 -0.06602034]
 [-5.17592632  3.28995151  0.          0.        ]]","[ 0.60736577  1.56019877 -0.78540118  0.66703977  1.59465156 -0.57749252
 -0.8187889   0.13785726 -0.50501786 -0.20697248  0.        ]"
9,-2.37892,[ 0.7992747   1.25082199],[ 1.34107375  0.21380451],-0.0220684909312,[-0.4390251  -0.43856323],"[[-0.82315797  0.69782747  0.18372475 -0.06602034]
 [-3.12685544 -0.62948193  0.          0.        ]]","[ 0.51814949  1.53801995 -0.87520124  0.72482705  1.59465024 -0.57749234
 -0.75927155 -0.40996006 -0.56608625 -0.32097767  0.        ]"
