timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-5.94911,[ 4.03349579  3.60497718],[ 4.15976715  3.35277963],-0.335583104411,[-0.61834431 -0.50649166],"[[-0.02746811  0.01374927 -0.10829483  0.10221058]
 [ 0.0008626  -0.00106442  0.          0.        ]]","[ 0.97595316  1.73858082  0.20942247 -1.14692661 -0.94088099  0.88218277
 -0.64329316 -0.31633305  2.5919925  -1.20398382  0.        ]"
1,-5.92616,[ 2.53605991  2.46323575],[ 3.15977669  2.3504324 ],-0.331587106495,[-0.61834431 -0.50649166],"[[ 0.01222404  0.05344059 -0.10829483  0.10221058]
 [ 3.95519348  3.95700982  0.          0.        ]]","[ 0.97642258  1.73683406  0.27059848 -1.03630704 -0.94088068  0.88218249
 -0.53062305  0.24762687  2.59003    -1.07771103  0.        ]"
2,-5.77748,[ 1.26865424  0.29087969],[ 2.33080578  1.60344541],-0.317554493038,[-0.61834431 -0.50649166],"[[ 0.13021881  0.17150739 -0.10829483  0.10221058]
 [ 7.83140798  7.8367398   0.          0.        ]]","[ 0.96339075  1.7194917   0.45191032 -0.70931926 -0.94088036  0.88218221
 -0.42017871  0.80042393  2.53441149 -0.70723024  0.        ]"
3,-5.46143,[ 1.47425113  1.87527034],[ 1.48650599  1.18178153],-0.289756006699,[-0.61834431 -0.50649166],"[[  0.32498204   0.33822606  -0.10829483   0.10221058]
 [ 11.63231943   8.8317964    0.           0.        ]]","[ 0.89525431  1.66451774  0.7439158  -0.2599233  -0.94088004  0.88218193
 -0.31187998  0.94220272  2.30741476 -0.17013544  0.        ]"
4,-4.89572,[ 0.43020771  0.92798496],[ 0.3514359   0.32146713],-0.242390138816,[-0.61834431 -0.50649166],"[[  0.59500402   0.55281871  -0.10829483   0.10221058]
 [ 15.35765646  12.61482058   0.           0.        ]]","[ 0.70966809  1.54366503  1.11573474  0.27906839 -0.94087973  0.88218165
 -0.20573458  1.48122024  1.77347218  0.39411038  0.        ]"
5,-4.11252,[-1.39840175 -0.39927161],[-0.50714004 -0.2659511 ],-0.171629274079,[-0.61834431 -0.50649166],"[[  0.91619031   0.83946477  -0.10829483   0.10221058]
 [ 16.75658194  16.03832439   0.           0.        ]]","[ 0.36912032  1.30380363  1.47453678  0.89035425 -0.94087941  0.88218137
 -0.16587521  1.96901108  0.90183626  0.70356207  0.        ]"
6,-3.50521,[-1.50957335 -0.72563608],[-1.39343333 -0.73215282],-0.0962471993163,[-0.61834431 -0.50649166],"[[  1.20832883   1.14118786  -0.10829483   0.10221058]
 [ 12.47137659  14.14031691   0.           0.        ]]","[-0.02572381  0.97469541  1.69301017  1.350059   -0.94087909  0.88218109
 -0.28797278  1.69857543  0.07840266  0.54780062  0.        ]"
7,-3.23908,[-1.40494016 -0.49216931],[-1.94009507 -1.23867404],-0.0381546694916,[-0.61834431 -0.50649166],"[[  1.41560526   1.3923627   -0.10829483   0.10221058]
 [  8.27000642  10.98768806   0.           0.        ]]","[-0.3363227   0.66171868  1.77463768  1.55919718 -0.94087878  0.88218081
 -0.40768165  1.24937788 -0.3876022   0.17980862  0.        ]"
8,-3.28256,[-1.41270751 -2.00077814],[-1.54686773 -1.33186424],-0.0017265639944,[-0.61834431 -0.50649166],"[[ 1.53967262  1.59038704 -0.10829483  0.10221058]
 [ 4.15026819  8.82196849  0.          0.        ]]","[-0.52802706  0.40366896  1.79241444  1.60293815 -0.94087846  0.88218053
 -0.52506457  0.94079871 -0.57132826 -0.15451316  0.        ]"
9,-3.26831,[-1.33509517 -1.081419  ],[-1.02427328 -1.24128759],-0.020431240829,[-0.61834431 -0.50649166],"[[ 1.5821558   1.72535214 -0.10829483  0.10221058]
 [ 0.11134865  4.68830856  0.          0.        ]]","[-0.59399042  0.2277514   1.79306016  1.57023052 -0.94087815  0.88218025
 -0.64014471  0.35182115 -0.59872315 -0.34749223  0.        ]"
