timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-5.86287,[ 1.98769066  3.32670718],[ 2.18658471  2.53065252],-0.412301145805,[-0.38176823 -0.40315938],"[[ 0.03731458  0.07461454 -0.14233047 -0.19936393]
 [-0.00277745  0.00253166  0.          0.        ]]","[ 1.02757225  1.90741414  0.29276962 -0.81367246 -1.23539424 -1.73073083
 -0.6788374  -0.32419877  2.76771793  1.86852415  0.        ]"
1,-5.9358,[ 1.79543147  1.95060376],[ 2.37383032  2.30978203],-0.417715376386,[-0.38176823 -0.40315938],"[[ 0.07693475  0.11437709 -0.14233047 -0.19936393]
 [ 3.95163859  3.96053629  0.          0.        ]]","[ 1.02414781  1.9024021   0.3526367  -0.70099098 -1.23539338 -1.73072893
 -0.56154252  0.22352914  2.75356493  1.98414907  0.        ]"
2,-6.02484,[ 1.55469865  2.7359841 ],[ 2.67787623  2.0831337 ],-0.431084722258,[-0.38176823 -0.40315938],"[[ 0.19485953  0.2325137  -0.14233047 -0.19936393]
 [ 7.82797265  7.84019397  0.          0.        ]]","[ 0.99997778  1.87519107  0.52937891 -0.36992515 -1.23539252 -1.73072703
 -0.44656371  0.7604149   2.66667373  2.31829735  0.        ]"
3,-5.92856,[ 2.75063467  1.36112971],[ 2.93141341  1.78629291],-0.443856709397,[-0.38176823 -0.40315938],"[[  0.38954546   0.42747249  -0.14233047  -0.19936393]
 [ 11.62808856  11.6429945    0.           0.        ]]","[ 0.9152203   1.79096394  0.81111824  0.1542957  -1.23539166 -1.73072513
 -0.33384568  1.28666424  2.3879369   2.80750061  0.        ]"
4,-5.53574,[ 2.56297097  1.73133458],[ 2.90142798  1.30180454],-0.442030771367,[-0.38176823 -0.40315938],"[[  0.6594895    0.69773037  -0.14233047  -0.19936393]
 [ 15.35417944  15.37032601   0.           0.        ]]","[ 0.71120796  1.59905496  1.16370303  0.80309069 -1.2353908  -1.73072322
 -0.22332337  1.80246854  1.78828371  3.27253885  0.        ]"
5,-5.00258,[ 3.36277031  0.83766249],[ 2.78223681  1.05654907],-0.408476899341,[-0.38176823 -0.40315938],"[[  1.00323574   1.04179109  -0.14233047  -0.19936393]
 [ 19.0087347   19.02349195   0.           0.        ]]","[ 0.32865161  1.24969216  1.51258773  1.43173378 -1.23538995 -1.73072132
 -0.11492294  2.30800723  0.88283031  3.39581268  0.        ]"
6,-4.33299,[ 2.17715859  1.4445042 ],[ 2.41033125  1.18545556],-0.331623633296,[-0.38176823 -0.40315938],"[[  1.41937909   1.45173506  -0.14233047  -0.19936393]
 [ 22.59419093  21.96102507   0.           0.        ]]","[-0.25675475  0.73439113  1.73257706  1.80070075 -1.23538909 -1.73071942
 -0.0085721   2.71451048  0.01746874  2.90007609  0.        ]"
7,-3.34679,[ 3.1223179   1.11465951],[ 2.17600346  1.3173461 ],-0.225010433525,[-0.38176823 -0.40315938],"[[  1.90655018   1.92629084  -0.14233047  -0.19936393]
 [ 26.11167499  25.48277901   0.           0.        ]]","[-0.98381783  0.11100845  1.66537762  1.64285852 -1.23538823 -1.73071752
  0.09576257  3.20185641 -0.2279414   1.94456962  0.        ]"
8,-2.87564,[ 3.38391182 -0.24739973],[ 2.5183928   1.10022402],-0.17837263395,[-0.38176823 -0.40315938],"[[  2.46339269   2.47058267  -0.14233047  -0.19936393]
 [ 29.5610559   28.93502195   0.           0.        ]]","[-1.66380642 -0.47005179  1.18591578  0.74415113 -1.23538737 -1.73071562
  0.19807717  3.67957709  0.35848077  1.31159786  0.        ]"
9,-3.73069,[ 2.3426977   0.68429399],[ 2.75432611 -0.22853985],-0.24041446042,[-0.38176823 -0.40315938],"[[  3.08851596   3.03368895  -0.14233047  -0.19936393]
 [ 32.93888958  22.79890936   0.           0.        ]]","[-1.99664992 -0.75179507  0.31659713 -0.71930794 -1.23538651 -1.73071371
  0.29826956  2.83043284  0.93037185  1.60797672  0.        ]"
