timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.203496061973,[-0.52764481 -0.60042483],[ 3.75982499 -0.41663635],-3.42787,"[  9.64631015e-01   2.04466670e+00   5.66963396e-04   5.73658491e-01
   9.16949123e-01   1.44422831e+00  -7.70677906e-01   6.92255590e-02
   6.14297376e-01  -1.70542903e+00   0.00000000e+00]","[[ -3.73591269e-02  -5.97824994e-03   1.06515891e-01   1.66820396e-01]
 [ -2.65889143e-03  -1.11048104e-04   0.00000000e+00   0.00000000e+00]]",[ 3.93181779 -0.36851121]
1,-0.19782700243,[-0.52764481 -0.60042483],[ 3.63638878 -0.53381425],-3.41147,"[ 0.96567336  2.04438378  0.06119695  0.54402437  0.91694853  1.44422675
 -0.65525322 -0.11267338  0.61567463 -1.62952521  0.        ]","[[  2.28441599e-03  -2.06360480e-02   1.06515891e-01   1.66820396e-01]
 [  3.95383793e+00  -1.46079528e+00   0.00000000e+00   0.00000000e+00]]",[ 2.92246316 -0.9324758 ]
2,-0.182715029662,[-0.52764481 -0.60042483],[ 3.58081818 -0.65433156],-3.31637,"[ 0.9548363   2.03931763  0.24125524  0.41082218  0.91694794  1.44422519
 -0.54208646 -0.56904995  0.60883544 -1.43159     0.        ]","[[ 0.12028136 -0.08662212  0.10651589  0.1668204 ]
 [ 7.8329397  -5.12558874  0.          0.        ]]",[ 3.55264964 -0.173115  ]
3,-0.156856532354,[-0.52764481 -0.60042483],[ 3.28063488 -0.66416764],-3.08887,"[ 0.8918155   2.01754867  0.531748    0.19395158  0.91694735  1.44422363
 -0.43119131 -0.64194862  0.56481355 -1.10951426  0.        ]","[[  0.31507896  -0.19500755   0.10651589   0.1668204 ]
 [ 11.63417732  -5.71098146   0.           0.        ]]",[ 3.92664215 -0.1769026 ]
4,-0.1167522798,[-0.52764481 -0.60042483],[ 2.51808119 -0.45764911],-2.86953,"[ 0.71605881  1.97418312  0.90259845 -0.04093261  0.91694676  1.44422207
 -0.32248593 -0.71524791  0.43168854 -0.65226086  0.        ]","[[  0.58514808  -0.31513333   0.10651589   0.1668204 ]
 [ 15.36035496  -6.29959162   0.           0.        ]]",[ 1.96315739 -0.12866491]
5,-0.0619243033309,[-0.52764481 -0.60042483],[ 1.067379   -0.25977111],-2.56515,"[ 0.36347506  1.90526391  1.2830382  -0.28459342  0.91694617  1.44422051
 -0.21592679 -0.76326866  0.14459706 -0.12365778  0.        ]","[[  0.92900247  -0.44499491   0.10651589   0.1668204 ]
 [ 19.01296463  -6.68521062   0.           0.        ]]",[ 0.82287863 -1.02331768]
6,-0.00321844604554,[-0.52764481 -0.60042483],[-0.69270551 -0.19272046],-2.70878,"[-0.18881196  1.78064331  1.5462103  -0.58428162  0.91694558  1.44421895
 -0.13186956 -1.23988801 -0.31580046  0.3135831   0.        ]","[[  1.33816981  -0.6171012    0.10651589   0.1668204 ]
 [ 21.89425892 -10.5125614    0.           0.        ]]",[-0.4934524   0.25869949]
7,-0.062757865772,[-0.52764481 -0.60042483],[-1.74726486 -0.13697402],-3.14287,"[-0.80527495  1.59502264  1.56233214 -0.88560509  0.91694499  1.44421739
 -0.20144452 -1.08615698 -0.83895007  0.50685556  0.        ]","[[  1.75212697  -0.81496632   0.10651589   0.1668204 ]
 [ 19.50938145  -9.27807903   0.           0.        ]]",[-2.43455179 -1.0484736 ]
8,-0.10432345326,[-0.52764481 -0.60042483],[-1.79005694 -0.4783603 ],-3.39012,"[-1.29055855  1.33980715  1.37911231 -1.15630773  0.91694439  1.44421583
 -0.3280711  -1.55607662 -1.22952655  0.45430664  0.        ]","[[  2.09876614  -1.03838834   0.10651589   0.1668204 ]
 [ 15.16890155 -13.05163699   0.           0.        ]]",[-1.89710895 -0.7431589 ]
9,-0.121138220587,[-0.52764481 -0.60042483],[-1.05999923 -0.72740799],-3.43761,"[-1.59906738  0.95963415  1.13584325 -1.37604869  0.9169438   1.44421427
 -0.45222476 -1.89011892 -1.38995525  0.25736986  0.        ]","[[  2.35944714  -1.32633391   0.10651589   0.1668204 ]
 [ 10.91318684 -15.73408501   0.           0.        ]]",[-0.0443159   0.41866443]
