timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.174415265434,[-0.17069879 -0.28486493],[ 2.89300132 -1.16073537],-1.58148,"[ 0.99512329  2.40282683 -0.02992148  0.35954528  1.35076105  1.40828472
 -0.88826637  0.04425796  0.21840805 -1.50512058  0.        ]","[[-0.02041411  0.0301797   0.15633072  0.16499404]
 [ 0.00394613  0.00493904  0.          0.        ]]",[ 3.48009384 -1.02884555]
1,-0.170622044678,[-0.17069879 -0.28486493],[ 2.79328203 -1.60769069],-1.7189,"[ 0.9951511   2.40342648  0.03148743  0.26539922  1.35075729  1.40828058
 -0.74743614 -0.3950907   0.21842325 -1.46603956  0.        ]","[[ 0.01936998 -0.00946579  0.15633072  0.16499404]
 [ 3.96128096 -3.95628088  0.          0.        ]]",[ 1.55221888 -1.29722374]
2,-0.159175271389,[-0.17069879 -0.28486493],[ 2.70311236 -1.95026422],-1.59444,"[ 0.98189247  2.39129619  0.21319658 -0.01422389  1.35075353  1.40827644
 -0.60939228 -0.82573569  0.2111373  -1.35073444  0.        ]","[[ 0.13751518 -0.12754844  0.15633072  0.16499404]
 [ 7.8403255  -7.83903266  0.          0.        ]]",[ 1.99358239 -1.60782027]
3,-0.139827885695,[-0.17069879 -0.28486493],[ 2.59751844 -2.28956342],-1.44243,"[ 0.91695741  2.32614677  0.50540845 -0.46487276  1.35074977  1.4082723
 -0.47407641 -1.24783845  0.17544821 -1.16542958  0.        ]","[[  0.33247196  -0.32251378   0.15633072   0.16499404]
 [ 11.64271768 -11.64478152   0.           0.        ]]",[ 1.49375459 -2.84924113]
4,-0.11311503475,[-0.17069879 -0.28486493],[ 2.15136433 -2.33265591],-1.24297,"[ 0.7429587   2.1475621   0.87667037 -1.03905262  1.35074601  1.40826816
 -0.34142667 -1.66154216  0.07981192 -0.93005851  0.        ]","[[  0.60272442  -0.59283509   0.15633072   0.16499404]
 [ 15.37019351 -15.37483302   0.           0.        ]]",[ 2.07481881 -2.57721906]
5,-0.0836432608369,[-0.17069879 -0.28486493],[ 1.49672675 -2.28342485],-1.14178,"[ 0.39981036  1.79191474  1.25433431 -1.62584859  1.35074225  1.40826402
 -0.21137773 -2.06697199 -0.10879936 -0.69066653  0.        ]","[[  0.94679249  -0.93701011   0.15633072   0.16499404]
 [ 19.02458753 -19.03033394   0.           0.        ]]",[ 2.56912745 -1.7517982 ]
6,-0.070908247223,[-0.17069879 -0.28486493],[ 1.08411527 -2.1849556 ],-1.15722,"[-0.1420697   1.22707175  1.51210594 -2.03125978  1.35073849  1.40825988
 -0.0838648  -2.46424778 -0.40664677 -0.52730435  0.        ]","[[  1.36323291  -1.35355874   0.15633072   0.16499404]
 [ 22.60771988 -22.61238661   0.           0.        ]]",[ 1.69038907 -2.79316627]
7,-0.10034789088,[-0.17069879 -0.28486493],[ 1.08664608 -2.09771848],-1.47989,"[-0.8330477   0.50355028  1.48518546 -2.00088212  1.35073473  1.40825574
  0.0411665  -2.85351519 -0.78644985 -0.54443299  0.        ]","[[  1.85063654  -1.84102469   0.15633072   0.16499404]
 [ 26.12111766 -26.12232897   0.           0.        ]]",[ 1.25516624 -1.19306684]
8,-0.154727416432,[-0.17069879 -0.28486493],[ 1.44921994 -1.96391225],-1.80968,"[-1.50115294 -0.19986842  1.03555643 -1.31983058  1.35073097  1.4082516
  0.16374589 -3.23498999 -1.15368485 -0.82953891  0.        ]","[[  2.40761852  -2.3979841    0.15633072   0.16499404]
 [ 29.56561689 -29.56213367   0.           0.        ]]",[ 0.35660415 -1.65160953]
9,-0.211344069842,[-0.17069879 -0.28486493],[ 2.01604056 -1.77536273],-1.97171,"[-1.85713789 -0.58518814  0.20834111  0.00704936  1.35072721  1.40824746
  0.19322459 -2.96024724 -1.34943209 -1.38153082  0.        ]","[[  3.00724316  -3.02306265   0.15633072   0.16499404]
 [ 30.39397637 -27.08521583   0.           0.        ]]",[ 1.89104189 -2.49413345]
10,-0.221337573889,[-0.17069879 -0.28486493],[ 1.69200802 -0.80981451],-2.01324,"[-1.68964836 -0.59150133 -0.7482746   0.46568435  1.35072345  1.40824332
  0.3127566   0.07790014 -1.33271777 -1.53160752  0.        ]","[[  3.64882719  -3.21652285   0.15633072   0.16499404]
 [ 33.75284226   0.30797004   0.           0.        ]]",[ 0.57514657 -1.50355249]
11,-0.217266889353,[-0.17069879 -0.28486493],[ 1.61999559 -1.12101197],-1.86059,"[-0.95855502 -0.59550867 -1.43629461  0.32664297  1.3507197   1.40823918
  0.37002282  0.47568735 -1.39120571 -1.41208313  0.        ]","[[  4.34003035  -3.15790901   0.15633072   0.16499404]
 [ 35.36203652   3.89458471   0.           0.        ]]",[ 1.66188583 -1.47841834]
12,-0.228564076681,[-0.17069879 -0.28486493],[ 1.73336101 -1.05203426],-1.95688,"[ 0.0775602  -0.5935985  -1.43895596  0.16198027  1.35071594  1.40823504
  0.48600758  0.3571792  -1.5055603  -1.42601728  0.        ]","[[  5.07997181  -3.08855084   0.15633072   0.16499404]
 [ 38.62122569   2.82607192   0.           0.        ]]",[ 2.09084866 -0.50533451]
13,-0.24063254853,[-0.17069879 -0.28486493],[ 1.85472441 -0.8166455 ],-2.08969,"[ 0.88302965 -0.58870083 -0.59774815  0.05858981  1.35071218  1.40823091
  0.59969443  0.22006871 -1.53648462 -1.55541691  0.        ]","[[  5.88444899  -3.0448917    0.15633072   0.16499404]
 [ 41.81584724   1.5898327    0.           0.        ]]",[ 0.73641814 -1.7207704 ]
14,-0.240649276857,[-0.17069879 -0.28486493],[ 1.97573185 -0.84519583],-2.12807,"[ 0.84742844 -0.58506552  0.68484908  0.00547367  1.35070842  1.40822677
  0.67399276  0.12711471 -1.45459976 -1.65049826  0.        ]","[[  6.74171351  -3.02239531   0.15633072   0.16499404]
 [ 43.90365533   0.75172533   0.           0.        ]]",[ 3.33370954 -0.90977397]
15,-0.228128126543,[-0.17069879 -0.28486493],[ 1.86753368 -1.08832538],-2.22318,"[-0.14819203 -0.58311345  1.51347785 -0.01923255  1.35070466  1.40822263
  0.78396009  0.08198914 -1.33979333 -1.61073499  0.        ]","[[  7.65079067  -3.01191146   0.15633072   0.16499404]
 [ 46.99376723   0.34485722   0.           0.        ]]",[ 0.49004194 -1.25284175]
16,-0.21341353088,[-0.17069879 -0.28486493],[ 1.68746638 -1.09830046],-2.07096,"[-1.41057442 -0.58219967  1.1343955  -0.03012369  1.3507009   1.40821849
  0.81989786  0.05988151 -1.3017995  -1.46234015  0.        ]","[[  8.60079851  -3.00728541   0.15633072   0.16499404]
 [ 48.00365463   0.1455274    0.           0.        ]]",[ 2.74928148 -0.11194545]
17,-0.211182236028,[-0.17069879 -0.28486493],[ 1.53954768 -1.33821929],-1.82643,"[-1.85027325 -0.58161439 -0.25392678 -0.03690123  1.35069714  1.40821435
  0.92697751  0.05766475 -1.38510051 -1.33586799  0.        ]","[[  9.59106168  -3.00440517   0.15633072   0.16499404]
 [ 51.01263344   0.1255408    0.           0.        ]]",[ 1.96953833 -2.06737383]
18,-0.225695484095,[-0.17069879 -0.28486493],[ 1.73527575 -1.27022743],-1.92909,"[-0.93485931 -0.58140197 -1.44600134 -0.03932007  1.35069338  1.40821021
  1.03193696  0.04459078 -1.52261691 -1.3618884   0.        ]","[[  1.06409067e+01  -3.00337695e+00   1.56330718e-01   1.64994044e-01]
 [  5.39620458e+01   7.66181153e-03   0.00000000e+00   0.00000000e+00]]",[ 1.42500168 -1.54549467]
19,-0.242085710064,[-0.17069879 -0.28486493],[ 1.88090944 -0.9866038 ],-2.02574,"[ 0.54304903 -0.58142358 -1.12411882 -0.03906513  1.35068962  1.40820607
  1.13481836  0.0424816  -1.57034598 -1.53312113  0.        ]","[[  1.17491543e+01  -3.00348531e+00   1.56330718e-01   1.64994044e-01]
 [  5.68530779e+01  -1.13548804e-02   0.00000000e+00   0.00000000e+00]]",[ 0.44851246 -2.48023058]
20,-0.242448728917,[-0.17069879 -0.28486493],[ 2.03504157 -0.92257041],-2.14891,"[ 0.91979662 -0.58146799  0.49648747 -0.03854993  1.35068587  1.40820193
  1.15795818  0.04269853 -1.46375618 -1.66388807  0.        ]","[[  1.28927406e+01  -3.00370431e+00   1.56330718e-01   1.64994044e-01]
 [  5.75033805e+01  -9.39863696e-03   0.00000000e+00   0.00000000e+00]]",[ 2.34248447 -1.25187482]
21,-0.225215975438,[-0.17069879 -0.28486493],[ 1.91318679 -1.08390033],-2.2589,"[-0.34273412 -0.58149741  1.54186527 -0.03820518  1.35068211  1.40819779
  1.25834403  0.04314437 -1.32109487 -1.59283892  0.        ]","[[  1.40711115e+01  -3.00385084e+00   1.56330718e-01   1.64994044e-01]
 [  6.03243080e+01  -5.37838565e-03   0.00000000e+00   0.00000000e+00]]",[ 0.05065742 -0.71533455]
22,-0.210159020527,[-0.17069879 -0.28486493],[ 1.65637541 -1.16287374],-1.89108,"[-1.7333622  -0.58145056  0.65954817 -0.03873131  1.35067835  1.40819365
  1.22298015  0.04575609 -1.32054883 -1.39898687  0.        ]","[[  1.52676281e+01  -3.00362717e+00   1.56330718e-01   1.64994044e-01]
 [  5.93306686e+01   1.81700974e-02   0.00000000e+00   0.00000000e+00]]",[ 1.82722112 -2.37717178]
23,-0.218269862939,[-0.17069879 -0.28486493],[ 1.64751911 -1.2713685 ],-1.97578,"[-1.46165279 -0.58144255 -1.07767885 -0.03881385  1.35067459  1.40818951
  1.32207813  0.04299246 -1.46801956 -1.32836777  0.        ]","[[  1.64821818e+01  -3.00359207e+00   1.56330718e-01   1.64994044e-01]
 [  6.21154204e+01  -6.74723343e-03   0.00000000e+00   0.00000000e+00]]",[ 0.7612991  -0.97335777]
24,-0.238827811059,[-0.17069879 -0.28486493],[ 1.85016298 -1.01543796],-1.95871,"[ 0.20342275 -0.58146829 -1.37911211 -0.03851144  1.35067083  1.40818538
  1.38558088  0.04313361 -1.57313692 -1.48332735  0.        ]","[[  1.77423951e+01  -3.00372061e+00   1.56330718e-01   1.64994044e-01]
 [  6.38999598e+01  -5.47418454e-03   0.00000000e+00   0.00000000e+00]]",[ 2.52648066 -1.3119126 ]
25,-0.243427619818,[-0.17069879 -0.28486493],[ 2.05857897 -0.89511758],-2.12285,"[ 0.96747414 -0.58149087  0.30503626 -0.03824481  1.35066707  1.40818124
  1.48145862  0.04317893 -1.48088714 -1.65778197  0.        ]","[[  1.90474270e+01  -3.00383393e+00   1.56330718e-01   1.64994044e-01]
 [  6.65942576e+01  -5.06516927e-03   0.00000000e+00   0.00000000e+00]]",[ 3.26966105 -0.54678089]
26,-0.224285367274,[-0.17069879 -0.28486493],[ 1.94788599 -1.05942273],-2.17155,"[-0.41646518 -0.58140752  1.54506696 -0.03918676  1.35066331  1.4081771
  1.57543734  0.04709326 -1.31685831 -1.58533507  0.        ]","[[  2.04058098e+01  -3.00343350e+00   1.56330718e-01   1.64994044e-01]
 [  6.92352173e+01   3.02278863e-02   0.00000000e+00   0.00000000e+00]]",[ 1.54836377 -0.67666029]
27,-0.209686565844,[-0.17069879 -0.28486493],[ 1.66690087 -1.1763128 ],-1.90665,"[-1.84822554 -0.58132087  0.26982532 -0.04016349  1.35065955  1.40817296
  1.66755449  0.04523027 -1.34492661 -1.36428646  0.        ]","[[  2.18164872e+01  -3.00301826e+00   1.56330718e-01   1.64994044e-01]
 [  7.18238929e+01   1.34310661e-02   0.00000000e+00   0.00000000e+00]]",[ 2.32205404 -0.90309242]
28,-0.226966300321,[-0.17069879 -0.28486493],[ 1.7512641 -1.117221 ],-1.88512,"[-0.83808219 -0.58133213 -1.48044355 -0.04002688  1.3506558   1.40816882
  1.75784695  0.04254363 -1.53022538 -1.36986922  0.        ]","[[  2.32784239e+01  -3.00307632e+00   1.56330718e-01   1.64994044e-01]
 [  7.43613236e+01  -1.07920047e-02   0.00000000e+00   0.00000000e+00]]",[ 1.8093878  -1.79009407]
29,-0.244781334209,[-0.17069879 -0.28486493],[ 2.02938938 -0.84805822],-2.10128,"[ 0.91239308 -0.58139814 -0.51631437 -0.03926724  1.35065204  1.40816468
  1.84635076  0.0418703  -1.54152993 -1.60588356  0.        ]","[[  2.47906052e+01  -3.00339924e+00   1.56330718e-01   1.64994044e-01]
 [  7.68485242e+01  -1.68625338e-02   0.00000000e+00   0.00000000e+00]]",[ 1.59679556 -1.35898978]
30,-0.230193394114,[-0.17069879 -0.28486493],[ 2.05200291 -1.01446056],-2.17806,"[ 0.05600367 -0.58145551  1.45084626 -0.03860447  1.35064828  1.40816054
  1.93310115  0.04252592 -1.34755841 -1.62880994  0.        ]","[[  2.63520366e+01  -3.00368096e+00   1.56330718e-01   1.64994044e-01]
 [  7.92864875e+01  -1.09508978e-02   0.00000000e+00   0.00000000e+00]]",[ 1.89674162 -0.66699658]
31,-0.209777675215,[-0.17069879 -0.28486493],[ 1.73333645 -1.15159822],-2.0496,"[-1.80058918 -0.58141565  0.47628922 -0.0390503   1.35064452  1.40815641
  2.01813267  0.04580639 -1.33132162 -1.38144979  0.        ]","[[  2.79617430e+01  -3.00349142e+00   1.56330718e-01   1.64994044e-01]
 [  8.16761865e+01   1.86269547e-02   0.00000000e+00   0.00000000e+00]]",[ 0.90057264 -0.4926403 ]
