timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0993381325434,"[[-0.0221403  -0.00082126  0.17183143  0.08699558]
 [ 0.00032015 -0.0032984   0.          0.        ]]",[ 0.56601322  1.38391137],-0.643443,"[ 1.13274508  1.99046283  0.19750323 -0.88846518  1.47963739  0.75526156
  1.01595832 -0.37982651 -0.04522258 -0.79582274  0.        ]",[-0.2683019  -0.36070323],[ 1.37856019  2.27656013]
1,-0.0876997673808,"[[ 0.0175411   0.03882582  0.17183143  0.08699558]
 [ 3.95466     3.95482016  0.          0.        ]]",[-0.01493907  0.77840787],-0.52658,"[ 1.13287088  1.98945301  0.25805748 -0.76744226  1.47963421  0.75526076
  1.23537091  0.19865881 -0.04629458 -0.67869809  0.        ]",[-0.2683019  -0.36070323],[ 0.04998765  1.40510853]
2,-0.0601477588362,"[[ 0.09781864  0.15686397  0.17183143  0.08699558]
 [ 4.07272106  7.83605812  0.          0.        ]]",[-0.43920228  0.12835604],-0.497488,"[ 1.12640198  1.9740992   0.38033382 -0.40897557  1.47963104  0.75525996
  1.24191965  0.7659076  -0.07645515 -0.40602679  0.        ]",[-0.2683019  -0.36070323],[-0.03731812 -0.43442815]
3,-0.0313201631097,"[[ 0.17699181  0.29477043  0.17183143  0.08699558]
 [ 3.84535079  5.96083567  0.          0.        ]]",[-0.59149706  0.02211601],-0.443136,"[  1.11124535e+00   1.93300493e+00   4.99991181e-01   1.07042163e-03
   1.47962786e+00   7.55259166e-01   1.22930147e+00   4.91840129e-01
  -1.51561010e-01  -1.27920833e-01   0.00000000e+00]",[-0.2683019  -0.36070323],[-0.96655483  0.0065765 ]
4,-0.014929696284,"[[ 0.21477298  0.41307901  0.17183143  0.08699558]
 [-0.05426848  5.87031659  0.          0.        ]]",[-0.43089658 -0.07911599],-0.452285,"[ 1.10096548  1.87842542  0.55654336  0.33970828  1.47962469  0.75525837
  1.01292191  0.4786102  -0.22781884  0.0413443   0.        ]",[-0.2683019  -0.36070323],[-1.04329948  0.19064758]
5,-0.0102290263862,"[[ 0.17400416  0.53690779  0.17183143  0.08699558]
 [-4.00947216  6.51040978  0.          0.        ]]",[-0.10652503 -0.12960535],-0.423235,"[ 1.1119712   1.80305162  0.49550075  0.67571709  1.47962151  0.75525757
  0.79345866  0.57216054 -0.26618847  0.0705467   0.        ]",[-0.2683019  -0.36070323],[-0.24820346 -0.86661969]
6,-0.0124955029316,"[[ 0.0847707   0.6313966   0.17183143  0.08699558]
 [-4.91089132  2.95032888  0.          0.        ]]",[ 0.26562759  0.26523796],-0.406737,"[ 1.12805804  1.73367687  0.36050231  0.91628509  1.47961834  0.75525677
  0.74344083  0.05184764 -0.26011441 -0.00710043  0.        ]",[-0.2683019  -0.36070323],[ 0.04266154 -0.53061061]
7,-0.0257663195559,"[[-0.01077201  0.66873558  0.17183143  0.08699558]
 [-4.64426562  0.79076782  0.          0.        ]]",[ 0.54541481  0.59355587],-0.472605,"[ 1.13299465  1.70357857  0.21484729  1.00703142  1.47961516  0.75525597
  0.75823429 -0.26377651 -0.2254053  -0.14093032  0.        ]",[-0.2683019  -0.36070323],[ 1.96303189  0.01393801]
8,-0.0339925866877,"[[-0.06304156  0.6849334   0.17183143  0.08699558]
 [-0.59616324  0.82890221  0.          0.        ]]",[ 0.36344764  0.52682936],-0.457642,"[ 1.13029728  1.69006384  0.1351407   1.04558331  1.47961199  0.75525518
  0.98285023 -0.2582029  -0.20828093 -0.2185738   0.        ]",[-0.2683019  -0.36070323],[ 1.66327002  0.93193035]
9,-0.0228051565256,"[[-0.03516418  0.73835685  0.17183143  0.08699558]
 [ 3.37073533  4.50120858  0.          0.        ]]",[-0.17673633 -0.08491534],-0.390254,"[ 1.13220814  1.64360188  0.17763233  1.16909171  1.47960881  0.75525438
  1.20295974  0.27851277 -0.25043658 -0.12779107  0.        ]",[-0.2683019  -0.36070323],[-1.43175872 -0.24590594]
10,-0.00910501933628,"[[-0.00810928  0.8177307   0.17183143  0.08699558]
 [-0.65189033  3.43970667  0.          0.        ]]",[ 0.05273834 -0.01729721],-0.404717,"[ 1.13302457  1.5694258   0.21891048  1.34166514  1.47960564  0.75525358
  0.9797549   0.12337169 -0.31315144 -0.02416659  0.        ]",[-0.2683019  -0.36070323],[ 0.74988314 -0.31056224]
11,-0.00227136927272,"[[ 0.0087543   0.87349411  0.17183143  0.08699558]
 [ 2.32833354  2.14096708  0.          0.        ]]",[-0.19660746 -0.0632146 ],-0.413728,"[ 1.13301523  1.51385442  0.24464599  1.45457574  1.47960246  0.75525278
  1.14511689 -0.06644223 -0.36014952  0.04025405  0.        ]",[-0.2683019  -0.36070323],[ 1.76862041  0.65534578]
